RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,35617,Martin Trainer,26' 8",12407.417,466
2,0,48119,Ben Taylor,25' 8",8221.750,320
3,0,33490,Bo Hoag,25' 2",20160.500,802
4,0,32662,Michael Gligic,24' 11",15199.083,610
5,0,32618,Rhein Gibson,24' 10",9499.000,383
5,0,30944,Jason Kokrak,24' 10",19226.250,774
5,0,24140,Sean O'Hair,24' 10",11660.917,469
5,0,49771,J.T. Poston,24' 10",19422.917,783
9,0,21961,Charles Howell III,24' 9",13549.750,548
9,0,47993,Denny McCarthy,24' 9",19943.250,806
9,0,46970,Jon Rahm,24' 9",16322.250,659
12,0,40098,Matt Fitzpatrick,24' 8",12735.917,517
12,0,27349,Alex Noren,24' 8",17960.500,729
12,0,24361,Pat Perez,24' 8",19550.250,793
12,0,28252,Seamus Power,24' 8",10132.667,411
12,0,26331,Charl Schwartzel,24' 8",18950.250,768
17,0,24024,Zach Johnson,24' 7",19305.000,785
17,0,48081,Xander Schauffele,24' 7",15529.000,632
19,0,36699,Patrick Rodgers,24' 6",20024.833,817
19,0,32333,Kevin Tway,24' 6",12870.750,526
21,0,39971,Sungjae Im,24' 5",28218.750,1154
21,0,34264,Hudson Swafford,24' 5",17052.917,698
21,0,30927,Brendon Todd,24' 5",17088.500,700
21,0,33419,Cameron Tringale,24' 5",19782.917,810
25,0,29420,Billy Horschel,24' 4",17084.000,703
25,0,35461,Beau Hossler,24' 4",17785.083,730
25,0,26300,Matt Jones,24' 4",20926.833,859
25,0,26329,Louis Oosthuizen,24' 4",14469.833,595
25,0,47347,Adam Schenk,24' 4",20190.417,830
25,0,27649,Brandt Snedeker,24' 4",16909.833,695
31,0,47959,Bryson DeChambeau,24' 3",16223.583,669
31,0,29535,Brice Garnett,24' 3",17309.833,713
31,0,19846,Brian Gay,24' 3",14814.083,610
31,0,46402,Talor Gooch,24' 3",19884.250,821
31,0,29478,Kevin Kisner,24' 3",16641.583,686
36,0,33399,Adam Hadwin,24' 2",18772.083,776
37,0,34563,Chesson Hadley,24' 0",14076.083,587
37,0,35506,Mackenzie Hughes,24' 0",18627.583,777
37,0,34256,Andrew Putnam,24' 0",18462.167,768
37,0,34360,Patrick Reed,24' 0",14796.333,616
37,0,29221,Webb Simpson,24' 0",14329.417,598
37,0,34431,Robert Streb,24' 0",17133.167,713
43,0,27974,Sung Kang,23' 11",18607.583,777
43,0,26851,Marc Leishman,23' 11",15285.083,640
43,0,31560,Brian Stuard,23' 11",21720.000,909
43,0,25804,Bubba Watson,23' 11",15126.417,633
47,0,28420,Ryan Brehm,23' 10",8883.750,373
47,0,45157,Cam Davis,23' 10",20745.833,870
47,0,34099,Harris English,23' 10",17810.000,748
47,0,35310,Lanto Griffin,23' 10",19065.333,799
47,0,39975,Michael Kim,23' 10",12615.250,530
47,0,20396,Lee Westwood,23' 10",12461.750,523
53,0,49766,Hank Lebioda,23' 9",12878.583,543
53,0,33413,Ben Martin,23' 9",8603.583,362
53,0,24138,Ian Poulter,23' 9",11910.417,502
53,0,49964,Aaron Wise,23' 9",16651.917,702
53,0,47483,Will Zalatoris,23' 9",17218.417,726
58,0,22371,Aaron Baddeley,23' 8",8591.083,363
58,0,26499,Rafa Cabrera Bello,23' 8",14505.083,612
58,0,52372,Cameron Champ,23' 8",16233.250,687
58,0,46435,Austin Cook,23' 8",15936.333,673
58,0,32757,Patton Kizzire,23' 8",20885.583,881
58,0,27936,Martin Laird,23' 8",17071.083,721
58,0,01810,Phil Mickelson,23' 8",14166.250,599
58,0,36871,Matthew NeSmith,23' 8",20348.583,860
66,0,35450,Patrick Cantlay,23' 7",15631.750,662
66,0,28089,Jason Day,23' 7",13866.917,589
66,0,21209,Sergio Garcia,23' 7",16055.250,681
66,0,56762,Will Gordon,23' 7",16837.083,714
66,0,32448,James Hahn,23' 7",15097.417,641
66,0,26758,David Hearn,23' 7",10776.167,457
66,0,35104,Tom Lewis,23' 7",17461.250,741
66,0,23320,Ryan Palmer,23' 7",15081.750,640
66,0,22405,Justin Rose,23' 7",9615.917,408
66,0,37189,Harold Varner III,23' 7",19503.000,828
66,0,51894,Vince Whaley,23' 7",14251.667,605
77,0,27644,Brian Harman,23' 6",19366.500,824
77,0,27554,Scott Harrington,23' 6",14894.083,634
77,0,23108,Matt Kuchar,23' 6",14316.750,610
77,0,35449,Adam Long,23' 6",17216.083,733
77,0,24502,Adam Scott,23' 6",14084.833,599
77,0,34046,Jordan Spieth,23' 6",16154.250,688
77,0,27064,Jhonattan Vegas,23' 6",16588.417,707
77,0,35658,Kris Ventura,23' 6",12453.250,529
85,0,24924,Bill Haas,23' 5",7227.750,309
85,0,12716,Charley Hoffman,23' 5",17865.417,763
85,0,45486,Joaquin Niemann,23' 5",21233.417,907
85,0,37275,Sam Ryder,23' 5",16981.250,724
85,0,33486,Roger Sloan,23' 5",15143.750,646
90,0,40026,Daniel Berger,23' 4",17455.083,749
90,0,20229,Stewart Cink,23' 4",19359.667,830
90,0,36801,Mark Hubbard,23' 4",21360.417,915
90,0,49960,Sepp Straka,23' 4",18139.917,778
90,0,25632,Jimmy Walker,23' 4",14556.667,624
95,0,19803,Ryan Armour,23' 3",16146.667,694
