RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
88,0,26951,Johnson Wagner,6.1,65,1061,+0.154
95,0,27644,Brian Harman,6.2,76,1219,+0.263
95,0,19970,Robert Karlsson,6.2,35,568,+0.029
95,0,24490,George McNeill,6.2,61,979,+0.131
95,0,26596,Ryan Moore,6.2,70,1126,+0.171
95,0,02206,David Toms,6.2,38,611,+0.289
100,0,23983,Luke Donald,6.3,42,663,+0.048
100,0,21350,Ryuji Imada,6.3,60,948,+0.233
100,0,06573,Brandt Jobe,6.3,39,623,+0.590
100,0,30926,Chris Kirk,6.3,74,1178,+0.284
100,0,24140,Sean O'Hair,6.3,66,1056,+0.091
100,0,22046,Geoff Ogilvy,6.3,48,760,+0.292
106,0,20098,Stuart Appleby,6.4,58,904,+0.069
106,0,29478,Kevin Kisner,6.4,47,735,+0.128
106,0,23108,Matt Kuchar,6.4,58,912,+0.259
106,0,24940,Edward Loar,6.4,38,595,+0.105
110,0,20070,Matt Bettencourt,6.5,54,825,+0.333
110,0,27895,Jonas Blixt,6.5,58,888,+0.241
110,0,32200,Roberto Castro,6.5,68,1044,+0.206
110,0,29222,Billy Hurley III,6.5,51,787,+0.235
110,0,27120,Troy Matteson,6.5,74,1133,+0.257
110,0,29289,S.Y. Noh,6.5,76,1174,+0.171
110,0,27095,Nick Watney,6.5,68,1052,+0.235
110,0,26289,Boo Weekley,6.5,52,806,+0.346
118,0,20850,Daniel Chopra,6.6,38,577,+0.053
118,0,20229,Stewart Cink,6.6,49,738,+0.102
118,0,24924,Bill Haas,6.6,56,849,E
118,0,24781,Hunter Mahan,6.6,59,892,+0.407
118,0,24502,Adam Scott,6.6,37,564,+0.297
118,0,23325,Vaughn Taylor,6.6,58,885,+0.121
118,0,21878,Mark Wilson,6.6,62,941,+0.242
125,0,23903,Stephen Gangluff,6.7,39,586,+0.231
125,0,12716,Charley Hoffman,6.7,70,1052,+0.214
125,0,33419,Cameron Tringale,6.7,71,1061,+0.169
128,0,29479,Scott Brown,6.8,48,704,+0.229
128,0,28307,Matt Every,6.8,60,883,+0.150
128,0,21805,Harrison Frazar,6.8,45,665,+0.333
128,0,01724,Jeff Maggert,6.8,73,1081,+0.274
128,0,25572,Graeme McDowell,6.8,36,531,+0.250
128,0,26476,Chez Reavie,6.8,62,918,+0.194
134,0,24494,Erik Compton,6.9,61,887,+0.098
134,0,23638,Brendon de Jonge,6.9,97,1413,+0.165
134,0,32698,Bobby Gates,6.9,72,1043,+0.264
134,0,24361,Pat Perez,6.9,66,951,+0.167
134,0,23621,Rory Sabbatini,6.9,69,1003,+0.275
139,0,28259,Sangmoon Bae,7.0,55,790,+0.200
139,0,06522,Ernie Els,7.0,63,895,+0.143
139,0,26851,Marc Leishman,7.0,73,1045,+0.068
142,0,01116,Michael Bradley,7.1,53,751,+0.094
142,0,30852,Ryo Ishikawa,7.1,36,508,E
142,0,23548,Bill Lunde,7.1,66,927,+0.288
142,0,20691,Greg Owen,7.1,75,1061,+0.120
142,0,22405,Justin Rose,7.1,52,733,+0.115
142,0,26287,Roland Thatcher,7.1,43,608,+0.279
142,0,23788,D.J. Trahan,7.1,61,855,+0.361
149,0,28087,Kris Blanks,7.2,60,833,+0.150
149,0,34099,Harris English,7.2,87,1207,+0.207
149,0,23353,J.J. Henry,7.2,71,986,+0.183
149,0,12782,Tim Herron,7.2,76,1058,+0.263
149,0,06527,Steve Stricker,7.2,54,754,+0.185
154,0,23542,Tommy Biershenk,7.3,58,799,+0.241
154,0,20593,Greg Chalmers,7.3,75,1032,+0.227
154,0,28500,Martin Flores,7.3,83,1133,+0.024
157,0,32366,Kevin Chappell,7.4,74,998,+0.203
157,0,23718,Nathan Green,7.4,59,793,+0.085
157,0,22378,Trevor Immelman,7.4,59,793,+0.322
157,0,26300,Matt Jones,7.4,45,605,+0.178
157,0,27963,Chris Stroud,7.4,77,1041,+0.143
162,0,22371,Aaron Baddeley,7.5,57,759,+0.140
162,0,31558,J.J. Killeen,7.5,87,1157,+0.264
162,0,27797,Derek Lamely,7.5,57,765,+0.193
165,0,12510,Chad Campbell,7.6,77,1007,+0.182
165,0,27936,Martin Laird,7.6,57,753,+0.439
165,0,29476,Kyle Reifers,7.6,78,1023,+0.205
165,0,27649,Brandt Snedeker,7.6,68,900,+0.118
169,0,33120,Mark Anderson,7.7,64,833,+0.297
169,0,06034,Marco Dawson,7.7,49,633,+0.306
171,0,34021,Bud Cauley,7.8,98,1252,+0.041
171,0,19846,Brian Gay,7.8,84,1077,+0.179
171,0,29926,Danny Lee,7.8,63,804,+0.048
174,0,30750,Tommy Gainey,7.9,98,1246,+0.184
174,0,26329,Louis Oosthuizen,7.9,53,670,+0.283
176,0,21961,Charles Howell III,8.0,85,1058,+0.247
177,0,27466,Spencer Levin,8.1,74,919,+0.378
177,0,31202,William McGirt,8.1,88,1092,+0.091
179,0,27974,Sung Kang,8.2,70,850,+0.357
180,0,25345,Carl Pettersson,8.3,92,1110,+0.185
181,0,10885,Robert Allenby,8.4,76,909,+0.211
182,0,20645,John Senden,8.5,73,855,+0.151
182,0,24663,Y.E. Yang,8.5,57,668,+0.088
184,0,20572,Rod Pampling,8.6,82,958,+0.268
184,0,25632,Jimmy Walker,8.6,108,1249,+0.111
186,0,28093,Miguel Angel Carballo,8.7,69,791,+0.203
186,0,01810,Phil Mickelson,8.7,71,820,+0.211
188,0,28308,Troy Kelly,8.9,62,697,+0.177
189,0,23409,James Driscoll,9.2,88,952,+0.034
190,0,25562,Andres Romero,9.3,69,741,+0.304
191,0,21731,Freddie Jacobson,9.8,60,611,+0.283
