RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1,0,29725,Tony Finau,14,322,0
2,0,30110,Kyle Stanley,13,290,2
3,0,46550,Brandon Hagy,11,238,1
3,0,27936,Martin Laird,11,272,2
3,0,27129,Luke List,11,314,4
3,0,29461,Jamie Lovemark,11,302,0
7,0,33141,Keegan Bradley,10,322,1
7,0,32366,Kevin Chappell,10,296,3
7,0,20229,Stewart Cink,10,296,0
7,0,28089,Jason Day,10,204,3
7,0,12716,Charley Hoffman,10,346,1
7,0,27974,Sung Kang,10,310,1
7,0,36689,Brooks Koepka,10,242,1
7,0,01810,Phil Mickelson,10,254,3
7,0,46970,Jon Rahm,10,264,2
7,0,35891,Cameron Smith,10,272,2
7,0,33448,Justin Thomas,10,246,0
18,0,27895,Jonas Blixt,9,218,3
18,0,28093,Miguel Angel Carballo,9,186,1
18,0,32839,Hideki Matsuyama,9,246,1
18,0,29221,Webb Simpson,9,294,2
18,0,32333,Kevin Tway,9,272,1
23,0,48084,Wesley Bryan,8,272,0
23,0,34021,Bud Cauley,8,266,2
23,0,25686,Jason Dufner,8,244,1
23,0,28500,Martin Flores,8,248,1
23,0,23353,J.J. Henry,8,264,1
23,0,30925,Dustin Johnson,8,220,0
23,0,31420,Anirban Lahiri,8,214,1
23,0,29289,S.Y. Noh,8,278,2
23,0,26476,Chez Reavie,8,298,3
23,0,29476,Kyle Reifers,8,283,1
23,0,23621,Rory Sabbatini,8,196,1
23,0,39324,J.J. Spaun,8,268,0
23,0,33418,Shawn Stefani,8,208,2
23,0,25493,Nick Taylor,8,300,3
37,0,24846,Ricky Barnes,7,292,0
37,0,40026,Daniel Berger,7,262,1
37,0,28420,Ryan Brehm,7,234,2
37,0,25364,Paul Casey,7,280,1
37,0,27436,Graham DeLaet,7,238,1
37,0,24358,Robert Garrigus,7,228,2
37,0,27644,Brian Harman,7,308,2
37,0,27141,J.B. Holmes,7,240,0
37,0,26851,Marc Leishman,7,258,3
37,0,35300,Andrew Loupe,7,164,1
37,0,24140,Sean O'Hair,7,259,3
37,0,26329,Louis Oosthuizen,7,192,1
37,0,48081,Xander Schauffele,7,264,0
37,0,30692,Scott Stallings,7,226,2
37,0,25834,Daniel Summerhays,7,296,2
37,0,27095,Nick Watney,7,204,1
37,0,25804,Bubba Watson,7,199,0
54,0,19803,Ryan Armour,6,188,3
54,0,12510,Chad Campbell,6,292,4
54,0,35450,Patrick Cantlay,6,160,1
54,0,25720,Chad Collins,6,200,1
54,0,28307,Matt Every,6,217,2
54,0,21209,Sergio Garcia,6,182,2
54,0,25900,Lucas Glover,6,286,0
54,0,31646,Emiliano Grillo,6,278,2
54,0,31557,Jim Herman,6,244,3
54,0,33461,Morgan Hoffmann,6,266,3
54,0,36801,Mark Hubbard,6,226,0
54,0,46440,Smylie Kaufman,6,228,1
54,0,37454,Whee Kim,6,222,1
54,0,29478,Kevin Kisner,6,298,1
54,0,30944,Jason Kokrak,6,302,1
54,0,23108,Matt Kuchar,6,290,0
54,0,34409,David Lingmerth,6,238,2
54,0,24781,Hunter Mahan,6,226,0
54,0,31202,William McGirt,6,254,1
54,0,46601,Trey Mullinax,6,260,1
54,0,34213,Grayson Murray,6,282,1
54,0,24361,Pat Perez,6,288,1
54,0,25345,Carl Pettersson,6,187,2
54,0,23497,Tag Ridings,6,189,0
54,0,46501,Ollie Schniederjans,6,262,1
54,0,34046,Jordan Spieth,6,228,1
54,0,29518,Brendan Steele,6,274,0
54,0,29485,Brett Stegmaier,6,233,2
