RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,33448,Justin Thomas,24.36,210,862
2,0,34046,Jordan Spieth,22.03,191,867
3,0,25818,Scott Piercy,19.89,143,719
4,0,24358,Robert Garrigus,19.87,154,775
5,0,20229,Stewart Cink,19.78,198,1001
6,0,48081,Xander Schauffele,19.65,201,1023
7,0,46970,Jon Rahm,19.51,175,897
7,0,22405,Justin Rose,19.51,136,697
9,0,27649,Brandt Snedeker,19.34,105,543
10,0,33141,Keegan Bradley,19.33,213,1102
11,0,28089,Jason Day,19.23,139,723
11,0,32102,Rickie Fowler,19.23,160,832
13,0,25686,Jason Dufner,19.14,173,904
14,0,25364,Paul Casey,19.08,187,980
15,0,29223,Sam Saunders,19.07,144,755
16,0,36689,Brooks Koepka,19.02,167,878
17,0,25396,Kevin Na,18.97,170,896
18,0,32839,Hideki Matsuyama,18.86,155,822
19,0,24024,Zach Johnson,18.84,159,844
20,0,46601,Trey Mullinax,18.76,166,885
21,0,46501,Ollie Schniederjans,18.66,178,954
22,0,30110,Kyle Stanley,18.63,206,1106
23,0,27141,J.B. Holmes,18.59,153,823
24,0,34098,Russell Henley,18.45,197,1068
25,0,31420,Anirban Lahiri,18.39,146,794
26,0,29518,Brendan Steele,18.32,166,906
27,0,23325,Vaughn Taylor,18.26,168,920
28,0,12716,Charley Hoffman,18.25,213,1167
29,0,39954,Cody Gribble,18.24,153,839
30,0,40026,Daniel Berger,18.22,172,944
30,0,21209,Sergio Garcia,18.22,125,686
32,0,34213,Grayson Murray,18.15,177,975
33,0,25198,Francesco Molinari,18.12,141,778
34,0,29725,Tony Finau,18.09,205,1133
35,0,48822,Sebastián Muñoz,18.08,96,531
36,0,30926,Chris Kirk,18.04,160,887
37,0,35545,Blayne Barber,17.98,137,762
38,0,30925,Dustin Johnson,17.96,137,763
38,0,29926,Danny Lee,17.96,173,963
40,0,25900,Lucas Glover,17.94,174,970
41,0,29461,Jamie Lovemark,17.92,186,1038
42,0,26851,Marc Leishman,17.86,179,1002
43,0,01810,Phil Mickelson,17.80,154,865
44,0,28237,Rory McIlroy,17.68,93,526
45,0,23621,Rory Sabbatini,17.67,126,713
46,0,29221,Webb Simpson,17.66,192,1087
47,0,27436,Graham DeLaet,17.64,145,822
48,0,27770,Camilo Villegas,17.56,138,786
49,0,46550,Brandon Hagy,17.52,147,839
50,0,33948,Byeong Hun An,17.45,134,768
51,0,27958,Ryan Blaum,17.37,181,1042
52,0,35891,Cameron Smith,17.34,151,871
53,0,26476,Chez Reavie,17.33,178,1027
54,0,23108,Matt Kuchar,17.32,172,993
55,0,33122,Russell Knox,17.31,134,774
56,0,23497,Tag Ridings,17.30,110,636
57,0,28252,Seamus Power,17.26,150,869
58,0,30692,Scott Stallings,17.24,146,847
59,0,31646,Emiliano Grillo,17.23,162,940
60,0,32333,Kevin Tway,17.21,165,959
61,0,34431,Robert Streb,17.15,179,1044
62,0,39975,Michael Kim,17.14,169,986
63,0,37189,Harold Varner III,17.13,184,1074
64,0,29479,Scott Brown,17.09,170,995
65,0,29420,Billy Horschel,17.08,164,960
66,0,29720,Andres Gonzales,17.07,127,744
67,0,49771,J.T. Poston,17.04,159,933
68,0,24361,Pat Perez,17.03,166,975
69,0,23541,Ben Crane,16.96,146,861
69,0,29478,Kevin Kisner,16.96,182,1073
69,0,24140,Sean O'Hair,16.96,155,914
72,0,33204,Shane Lowry,16.93,87,514
72,0,24502,Adam Scott,16.93,106,626
74,0,30944,Jason Kokrak,16.91,173,1023
75,0,31416,Derek Fathauer,16.85,137,813
76,0,34021,Bud Cauley,16.84,162,962
77,0,32757,Patton Kizzire,16.83,140,832
77,0,34409,David Lingmerth,16.83,136,808
79,0,34360,Patrick Reed,16.81,182,1083
80,0,27936,Martin Laird,16.80,149,887
81,0,27974,Sung Kang,16.77,187,1115
82,0,33413,Ben Martin,16.76,143,853
83,0,27644,Brian Harman,16.70,182,1090
84,0,33399,Adam Hadwin,16.68,175,1049
85,0,34264,Hudson Swafford,16.67,163,978
86,0,34099,Harris English,16.63,139,836
87,0,22371,Aaron Baddeley,16.61,100,602
87,0,32366,Kevin Chappell,16.61,160,963
89,0,33461,Morgan Hoffmann,16.55,159,961
90,0,27963,Chris Stroud,16.54,108,653
90,0,26289,Boo Weekley,16.54,131,792
92,0,46440,Smylie Kaufman,16.51,126,763
93,0,26596,Ryan Moore,16.49,141,855
94,0,31323,Gary Woodland,16.44,159,967
95,0,29222,Billy Hurley III,16.42,143,871
96,0,27214,Kevin Streelman,16.40,155,945
97,0,33418,Shawn Stefani,16.31,121,742
98,0,26499,Rafa Cabrera Bello,16.26,106,652
99,0,34466,Peter Malnati,16.11,149,925
100,0,25632,Jimmy Walker,16.08,114,709
101,0,27129,Luke List,16.03,169,1054
102,0,31557,Jim Herman,16.02,129,805
103,0,28420,Ryan Brehm,16.01,135,843
104,0,25572,Graeme McDowell,16.00,96,600
