RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
46,0,35450,Patrick Cantlay,3.73,179,48
46,0,25572,Graeme McDowell,3.73,209,56
46,0,23497,Tag Ridings,3.73,220,59
46,0,27963,Chris Stroud,3.73,220,59
50,0,29461,Jamie Lovemark,3.72,357,96
50,0,24361,Pat Perez,3.72,335,90
52,0,27141,J.B. Holmes,3.71,282,76
52,0,33122,Russell Knox,3.71,260,70
54,0,25900,Lucas Glover,3.70,333,90
54,0,27974,Sung Kang,3.70,377,102
56,0,32366,Kevin Chappell,3.69,332,90
56,0,30926,Chris Kirk,3.69,306,83
56,0,34264,Hudson Swafford,3.69,332,90
56,0,23325,Vaughn Taylor,3.69,310,84
56,0,31323,Gary Woodland,3.69,328,89
61,0,31416,Derek Fathauer,3.68,276,75
61,0,29221,Webb Simpson,3.68,364,99
63,0,27644,Brian Harman,3.67,367,100
63,0,34409,David Lingmerth,3.67,275,75
63,0,48822,Sebastián Muñoz,3.67,180,49
63,0,26476,Chez Reavie,3.67,349,95
67,0,21209,Sergio Garcia,3.66,227,62
67,0,46550,Brandon Hagy,3.66,282,77
67,0,39975,Michael Kim,3.66,329,90
67,0,33413,Ben Martin,3.66,289,79
71,0,27958,Ryan Blaum,3.65,350,96
71,0,29720,Andres Gonzales,3.65,252,69
71,0,46440,Smylie Kaufman,3.65,259,71
71,0,30944,Jason Kokrak,3.65,347,95
75,0,28307,Matt Every,3.64,255,70
75,0,39954,Cody Gribble,3.64,280,77
75,0,29289,S.Y. Noh,3.64,317,87
75,0,32333,Kevin Tway,3.64,320,88
79,0,31646,Emiliano Grillo,3.63,316,87
79,0,33399,Adam Hadwin,3.63,356,98
81,0,27436,Graham DeLaet,3.62,275,76
81,0,23108,Matt Kuchar,3.62,333,92
81,0,26331,Charl Schwartzel,3.62,217,60
84,0,47959,Bryson DeChambeau,3.61,321,89
85,0,29740,Brad Fritsch,3.60,187,52
85,0,35506,Mackenzie Hughes,3.60,374,104
85,0,29478,Kevin Kisner,3.60,353,98
85,0,24140,Sean O'Hair,3.60,302,84
85,0,27064,Jhonattan Vegas,3.60,324,90
90,0,34021,Bud Cauley,3.59,316,88
90,0,34099,Harris English,3.59,273,76
90,0,32757,Patton Kizzire,3.59,273,76
93,0,29222,Billy Hurley III,3.58,286,80
93,0,37189,Harold Varner III,3.58,354,99
95,0,40009,Dominic Bozzelli,3.57,232,65
96,0,29479,Scott Brown,3.56,324,91
97,0,26300,Matt Jones,3.55,199,56
98,0,37278,Nicholas Lindheim,3.54,198,56
98,0,26596,Ryan Moore,3.54,280,79
100,0,28420,Ryan Brehm,3.53,272,77
100,0,24024,Zach Johnson,3.53,272,77
102,0,21961,Charles Howell III,3.51,288,82
102,0,32640,Troy Merritt,3.51,267,76
102,0,47128,Richy Werenski,3.51,260,74
105,0,39324,J.J. Spaun,3.50,301,86
106,0,22371,Aaron Baddeley,3.49,199,57
106,0,27895,Jonas Blixt,3.49,244,70
106,0,46443,Brian Campbell,3.49,178,51
106,0,34466,Peter Malnati,3.49,297,85
106,0,25804,Bubba Watson,3.49,220,63
111,0,26499,Rafa Cabrera Bello,3.48,209,60
112,0,24924,Bill Haas,3.47,295,85
112,0,31557,Jim Herman,3.47,260,75
112,0,33461,Morgan Hoffmann,3.47,305,88
112,0,27936,Martin Laird,3.47,288,83
112,0,33419,Cameron Tringale,3.47,288,83
117,0,37454,Whee Kim,3.46,249,72
117,0,46732,Rick Lamb,3.46,173,50
117,0,24138,Ian Poulter,3.46,235,68
117,0,34358,Jonathan Randolph,3.46,218,63
121,0,34431,Robert Streb,3.45,324,94
122,0,33948,Byeong Hun An,3.44,248,72
122,0,27214,Kevin Streelman,3.44,303,88
124,0,20771,Steven Alker,3.43,216,63
124,0,30191,Julián Etulain,3.43,216,63
124,0,28132,Tyrone Van Aswegen,3.43,333,97
127,0,28679,Fabián Gómez,3.42,202,59
127,0,22056,Cameron Percy,3.42,222,65
129,0,25349,Tim Wilkinson,3.41,198,58
130,0,48084,Wesley Bryan,3.40,309,91
130,0,30692,Scott Stallings,3.40,262,77
130,0,25632,Jimmy Walker,3.40,221,65
133,0,20157,Retief Goosen,3.39,156,46
133,0,32448,James Hahn,3.39,325,96
133,0,25493,Nick Taylor,3.39,322,95
136,0,29420,Billy Horschel,3.38,291,86
136,0,26289,Boo Weekley,3.38,247,73
138,0,28500,Martin Flores,3.37,273,81
138,0,19846,Brian Gay,3.37,263,78
140,0,12510,Chad Campbell,3.36,326,97
141,0,22986,Søren Kjeldsen,3.35,164,49
141,0,35879,Kelly Kraft,3.35,238,71
141,0,25240,D.A. Points,3.35,228,68
144,0,19803,Ryan Armour,3.34,197,59
144,0,24846,Ricky Barnes,3.34,307,92
144,0,34174,John Huh,3.34,294,88
144,0,31560,Brian Stuard,3.34,291,87
144,0,25834,Daniel Summerhays,3.34,314,94
149,0,23541,Ben Crane,3.33,263,79
150,0,35110,Brett Drewitt,3.32,176,53
150,0,27095,Nick Watney,3.32,229,69
152,0,33120,Mark Anderson,3.31,172,52
152,0,33418,Shawn Stefani,3.31,225,68
154,0,36699,Patrick Rodgers,3.30,244,74
154,0,26951,Johnson Wagner,3.30,208,63
156,0,40058,Zac Blair,3.29,326,99
156,0,30852,Ryo Ishikawa,3.29,184,56
158,0,20593,Greg Chalmers,3.28,233,71
158,0,26758,David Hearn,3.28,279,85
158,0,29485,Brett Stegmaier,3.28,249,76
161,0,25191,Gonzalo Fernandez-Castaño,3.27,183,56
162,0,28093,Miguel Angel Carballo,3.26,186,57
162,0,26329,Louis Oosthuizen,3.26,202,62
164,0,31202,William McGirt,3.23,268,83
165,0,29974,Branden Grace,3.21,202,63
166,0,23320,Ryan Palmer,3.19,169,53
167,0,25345,Carl Pettersson,3.17,187,59
168,0,29908,C.T. Pan,3.16,272,86
169,0,24357,K.J. Choi,3.15,208,66
169,0,20104,Ken Duke,3.15,224,71
171,0,24781,Hunter Mahan,3.14,223,71
171,0,22046,Geoff Ogilvy,3.14,226,72
173,0,25720,Chad Collins,3.13,194,62
173,0,23983,Luke Donald,3.13,150,48
175,0,37455,Si Woo Kim,3.11,233,75
175,0,23800,Bryce Molder,3.11,230,74
175,0,32150,Michael Thompson,3.11,174,56
178,0,20572,Rod Pampling,3.10,220,71
179,0,25892,Steve Wheatcroft,3.09,145,47
180,0,27466,Spencer Levin,3.07,261,85
181,0,20472,Alex Cejka,3.05,235,77
182,0,36801,Mark Hubbard,3.04,225,74
182,0,35300,Andrew Loupe,3.04,158,52
184,0,10809,Jim Furyk,3.02,154,51
185,0,23353,J.J. Henry,2.98,256,86
186,0,32200,Roberto Castro,2.96,201,68
187,0,29476,Kyle Reifers,2.90,255,88
188,0,06522,Ernie Els,2.79,145,52
189,0,24507,Jason Bohn,2.76,196,71
190,0,25274,Steven Bowditch,2.38,131,55
