RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
73,0,22056,Cameron Percy,195.0,1170,6
74,0,29289,S.Y. Noh,195.8,1566,8
75,0,34021,Bud Cauley,198.0,1584,8
75,0,37189,Harold Varner III,198.0,1782,9
77,0,27644,Brian Harman,200.0,1800,9
78,0,25191,Gonzalo Fernandez-Castaño,201.6,1008,5
79,0,34213,Grayson Murray,202.5,1620,8
79,0,24361,Pat Perez,202.5,1620,8
81,0,26596,Ryan Moore,203.1,1422,7
82,0,28252,Seamus Power,205.7,1440,7
83,0,24846,Ricky Barnes,207.0,1656,8
83,0,23108,Matt Kuchar,207.0,1656,8
85,0,25349,Tim Wilkinson,208.8,1044,5
86,0,46601,Trey Mullinax,210.9,1476,7
86,0,25396,Kevin Na,210.9,1476,7
88,0,46440,Smylie Kaufman,213.0,1278,6
89,0,31202,William McGirt,213.4,1494,7
90,0,33948,Byeong Hun An,216.0,1296,6
90,0,23983,Luke Donald,216.0,864,4
90,0,26331,Charl Schwartzel,216.0,1080,5
93,0,31646,Emiliano Grillo,223.7,1566,7
94,0,31557,Jim Herman,225.0,1350,6
94,0,34409,David Lingmerth,225.0,1350,6
96,0,27214,Kevin Streelman,226.3,1584,7
97,0,29974,Branden Grace,226.8,1134,5
97,0,26951,Johnson Wagner,226.8,1134,5
99,0,32102,Rickie Fowler,228.0,1368,6
100,0,31323,Gary Woodland,228.9,1602,7
101,0,10809,Jim Furyk,229.5,918,4
102,0,39954,Cody Gribble,231.0,1386,6
103,0,25900,Lucas Glover,231.4,1620,7
104,0,33120,Mark Anderson,234.0,936,4
105,0,25818,Scott Piercy,241.2,1206,5
106,0,21961,Charles Howell III,246.0,1476,6
107,0,32448,James Hahn,246.9,1728,7
108,0,33419,Cameron Tringale,249.0,1494,6
109,0,12510,Chad Campbell,249.4,1746,7
110,0,37278,Nicholas Lindheim,252.0,1008,4
110,0,25572,Graeme McDowell,252.0,1008,4
112,0,20104,Ken Duke,255.6,1278,5
113,0,27770,Camilo Villegas,259.2,1296,5
114,0,46501,Ollie Schniederjans,261.0,1566,6
114,0,24502,Adam Scott,261.0,1044,4
116,0,28679,Fabián Gómez,265.5,1062,4
117,0,47128,Richy Werenski,266.4,1332,5
118,0,31416,Derek Fathauer,270.0,1350,5
119,0,20157,Retief Goosen,276.0,828,3
119,0,35532,Tom Hoge,276.0,828,3
121,0,19846,Brian Gay,280.8,1404,5
122,0,25892,Steve Wheatcroft,282.0,846,3
123,0,30191,Julián Etulain,283.5,1134,4
123,0,34358,Jonathan Randolph,283.5,1134,4
125,0,30944,Jason Kokrak,285.0,1710,6
126,0,34098,Russell Henley,291.0,1746,6
127,0,25632,Jimmy Walker,292.5,1170,4
128,0,33399,Adam Hadwin,294.0,1764,6
128,0,29478,Kevin Kisner,294.0,1764,6
128,0,33204,Shane Lowry,294.0,882,3
128,0,48822,Sebastián Muñoz,294.0,882,3
132,0,40058,Zac Blair,297.0,1782,6
133,0,46443,Brian Campbell,306.0,918,3
133,0,32200,Roberto Castro,306.0,1224,4
133,0,27466,Spencer Levin,306.0,1530,5
133,0,34466,Peter Malnati,306.0,1530,5
133,0,24138,Ian Poulter,306.0,1224,4
138,0,29740,Brad Fritsch,312.0,936,3
139,0,49771,J.T. Poston,313.2,1566,5
140,0,34174,John Huh,316.8,1584,5
141,0,23320,Ryan Palmer,318.0,954,3
142,0,35545,Blayne Barber,319.5,1278,4
142,0,20593,Greg Chalmers,319.5,1278,4
142,0,35879,Kelly Kraft,319.5,1278,4
145,0,47959,Bryson DeChambeau,320.4,1602,5
146,0,22046,Geoff Ogilvy,324.0,1296,4
146,0,34264,Hudson Swafford,324.0,1620,5
146,0,27064,Jhonattan Vegas,324.0,1620,5
149,0,29479,Scott Brown,327.6,1638,5
150,0,30852,Ryo Ishikawa,336.0,1008,3
150,0,26300,Matt Jones,336.0,1008,3
152,0,37455,Si Woo Kim,337.5,1350,4
153,0,22371,Aaron Baddeley,342.0,1026,3
153,0,32757,Patton Kizzire,342.0,1368,4
153,0,32640,Troy Merritt,342.0,1368,4
156,0,20472,Alex Cejka,346.5,1386,4
157,0,23541,Ben Crane,355.5,1422,4
158,0,29222,Billy Hurley III,360.0,1440,4
159,0,35506,Mackenzie Hughes,374.4,1872,5
160,0,20771,Steven Alker,378.0,1134,3
161,0,29908,C.T. Pan,387.0,1548,4
162,0,33122,Russell Knox,420.0,1260,3
162,0,29223,Sam Saunders,420.0,1260,3
164,0,34431,Robert Streb,423.0,1692,4
165,0,24507,Jason Bohn,426.0,1278,3
165,0,20572,Rod Pampling,426.0,1278,3
167,0,28132,Tyrone Van Aswegen,436.5,1746,4
168,0,27649,Brandt Snedeker,450.0,900,2
169,0,24024,Zach Johnson,462.0,1386,3
170,0,33413,Ben Martin,474.0,1422,3
171,0,35110,Brett Drewitt,477.0,954,2
172,0,25274,Steven Bowditch,495.0,990,2
173,0,30926,Chris Kirk,498.0,1494,3
174,0,23325,Vaughn Taylor,504.0,1512,3
175,0,24924,Bill Haas,510.0,1530,3
175,0,26758,David Hearn,510.0,1530,3
177,0,29420,Billy Horschel,516.0,1548,3
178,0,27963,Chris Stroud,531.0,1062,2
179,0,29926,Danny Lee,534.0,1602,3
180,0,39975,Michael Kim,540.0,1620,3
181,0,40009,Dominic Bozzelli,585.0,1170,2
182,0,23800,Bryce Molder,666.0,1332,2
183,0,34099,Harris English,684.0,1368,2
184,0,31560,Brian Stuard,783.0,1566,2
185,0,27958,Ryan Blaum,864.0,1728,2
186,0,22986,Søren Kjeldsen,882.0,882,1
187,0,26499,Rafa Cabrera Bello,1080.0,1080,1
188,0,24357,K.J. Choi,1188.0,1188,1
189,0,36699,Patrick Rodgers,1332.0,1332,1
190,0,34360,Patrick Reed,1800.0,1800,1
