RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,YEAR/TOURN#,ROUND,HOLE
36,0,24503,Jeff Klauk,63' 9",Milwaukee,2,3 - Par 3 -
37,0,01161,Mark Calcavecchia,63' 8",Arnold Palmer,2,9 - Par 4 -
38,0,20645,John Senden,63' 5",FBR Open,4,12 - Par 3
39,0,24490,George McNeill,63' 3",Memorial Tourn,2,16 - Par 3
40,0,01876,Greg Norman,63' 0",Shell Houston,2,14 - Par 3
41,0,22348,Nick O'Hern,63' 0",Wyndham Champ.,2,5 - Par 5 -
42,0,20229,Stewart Cink,62' 11",Mercedes-Benz,2,1 - Par 4 -
43,0,12823,Carlos Franco,62' 11",St. Jude,2,10 - Par 4
44,0,25240,D.A. Points,62' 11",Canadian Open,3,13 - Par 5
46,0,20098,Stuart Appleby,62' 3",WGC-Bridgestone,2,16 - Par 5
47,0,20848,Ángel Cabrera,62' 2",THE TOUR Champ,4,17 - Par 4
48,0,24449,Parker McLachlin,61' 11",FBR Open,1,14 - Par 4
49,0,22371,Aaron Baddeley,61' 10",THE PLAYERS,4,18 - Par 4
50,0,24138,Ian Poulter,61' 10",Deutsche Bank,2,9 - Par 4 -
51,0,22961,David Mathis,61' 8",St. Jude,4,3 - Par 5 -
52,0,01024,Billy Andrade,60' 11",Canadian Open,1,1 - Par 4 -
53,0,07867,Woody Austin,60' 9",Honda Classic,1,8 - Par 4 -
54,0,06251,Chris DiMarco,60' 8",J. Timberlake,1,9 - Par 5 -
55,0,12652,Cameron Beckman,60' 4",The Barclays,2,2 - Par 3 -
56,0,01035,Tommy Armour III,60' 3",THE PLAYERS,4,13 - Par 3
59,0,10885,Robert Allenby,59' 11",Deutsche Bank,2,2 - Par 5 -
60,0,20472,Alex Cejka,59' 11",Frys.com Open,1,12 - Par 4
61,0,01142,Bart Bryant,59' 10",Shell Houston,3,18 - Par 4
62,0,32888,Lucas Lee,59' 10",Canadian Open,2,3 - Par 4 -
63,0,28087,Kris Blanks,59' 10",Wyndham Champ.,3,12 - Par 3
64,0,20070,Matt Bettencourt,59' 9",Milwaukee,2,6 - Par 5 -
65,0,21350,Ryuji Imada,59' 7",Mercedes-Benz,3,17 - Par 4
66,0,01329,Brad Faxon,59' 6",Quail Hollow,4,2 - Par 3 -
67,0,26695,Michael Letzig,59' 0",AT&T National,3,17 - Par 4
69,0,21961,Charles Howell III,58' 11",BMW Champ,1,12 - Par 3
71,0,23778,Brad Adamonis,58' 5",HP Byron Nelson,2,18 - Par 4
73,0,29221,Webb Simpson,58' 0",Deutsche Bank,1,16 - Par 3
74,0,20634,Peter Lonard,57' 10",AT&T National,2,3 - Par 4 -
75,0,19846,Brian Gay,57' 10",THE TOUR Champ,4,8 - Par 4 -
77,0,26951,Johnson Wagner,57' 2",Arnold Palmer,4,9 - Par 4 -
78,0,22621,Ben Curtis,57' 2",Shell Houston,4,14 - Par 3
79,0,20593,Greg Chalmers,57' 2",Milwaukee,4,11 - Par 3
81,0,25900,Lucas Glover,56' 11",Memorial Tourn,2,1 - Par 4 -
82,0,06004,Stephen Ames,56' 9",Texas Open,4,6 - Par 3 -
83,0,24846,Ricky Barnes,56' 9",Disney,1,7 - Par 4 -
85,0,07223,Brian Bateman,56' 7",Northern Trust,2,18 - Par 4
86,0,28158,Steve Marino,56' 7",Heritage,3,3 - Par 4 -
89,0,24140,Sean O'Hair,56' 1",THE TOUR Champ,1,4 - Par 4 -
91,0,22405,Justin Rose,56' 0",Zurich Classic,1,17 - Par 3
93,0,08793,Tiger Woods,55' 11",Quail Hollow,2,9 - Par 4 -
96,0,06595,Kevin Sutherland,55' 9",50th Bob Hope,5,15 - Par 3
97,0,23353,J.J. Henry,55' 8",Arnold Palmer,1,8 - Par 4 -
98,0,26596,Ryan Moore,55' 7",Shell Houston,2,1 - Par 4 -
99,0,24459,Richard Sterne,55' 5",Memorial Tourn,4,9 - Par 4 -
100,0,23349,Charles Warren,55' 4",Buick Invitatio,2,10 - Par 4
101,0,25804,Bubba Watson,55' 3",Buick Invitatio,4,7 - Par 4 -
102,0,25632,Jimmy Walker,55' 2",Sony Open,4,16 - Par 4
103,0,24725,Richard Finch,55' 2",WGC-CA Champ,1,4 - Par 3 -
104,0,24663,Y.E. Yang,55' 2",Zurich Classic,1,9 - Par 3 -
106,0,10423,Mike Weir,55' 1",Memorial Tourn,2,1 - Par 4 -
107,0,02239,Scott Verplank,54' 6",Honda Classic,3,16 - Par 4
110,0,28118,Peter Tomasulo,54' 1",AT&T Pebble,2,18 - Par 5
111,0,23048,Eric Axley,54' 1",Milwaukee,2,13 - Par 4
112,0,20574,Mathew Goggin,53' 11",50th Bob Hope,2,18 - Par 5
113,0,12705,Cliff Kresge,53' 11",FBR Open,2,9 - Par 4 -
114,0,21959,Ted Purdy,53' 11",Turning Stone,1,10 - Par 4
115,0,12602,Dean Wilson,53' 7",FBR Open,3,5 - Par 4 -
116,0,21209,Sergio Garcia,53' 5",Deutsche Bank,1,13 - Par 4
119,0,27649,Brandt Snedeker,53' 3",AT&T National,1,18 - Par 4
120,0,27302,Garth Mulroy,53' 2",WGC-CA Champ,1,4 - Par 3 -
122,0,23788,D.J. Trahan,53' 1",Sony Open,3,11 - Par 3
124,0,26301,James Nitties,53' 0",AT&T National,3,13 - Par 3
125,0,01116,Michael Bradley,53' 0",Buick Open,2,10 - Par 4
126,0,06197,Michael Allen,52' 11",Quail Hollow,4,18 - Par 4
128,0,23135,Tim Clark,52' 10",BMW Champ,1,4 - Par 4 -
129,0,01320,Bob Estes,52' 9",St. Jude,1,16 - Par 5
130,0,28135,Aaron Watkins,52' 9",Turning Stone,1,1 - Par 4 -
132,0,01527,Scott Hoch,52' 8",Milwaukee,4,4 - Par 4 -
133,0,01226,Fred Couples,52' 7",Buick Invitatio,3,2 - Par 4 -
135,0,26300,Matt Jones,52' 7",Zurich Classic,1,18 - Par 5
136,0,07003,David Berganio Jr.,52' 4",Quail Hollow,1,12 - Par 4
137,0,24924,Bill Haas,52' 3",Buick Invitatio,4,5 - Par 4 -
139,0,28308,Troy Kelly,52' 3",Buick Open,1,7 - Par 5 -
140,0,28620,Aron Price,52' 1",St. Jude,1,13 - Par 4
141,0,10733,Kent Jones,52' 0",Buick Invitatio,4,4 - Par 4 -
142,0,23541,Ben Crane,52' 0",Arnold Palmer,2,12 - Par 5
148,0,23621,Rory Sabbatini,51' 10",Sony Open,1,17 - Par 3
149,0,01938,David Peoples,51' 10",Texas Open,4,5 - Par 4 -
152,0,01928,Corey Pavin,51' 8",Turning Stone,1,10 - Par 4
155,0,26287,Roland Thatcher,51' 7",St. Jude,1,12 - Par 4
156,0,20094,Jonathan Kaye,51' 7",Wyndham Champ.,1,18 - Par 4
157,0,25818,Scott Piercy,51' 7",Turning Stone,3,15 - Par 4
158,0,07749,Brett Quigley,51' 6",Transitions Chp,4,13 - Par 3
161,0,21805,Harrison Frazar,51' 4",Crowne Plaza,1,9 - Par 4 -
163,0,21753,Brian Davis,51' 2",Texas Open,4,9 - Par 4 -
164,0,27072,Alvaro Quiros,51' 2",WGC-Bridgestone,4,13 - Par 4
167,0,01553,John Huston,51' 1",Shell Houston,3,11 - Par 4
168,0,20160,Charlie Wi,50' 11",BMW Champ,3,11 - Par 5
171,0,06643,Paul Goydos,50' 9",Shell Houston,1,12 - Par 4
174,0,01157,Tom Byrum,50' 8",Reno-Tahoe Open,2,2 - Par 3 -
176,0,01577,Lee Janzen,50' 7",Arnold Palmer,3,18 - Par 4
178,0,21290,Yuji Igarashi,50' 7",WGC-Bridgestone,4,6 - Par 4 -
183,0,01766,Billy Mayfair,50' 2",THE PLAYERS,1,4 - Par 4 -
184,0,10860,Justin Leonard,50' 1",Frys.com Open,2,13 - Par 3
185,0,32199,Matthew Borchert,50' 1",Disney,1,8 - Par 5 -
187,0,25686,Jason Dufner,50' 0",Shell Houston,4,11 - Par 4
188,0,01948,Tim Petrovic,49' 11",Shell Houston,1,11 - Par 4
189,0,20378,Mathias Grönberg,49' 11",Canadian Open,1,15 - Par 3
192,0,25345,Carl Pettersson,49' 7",Buick Invitatio,4,12 - Par 4
193,0,20157,Retief Goosen,49' 7",THE TOUR Champ,1,11 - Par 3
194,0,20498,Briny Baird,49' 6",FBR Open,1,8 - Par 4 -
196,0,07457,Steve Flesch,49' 5",Transitions Chp,1,18 - Par 4
209,0,20127,Chris Riley,49' 0",Reno-Tahoe Open,1,5 - Par 4 -
211,0,01927,Dennis Paulson,48' 11",Buick Invitatio,1,11 - Par 3
218,0,23548,Bill Lunde,48' 9",AT&T Pebble,1,12 - Par 3
219,0,10213,Dicky Pride,48' 9",Texas Open,1,2 - Par 4 -
229,0,30925,Dustin Johnson,48' 7",Texas Open,4,16 - Par 4
235,0,22548,Patrick Sheehan,48' 6",Wyndham Champ.,1,12 - Par 3
237,0,22080,Prayad Marksaeng,48' 5",WGC-CA Champ,1,7 - Par 4 -
238,0,06575,Dudley Hart,48' 5",Zurich Classic,4,12 - Par 4
241,0,27963,Chris Stroud,48' 4",Shell Houston,2,13 - Par 5
242,0,01706,Davis Love III,48' 4",Memorial Tourn,4,14 - Par 4
246,0,26881,Jarrod Lyle,48' 0",Shell Houston,1,3 - Par 4 -
247,0,31323,Gary Woodland,48' 0",Quail Hollow,1,2 - Par 3 -
249,0,24912,Will MacKenzie,47' 11",THE PLAYERS,2,4 - Par 4 -
258,0,26851,Marc Leishman,47' 6",Wyndham Champ.,2,12 - Par 3
259,0,21407,Arjun Atwal,47' 6",Turning Stone,1,14 - Par 4
261,0,25190,Jeff Quinney,47' 5",Canadian Open,3,5 - Par 4 -
262,0,24925,Jonathan Byrd,47' 4",Honda Classic,1,8 - Par 4 -
265,0,23320,Ryan Palmer,47' 3",AT&T Pebble,3,5 - Par 3 -
266,0,24980,Scott Gutschewski,47' 3",Turning Stone,1,11 - Par 3
274,0,07941,Mike Grob,47' 0",Canadian Open,1,4 - Par 3 -
276,0,19825,Darren Clarke,46' 11",Shell Houston,1,11 - Par 4
281,0,30110,Kyle Stanley,46' 8",Wyndham Champ.,2,5 - Par 5 -
283,0,01707,Steve Lowery,46' 7",Sony Open,1,9 - Par 5 -
298,0,20029,Notah Begay III,46' 3",AT&T National,1,17 - Par 4
302,0,25562,Andres Romero,46' 2",Northern Trust,1,1 - Par 5 -
304,0,25919,Brian Vranesh,46' 1",Honda Classic,1,2 - Par 4 -
307,0,10117,Bob Heintz,46' 1",Travelers Champ,1,10 - Par 4
310,0,24502,Adam Scott,46' 1",Turning Stone,1,1 - Par 4 -
312,0,27382,Wil Collins,46' 0",AT&T Pebble,1,12 - Par 3
316,0,06539,Rick Price,46' 0",Reno-Tahoe Open,2,5 - Par 4 -
323,0,27060,John Mallinger,45' 10",Transitions Chp,4,7 - Par 4 -
324,0,29926,Danny Lee,45' 9",Quail Hollow,3,6 - Par 3 -
328,0,25349,Tim Wilkinson,45' 8",Honda Classic,1,5 - Par 3 -
329,0,08375,Paul Stankowski,45' 8",Milwaukee,1,3 - Par 3 -
330,0,26679,Kevin Stadler,45' 8",Reno-Tahoe Open,2,6 - Par 4 -
331,0,27095,Nick Watney,45' 7",FBR Open,1,11 - Par 4
332,0,27683,Leif Olson,45' 6",HP Byron Nelson,2,8 - Par 4 -
338,0,24507,Jason Bohn,45' 4",Buick Open,1,14 - Par 4
339,0,24024,Zach Johnson,45' 4",THE TOUR Champ,4,10 - Par 4
352,0,22295,Darron Stiles,45' 1",Disney,2,1 - Par 4 -
358,0,27214,Kevin Streelman,44' 11",Milwaukee,2,3 - Par 3 -
364,0,06515,Shaun Micheel,44' 8",Quail Hollow,3,16 - Par 4
365,0,01132,Mark Brooks,44' 8",John Deere Clas,1,17 - Par 5
369,0,20396,Lee Westwood,44' 7",Shell Houston,1,9 - Par 3 -
371,0,23638,Brendon de Jonge,44' 7",Turning Stone,2,18 - Par 5
372,0,23983,Luke Donald,44' 5",Sony Open,2,17 - Par 3
380,0,08931,Glen Day,44' 5",Frys.com Open,2,17 - Par 4
387,0,20850,Daniel Chopra,44' 2",Northern Trust,4,8 - Par 4 -
393,0,01945,Kenny Perry,44' 0",BMW Champ,3,9 - Par 5 -
396,0,10809,Jim Furyk,43' 11",Buick Open,1,9 - Par 4 -
404,0,02223,Bob Tway,43' 9",Heritage,1,4 - Par 3 -
414,0,23926,Tim Cantwell Jr.,43' 6",Milwaukee,2,5 - Par 3 -
415,0,27402,Stuart Anderson,43' 6",Canadian Open,1,8 - Par 4 -
420,0,06621,Joe Durant,43' 4",Turning Stone,1,14 - Par 4
422,0,24494,Erik Compton,43' 3",Memorial Tourn,4,8 - Par 3 -
430,0,28780,Nicholas Thompson,43' 1",HP Byron Nelson,3,2 - Par 3 -
431,0,12660,Jesper Parnevik,43' 1",Memorial Tourn,1,17 - Par 4
449,0,27466,Spencer Levin,42' 8",Transitions Chp,4,17 - Par 3
450,0,19972,José Coceres,42' 8",Heritage,3,13 - Par 4
455,0,29718,Anthony Kim,42' 7",Travelers Champ,2,7 - Par 4 -
459,0,01941,Tom Pernice Jr.,42' 6",Buick Invitatio,4,2 - Par 4 -
462,0,23614,Rich Beem,42' 5",Northern Trust,2,15 - Par 4
463,0,26668,Marc Turnesa,42' 5",St. Jude,3,18 - Par 4
475,0,27770,Camilo Villegas,42' 2",BMW Champ,4,2 - Par 3 -
479,0,23409,James Driscoll,42' 1",Crowne Plaza,3,4 - Par 3 -
491,0,12510,Chad Campbell,41' 10",J. Timberlake,2,10 - Par 4
492,0,06573,Brandt Jobe,41' 9",Texas Open,4,2 - Par 4 -
496,0,06522,Ernie Els,41' 8",WGC-CA Champ,3,11 - Par 4
511,0,26476,Chez Reavie,41' 5",Disney,2,3 - Par 3 -
514,0,27120,Troy Matteson,41' 3",Sony Open,2,16 - Par 4
543,0,20121,Todd Fischer,40' 7",Texas Open,2,15 - Par 4
551,0,24940,Edward Loar,40' 6",St. Jude,1,12 - Par 4
554,0,01093,Ronnie Black,40' 5",Milwaukee,1,1 - Par 4 -
567,0,22986,Søren Kjeldsen,40' 3",WGC-Bridgestone,1,7 - Par 3 -
577,0,30927,Brendon Todd,40' 1",Buick Open,1,7 - Par 5 -
584,0,20382,Stephen Leaney,40' 0",Milwaukee,1,3 - Par 3 -
587,0,27896,Ross Fisher,39' 11",THE PLAYERS,1,17 - Par 3
591,0,08845,Scott Sterling,39' 10",Sony Open,4,13 - Par 4
601,0,20766,Padraig Harrington,39' 8",St. Jude,2,14 - Par 3
612,0,32666,Graham Baillargeon,39' 7",Canadian Open,1,17 - Par 4
617,0,23497,Tag Ridings,39' 6",Travelers Champ,4,17 - Par 4
623,0,10425,Jay Williamson,39' 5",Canadian Open,4,5 - Par 4 -
629,0,01677,Tom Lehman,39' 4",Transitions Chp,4,17 - Par 3
646,0,26371,James Oh,39' 1",Milwaukee,1,12 - Par 4
650,0,21633,Steve Allan,39' 0",St. Jude,1,10 - Par 4
658,0,19958,Miguel Angel Jiménez,38' 11",Honda Classic,1,5 - Par 3 -
662,0,23800,Bryce Molder,38' 11",J. Timberlake,1,12 - Par 4
664,0,12663,Phil Tataurangi,38' 10",Reno-Tahoe Open,1,9 - Par 5 -
668,0,20104,Ken Duke,38' 9",Heritage,1,2 - Par 5 -
679,0,12782,Tim Herron,38' 8",Crowne Plaza,3,10 - Par 4
682,0,29745,Tyler Aldridge,38' 8",St. Jude,1,1 - Par 4 -
689,0,06220,Jaxon Brigman,38' 7",HP Byron Nelson,2,14 - Par 4
706,0,21528,Henrik Stenson,38' 4",Shell Houston,2,18 - Par 4
710,0,23533,Anthony Kang,38' 4",WGC-Bridgestone,3,14 - Par 4
711,0,20628,Arron Oberholser,38' 3",Sony Open,4,9 - Par 5 -
721,0,02214,Kirk Triplett,38' 2",Reno-Tahoe Open,3,14 - Par 4
741,0,26289,Boo Weekley,37' 11",Transitions Chp,1,4 - Par 3 -
752,0,22300,Dean Vomacka,37' 10",FBR Open,1,2 - Par 4 -
753,0,01810,Phil Mickelson,37' 10",Northern Trust,4,1 - Par 5 -
754,0,26329,Louis Oosthuizen,37' 10",WGC-CA Champ,4,15 - Par 3
755,0,31416,Derek Fathauer,37' 10",Shell Houston,1,17 - Par 4
780,0,20691,Greg Owen,37' 8",The Barclays,3,15 - Par 4
787,0,25892,Steve Wheatcroft,37' 7",Quail Hollow,1,4 - Par 4 -
791,0,09011,David Duval,37' 7",Buick Open,3,6 - Par 4 -
801,0,26882,Michael Sim,37' 6",Turning Stone,2,3 - Par 3 -
840,0,32620,Cameron Peck,37' 1",St. Jude,1,4 - Par 3 -
842,0,22892,Jason Gore,37' 1",Reno-Tahoe Open,1,7 - Par 3 -
846,0,22046,Geoff Ogilvy,37' 0",WGC-CA Champ,2,6 - Par 4 -
850,0,28089,Jason Day,37' 0",Memorial Tourn,1,11 - Par 5
871,0,25364,Paul Casey,36' 9",Shell Houston,3,7 - Par 3 -
878,0,21731,Freddie Jacobson,36' 8",THE PLAYERS,4,10 - Par 4
882,0,08385,Omar Uresti,36' 8",Canadian Open,2,6 - Par 4 -
888,0,29522,Michael Schachner,36' 7",HP Byron Nelson,1,14 - Par 4
894,0,11123,Chris Couch,36' 6",Sony Open,1,17 - Par 3
901,0,29461,Jamie Lovemark,36' 6",Canadian Open,2,8 - Par 4 -
933,0,01374,Robin Freeman,36' 3",Milwaukee,1,5 - Par 3 -
935,0,21878,Mark Wilson,36' 3",Milwaukee,1,11 - Par 3
980,0,22792,Peter Hanson,35' 8",WGC-CA Champ,1,18 - Par 4
996,0,19824,Craig Barlow,35' 7",Buick Open,2,18 - Par 4
998,0,01042,Paul Azinger,35' 7",Reno-Tahoe Open,1,7 - Par 3 -
