RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,21959,Ted Purdy,36,622,5.8
2,0,24503,Jeff Klauk,29,610,4.8
2,0,29221,Webb Simpson,29,691,4.2
4,0,23541,Ben Crane,28,596,4.7
4,0,01945,Kenny Perry,28,542,5.2
6,0,22348,Nick O'Hern,26,601,4.3
6,0,25240,D.A. Points,26,608,4.3
8,0,27466,Spencer Levin,25,463,5.4
8,0,28158,Steve Marino,25,585,4.3
8,0,01948,Tim Petrovic,25,649,3.9
11,0,21805,Harrison Frazar,24,625,3.8
11,0,28475,Jeff Overton,24,588,4.1
11,0,22913,John Rollins,24,565,4.2
11,0,26668,Marc Turnesa,24,460,5.2
11,0,26951,Johnson Wagner,24,499,4.8
16,0,12652,Cameron Beckman,23,512,4.5
16,0,20070,Matt Bettencourt,23,634,3.6
16,0,26851,Marc Leishman,23,583,3.9
16,0,06595,Kevin Sutherland,23,522,4.4
16,0,20160,Charlie Wi,23,598,3.8
16,0,21878,Mark Wilson,23,635,3.6
22,0,21753,Brian Davis,22,691,3.2
22,0,23353,J.J. Henry,22,528,4.2
22,0,26596,Ryan Moore,22,546,4.0
22,0,26301,James Nitties,22,550,4.0
22,0,23788,D.J. Trahan,22,517,4.3
27,0,20593,Greg Chalmers,21,534,3.9
27,0,24924,Bill Haas,21,585,3.6
27,0,21350,Ryuji Imada,21,530,4.0
27,0,24781,Hunter Mahan,21,543,3.9
27,0,27933,John Merrick,21,451,4.7
27,0,20645,John Senden,21,594,3.5
33,0,07867,Woody Austin,20,548,3.6
33,0,20850,Daniel Chopra,20,639,3.1
33,0,06251,Chris DiMarco,20,619,3.2
33,0,10809,Jim Furyk,20,506,4.0
33,0,24358,Robert Garrigus,20,473,4.2
33,0,20634,Peter Lonard,20,507,3.9
33,0,10585,Scott McCarron,20,590,3.4
33,0,21949,Joe Ogilvie,20,618,3.2
33,0,25345,Carl Pettersson,20,534,3.7
