RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,06527,Steve Stricker,+.319,72,+23.00
2,0,09011,David Duval,+.321,53,+17.00
3,0,21209,Sergio Garcia,+.347,49,+17.00
4,0,20127,Chris Riley,+.356,59,+21.00
5,0,10423,Mike Weir,+.361,72,+26.00
6,0,20498,Briny Baird,+.373,83,+31.00
7,0,08931,Glen Day,+.387,62,+24.00
8,0,12652,Cameron Beckman,+.389,72,+28.00
9,0,28158,Steve Marino,+.393,112,+44.00
10,0,23048,Eric Axley,+.395,129,+51.00
11,0,20098,Stuart Appleby,+.397,68,+27.00
12,0,20157,Retief Goosen,+.400,50,+20.00
13,0,23108,Matt Kuchar,+.404,89,+36.00
13,0,12680,Shigeki Maruyama,+.404,57,+23.00
15,0,07749,Brett Quigley,+.407,86,+35.00
16,0,07547,Craig Kanada,+.413,80,+33.00
17,0,25349,Tim Wilkinson,+.416,89,+37.00
18,0,12782,Tim Herron,+.419,105,+44.00
19,0,06595,Kevin Sutherland,+.420,100,+42.00
20,0,20623,Gavin Coles,+.425,40,+17.00
21,0,07457,Steve Flesch,+.429,84,+36.00
22,0,20160,Charlie Wi,+.430,86,+37.00
23,0,26668,Marc Turnesa,+.433,97,+42.00
24,0,12660,Jesper Parnevik,+.435,108,+47.00
25,0,01035,Tommy Armour III,+.438,73,+32.00
25,0,20850,Daniel Chopra,+.438,89,+39.00
27,0,20574,Mathew Goggin,+.440,91,+40.00
28,0,08075,Jerry Kelly,+.441,93,+41.00
29,0,06012,Greg Kraft,+.444,63,+28.00
29,0,01810,Phil Mickelson,+.444,54,+24.00
29,0,02223,Bob Tway,+.444,63,+28.00
32,0,11032,Frank Lickliter II,+.446,121,+54.00
33,0,01320,Bob Estes,+.448,87,+39.00
34,0,01941,Tom Pernice Jr.,+.449,107,+48.00
35,0,26500,Alejandro Cañizares,+.450,60,+27.00
36,0,20105,Jeff Gove,+.452,42,+19.00
37,0,10875,Todd Demsey,+.455,99,+45.00
38,0,21949,Joe Ogilvie,+.456,103,+47.00
39,0,10809,Jim Furyk,+.457,81,+37.00
39,0,06575,Dudley Hart,+.457,92,+42.00
41,0,20572,Rod Pampling,+.459,85,+39.00
42,0,22621,Ben Curtis,+.463,67,+31.00
42,0,02002,John Riegger,+.463,67,+31.00
44,0,21753,Brian Davis,+.465,142,+66.00
44,0,22378,Trevor Immelman,+.465,71,+33.00
44,0,27060,John Mallinger,+.465,99,+46.00
44,0,24449,Parker McLachlin,+.465,114,+53.00
48,0,06567,Vijay Singh,+.466,58,+27.00
49,0,20433,Mark Hensby,+.468,79,+37.00
49,0,01766,Billy Mayfair,+.468,109,+51.00
51,0,20229,Stewart Cink,+.471,68,+32.00
51,0,23125,Brad Elder,+.471,68,+32.00
51,0,25190,Jeff Quinney,+.471,85,+40.00
54,0,06004,Stephen Ames,+.472,72,+34.00
54,0,25720,Chad Collins,+.472,89,+42.00
54,0,20382,Stephen Leaney,+.472,53,+25.00
