RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,01810,Phil Mickelson,4.500,342,76
2,0,31323,Gary Woodland,4.508,541,120
3,0,32839,Hideki Matsuyama,4.536,381,84
4,0,32102,Rickie Fowler,4.547,391,86
5,0,22405,Justin Rose,4.549,323,71
6,0,28089,Jason Day,4.550,273,60
7,0,27064,Jhonattan Vegas,4.567,580,127
8,0,28237,Rory McIlroy,4.568,338,74
8,0,25892,Steve Wheatcroft,4.568,507,111
10,0,27141,J.B. Holmes,4.573,375,82
11,0,25364,Paul Casey,4.574,311,68
12,0,23320,Ryan Palmer,4.577,476,104
13,0,35545,Blayne Barber,4.581,568,124
13,0,10809,Jim Furyk,4.581,197,43
15,0,25804,Bubba Watson,4.582,252,55
16,0,25632,Jimmy Walker,4.587,289,63
17,0,25900,Lucas Glover,4.588,523,114
18,0,27129,Luke List,4.590,482,105
19,0,28679,Fabián Gómez,4.594,441,96
20,0,33122,Russell Knox,4.597,331,72
20,0,26331,Charl Schwartzel,4.597,331,72
22,0,35300,Andrew Loupe,4.608,553,120
23,0,37189,Harold Varner III,4.612,618,134
24,0,29725,Tony Finau,4.620,499,108
24,0,26851,Marc Leishman,4.620,365,79
26,0,36689,Brooks Koepka,4.621,305,66
27,0,35879,Kelly Kraft,4.625,333,72
27,0,33413,Ben Martin,4.625,555,120
29,0,25818,Scott Piercy,4.632,315,68
30,0,24502,Adam Scott,4.633,278,60
31,0,32757,Patton Kizzire,4.640,580,125
32,0,35539,Luke Guthrie,4.643,325,70
33,0,32200,Roberto Castro,4.644,678,146
33,0,26300,Matt Jones,4.644,418,90
35,0,23541,Ben Crane,4.647,474,102
36,0,40026,Daniel Berger,4.652,521,112
36,0,33399,Adam Hadwin,4.652,656,141
36,0,29478,Kevin Kisner,4.652,321,69
39,0,32366,Kevin Chappell,4.653,577,124
40,0,30944,Jason Kokrak,4.658,531,114
41,0,24358,Robert Garrigus,4.663,387,83
42,0,26596,Ryan Moore,4.667,476,102
43,0,21961,Charles Howell III,4.669,621,133
43,0,29476,Kyle Reifers,4.669,691,148
45,0,33448,Justin Thomas,4.670,453,97
46,0,24494,Erik Compton,4.671,397,85
47,0,23108,Matt Kuchar,4.674,430,92
47,0,26329,Louis Oosthuizen,4.674,201,43
49,0,25198,Francesco Molinari,4.675,388,83
49,0,26289,Boo Weekley,4.675,533,114
51,0,31557,Jim Herman,4.676,477,102
52,0,36699,Patrick Rodgers,4.677,608,130
52,0,34264,Hudson Swafford,4.677,622,133
54,0,46440,Smylie Kaufman,4.679,510,109
55,0,30926,Chris Kirk,4.682,501,107
55,0,23800,Bryce Molder,4.682,515,110
57,0,26951,Johnson Wagner,4.683,487,104
58,0,34360,Patrick Reed,4.686,492,105
59,0,24507,Jason Bohn,4.688,436,93
59,0,21209,Sergio Garcia,4.688,150,32
59,0,32150,Michael Thompson,4.688,375,80
62,0,34265,Will Wilcox,4.691,455,97
63,0,20848,Ángel Cabrera,4.692,427,91
64,0,27466,Spencer Levin,4.693,596,127
65,0,30925,Dustin Johnson,4.694,291,62
66,0,12510,Chad Campbell,4.697,512,109
66,0,29518,Brendan Steele,4.697,559,119
68,0,30163,Henrik Norlander,4.698,404,86
69,0,31646,Emiliano Grillo,4.700,423,90
70,0,37273,Derek Ernst,4.704,334,71
71,0,20098,Stuart Appleby,4.705,494,105
71,0,24024,Zach Johnson,4.705,367,78
73,0,34099,Harris English,4.706,400,85
74,0,20472,Alex Cejka,4.708,339,72
75,0,25834,Daniel Summerhays,4.709,598,127
76,0,29268,Bronson Burgoon,4.710,471,100
76,0,25396,Kevin Na,4.710,438,93
78,0,25572,Graeme McDowell,4.711,212,45
79,0,27436,Graham DeLaet,4.714,462,98
80,0,37455,Si Woo Kim,4.716,698,148
81,0,20645,John Senden,4.717,533,113
81,0,29485,Brett Stegmaier,4.717,566,120
83,0,27895,Jonas Blixt,4.718,519,110
83,0,31420,Anirban Lahiri,4.718,368,78
83,0,29461,Jamie Lovemark,4.718,703,149
86,0,27747,Hiroshi Iwata,4.723,477,101
87,0,24781,Hunter Mahan,4.724,463,98
87,0,24140,Sean O'Hair,4.724,548,116
89,0,31416,Derek Fathauer,4.726,501,106
89,0,35451,Scott Pinckney,4.726,534,113
91,0,22046,Geoff Ogilvy,4.727,416,88
91,0,33419,Cameron Tringale,4.727,572,121
93,0,12716,Charley Hoffman,4.729,506,107
93,0,06527,Steve Stricker,4.729,279,59
95,0,22371,Aaron Baddeley,4.730,577,122
95,0,30711,Colt Knost,4.730,473,100
95,0,34431,Robert Streb,4.730,473,100
98,0,21731,Freddie Jacobson,4.731,492,104
99,0,27974,Sung Kang,4.733,549,116
100,0,29720,Andres Gonzales,4.734,516,109
100,0,30692,Scott Stallings,4.734,516,109
102,0,37454,Whee Kim,4.736,521,110
102,0,34466,Peter Malnati,4.736,502,106
102,0,25493,Nick Taylor,4.736,573,121
105,0,26758,David Hearn,4.738,597,126
105,0,28092,D.H. Lee,4.738,379,80
107,0,30927,Brendon Todd,4.739,436,92
108,0,27644,Brian Harman,4.741,697,147
109,0,31202,William McGirt,4.742,588,124
109,0,02206,David Toms,4.742,441,93
111,0,24461,Thomas Aiken,4.743,351,74
112,0,29420,Billy Horschel,4.744,389,82
113,0,35532,Tom Hoge,4.745,465,98
114,0,34174,John Huh,4.746,617,130
115,0,29926,Danny Lee,4.750,437,92
115,0,24490,George McNeill,4.750,380,80
117,0,29289,S.Y. Noh,4.752,499,105
118,0,26476,Chez Reavie,4.754,542,114
118,0,34046,Jordan Spieth,4.754,290,61
120,0,06567,Vijay Singh,4.755,447,94
121,0,28114,Dawie van der Walt,4.763,443,93
122,0,33461,Morgan Hoffmann,4.766,448,94
123,0,20766,Padraig Harrington,4.770,291,61
124,0,29223,Sam Saunders,4.773,358,75
125,0,28158,Steve Marino,4.774,401,84
126,0,23325,Vaughn Taylor,4.775,425,89
127,0,24357,K.J. Choi,4.776,554,116
128,0,34261,Scott Langley,4.777,492,103
129,0,34098,Russell Henley,4.779,454,95
130,0,36801,Mark Hubbard,4.780,717,150
131,0,34563,Chesson Hadley,4.781,545,114
132,0,27649,Brandt Snedeker,4.783,397,83
133,0,23353,J.J. Henry,4.784,421,88
133,0,33418,Shawn Stefani,4.784,555,116
135,0,34409,David Lingmerth,4.786,335,70
136,0,33141,Keegan Bradley,4.787,450,94
136,0,20229,Stewart Cink,4.787,292,61
138,0,22892,Jason Gore,4.788,498,104
139,0,10213,Dicky Pride,4.789,340,71
140,0,23638,Brendon de Jonge,4.790,503,105
141,0,32618,Rhein Gibson,4.791,321,67
142,0,34262,Jon Curran,4.793,580,121
143,0,20104,Ken Duke,4.794,326,68
144,0,29479,Scott Brown,4.795,537,112
144,0,29222,Billy Hurley III,4.795,350,73
146,0,27942,Rob Oppenheim,4.796,446,93
147,0,08075,Jerry Kelly,4.797,379,79
148,0,06522,Ernie Els,4.800,384,80
149,0,24924,Bill Haas,4.808,375,78
150,0,20157,Retief Goosen,4.809,428,89
150,0,32640,Troy Merritt,4.809,428,89
152,0,45526,Abraham Ancer,4.810,279,58
152,0,20691,Greg Owen,4.810,505,105
154,0,33204,Shane Lowry,4.813,231,48
155,0,24846,Ricky Barnes,4.815,573,119
156,0,27770,Camilo Villegas,4.816,549,114
157,0,32448,James Hahn,4.818,477,99
157,0,25349,Tim Wilkinson,4.818,371,77
159,0,25686,Jason Dufner,4.819,400,83
159,0,27963,Chris Stroud,4.819,559,116
161,0,39975,Michael Kim,4.821,699,145
161,0,32876,Martin Piller,4.821,405,84
163,0,35732,Wes Roach,4.824,328,68
164,0,28475,Jeff Overton,4.832,488,101
165,0,33410,Andrew Landry,4.833,232,48
165,0,33667,Carlos Ortiz,4.833,493,102
165,0,31560,Brian Stuard,4.833,377,78
168,0,30110,Kyle Stanley,4.836,590,122
169,0,29745,Tyler Aldridge,4.838,537,111
170,0,27214,Kevin Streelman,4.841,547,113
170,0,28132,Tyrone Van Aswegen,4.841,639,132
172,0,40058,Zac Blair,4.842,581,120
172,0,27936,Martin Laird,4.842,581,120
174,0,10885,Robert Allenby,4.844,310,64
175,0,29974,Branden Grace,4.846,252,52
175,0,35891,Cameron Smith,4.846,378,78
177,0,29221,Webb Simpson,4.854,398,82
178,0,25720,Chad Collins,4.856,505,104
179,0,24912,Will MacKenzie,4.862,530,109
180,0,23983,Luke Donald,4.864,394,81
181,0,20572,Rod Pampling,4.868,258,53
182,0,21878,Mark Wilson,4.876,434,89
183,0,23621,Rory Sabbatini,4.912,334,68
184,0,25240,D.A. Points,4.915,290,59
185,0,25274,Steven Bowditch,5.000,320,64
