RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,30925,Dustin Johnson,4.008,970,242
2,0,29221,Webb Simpson,4.014,867,216
3,0,21209,Sergio Garcia,4.037,436,108
4,0,34265,Will Wilcox,4.039,723,179
5,0,28237,Rory McIlroy,4.042,776,192
6,0,31420,Anirban Lahiri,4.056,791,195
7,0,24358,Robert Garrigus,4.064,764,188
8,0,28089,Jason Day,4.071,802,197
9,0,32102,Rickie Fowler,4.074,986,242
10,0,23108,Matt Kuchar,4.075,1141,280
11,0,20472,Alex Cejka,4.076,640,157
11,0,06527,Steve Stricker,4.076,697,171
13,0,24502,Adam Scott,4.079,930,228
13,0,27064,Jhonattan Vegas,4.079,1138,279
15,0,29926,Danny Lee,4.080,1016,249
16,0,25804,Bubba Watson,4.083,833,204
17,0,46440,Smylie Kaufman,4.085,1062,260
18,0,29461,Jamie Lovemark,4.087,1218,298
18,0,27214,Kevin Streelman,4.087,936,229
20,0,24846,Ricky Barnes,4.088,1071,262
20,0,25364,Paul Casey,4.088,932,228
22,0,34046,Jordan Spieth,4.089,830,203
22,0,25632,Jimmy Walker,4.089,1006,246
24,0,32200,Roberto Castro,4.094,1216,297
25,0,34431,Robert Streb,4.095,987,241
26,0,23983,Luke Donald,4.098,881,215
27,0,24024,Zach Johnson,4.099,1037,253
28,0,32366,Kevin Chappell,4.102,1202,293
28,0,33418,Shawn Stefani,4.102,1087,265
28,0,31323,Gary Woodland,4.102,1243,303
31,0,31202,William McGirt,4.103,1354,330
31,0,26329,Louis Oosthuizen,4.103,636,155
33,0,34409,David Lingmerth,4.104,907,221
34,0,10809,Jim Furyk,4.106,739,180
34,0,35532,Tom Hoge,4.106,817,199
36,0,25900,Lucas Glover,4.107,920,224
37,0,34264,Hudson Swafford,4.108,1331,324
38,0,29222,Billy Hurley III,4.111,925,225
39,0,25396,Kevin Na,4.112,1028,250
40,0,34099,Harris English,4.113,1164,283
40,0,29485,Brett Stegmaier,4.113,983,239
42,0,26331,Charl Schwartzel,4.114,868,211
43,0,33413,Ben Martin,4.118,1219,296
44,0,27974,Sung Kang,4.119,972,236
44,0,36689,Brooks Koepka,4.119,832,202
44,0,30944,Jason Kokrak,4.119,1104,268
47,0,29479,Scott Brown,4.121,956,232
48,0,08075,Jerry Kelly,4.122,775,188
49,0,25493,Nick Taylor,4.123,907,220
50,0,37273,Derek Ernst,4.125,561,136
51,0,26758,David Hearn,4.128,1222,296
51,0,26596,Ryan Moore,4.128,999,242
51,0,20645,John Senden,4.128,1164,282
51,0,27963,Chris Stroud,4.128,900,218
55,0,37455,Si Woo Kim,4.130,1425,345
55,0,30926,Chris Kirk,4.130,1049,254
55,0,29478,Kevin Kisner,4.130,1082,262
55,0,27129,Luke List,4.130,921,223
59,0,31646,Emiliano Grillo,4.131,1136,275
60,0,40026,Daniel Berger,4.132,1128,273
61,0,27649,Brandt Snedeker,4.134,1083,262
62,0,30692,Scott Stallings,4.135,856,207
63,0,26476,Chez Reavie,4.136,1063,257
64,0,23541,Ben Crane,4.137,935,226
64,0,34360,Patrick Reed,4.137,1121,271
66,0,34098,Russell Henley,4.138,989,239
66,0,26951,Johnson Wagner,4.138,1018,246
68,0,22046,Geoff Ogilvy,4.139,654,158
68,0,25240,D.A. Points,4.139,505,122
70,0,33461,Morgan Hoffmann,4.140,857,207
70,0,32839,Hideki Matsuyama,4.140,977,236
72,0,12716,Charley Hoffman,4.141,1089,263
72,0,29518,Brendan Steele,4.141,1089,263
74,0,35732,Wes Roach,4.142,584,141
75,0,28158,Steve Marino,4.143,725,175
76,0,29720,Andres Gonzales,4.144,833,201
76,0,33399,Adam Hadwin,4.144,1264,305
76,0,22405,Justin Rose,4.144,808,195
79,0,29974,Branden Grace,4.145,630,152
79,0,27936,Martin Laird,4.145,1057,255
79,0,24140,Sean O'Hair,4.145,1169,282
82,0,32757,Patton Kizzire,4.146,1111,268
82,0,23320,Ryan Palmer,4.146,1136,274
84,0,24461,Thomas Aiken,4.147,647,156
85,0,29725,Tony Finau,4.148,1178,284
85,0,26300,Matt Jones,4.148,983,237
85,0,27466,Spencer Levin,4.148,1174,283
85,0,01810,Phil Mickelson,4.148,1012,244
89,0,25686,Jason Dufner,4.149,1195,288
89,0,25818,Scott Piercy,4.149,1004,242
91,0,20229,Stewart Cink,4.152,656,158
91,0,28132,Tyrone Van Aswegen,4.152,1258,303
93,0,23353,J.J. Henry,4.153,814,196
93,0,26851,Marc Leishman,4.153,1084,261
95,0,27895,Jonas Blixt,4.156,906,218
95,0,32448,James Hahn,4.156,1039,250
95,0,39975,Michael Kim,4.156,1172,282
95,0,33204,Shane Lowry,4.156,561,135
95,0,23800,Bryce Molder,4.156,881,212
100,0,29476,Kyle Reifers,4.157,1426,343
100,0,36699,Patrick Rodgers,4.157,1006,242
