RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,27349,Alex Noren,28' 8",10060.500,351
1,0,35658,Kris Ventura,28' 8",6507.083,227
3,0,36699,Patrick Rodgers,28' 5",18320.667,645
4,1,34256,Andrew Putnam,28' 2",7036.417,250
5,1,33490,Bo Hoag,27' 10",12579.167,452
6,1,47993,Denny McCarthy,27' 7",14355.667,521
7,2,51766,Wyndham Clark,27' 6",8818.833,321
7,2,32618,Rhein Gibson,27' 6",7855.500,286
9,-2,34099,Harris English,27' 4",16654.250,610
10,1,30911,Tommy Fleetwood,27' 3",5969.833,219
10,1,21961,Charles Howell III,27' 3",11489.667,422
10,1,32333,Kevin Tway,27' 3",7935.333,291
13,2,31557,Jim Herman,27' 1",11390.833,421
13,2,35461,Beau Hossler,27' 1",11097.833,410
15,2,40009,Dominic Bozzelli,26' 11",4469.417,166
15,2,35506,Mackenzie Hughes,26' 11",13116.833,488
15,2,48119,Ben Taylor,26' 11",6639.083,247
15,2,35617,Martin Trainer,26' 11",6569.167,244
15,2,29484,Peter Uihlein,26' 11",8005.000,297
20,3,34314,Sebastian Cappelen,26' 10",7549.917,281
20,3,28252,Seamus Power,26' 10",4728.083,176
22,3,32757,Patton Kizzire,26' 9",10039.083,375
22,3,32150,Michael Thompson,26' 9",12481.167,466
24,3,23108,Matt Kuchar,26' 8",10783.583,404
25,3,33404,Chris Baker,26' 6",7929.000,299
25,18,40026,Daniel Berger,26' 6",11298.167,427
25,3,40058,Zac Blair,26' 6",10137.417,383
25,3,39546,Keith Mitchell,26' 6",10304.833,389
25,3,33419,Cameron Tringale,26' 6",12000.667,453
30,2,46550,Brandon Hagy,26' 5",8028.000,304
30,2,49298,Kramer Hickok,26' 5",8355.250,316
30,2,27214,Kevin Streelman,26' 5",12587.917,477
33,2,56762,Will Gordon,26' 4",5525.000,210
33,5,35310,Lanto Griffin,26' 4",16693.750,633
33,2,39977,Max Homa,26' 4",12353.333,469
33,2,49960,Sepp Straka,26' 4",14013.833,533
37,1,46402,Talor Gooch,26' 3",16622.250,633
37,13,29420,Billy Horschel,26' 3",12339.583,470
37,1,26300,Matt Jones,26' 3",13694.500,521
37,1,35449,Adam Long,26' 3",15571.750,594
37,1,49771,J.T. Poston,26' 3",13175.667,502
42,1,22371,Aaron Baddeley,26' 2",7715.000,295
42,1,28775,Nate Lashley,26' 2",9444.000,361
42,1,33667,Carlos Ortiz,26' 2",14450.750,553
42,1,56278,Matthew Wolff,26' 2",13621.417,520
46,4,29535,Brice Garnett,26' 1",10834.250,416
