RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,35658,Kris Ventura,26' 1",7489.417,287
2,0,36699,Patrick Rodgers,25' 11",20570.500,794
3,0,27349,Alex Noren,25' 10",11513.750,446
4,0,34099,Harris English,25' 7",17957.083,703
5,0,33490,Bo Hoag,25' 6",14016.917,550
6,0,28252,Seamus Power,25' 2",5285.167,210
6,0,34256,Andrew Putnam,25' 2",8090.833,321
8,0,47993,Denny McCarthy,25' 1",16675.667,664
9,2,48119,Ben Taylor,25' 0",7617.833,305
10,2,32618,Rhein Gibson,24' 11",8832.667,355
11,2,56762,Will Gordon,24' 10",6216.250,250
11,2,23108,Matt Kuchar,24' 10",12402.250,500
13,2,35506,Mackenzie Hughes,24' 8",15049.250,611
13,3,32757,Patton Kizzire,24' 8",11655.333,473
13,3,33419,Cameron Tringale,24' 8",13066.833,530
16,2,30911,Tommy Fleetwood,24' 7",6820.333,277
16,2,35461,Beau Hossler,24' 7",12722.750,517
18,2,34314,Sebastian Cappelen,24' 6",8540.500,349
18,2,51766,Wyndham Clark,24' 6",10511.417,429
18,2,29484,Peter Uihlein,24' 6",8888.917,363
21,2,46550,Brandon Hagy,24' 5",9083.667,372
21,2,49298,Kramer Hickok,24' 5",9338.833,382
21,2,49960,Sepp Straka,24' 5",15894.083,650
21,2,32150,Michael Thompson,24' 5",14065.500,577
25,3,46970,Jon Rahm,24' 4",14005.917,576
26,2,33404,Chris Baker,24' 3",8775.833,362
26,6,40026,Daniel Berger,24' 3",12533.833,517
26,2,33399,Adam Hadwin,24' 3",13595.000,561
26,2,35449,Adam Long,24' 3",17636.083,727
30,2,29535,Brice Garnett,24' 2",11980.417,496
30,2,46402,Talor Gooch,24' 2",18998.000,786
30,2,21961,Charles Howell III,24' 2",12833.417,531
30,2,33667,Carlos Ortiz,24' 2",16143.083,668
30,2,56278,Matthew Wolff,24' 2",15513.667,643
35,3,47504,Sam Burns,24' 1",13908.083,577
35,6,35310,Lanto Griffin,24' 1",18932.000,787
35,3,39977,Max Homa,24' 1",13968.000,579
35,16,48081,Xander Schauffele,24' 1",14430.333,600
39,2,24361,Pat Perez,24' 0",10250.083,427
40,3,22371,Aaron Baddeley,23' 11",8760.417,366
40,3,32662,Michael Gligic,23' 11",8302.917,347
42,3,46435,Austin Cook,23' 10",11848.417,497
