RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (INCHES),ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
63,0,28237,Rory McIlroy,44' 8",113689,212,9474.083,-4.00
63,0,23320,Ryan Palmer,44' 8",100176,187,8348.000,+14.00
63,0,27064,Jhonattan Vegas,44' 8",126556,236,10546.333,+7.00
67,0,49298,Kramer Hickok,44' 10",122588,228,10215.667,+15.00
68,0,23983,Luke Donald,44' 11",104020,193,8668.333,+25.00
68,0,33399,Adam Hadwin,44' 11",126695,235,10557.917,+35.00
68,0,54628,Lee Hodges,44' 11",171283,318,14273.583,+50.00
68,0,48081,Xander Schauffele,44' 11",100729,187,8394.083,+11.00
72,0,47988,Nick Hardy,45' 0",97743,181,8145.250,+21.00
72,0,31557,Jim Herman,45' 0",68541,127,5711.750,+26.00
72,0,32839,Hideki Matsuyama,45' 0",118713,220,9892.750,+11.00
72,0,33448,Justin Thomas,45' 0",140343,260,11695.250,-1.00
72,0,32333,Kevin Tway,45' 0",156169,289,13014.083,+29.00
72,0,27770,Camilo Villegas,45' 0",111863,207,9321.917,+28.00
78,0,47983,Chad Ramey,45' 1",99491,184,8290.917,+34.00
79,0,45486,Joaquin Niemann,45' 2",125648,232,10470.667,+6.00
79,0,50095,Austin Smotherman,45' 2",114967,212,9580.583,+38.00
81,0,35110,Brett Drewitt,45' 3",87887,162,7323.917,+29.00
82,0,34563,Chesson Hadley,45' 4",123570,227,10297.500,+26.00
82,0,47483,Will Zalatoris,45' 4",139155,256,11596.250,+6.00
84,0,52372,Cameron Champ,45' 5",105129,193,8760.750,+21.00
84,0,51766,Wyndham Clark,45' 5",165760,304,13813.333,+21.00
84,0,50525,Collin Morikawa,45' 5",80698,148,6724.833,+8.00
84,0,54783,Dylan Wu,45' 5",97069,178,8089.083,+29.00
88,0,35879,Kelly Kraft,45' 6",107614,197,8967.833,+36.00
89,0,24925,Jonathan Byrd,45' 8",85467,156,7122.250,+12.00
89,0,40162,Justin Lower,45' 8",110690,202,9224.167,+31.00
89,0,51950,Max McGreevy,45' 8",105275,192,8772.917,+22.00
89,0,39324,J.J. Spaun,45' 8",130419,238,10868.250,+34.00
93,0,28775,Nate Lashley,45' 9",110389,201,9199.083,+7.00
93,0,48822,Sebastián Muñoz,45' 9",128502,234,10708.500,+33.00
93,0,47995,Davis Riley,45' 9",160979,293,13414.917,+27.00
93,0,34264,Hudson Swafford,45' 9",97212,177,8101.000,+14.00
93,0,37189,Harold Varner III,45' 9",133997,244,11166.417,+13.00
98,0,45609,Tyler Duncan,45' 10",102375,186,8531.250,+17.00
98,0,35461,Beau Hossler,45' 10",157896,287,13158.000,+26.00
100,0,32150,Michael Thompson,45' 11",125530,228,10460.833,+22.00
101,0,33141,Keegan Bradley,46' 0",121337,220,10111.417,+21.00
101,0,51890,Greyson Sigg,46' 0",134195,243,11182.917,+30.00
101,0,34431,Robert Streb,46' 0",151267,274,12605.583,+37.00
104,0,36884,Ben Kohles,46' 1",92870,168,7739.167,+19.00
105,0,33597,Harry Higgs,46' 2",171231,309,14269.250,+33.00
105,0,39977,Max Homa,46' 2",141811,256,11817.583,+5.00
105,0,32816,Satoshi Kodaira,46' 2",58729,106,4894.083,+17.00
108,0,37275,Sam Ryder,46' 3",157025,283,13085.417,+28.00
108,0,27139,David Skinns,46' 3",137122,247,11426.833,+15.00
108,0,51634,Sahith Theegala,46' 3",230501,415,19208.417,-2.00
108,0,33419,Cameron Tringale,46' 3",165263,298,13771.917,+26.00
108,0,52374,Brandon Wu,46' 3",101483,183,8456.917,+12.00
113,0,27895,Jonas Blixt,46' 4",83933,151,6994.417,+14.00
113,0,25818,Scott Piercy,46' 4",154496,278,12874.667,+42.00
115,0,36801,Mark Hubbard,46' 5",106987,192,8915.583,+13.00
115,0,39971,Sungjae Im,46' 5",145955,262,12162.917,+9.00
117,0,29970,Dylan Frittelli,46' 6",171287,307,14273.917,+21.00
117,0,31646,Emiliano Grillo,46' 6",117636,211,9803.000,+1.00
117,0,35532,Tom Hoge,46' 6",155010,278,12917.500,+11.00
117,0,32757,Patton Kizzire,46' 6",182056,326,15171.333,+27.00
117,0,40250,Taylor Pendrith,46' 6",129927,233,10827.250,+20.00
117,0,36699,Patrick Rodgers,46' 6",177971,319,14830.917,+4.00
117,0,31323,Gary Woodland,46' 6",122701,220,10225.083,+9.00
124,0,39058,Lucas Herbert,46' 8",98056,175,8171.333,+17.00
124,0,27649,Brandt Snedeker,46' 8",89083,159,7423.583,+32.00
124,0,28114,Dawie van der Walt,46' 8",99750,178,8312.500,+41.00
127,0,24980,Scott Gutschewski,46' 10",80396,143,6699.667,E
127,0,32448,James Hahn,46' 10",125793,224,10482.750,+17.00
127,0,26300,Matt Jones,46' 10",114595,204,9549.583,+5.00
127,0,23108,Matt Kuchar,46' 10",106813,190,8901.083,-2.00
127,0,26851,Marc Leishman,46' 10",143246,255,11937.167,+19.00
127,0,40115,Adam Svensson,46' 10",165663,295,13805.250,+38.00
133,0,32102,Rickie Fowler,46' 11",118826,211,9902.167,+33.00
133,0,34174,John Huh,46' 11",124904,222,10408.667,+24.00
135,0,52375,Doug Ghim,47' 0",115054,204,9587.833,+32.00
135,0,49960,Sepp Straka,47' 0",138808,246,11567.333,+29.00
137,0,25900,Lucas Glover,47' 1",128828,228,10735.667,+39.00
137,0,54421,Garrick Higgo,47' 1",72279,128,6023.250,+36.00
137,0,29926,Danny Lee,47' 1",96130,170,8010.833,+27.00
137,0,29908,C.T. Pan,47' 1",145871,258,12155.917,+35.00
137,0,40006,Erik van Rooyen,47' 1",67287,119,5607.250,+9.00
142,0,53165,Doc Redman,47' 2",134222,237,11185.167,+31.00
143,0,30926,Chris Kirk,47' 3",111079,196,9256.583,+23.00
143,0,49771,J.T. Poston,47' 3",173054,305,14421.167,+10.00
143,0,47347,Adam Schenk,47' 3",171325,302,14277.083,+35.00
146,0,45157,Cam Davis,47' 4",172750,304,14395.833,+28.00
146,0,49766,Hank Lebioda,47' 4",135200,238,11266.667,+28.00
146,0,47128,Richy Werenski,47' 4",107825,190,8985.417,+27.00
149,0,28089,Jason Day,47' 5",101333,178,8444.417,+34.00
149,0,33667,Carlos Ortiz,47' 5",106461,187,8871.750,+9.00
149,0,46414,Aaron Rai,47' 5",115975,204,9664.583,+12.00
152,0,56278,Matthew Wolff,47' 6",98564,173,8213.667,+24.00
153,0,36326,David Lipsky,47' 7",148918,261,12409.833,+25.00
154,0,21961,Charles Howell III,47' 8",91525,160,7627.083,+13.00
155,0,30944,Jason Kokrak,47' 9",98641,172,8220.083,+1.00
155,0,33486,Roger Sloan,47' 9",133464,233,11122.000,+21.00
157,0,27974,Sung Kang,47' 10",126906,221,10575.500,+22.00
157,0,32791,K.H. Lee,47' 10",172640,301,14386.667,+26.00
159,0,48084,Wesley Bryan,47' 11",96063,167,8005.250,+16.00
159,0,35449,Adam Long,47' 11",137485,239,11457.083,+25.00
159,0,34256,Andrew Putnam,47' 11",152325,265,12693.750,+17.00
162,0,47993,Denny McCarthy,48' 0",161961,281,13496.750,+22.00
162,0,30927,Brendon Todd,48' 0",123351,214,10279.250,+27.00
162,0,35617,Martin Trainer,48' 0",150401,261,12533.417,+30.00
165,0,24924,Bill Haas,48' 1",155206,269,12933.833,+12.00
165,0,31420,Anirban Lahiri,48' 1",113675,197,9472.917,+30.00
165,0,46970,Jon Rahm,48' 1",109700,190,9141.667,+12.00
165,0,32139,Danny Willett,48' 1",83137,144,6928.083,+15.00
169,0,39546,Keith Mitchell,48' 2",138183,239,11515.250,+19.00
170,0,29535,Brice Garnett,48' 3",106007,183,8833.917,+14.00
170,0,36871,Matthew NeSmith,48' 3",155768,269,12980.667,+54.00
172,0,31560,Brian Stuard,48' 4",107841,186,8986.750,+33.00
172,0,25493,Nick Taylor,48' 4",154980,267,12915.000,+36.00
172,0,45540,Jared Wolfe,48' 4",106801,184,8900.083,+18.00
175,0,24361,Pat Perez,48' 5",112121,193,9343.417,+26.00
175,0,28252,Seamus Power,48' 5",112170,193,9347.500,-3.00
177,0,46402,Talor Gooch,48' 7",116695,200,9724.583,+4.00
177,0,24138,Ian Poulter,48' 7",55419,95,4618.250,-2.00
179,0,34360,Patrick Reed,48' 9",108830,186,9069.167,+28.00
180,0,29420,Billy Horschel,49' 1",104195,177,8682.917,+19.00
181,0,45526,Abraham Ancer,49' 2",75464,128,6288.667,+14.00
181,0,29478,Kevin Kisner,49' 2",97292,165,8107.667,+20.00
181,0,46442,Maverick McNealy,49' 2",162203,275,13516.917,+30.00
184,0,24024,Zach Johnson,49' 4",111261,188,9271.750,+39.00
184,0,24502,Adam Scott,49' 4",153981,260,12831.750,-6.00
186,0,47504,Sam Burns,49' 8",160263,269,13355.250,+23.00
187,0,36799,Stephan Jaeger,49' 9",163521,274,13626.750,+45.00
188,0,30911,Tommy Fleetwood,50' 0",78063,130,6505.250,+10.00
189,0,25198,Francesco Molinari,50' 2",81837,136,6819.750,+26.00
190,0,35506,Mackenzie Hughes,50' 8",173140,285,14428.333,+35.00
191,0,51894,Vince Whaley,50' 10",178220,292,14851.667,+42.00
192,0,30163,Henrik Norlander,51' 7",122613,198,10217.750,+26.00
193,0,25686,Jason Dufner,52' 5",90637,144,7553.083,+23.00
