RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,01706,Davis Love III,66.00,132,2
2,0,26476,Chez Reavie,67.50,135,2
3,0,34431,Robert Streb,68.36,957,14
4,0,30736,Oscar Fraustro,68.50,137,2
4,0,25240,D.A. Points,68.50,137,2
4,0,29476,Kyle Reifers,68.50,137,2
7,0,29478,Kevin Kisner,68.64,755,11
8,0,25892,Steve Wheatcroft,68.67,412,6
9,0,34046,Jordan Spieth,68.71,1168,17
10,0,35532,Tom Hoge,68.80,344,5
11,0,34265,Will Wilcox,68.83,413,6
12,0,23621,Rory Sabbatini,68.90,689,10
13,0,20104,Ken Duke,69.00,345,5
13,0,22046,Geoff Ogilvy,69.00,138,2
13,0,27963,Chris Stroud,69.00,414,6
13,0,31323,Gary Woodland,69.00,414,6
17,0,25834,Daniel Summerhays,69.09,760,11
18,0,25364,Paul Casey,69.10,691,10
19,0,28089,Jason Day,69.17,830,12
19,0,26289,Boo Weekley,69.17,830,12
21,0,25804,Bubba Watson,69.21,969,14
22,0,24024,Zach Johnson,69.23,900,13
23,0,08075,Jerry Kelly,69.25,554,8
23,0,37454,Whee Kim,69.25,277,4
23,0,20691,Greg Owen,69.25,277,4
23,0,21878,Mark Wilson,69.25,277,4
27,0,20771,Steven Alker,69.33,208,3
27,0,25818,Scott Piercy,69.33,624,9
27,0,23623,Bo Van Pelt,69.33,208,3
30,0,32102,Rickie Fowler,69.36,763,11
31,0,32448,James Hahn,69.38,555,8
32,0,34262,Jon Curran,69.40,347,5
32,0,20645,John Senden,69.40,347,5
34,0,33413,Ben Martin,69.44,625,9
35,0,35545,Blayne Barber,69.50,278,4
35,0,30711,Colt Knost,69.50,417,6
35,0,34409,David Lingmerth,69.50,973,14
35,0,25632,Jimmy Walker,69.50,556,8
39,0,25345,Carl Pettersson,69.56,626,9
40,0,26758,David Hearn,69.57,487,7
41,0,29479,Scott Brown,69.60,696,10
42,0,29926,Danny Lee,69.67,836,12
42,0,20396,Lee Westwood,69.67,418,6
44,0,24507,Jason Bohn,69.71,976,14
44,0,32839,Hideki Matsuyama,69.71,976,14
46,0,33448,Justin Thomas,69.78,1256,18
47,0,30927,Brendon Todd,69.80,698,10
48,0,40026,Daniel Berger,69.83,838,12
