RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 1ST TEE LATE ROUNDS
111,0,35451,Scott Pinckney,70.89,1985,28
112,0,24846,Ricky Barnes,70.91,1560,22
112,0,30926,Chris Kirk,70.91,1560,22
114,0,23623,Bo Van Pelt,70.92,1702,24
115,0,29223,Sam Saunders,70.93,1986,28
116,0,36801,Mark Hubbard,70.95,1490,21
116,0,34130,Sung Joon Park,70.95,1419,20
118,0,32448,James Hahn,70.96,1774,25
118,0,24502,Adam Scott,70.96,1916,27
120,0,24358,Robert Garrigus,71.00,1136,16
120,0,27936,Martin Laird,71.00,1704,24
120,0,33667,Carlos Ortiz,71.00,1988,28
120,0,25493,Nick Taylor,71.00,1633,23
120,0,27770,Camilo Villegas,71.00,1562,22
120,0,25892,Steve Wheatcroft,71.00,1420,20
120,0,31323,Gary Woodland,71.00,994,14
127,0,12716,Charley Hoffman,71.03,2060,29
127,0,33461,Morgan Hoffmann,71.03,2060,29
129,0,34261,Scott Langley,71.05,1421,20
129,0,27933,John Merrick,71.05,1492,21
131,0,29476,Kyle Reifers,71.14,996,14
132,0,32334,Charlie Beljan,71.15,925,13
132,0,29420,Billy Horschel,71.15,2846,40
134,0,35545,Blayne Barber,71.22,1282,18
135,0,27436,Graham DeLaet,71.23,1567,22
135,0,28132,Tyrone Van Aswegen,71.23,926,13
137,0,26331,Charl Schwartzel,71.26,1639,23
138,0,27141,J.B. Holmes,71.27,2352,33
139,0,23048,Eric Axley,71.28,1283,18
139,0,32366,Kevin Chappell,71.28,2067,29
139,0,27644,Brian Harman,71.28,2067,29
142,0,24494,Erik Compton,71.30,2139,30
143,0,28500,Martin Flores,71.32,1783,25
144,0,23548,Bill Lunde,71.33,856,12
145,0,28475,Jeff Overton,71.34,2497,35
146,0,25686,Jason Dufner,71.36,1784,25
146,0,31416,Derek Fathauer,71.36,1570,22
148,0,27895,Jonas Blixt,71.37,1927,27
149,0,27214,Kevin Streelman,71.38,1499,21
150,0,21961,Charles Howell III,71.39,2213,31
151,0,20396,Lee Westwood,71.41,1214,17
152,0,10860,Justin Leonard,71.42,1357,19
153,0,23353,J.J. Henry,71.43,1643,23
154,0,34563,Chesson Hadley,71.45,1429,20
154,0,22046,Geoff Ogilvy,71.45,786,11
156,0,25198,Francesco Molinari,71.47,1358,19
157,0,20766,Padraig Harrington,71.50,1144,16
157,0,30692,Scott Stallings,71.50,715,10
159,0,34256,Andrew Putnam,71.53,1359,19
159,0,31193,Jim Renner,71.53,1216,17
161,0,37273,Derek Ernst,71.56,1145,16
161,0,26300,Matt Jones,71.56,1932,27
163,0,25369,Jamie Donaldson,71.58,859,12
163,0,28780,Nicholas Thompson,71.58,1718,24
165,0,29289,S.Y. Noh,71.59,1217,17
166,0,24357,K.J. Choi,71.60,1074,15
166,0,28486,Michael Putnam,71.60,1432,20
168,0,28307,Matt Every,71.62,931,13
169,0,39977,Max Homa,71.63,1719,24
170,0,20157,Retief Goosen,71.67,1290,18
171,0,25562,Andres Romero,71.75,1722,24
172,0,29222,Billy Hurley III,71.76,1507,21
173,0,33486,Roger Sloan,71.81,1149,16
173,0,27064,Jhonattan Vegas,71.81,1508,21
175,0,06522,Ernie Els,71.88,1725,24
176,0,20848,Ángel Cabrera,72.06,1153,16
177,0,25900,Lucas Glover,72.07,1009,14
178,0,32200,Roberto Castro,72.08,865,12
179,0,21753,Brian Davis,72.16,1371,19
180,0,29720,Andres Gonzales,72.20,1444,20
181,0,26476,Chez Reavie,72.25,1156,16
182,0,25191,Gonzalo Fernandez-Castaño,72.41,1593,22
183,0,25349,Tim Wilkinson,72.53,1088,15
184,0,23541,Ben Crane,72.79,1019,14
