RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
39,0,54783,Dylan Wu,18.97%,48,253
40,0,57366,Cameron Young,18.95%,47,248
41,0,58168,Davis Thompson,18.94%,50,264
42,0,40006,Erik van Rooyen,18.90%,48,254
43,0,34255,Joseph Bramlett,18.86%,56,297
44,0,40250,Taylor Pendrith,18.80%,50,266
45,0,60004,Jacob Bridgeman,18.75%,45,240
45,0,48867,Matti Schmid,18.75%,45,240
47,0,32757,Patton Kizzire,18.72%,35,187
48,0,46442,Maverick McNealy,18.56%,54,291
49,0,24502,Adam Scott,18.47%,41,222
50,0,47504,Sam Burns,18.46%,36,195
51,0,34587,Chan Kim,18.42%,42,228
52,0,56630,Akshay Bhatia,18.37%,45,245
53,0,35617,Martin Trainer,18.33%,33,180
54,0,34563,Chesson Hadley,18.30%,41,224
54,0,30163,Henrik Norlander,18.30%,28,153
56,0,27064,Jhonattan Vegas,18.18%,46,253
56,0,55454,Carl Yuan,18.18%,36,198
58,0,27936,Martin Laird,18.14%,39,215
58,0,32839,Hideki Matsuyama,18.14%,43,237
60,0,52514,Trace Crowe,18.13%,35,193
61,0,25900,Lucas Glover,18.10%,38,210
62,0,27214,Kevin Streelman,18.04%,35,194
63,0,37378,Min Woo Lee,18.02%,40,222
64,0,37212,Paul Barjon,17.98%,32,178
65,0,46340,Alex Smalley,17.89%,39,218
66,0,60067,Joe Highsmith,17.83%,41,230
67,0,28775,Nate Lashley,17.81%,39,219
68,0,51894,Vince Whaley,17.80%,42,236
69,0,59866,Nick Dunlap,17.75%,41,231
70,0,47995,Davis Riley,17.67%,50,283
71,0,35310,Lanto Griffin,17.65%,39,221
72,0,47663,Kevin Dougherty,17.62%,37,210
73,0,40162,Justin Lower,17.61%,53,301
74,0,26596,Ryan Moore,17.58%,32,182
75,0,39327,Ben Silverman,17.55%,43,245
76,0,29420,Billy Horschel,17.52%,41,234
77,0,55182,Tom Kim,17.51%,38,217
78,0,47988,Nick Hardy,17.45%,52,298
79,0,35506,Mackenzie Hughes,17.43%,61,350
80,0,55789,Taylor Montgomery,17.33%,39,225
81,0,40115,Adam Svensson,17.30%,55,318
82,0,35532,Tom Hoge,17.27%,57,330
83,0,57362,Austin Eckroat,17.26%,34,197
84,0,32070,Rafael Campos,17.16%,29,169
85,0,48699,Callum Tarren,17.14%,48,280
86,0,31323,Gary Woodland,17.13%,49,286
87,0,48119,Ben Taylor,17.11%,39,228
88,0,46441,Robby Shelton,17.09%,40,234
89,0,35461,Beau Hossler,17.08%,48,281
90,0,33653,Thomas Detry,17.01%,41,241
91,0,59836,Pierceson Coody,17.00%,43,253
92,0,54576,Patrick Fishburn,16.96%,39,230
93,0,51287,Ryo Hisatsune,16.90%,36,213
94,0,46414,Aaron Rai,16.86%,29,172
95,0,29936,Ryan Fox,16.73%,46,275
96,0,25493,Nick Taylor,16.67%,41,246
96,0,33448,Justin Thomas,16.67%,38,228
98,0,52513,Carson Young,16.51%,35,212
99,0,40098,Matt Fitzpatrick,16.50%,34,206
100,0,51696,Rico Hoey,16.46%,39,237
101,0,33408,Tyson Alexander,16.22%,42,259
102,0,37455,Si Woo Kim,16.09%,37,230
103,0,48887,Matt Wallace,16.07%,36,224
104,0,27139,David Skinns,16.04%,47,293
105,0,36799,Stephan Jaeger,15.98%,39,244
106,0,48081,Xander Schauffele,15.97%,38,238
106,0,39324,J.J. Spaun,15.97%,42,263
108,0,50095,Austin Smotherman,15.94%,22,138
109,0,39975,Michael Kim,15.87%,40,252
110,0,23320,Ryan Palmer,15.86%,23,145
111,0,12716,Charley Hoffman,15.81%,40,253
112,0,50525,Collin Morikawa,15.79%,27,171
113,0,52955,Ludvig Ãberg,15.74%,34,216
114,0,27770,Camilo Villegas,15.71%,30,191
115,0,34256,Andrew Putnam,15.68%,37,236
116,0,52374,Brandon Wu,15.64%,33,211
117,0,47420,Jake Knapp,15.50%,40,258
118,0,24024,Zach Johnson,15.38%,22,143
119,0,47983,Chad Ramey,15.35%,33,215
120,0,30927,Brendon Todd,15.29%,39,255
121,0,22405,Justin Rose,15.12%,26,172
122,0,54421,Garrick Higgo,15.06%,36,239
123,0,49960,Sepp Straka,15.03%,26,173
124,0,32102,Rickie Fowler,15.00%,33,220
125,0,36871,Matt NeSmith,14.95%,32,214
126,0,50493,Justin Suh,14.93%,30,201
127,0,27649,Brandt Snedeker,14.85%,30,202
128,0,45242,Kevin Yu,14.84%,38,256
129,0,47347,Adam Schenk,14.83%,43,290
130,0,34098,Russell Henley,14.77%,26,176
131,0,55708,Hayden Buckley,14.75%,27,183
132,0,56149,Wilson Furr,14.74%,28,190
133,0,34099,Harris English,14.72%,34,231
133,0,28252,Seamus Power,14.72%,39,265
135,0,33141,Keegan Bradley,14.69%,31,211
136,0,52666,Sami Valimaki,14.63%,30,205
137,0,40058,Zac Blair,14.56%,30,206
138,0,51349,Nico Echavarria,14.54%,33,227
138,0,27644,Brian Harman,14.54%,33,227
140,0,47993,Denny McCarthy,14.51%,37,255
141,0,51997,Andrew Novak,14.39%,40,278
142,0,40026,Daniel Berger,14.37%,24,167
142,0,32333,Kevin Tway,14.37%,25,174
144,0,45157,Cam Davis,14.34%,36,251
145,0,31646,Emiliano Grillo,14.29%,33,231
145,0,27129,Luke List,14.29%,37,259
147,0,33204,Shane Lowry,14.19%,22,155
148,0,36801,Mark Hubbard,14.18%,38,268
149,0,34076,Joel Dahmen,14.10%,33,234
149,0,59143,Mac Meissner,14.10%,32,227
151,0,47591,Eric Cole,14.05%,52,370
152,0,39977,Max Homa,13.85%,36,260
153,0,52372,Cameron Champ,13.83%,26,188
154,0,36326,David Lipsky,13.64%,27,198
155,0,34021,Bud Cauley,13.59%,25,184
156,0,47483,Will Zalatoris,13.53%,28,207
157,0,26476,Chez Reavie,13.26%,24,181
158,0,33399,Adam Hadwin,13.22%,30,227
159,0,49771,J.T. Poston,13.14%,31,236
160,0,48319,Tom Whitney,13.07%,23,176
161,0,57900,Chandler Phillips,13.06%,35,268
162,0,52453,Nicolai HÃ¸jgaard,12.96%,21,162
163,0,50497,Adrien Dumont de Chassart,12.92%,31,240
164,0,23108,Matt Kuchar,12.81%,26,203
165,0,47806,Raul Pereda,12.35%,20,162
166,0,29478,Kevin Kisner,12.21%,21,172
166,0,29908,C.T. Pan,12.21%,21,172
168,0,32791,K.H. Lee,12.02%,25,208
169,0,22371,Aaron Baddeley,11.84%,27,228
170,0,59442,Parker Coody,11.68%,23,197
171,0,28420,Ryan Brehm,11.54%,21,182
172,0,27330,Josh Teater,11.49%,17,148
173,0,51890,Greyson Sigg,11.44%,23,201
173,0,33486,Roger Sloan,11.44%,23,201
175,0,45522,Christiaan Bezuidenhout,11.21%,26,232
176,0,34466,Peter Malnati,11.15%,30,269
177,0,30911,Tommy Fleetwood,11.11%,18,162
177,0,29535,Brice Garnett,11.11%,12,108
179,0,36884,Ben Kohles,11.05%,21,190
180,0,54628,Lee Hodges,10.85%,28,258
181,0,29221,Webb Simpson,10.81%,20,185
182,0,45609,Tyler Duncan,10.29%,18,175
183,0,51070,Vincent Norrman,10.00%,16,160
184,0,47679,Victor Perez,9.57%,22,230
