RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
56,0,35450,Patrick Cantlay,4.06,280,69
56,0,45157,Cam Davis,4.06,325,80
56,0,28237,Rory McIlroy,4.06,280,69
59,0,50493,Justin Suh,4.05,312,77
59,0,54783,Dylan Wu,4.05,336,83
61,0,40026,Daniel Berger,4.04,323,80
61,0,36699,Patrick Rodgers,4.04,404,100
61,0,34046,Jordan Spieth,4.04,283,70
61,0,38991,Alejandro Tosti,4.04,291,72
61,0,45242,Kevin Yu,4.04,311,77
66,0,39997,Corey Conners,4.02,350,87
66,0,24024,Zach Johnson,4.02,209,52
66,0,37455,Si Woo Kim,4.02,370,92
69,0,52375,Doug Ghim,4.00,376,94
69,0,33399,Adam Hadwin,4.00,332,83
71,0,35310,Lanto Griffin,3.99,303,76
71,0,59143,Mac Meissner,3.99,299,75
71,0,47995,Davis Riley,3.99,303,76
71,0,46340,Alex Smalley,3.99,311,78
75,0,47591,Eric Cole,3.98,442,111
75,0,25900,Lucas Glover,3.98,370,93
75,0,57366,Cameron Young,3.98,322,81
78,0,46441,Robby Shelton,3.97,314,79
78,0,48887,Matt Wallace,3.97,266,67
80,0,27936,Martin Laird,3.96,297,75
81,0,33141,Keegan Bradley,3.95,312,79
81,0,47983,Chad Ramey,3.95,340,86
83,0,47988,Nick Hardy,3.94,343,87
83,0,32640,Troy Merritt,3.94,303,77
83,0,24502,Adam Scott,3.94,280,71
86,0,35506,Mackenzie Hughes,3.93,373,95
87,0,29535,Brice Garnett,3.92,188,48
87,0,51287,Ryo Hisatsune,3.92,345,88
87,0,52215,Robert MacIntyre,3.92,294,75
90,0,57362,Austin Eckroat,3.91,368,94
90,0,34563,Chesson Hadley,3.91,274,70
90,0,37378,Min Woo Lee,3.91,274,70
90,0,32839,Hideki Matsuyama,3.91,289,74
94,0,56630,Akshay Bhatia,3.90,347,89
94,0,39327,Ben Silverman,3.90,316,81
94,0,48319,Tom Whitney,3.90,277,71
97,0,27644,Brian Harman,3.89,338,87
97,0,33204,Shane Lowry,3.89,284,73
99,0,32070,Rafael Campos,3.88,233,60
99,0,59095,Chris Gotterup,3.88,287,74
99,0,46414,Aaron Rai,3.88,345,89
102,0,40098,Matt Fitzpatrick,3.87,275,71
102,0,54421,Garrick Higgo,3.87,317,82
102,0,29420,Billy Horschel,3.87,306,79
102,0,47993,Denny McCarthy,3.87,337,87
106,0,34076,Joel Dahmen,3.86,355,92
106,0,29936,Ryan Fox,3.86,301,78
106,0,46113,Ryan McCormick,3.86,247,64
106,0,55789,Taylor Montgomery,3.86,224,58
106,0,34256,Andrew Putnam,3.86,320,83
111,0,34255,Joseph Bramlett,3.85,335,87
111,0,34098,Russell Henley,3.85,281,73
111,0,48117,Kurt Kitayama,3.85,304,79
111,0,47420,Jake Knapp,3.85,300,78
111,0,33968,Thorbjørn Olesen,3.85,185,48
111,0,52374,Brandon Wu,3.85,323,84
117,0,32366,Kevin Chappell,3.82,214,56
117,0,27139,David Skinns,3.82,325,85
117,0,27214,Kevin Streelman,3.82,275,72
120,0,27349,Alex Noren,3.81,278,73
120,0,33486,Roger Sloan,3.81,263,69
122,0,45522,Christiaan Bezuidenhout,3.80,304,80
123,0,32791,K.H. Lee,3.79,311,82
124,0,32102,Rickie Fowler,3.78,302,80
124,0,36884,Ben Kohles,3.78,336,89
124,0,49947,Taylor Moore,3.78,374,99
127,0,32333,Kevin Tway,3.77,226,60
128,0,29908,C.T. Pan,3.76,222,59
129,0,28252,Seamus Power,3.75,360,96
129,0,47347,Adam Schenk,3.75,356,95
131,0,33408,Tyson Alexander,3.74,292,78
131,0,50497,Adrien Dumont de Chassart,3.74,288,77
131,0,27129,Luke List,3.74,288,77
131,0,50095,Austin Smotherman,3.74,198,53
135,0,31323,Gary Woodland,3.73,298,80
136,0,34021,Bud Cauley,3.72,201,54
137,0,32367,Jorge Campillo,3.71,193,52
137,0,34099,Harris English,3.71,345,93
139,0,39977,Max Homa,3.70,292,79
139,0,52666,Sami Valimaki,3.70,233,63
141,0,36326,David Lipsky,3.69,266,72
141,0,48153,Matthieu Pavon,3.69,247,67
143,0,49960,Sepp Straka,3.68,283,77
144,0,22405,Justin Rose,3.66,223,61
144,0,25493,Nick Taylor,3.66,315,86
146,0,60767,Blaine Hale Jr.,3.65,201,55
146,0,30927,Brendon Todd,3.65,361,99
148,0,28775,Nate Lashley,3.64,280,77
148,0,26476,Chez Reavie,3.64,262,72
150,0,56149,Wilson Furr,3.63,214,59
150,0,51890,Greyson Sigg,3.63,290,80
152,0,47663,Kevin Dougherty,3.62,235,65
152,0,54628,Lee Hodges,3.62,340,94
154,0,26596,Ryan Moore,3.61,271,75
155,0,31646,Emiliano Grillo,3.60,306,85
156,0,22371,Aaron Baddeley,3.58,272,76
157,0,55454,Carl Yuan,3.57,239,67
158,0,37212,Paul Barjon,3.56,203,57
158,0,30911,Tommy Fleetwood,3.56,253,71
158,0,47679,Victor Perez,3.56,256,72
158,0,40115,Adam Svensson,3.56,381,107
162,0,34374,Erik Barnes,3.55,206,58
163,0,48699,Callum Tarren,3.52,257,73
163,0,27770,Camilo Villegas,3.52,215,61
165,0,55708,Hayden Buckley,3.51,260,74
165,0,23108,Matt Kuchar,3.51,267,76
167,0,40058,Zac Blair,3.49,300,86
167,0,52453,Nicolai Højgaard,3.49,199,57
167,0,23320,Ryan Palmer,3.49,157,45
167,0,29221,Webb Simpson,3.49,178,51
171,0,27649,Brandt Snedeker,3.48,212,61
172,0,52372,Cameron Champ,3.47,208,60
173,0,27330,Josh Teater,3.44,189,55
174,0,47483,Will Zalatoris,3.43,240,70
175,0,59442,Parker Coody,3.40,197,58
175,0,34466,Peter Malnati,3.40,265,78
177,0,36871,Matt NeSmith,3.38,257,76
178,0,45609,Tyler Duncan,3.36,249,74
179,0,48119,Ben Taylor,3.35,218,65
180,0,28420,Ryan Brehm,3.30,208,63
181,0,35617,Martin Trainer,3.28,164,50
182,0,29478,Kevin Kisner,3.19,182,57
183,0,51070,Vincent Norrman,3.00,147,49
184,0,47806,Raul Pereda,2.96,148,50
