RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
85,0,58168,Davis Thompson,153.8,1692,11
86,0,50497,Adrien Dumont de Chassart,154.0,1386,9
86,0,32640,Troy Merritt,154.0,1386,9
88,0,33486,Roger Sloan,155.3,1242,8
89,0,34563,Chesson Hadley,157.5,1260,8
89,0,35532,Tom Hoge,157.5,1890,12
91,0,37275,Sam Ryder,158.0,1422,9
92,0,51287,Ryo Hisatsune,158.4,1584,10
93,0,50095,Austin Smotherman,159.0,954,6
94,0,24502,Adam Scott,159.8,1278,8
94,0,48319,Tom Whitney,159.8,1278,8
96,0,39324,J.J. Spaun,160.0,1440,9
96,0,31323,Gary Woodland,160.0,1440,9
98,0,59836,Pierceson Coody,162.0,1458,9
98,0,49947,Taylor Moore,162.0,1782,11
98,0,23320,Ryan Palmer,162.0,810,5
98,0,47679,Victor Perez,162.0,1296,8
102,0,51634,Sahith Theegala,167.4,1674,10
103,0,30163,Henrik Norlander,169.7,1188,7
104,0,29478,Kevin Kisner,171.0,1026,6
104,0,47995,Davis Riley,171.0,1368,8
106,0,57900,Chandler Phillips,174.0,1566,9
107,0,33408,Tyson Alexander,175.5,1404,8
108,0,46441,Robby Shelton,177.8,1422,8
109,0,46414,Aaron Rai,178.0,1602,9
110,0,34046,Jordan Spieth,180.0,1260,7
111,0,40098,Matt Fitzpatrick,182.6,1278,7
112,0,55182,Tom Kim,184.5,1476,8
113,0,33399,Adam Hadwin,186.8,1494,8
114,0,28089,Jason Day,187.7,1314,7
114,0,54576,Patrick Fishburn,187.7,1314,7
116,0,47347,Adam Schenk,190.0,1710,9
117,0,31646,Emiliano Grillo,191.3,1530,8
118,0,52215,Robert MacIntyre,192.9,1350,7
119,0,32757,Patton Kizzire,195.0,1170,6
119,0,48119,Ben Taylor,195.0,1170,6
121,0,50493,Justin Suh,198.0,1386,7
121,0,27330,Josh Teater,198.0,990,5
121,0,45242,Kevin Yu,198.0,1386,7
124,0,34466,Peter Malnati,200.6,1404,7
125,0,40250,Taylor Pendrith,203.1,1422,7
126,0,46717,Viktor Hovland,205.2,1026,5
127,0,40026,Daniel Berger,205.7,1440,7
128,0,59442,Parker Coody,208.8,1044,5
128,0,55789,Taylor Montgomery,208.8,1044,5
130,0,25900,Lucas Glover,209.3,1674,8
131,0,47483,Will Zalatoris,210.0,1260,6
132,0,52514,Trace Crowe,213.0,1278,6
132,0,30911,Tommy Fleetwood,213.0,1278,6
134,0,36799,Stephan Jaeger,213.4,1494,7
135,0,26476,Chez Reavie,216.0,1296,6
135,0,52374,Brandon Wu,216.0,1512,7
137,0,40058,Zac Blair,221.1,1548,7
137,0,25493,Nick Taylor,221.1,1548,7
139,0,55708,Hayden Buckley,222.0,1332,6
140,0,27644,Brian Harman,223.7,1566,7
140,0,47993,Denny McCarthy,223.7,1566,7
142,0,35617,Martin Trainer,225.0,900,4
143,0,22371,Aaron Baddeley,228.0,1368,6
143,0,23108,Matt Kuchar,228.0,1368,6
143,0,51894,Vince Whaley,228.0,1368,6
146,0,36884,Ben Kohles,228.9,1602,7
146,0,49771,J.T. Poston,228.9,1602,7
148,0,34076,Joel Dahmen,236.6,1656,7
149,0,33141,Keegan Bradley,237.0,1422,6
150,0,33653,Thomas Detry,252.0,1260,5
151,0,27139,David Skinns,255.0,1530,6
152,0,52453,Nicolai HÃ¸jgaard,256.5,1026,4
153,0,47983,Chad Ramey,258.0,1548,6
154,0,12716,Charley Hoffman,262.8,1314,5
155,0,59095,Chris Gotterup,266.4,1332,5
156,0,27936,Martin Laird,270.0,1350,5
156,0,26596,Ryan Moore,270.0,1350,5
158,0,39971,Sungjae Im,273.0,1638,6
159,0,22405,Justin Rose,274.5,1098,4
159,0,27770,Camilo Villegas,274.5,1098,4
161,0,57362,Austin Eckroat,282.0,1692,6
162,0,39977,Max Homa,284.4,1422,5
163,0,45522,Christiaan Bezuidenhout,288.0,1440,5
164,0,30927,Brendon Todd,297.0,1782,6
165,0,54783,Dylan Wu,298.8,1494,5
166,0,47988,Nick Hardy,313.2,1566,5
167,0,33448,Justin Thomas,319.5,1278,4
168,0,34021,Bud Cauley,324.0,972,3
169,0,34098,Russell Henley,328.5,1314,4
170,0,54628,Lee Hodges,338.4,1692,5
171,0,49960,Sepp Straka,346.5,1386,4
172,0,36699,Patrick Rodgers,360.0,1800,5
173,0,40162,Justin Lower,363.6,1818,5
174,0,27649,Brandt Snedeker,366.0,1098,3
175,0,33968,ThorbjÃ¸rn Olesen,432.0,864,2
176,0,51070,Vincent Norrman,441.0,882,2
177,0,50525,Collin Morikawa,474.0,1422,3
178,0,45157,Cam Davis,480.0,1440,3
178,0,32102,Rickie Fowler,480.0,1440,3
180,0,30926,Chris Kirk,486.0,1458,3
181,0,51890,Greyson Sigg,720.0,1440,2
182,0,34256,Andrew Putnam,1494.0,1494,1
