RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,45526,Abraham Ancer,.00,0,233,100.00
1,0,30978,Kiradech Aphibarnrat,.00,0,140,100.00
1,0,28259,Sangmoon Bae,.00,0,120,100.00
1,0,40026,Daniel Berger,.00,0,204,100.00
1,0,27958,Ryan Blaum,.00,0,243,100.00
1,0,27895,Jonas Blixt,.00,0,218,100.00
1,0,33141,Keegan Bradley,.00,0,226,100.00
1,0,29479,Scott Brown,.00,0,206,100.00
1,0,24925,Jonathan Byrd,.00,0,141,100.00
1,0,35450,Patrick Cantlay,.00,0,226,100.00
1,0,25364,Paul Casey,.00,0,190,100.00
1,0,20472,Alex Cejka,.00,0,140,100.00
1,0,34306,John Chin,.00,0,123,100.00
1,0,51766,Wyndham Clark,.00,0,237,100.00
1,0,35376,Roberto Díaz,.00,0,178,100.00
1,0,45609,Tyler Duncan,.00,0,225,100.00
1,0,06522,Ernie Els,.00,0,111,100.00
1,0,34099,Harris English,.00,0,234,100.00
1,0,40098,Matt Fitzpatrick,.00,0,127,100.00
1,0,32102,Rickie Fowler,.00,0,228,100.00
1,0,29970,Dylan Frittelli,.00,0,229,100.00
1,0,10809,Jim Furyk,.00,0,196,100.00
1,0,28679,Fabián Gómez,.00,0,144,100.00
1,0,46402,Talor Gooch,.00,0,170,100.00
1,0,29974,Branden Grace,.00,0,159,100.00
1,0,39954,Cody Gribble,.00,0,208,100.00
1,0,24924,Bill Haas,.00,0,186,100.00
1,0,33399,Adam Hadwin,.00,0,223,100.00
1,0,35421,Brandon Harkins,.00,0,248,100.00
1,0,27644,Brian Harman,.00,0,223,100.00
1,0,34098,Russell Henley,.00,0,199,100.00
1,0,23353,J.J. Henry,.00,0,148,100.00
1,0,35532,Tom Hoge,.00,0,256,100.00
1,0,27141,J.B. Holmes,.00,0,183,100.00
1,0,39977,Max Homa,.00,0,257,100.00
1,0,35461,Beau Hossler,.00,0,215,100.00
1,0,21961,Charles Howell III,.00,0,243,100.00
1,0,35506,Mackenzie Hughes,.00,0,216,100.00
1,0,21731,Freddie Jacobson,.00,0,137,100.00
1,0,24024,Zach Johnson,.00,0,190,100.00
1,0,47990,Kyle Jones,.00,0,156,100.00
1,0,26300,Matt Jones,.00,0,223,100.00
1,0,37455,Si Woo Kim,.00,0,207,100.00
1,0,37454,Whee Kim,.00,0,149,100.00
1,0,29478,Kevin Kisner,.00,0,230,100.00
1,0,33410,Andrew Landry,.00,0,217,100.00
1,0,28775,Nate Lashley,.00,0,234,100.00
1,0,35449,Adam Long,.00,0,252,100.00
1,0,24781,Hunter Mahan,.00,0,160,100.00
1,0,25572,Graeme McDowell,.00,0,172,100.00
1,0,28237,Rory McIlroy,.00,0,189,100.00
1,0,26596,Ryan Moore,.00,0,251,100.00
1,0,48822,Sebastián Muñoz,.00,0,222,100.00
1,0,45486,Joaquin Niemann,.00,0,294,100.00
1,0,33667,Carlos Ortiz,.00,0,225,100.00
1,0,23320,Ryan Palmer,.00,0,179,100.00
1,0,20572,Rod Pampling,.00,0,160,100.00
1,0,24361,Pat Perez,.00,0,127,100.00
1,0,25818,Scott Piercy,.00,0,241,100.00
1,0,49771,J.T. Poston,.00,0,281,100.00
1,0,28252,Seamus Power,.00,0,202,100.00
1,0,30946,Alex Prugh,.00,0,176,100.00
1,0,34360,Patrick Reed,.00,0,269,100.00
1,0,22405,Justin Rose,.00,0,209,100.00
1,0,23621,Rory Sabbatini,.00,0,248,100.00
1,0,29223,Sam Saunders,.00,0,235,100.00
1,0,47347,Adam Schenk,.00,0,272,100.00
1,0,30786,Brady Schnell,.00,0,134,100.00
1,0,35891,Cameron Smith,.00,0,172,100.00
1,0,30692,Scott Stallings,.00,0,243,100.00
1,0,30110,Kyle Stanley,.00,0,189,100.00
1,0,29518,Brendan Steele,.00,0,144,100.00
1,0,21528,Henrik Stenson,.00,0,142,100.00
1,0,34431,Robert Streb,.00,0,186,100.00
1,0,27963,Chris Stroud,.00,0,164,100.00
1,0,34264,Hudson Swafford,.00,0,175,100.00
1,0,25493,Nick Taylor,.00,0,275,100.00
1,0,23325,Vaughn Taylor,.00,0,305,100.00
1,0,27330,Josh Teater,.00,0,189,100.00
1,0,33448,Justin Thomas,.00,0,209,100.00
1,0,32150,Michael Thompson,.00,0,207,100.00
1,0,35617,Martin Trainer,.00,0,180,100.00
1,0,33419,Cameron Tringale,.00,0,171,100.00
1,0,32333,Kevin Tway,.00,0,232,100.00
1,0,29484,Peter Uihlein,.00,0,207,100.00
1,0,26951,Johnson Wagner,.00,0,153,100.00
1,0,25632,Jimmy Walker,.00,0,185,100.00
1,0,32139,Danny Willett,.00,0,164,100.00
1,0,49964,Aaron Wise,.00,0,193,100.00
90,0,39971,Sungjae Im,.30,1,333,99.70
91,0,34466,Peter Malnati,.36,1,275,99.64
92,0,27649,Brandt Snedeker,.37,1,269,99.63
93,0,29221,Webb Simpson,.38,1,261,99.62
93,0,37189,Harold Varner III,.38,1,263,99.62
95,0,32839,Hideki Matsuyama,.39,1,259,99.61
95,0,31560,Brian Stuard,.39,1,254,99.61
95,0,31323,Gary Woodland,.39,1,258,99.61
98,0,19803,Ryan Armour,.40,1,248,99.60
98,0,47504,Sam Burns,.40,1,252,99.60
98,0,25900,Lucas Glover,.40,1,251,99.60
98,0,34046,Jordan Spieth,.40,1,247,99.60
