RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,21528,Henrik Stenson,.46,1,216
2,0,34264,Hudson Swafford,.56,1,180
3,0,47504,Sam Burns,.69,2,288
4,0,27895,Jonas Blixt,.79,2,252
4,0,28775,Nate Lashley,.79,2,252
6,0,40009,Dominic Bozzelli,.93,2,216
7,0,46501,Ollie Schniederjans,1.01,2,198
8,0,29535,Brice Garnett,1.04,3,288
9,0,23325,Vaughn Taylor,1.06,4,378
10,0,49298,Kramer Hickok,1.19,3,252
10,0,36799,Stephan Jaeger,1.19,3,252
10,0,29484,Peter Uihlein,1.19,3,252
13,0,30946,Alex Prugh,1.28,3,234
13,0,32139,Danny Willett,1.28,3,234
15,0,30925,Dustin Johnson,1.31,4,306
15,0,29908,C.T. Pan,1.31,4,306
17,0,34306,John Chin,1.39,2,144
17,0,34099,Harris English,1.39,5,360
17,0,33122,Russell Knox,1.39,4,288
17,0,35879,Kelly Kraft,1.39,3,216
17,0,35891,Cameron Smith,1.39,4,288
17,0,27649,Brandt Snedeker,1.39,6,432
23,0,29221,Webb Simpson,1.46,5,342
24,0,46402,Talor Gooch,1.52,3,198
25,0,20572,Rod Pampling,1.59,2,126
25,0,30786,Brady Schnell,1.59,2,126
27,0,34256,Andrew Putnam,1.63,5,306
28,0,36699,Patrick Rodgers,1.67,3,180
29,0,40098,Matt Fitzpatrick,1.71,4,234
30,0,46970,Jon Rahm,1.74,5,288
30,0,37189,Harold Varner III,1.74,5,288
32,0,33141,Keegan Bradley,1.85,6,324
32,0,21209,Sergio Garcia,1.85,3,162
32,0,39954,Cody Gribble,1.85,3,162
32,0,26758,David Hearn,1.85,3,162
32,0,34261,Scott Langley,1.85,4,216
32,0,47856,Seth Reeves,1.85,4,216
38,0,29478,Kevin Kisner,1.94,7,360
38,0,49771,J.T. Poston,1.94,7,360
38,0,47347,Adam Schenk,1.94,7,360
41,0,35450,Patrick Cantlay,1.96,6,306
41,0,35461,Beau Hossler,1.96,6,306
41,0,27974,Sung Kang,1.96,6,306
44,0,35732,Wes Roach,1.98,5,252
44,0,33419,Cameron Tringale,1.98,5,252
46,0,30191,Julián Etulain,2.02,4,198
47,0,51766,Wyndham Clark,2.05,7,342
47,0,29725,Tony Finau,2.05,7,342
49,0,35617,Martin Trainer,2.08,3,144
50,0,34363,Tyrrell Hatton,2.14,5,234
50,0,24024,Zach Johnson,2.14,5,234
50,0,25198,Francesco Molinari,2.14,5,234
53,0,33948,Byeong Hun An,2.16,7,324
53,0,32102,Rickie Fowler,2.16,7,324
53,0,33399,Adam Hadwin,2.16,7,324
53,0,34466,Peter Malnati,2.16,7,324
53,0,47128,Richy Werenski,2.16,7,324
58,0,24925,Jonathan Byrd,2.22,4,180
58,0,32200,Roberto Castro,2.22,6,270
58,0,46523,Joey Garber,2.22,4,180
58,0,35506,Mackenzie Hughes,2.22,6,270
58,0,39975,Michael Kim,2.22,2,90
58,0,29926,Danny Lee,2.22,6,270
58,0,24781,Hunter Mahan,2.22,4,180
58,0,26596,Ryan Moore,2.22,6,270
58,0,22405,Justin Rose,2.22,6,270
58,0,37275,Sam Ryder,2.22,6,270
58,0,31323,Gary Woodland,2.22,8,360
69,0,34021,Bud Cauley,2.29,7,306
69,0,27936,Martin Laird,2.29,7,306
69,0,33448,Justin Thomas,2.29,7,306
72,0,30978,Kiradech Aphibarnrat,2.31,5,216
72,0,35449,Adam Long,2.31,5,216
72,0,27330,Josh Teater,2.31,5,216
75,0,31560,Brian Stuard,2.34,8,342
76,0,23353,J.J. Henry,2.38,3,126
76,0,32757,Patton Kizzire,2.38,6,252
76,0,33410,Andrew Landry,2.38,6,252
76,0,34360,Patrick Reed,2.38,9,378
80,0,35421,Brandon Harkins,2.43,7,288
80,0,28237,Rory McIlroy,2.43,7,288
80,0,27214,Kevin Streelman,2.43,7,288
83,0,37380,Curtis Luck,2.47,4,162
84,0,25818,Scott Piercy,2.50,9,360
84,0,26476,Chez Reavie,2.50,9,360
84,0,25493,Nick Taylor,2.50,9,360
87,0,46435,Austin Cook,2.53,5,198
87,0,29420,Billy Horschel,2.53,10,396
89,0,45157,Cam Davis,2.56,6,234
89,0,12716,Charley Hoffman,2.56,6,234
89,0,27349,Alex Noren,2.56,6,234
89,0,24361,Pat Perez,2.56,6,234
93,0,24924,Bill Haas,2.59,7,270
93,0,49964,Aaron Wise,2.59,7,270
95,0,27644,Brian Harman,2.61,8,306
95,0,35532,Tom Hoge,2.61,8,306
95,0,48081,Xander Schauffele,2.61,8,306
98,0,45526,Abraham Ancer,2.63,9,342
99,0,40026,Daniel Berger,2.78,7,252
99,0,28089,Jason Day,2.78,7,252
99,0,45609,Tyler Duncan,2.78,8,288
99,0,30911,Tommy Fleetwood,2.78,8,288
99,0,29970,Dylan Frittelli,2.78,9,324
99,0,21731,Freddie Jacobson,2.78,4,144
99,0,30944,Jason Kokrak,2.78,11,396
99,0,26851,Marc Leishman,2.78,8,288
99,0,29223,Sam Saunders,2.78,7,252
99,0,34431,Robert Streb,2.78,5,180
99,0,37340,Chase Wright,2.78,6,216
110,0,32839,Hideki Matsuyama,2.91,11,378
111,0,19846,Brian Gay,2.92,10,342
112,0,25364,Paul Casey,2.94,9,306
112,0,39977,Max Homa,2.94,9,306
112,0,26300,Matt Jones,2.94,9,306
112,0,25572,Graeme McDowell,2.94,9,306
112,0,27095,Nick Watney,2.94,9,306
117,0,37455,Si Woo Kim,2.96,8,270
117,0,27556,Ted Potter Jr.,2.96,8,270
117,0,33418,Shawn Stefani,2.96,8,270
117,0,32333,Kevin Tway,2.96,8,270
121,0,34563,Chesson Hadley,2.99,7,234
121,0,25396,Kevin Na,2.99,7,234
121,0,26951,Johnson Wagner,2.99,7,234
124,0,22371,Aaron Baddeley,3.03,6,198
124,0,01810,Phil Mickelson,3.03,6,198
126,0,27963,Chris Stroud,3.09,5,162
127,0,31420,Anirban Lahiri,3.17,8,252
127,0,24502,Adam Scott,3.17,8,252
129,0,23108,Matt Kuchar,3.22,11,342
130,0,32640,Troy Merritt,3.24,7,216
130,0,39327,Ben Silverman,3.24,7,216
132,0,48822,Sebastián Muñoz,3.27,10,306
133,0,45486,Joaquin Niemann,3.28,13,396
134,0,34076,Joel Dahmen,3.33,12,360
134,0,10809,Jim Furyk,3.33,9,270
134,0,47993,Denny McCarthy,3.33,9,270
134,0,26329,Louis Oosthuizen,3.33,9,270
134,0,30692,Scott Stallings,3.33,9,270
134,0,30110,Kyle Stanley,3.33,9,270
140,0,36689,Brooks Koepka,3.40,11,324
140,0,39324,J.J. Spaun,3.40,11,324
142,0,35376,Roberto Díaz,3.42,8,234
142,0,34098,Russell Henley,3.42,8,234
144,0,36852,Jim Knous,3.54,7,198
144,0,27129,Luke List,3.54,7,198
144,0,23621,Rory Sabbatini,3.54,14,396
147,0,29974,Branden Grace,3.57,9,252
147,0,27141,J.B. Holmes,3.57,9,252
147,0,33667,Carlos Ortiz,3.57,9,252
150,0,39546,Keith Mitchell,3.59,11,306
151,0,39971,Sungjae Im,3.63,17,468
152,0,28252,Seamus Power,3.70,8,216
152,0,27064,Jhonattan Vegas,3.70,10,270
154,0,27958,Ryan Blaum,3.82,11,288
154,0,26499,Rafa Cabrera Bello,3.82,11,288
154,0,25632,Jimmy Walker,3.82,11,288
157,0,24138,Ian Poulter,3.85,9,234
158,0,39997,Corey Conners,3.92,12,306
159,0,20472,Alex Cejka,3.97,5,126
159,0,32150,Michael Thompson,3.97,10,252
161,0,31646,Emiliano Grillo,4.01,13,324
161,0,34046,Jordan Spieth,4.01,13,324
163,0,19803,Ryan Armour,4.09,14,342
164,0,28259,Sangmoon Bae,4.17,6,144
164,0,29479,Scott Brown,4.17,12,288
164,0,25900,Lucas Glover,4.17,15,360
164,0,28679,Fabián Gómez,4.17,9,216
164,0,21961,Charles Howell III,4.17,15,360
164,0,32791,K.H. Lee,4.17,12,288
170,0,33486,Roger Sloan,4.25,13,306
171,0,29268,Bronson Burgoon,4.32,7,162
171,0,06522,Ernie Els,4.32,7,162
173,0,25686,Jason Dufner,4.37,11,252
174,0,37454,Whee Kim,4.44,8,180
174,0,23320,Ryan Palmer,4.44,12,270
176,0,32058,José de Jesús Rodríguez,4.55,9,198
176,0,29518,Brendan Steele,4.55,9,198
178,0,47959,Bryson DeChambeau,4.86,14,288
179,0,47990,Kyle Jones,5.05,10,198
179,0,40115,Adam Svensson,5.05,10,198
181,0,52372,Cameron Champ,5.56,14,252
181,0,31557,Jim Herman,5.56,5,90
181,0,49766,Hank Lebioda,5.56,15,270
181,0,46601,Trey Mullinax,5.56,13,234
185,0,49303,Anders Albertson,6.06,12,198
186,0,49960,Sepp Straka,6.35,16,252
187,0,25804,Bubba Watson,6.94,15,216
188,0,32816,Satoshi Kodaira,9.09,18,198
