RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,20105,Jeff Gove,2' 7",155.500,61,80
1,0,19913,Ron Whittaker,2' 7",145.583,57,164
3,0,29718,Anthony Kim,2' 8",282.750,106,45
4,0,20498,Briny Baird,2' 9",375.500,136,5
5,0,27060,John Mallinger,2' 10",438.250,154,61
5,0,20160,Charlie Wi,2' 10",381.667,134,4
7,0,22621,Ben Curtis,2' 11",358.667,123,46
7,0,24024,Zach Johnson,2' 11",314.333,109,103
7,0,06567,Vijay Singh,2' 11",306.500,105,51
7,0,02223,Bob Tway,2' 11",257.750,88,27
11,0,01035,Tommy Armour III,3' 0",273.333,90,132
11,0,25720,Chad Collins,3' 0",271.167,90,88
11,0,21805,Harrison Frazar,3' 0",301.667,100,175
11,0,19846,Brian Gay,3' 0",426.167,141,1
11,0,21350,Ryuji Imada,3' 0",359.500,119,34
11,0,22378,Trevor Immelman,3' 0",219.250,74,181
11,0,24361,Pat Perez,3' 0",380.000,127,124
11,0,08385,Omar Uresti,3' 0",272.833,90,8
19,0,10505,Shane Bertsch,3' 1",467.167,153,18
19,0,12823,Carlos Franco,3' 1",275.250,90,153
19,0,23353,J.J. Henry,3' 1",336.000,110,143
19,0,12716,Charley Hoffman,3' 1",487.000,156,93
19,0,10860,Justin Leonard,3' 1",332.333,109,34
19,0,24912,Will MacKenzie,3' 1",247.667,81,130
19,0,12680,Shigeki Maruyama,3' 1",214.583,69,14
19,0,22348,Nick O'Hern,3' 1",371.250,120,22
19,0,22046,Geoff Ogilvy,3' 1",273.250,89,38
19,0,27214,Kevin Streelman,3' 1",510.833,165,56
19,0,27963,Chris Stroud,3' 1",271.083,89,165
19,0,25349,Tim Wilkinson,3' 1",345.417,112,28
31,0,23048,Eric Axley,3' 2",472.167,148,40
31,0,20623,Gavin Coles,3' 2",255.333,80,9
31,0,01320,Bob Estes,3' 2",390.250,123,33
31,0,20157,Retief Goosen,3' 2",241.833,76,76
31,0,23108,Matt Kuchar,3' 2",359.917,114,14
31,0,20127,Chris Riley,3' 2",182.917,58,2
31,0,23797,Brett Rumford,3' 2",277.917,88,151
31,0,27770,Camilo Villegas,3' 2",312.917,99,171
39,0,06004,Stephen Ames,3' 3",338.417,105,57
39,0,24925,Jonathan Byrd,3' 3",461.167,142,72
39,0,23135,Tim Clark,3' 3",372.417,114,65
39,0,08931,Glen Day,3' 3",327.833,101,6
39,0,10875,Todd Demsey,3' 3",291.667,90,65
39,0,20378,Mathias Grönberg,3' 3",442.000,135,121
39,0,20766,Padraig Harrington,3' 3",226.167,69,21
39,0,01577,Lee Janzen,3' 3",378.917,116,91
39,0,08075,Jerry Kelly,3' 3",402.917,123,83
39,0,20663,Brenden Pappas,3' 3",287.750,88,50
49,0,06197,Michael Allen,3' 4",405.500,122,110
49,0,23614,Rich Beem,3' 4",430.000,128,169
49,0,20229,Stewart Cink,3' 4",317.917,96,142
49,0,24924,Bill Haas,3' 4",463.667,140,148
49,0,27141,J.B. Holmes,3' 4",398.583,120,152
49,0,01677,Tom Lehman,3' 4",215.250,65,101
49,0,06090,Jim McGovern,3' 4",290.000,87,167
49,0,27933,John Merrick,3' 4",399.333,120,160
49,0,25396,Kevin Na,3' 4",506.667,153,13
49,0,20572,Rod Pampling,3' 4",333.083,101,129
49,0,12660,Jesper Parnevik,3' 4",397.667,120,23
49,0,01941,Tom Pernice Jr.,3' 4",589.083,176,11
49,0,22293,Heath Slocum,3' 4",509.417,151,75
49,0,10425,Jay Williamson,3' 4",424.750,126,159
63,0,22371,Aaron Baddeley,3' 5",377.917,110,60
63,0,21753,Brian Davis,3' 5",522.000,153,17
63,0,27561,Nick Flanagan,3' 5",478.417,141,179
63,0,10809,Jim Furyk,3' 5",365.167,107,29
63,0,06575,Dudley Hart,3' 5",356.083,105,20
63,0,21961,Charles Howell III,3' 5",413.667,121,116
63,0,28158,Steve Marino,3' 5",523.000,154,55
63,0,01928,Corey Pavin,3' 5",283.583,84,3
63,0,26476,Chez Reavie,3' 5",546.250,159,52
63,0,08845,Scott Sterling,3' 5",365.833,106,19
63,0,06527,Steve Stricker,3' 5",309.250,90,12
74,0,26500,Alejandro Cañizares,3' 6",250.333,72,111
74,0,20850,Daniel Chopra,3' 6",402.333,114,95
74,0,23541,Ben Crane,3' 6",415.917,119,16
74,0,23125,Brad Elder,3' 6",286.667,82,37
74,0,08537,J.P. Hayes,3' 6",333.417,95,73
74,0,06573,Brandt Jobe,3' 6",251.333,71,172
74,0,23157,Richard Johnson,3' 6",413.250,119,67
74,0,26300,Matt Jones,3' 6",459.250,131,62
74,0,01706,Davis Love III,3' 6",380.417,109,145
74,0,27613,David Lutterus,3' 6",254.917,73,184
74,0,10585,Scott McCarron,3' 6",283.083,80,59
74,0,01810,Phil Mickelson,3' 6",317.417,91,26
74,0,01948,Tim Petrovic,3' 6",487.833,141,53
74,0,24138,Ian Poulter,3' 6",253.167,72,120
74,0,25190,Jeff Quinney,3' 6",390.500,111,70
74,0,23788,D.J. Trahan,3' 6",487.833,139,139
74,0,10423,Mike Weir,3' 6",374.333,108,7
91,0,01142,Bart Bryant,3' 7",418.000,116,47
91,0,20848,Ángel Cabrera,3' 7",268.500,75,180
91,0,24357,K.J. Choi,3' 7",287.583,80,95
91,0,28089,Jason Day,3' 7",462.083,129,94
91,0,25900,Lucas Glover,3' 7",498.500,139,115
91,0,23718,Nathan Green,3' 7",570.750,159,32
91,0,20433,Mark Hensby,3' 7",368.000,103,185
91,0,12782,Tim Herron,3' 7",570.417,160,10
91,0,07547,Craig Kanada,3' 7",294.167,82,24
91,0,20382,Stephen Leaney,3' 7",246.000,69,53
91,0,24449,Parker McLachlin,3' 7",469.833,132,42
91,0,26596,Ryan Moore,3' 7",460.583,130,48
91,0,22548,Patrick Sheehan,3' 7",720.917,199,39
91,0,06595,Kevin Sutherland,3' 7",442.833,123,25
91,0,02239,Scott Verplank,3' 7",416.333,116,83
91,0,25804,Bubba Watson,3' 7",479.250,134,156
91,0,21878,Mark Wilson,3' 7",549.000,155,31
108,0,21209,Sergio Garcia,3' 8",318.417,87,89
108,0,06012,Greg Kraft,3' 8",378.250,104,64
108,0,22806,Doug LaBelle II,3' 8",294.417,80,68
108,0,24490,George McNeill,3' 8",405.250,111,191
108,0,23497,Tag Ridings,3' 8",560.167,154,118
108,0,02206,David Toms,3' 8",295.667,81,187
108,0,26668,Marc Turnesa,3' 8",452.500,123,41
108,0,26951,Johnson Wagner,3' 8",456.583,125,103
108,0,12602,Dean Wilson,3' 8",475.417,129,97
117,0,21633,Steve Allan,3' 9",248.917,66,175
117,0,20098,Stuart Appleby,3' 9",368.333,99,30
117,0,09011,David Duval,3' 9",188.333,50,195
117,0,26631,Cody Freeman,3' 9",367.000,97,177
117,0,24358,Robert Garrigus,3' 9",593.833,159,190
117,0,20574,Mathew Goggin,3' 9",401.583,107,77
117,0,20634,Peter Lonard,3' 9",427.500,115,107
117,0,01945,Kenny Perry,3' 9",577.750,155,90
117,0,21959,Ted Purdy,3' 9",380.250,101,123
117,0,25562,Andres Romero,3' 9",389.583,103,85
127,0,23540,Jason Allred,3' 10",305.167,79,127
127,0,20472,Alex Cejka,3' 10",419.250,110,140
127,0,12826,Paul Claxton,3' 10",258.167,68,178
127,0,06522,Ernie Els,3' 10",274.750,72,112
127,0,30750,Tommy Gainey,3' 10",236.083,61,197
127,0,12705,Cliff Kresge,3' 10",445.667,116,166
127,0,26695,Michael Letzig,3' 10",467.833,122,108
127,0,11032,Frank Lickliter II,3' 10",682.083,177,87
127,0,01724,Jeff Maggert,3' 10",423.583,110,133
