RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01072,Chip Beck,25.00,25,1
1,0,01707,Steve Lowery,25.00,25,1
3,0,01723,Andrew Magee,25.50,51,2
4,0,01553,John Huston,26.00,26,1
4,0,06315,Pete Jordan,26.00,26,1
4,0,01823,Larry Mize,26.00,26,1
4,0,01887,Mark O'Meara,26.00,26,1
4,0,01905,Joe Ozaki,26.00,26,1
4,0,02007,Larry Rinker,26.00,52,2
4,0,06581,David Sutherland,26.00,26,1
4,0,07753,Kevin Wentworth,26.00,26,1
12,0,20098,Stuart Appleby,27.00,27,1
12,0,01226,Fred Couples,27.00,54,2
12,0,01323,Brad Fabel,27.00,27,1
12,0,01361,Dan Forsman,27.00,27,1
12,0,06332,Neal Lancaster,27.00,27,1
12,0,11032,Frank Lickliter II,27.00,27,1
12,0,01706,Davis Love III,27.00,27,1
12,0,01761,Len Mattiace,27.00,27,1
12,0,01771,Blaine McCallister,27.00,54,2
12,0,01926,Steve Pate,27.00,54,2
12,0,01960,Don Pooley,27.00,27,1
12,0,02008,Lee Rinker,27.00,27,1
12,0,07101,Dave Stockton Jr.,27.00,27,1
12,0,06527,Steve Stricker,27.00,27,1
12,0,02214,Kirk Triplett,27.00,54,2
12,0,02218,Ted Tryba,27.00,27,1
28,0,19881,Robert Damron,27.50,55,2
28,0,01331,Rick Fehr,27.50,55,2
28,0,01619,Skip Kendall,27.50,55,2
28,0,01928,Corey Pavin,27.50,55,2
28,0,01943,Chris Perry,27.50,55,2
33,0,01042,Paul Azinger,28.00,56,2
33,0,01132,Mark Brooks,28.00,28,1
33,0,01161,Mark Calcavecchia,28.00,56,2
33,0,20229,Stewart Cink,28.00,56,2
33,0,01203,Russ Cochran,28.00,28,1
33,0,09011,David Duval,28.00,28,1
33,0,01320,Bob Estes,28.00,56,2
33,0,01607,Brian Kamm,28.00,28,1
33,0,08993,Franklin Langham,28.00,28,1
33,0,10860,Justin Leonard,28.00,28,1
33,0,01685,J.L. Lewis,28.00,28,1
33,0,02101,Joey Sindelar,28.00,28,1
33,0,02170,Hal Sutton,28.00,28,1
33,0,02223,Bob Tway,28.00,56,2
33,0,02267,D.A. Weibring,28.00,28,1
33,0,02279,Mark Wiebe,28.00,28,1
49,0,12645,Brent Geiberger,28.50,57,2
50,0,01098,Jay Don Blake,29.00,58,2
50,0,01185,Brandel Chamblee,29.00,29,1
50,0,07457,Steve Flesch,29.00,29,1
50,0,10809,Jim Furyk,29.00,29,1
50,0,01385,Jim Gallagher Jr.,29.00,29,1
50,0,01457,Jay Haas,29.00,29,1
50,0,01748,Doug Martin,29.00,29,1
50,0,01797,Rocco Mediate,29.00,29,1
50,0,02010,Loren Roberts,29.00,29,1
50,0,06078,Esteban Toledo,29.00,29,1
50,0,02321,Fuzzy Zoeller,29.00,29,1
61,0,08375,Paul Stankowski,29.50,59,2
61,0,02239,Scott Verplank,29.50,59,2
63,0,01024,Billy Andrade,30.00,30,1
63,0,01191,Barry Cheesman,30.00,30,1
63,0,01249,John Daly,30.00,30,1
63,0,06251,Chris DiMarco,30.00,30,1
63,0,01302,R.W. Eaks,30.00,30,1
63,0,01414,Bob Gilder,30.00,60,2
63,0,06044,Scott Gump,30.00,30,1
63,0,01533,P.H. Horgan III,30.00,30,1
63,0,01577,Lee Janzen,30.00,60,2
63,0,10733,Kent Jones,30.00,30,1
63,0,01599,Steve Jones,30.00,60,2
63,0,01705,Tim Loustalot,30.00,30,1
63,0,01891,David Ogrin,30.00,30,1
63,0,01941,Tom Pernice Jr.,30.00,30,1
63,0,02104,Jeff Sluman,30.00,30,1
63,0,02206,David Toms,30.00,30,1
79,0,06643,Paul Goydos,30.50,61,2
80,0,01060,Dave Barr,31.00,31,1
80,0,20099,Doug Barron,31.00,31,1
80,0,01063,Ben Bates,31.00,31,1
80,0,01157,Tom Byrum,31.00,31,1
80,0,07569,Mark Carnevale,31.00,31,1
80,0,01381,Fred Funk,31.00,31,1
80,0,01475,Donnie Hammond,31.00,62,2
80,0,06575,Dudley Hart,31.00,31,1
80,0,01549,Mike Hulbert,31.00,31,1
80,0,08339,Spike McRoy,31.00,31,1
80,0,12660,Jesper Parnevik,31.00,31,1
80,0,02106,Chris Smith,31.00,31,1
80,0,06595,Kevin Sutherland,31.00,31,1
93,0,02133,Craig Stadler,31.50,63,2
94,0,08931,Glen Day,32.00,32,1
94,0,06064,Jeff Gallagher,32.00,32,1
94,0,01510,Nolan Henke,32.00,32,1
94,0,06617,Brian Henninger,32.00,32,1
94,0,08075,Jerry Kelly,32.00,64,2
94,0,01677,Tom Lehman,32.00,32,1
94,0,02135,Mike Standly,32.00,32,1
94,0,08385,Omar Uresti,32.00,32,1
94,0,02245,Grant Waite,32.00,32,1
103,0,08553,Lee Porter,32.50,65,2
104,0,10195,Tim Conley,33.00,33,1
104,0,01219,John Cook,33.00,33,1
104,0,01945,Kenny Perry,33.00,33,1
104,0,02131,Mike Springer,33.00,33,1
108,0,21584,Richie Coughlan,34.00,34,1
109,0,01408,Kelly Gibson,35.00,35,1
110,0,06613,Tommy Tolles,36.00,36,1
110,0,02246,Duffy Waldorf,36.00,36,1
