RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,30925,Dustin Johnson,34.45,2825,82
2,0,28089,Jason Day,34.70,2394,69
3,0,28237,Rory McIlroy,34.71,2152,62
4,0,34046,Jordan Spieth,34.82,2646,76
5,0,20472,Alex Cejka,34.84,2334,67
6,0,01810,Phil Mickelson,34.86,2510,72
7,0,24502,Adam Scott,34.87,2650,76
8,0,21961,Charles Howell III,34.88,3174,91
9,0,34360,Patrick Reed,34.89,3524,101
10,0,32102,Rickie Fowler,34.90,2687,77
10,0,21209,Sergio Garcia,34.90,1780,51
10,0,27649,Brandt Snedeker,34.90,3106,89
13,0,25686,Jason Dufner,34.91,3561,102
14,0,32839,Hideki Matsuyama,34.92,2549,73
14,0,25396,Kevin Na,34.92,3248,93
14,0,06527,Steve Stricker,34.92,1851,53
17,0,32200,Roberto Castro,34.93,3388,97
17,0,33122,Russell Knox,34.93,3109,89
19,0,22405,Justin Rose,34.95,2167,62
20,0,25632,Jimmy Walker,34.96,2867,82
21,0,26596,Ryan Moore,34.98,2833,81
22,0,23108,Matt Kuchar,35.00,3360,96
23,0,36689,Brooks Koepka,35.01,2451,70
23,0,23800,Bryce Molder,35.01,2731,78
25,0,10809,Jim Furyk,35.02,1821,52
25,0,29478,Kevin Kisner,35.02,3292,94
27,0,29974,Branden Grace,35.03,2102,60
27,0,35879,Kelly Kraft,35.03,2067,59
27,0,25804,Bubba Watson,35.03,2417,69
30,0,24358,Robert Garrigus,35.05,2278,65
30,0,33399,Adam Hadwin,35.05,3260,93
30,0,08075,Jerry Kelly,35.05,2664,76
30,0,27129,Luke List,35.05,2699,77
30,0,23320,Ryan Palmer,35.05,3014,86
30,0,26951,Johnson Wagner,35.05,3014,86
30,0,31323,Gary Woodland,35.05,3190,91
37,0,24846,Ricky Barnes,35.08,3262,93
37,0,29222,Billy Hurley III,35.08,2315,66
37,0,21731,Freddie Jacobson,35.08,3017,86
37,0,27936,Martin Laird,35.08,2736,78
41,0,23983,Luke Donald,35.09,2842,81
42,0,26851,Marc Leishman,35.10,3019,86
42,0,30692,Scott Stallings,35.10,2457,70
44,0,24357,K.J. Choi,35.11,2563,73
44,0,31202,William McGirt,35.11,3441,98
46,0,34098,Russell Henley,35.12,2669,76
47,0,32366,Kevin Chappell,35.13,3267,93
47,0,27644,Brian Harman,35.13,3653,104
47,0,26289,Boo Weekley,35.13,2916,83
50,0,25198,Francesco Molinari,35.14,2249,64
51,0,32618,Rhein Gibson,35.15,1898,54
51,0,24140,Sean O'Hair,35.15,3128,89
53,0,35451,Scott Pinckney,35.16,2989,85
53,0,26476,Chez Reavie,35.16,3024,86
55,0,29725,Tony Finau,35.17,3341,95
55,0,22046,Geoff Ogilvy,35.17,2075,59
55,0,26331,Charl Schwartzel,35.17,2462,70
58,0,33419,Cameron Tringale,35.18,2709,77
59,0,20766,Padraig Harrington,35.19,1900,54
59,0,33461,Morgan Hoffmann,35.19,2358,67
59,0,27466,Spencer Levin,35.19,3519,100
62,0,25349,Tim Wilkinson,35.21,2394,68
63,0,32640,Troy Merritt,35.22,2712,77
64,0,25364,Paul Casey,35.23,2607,74
64,0,12716,Charley Hoffman,35.23,3100,88
64,0,29420,Billy Horschel,35.23,2466,70
64,0,24024,Zach Johnson,35.23,3030,86
64,0,29461,Jamie Lovemark,35.23,3206,91
64,0,29221,Webb Simpson,35.23,2466,70
70,0,24461,Thomas Aiken,35.24,2326,66
70,0,24507,Jason Bohn,35.24,2361,67
70,0,23541,Ben Crane,35.24,2678,76
70,0,30163,Henrik Norlander,35.24,2361,67
70,0,36699,Patrick Rodgers,35.24,2995,85
75,0,20098,Stuart Appleby,35.25,2432,69
75,0,20229,Stewart Cink,35.25,2150,61
75,0,37455,Si Woo Kim,35.25,3842,109
75,0,30944,Jason Kokrak,35.25,3137,89
75,0,25818,Scott Piercy,35.25,2961,84
75,0,33448,Justin Thomas,35.25,3384,96
81,0,22371,Aaron Baddeley,35.26,3138,89
81,0,34262,Jon Curran,35.26,3491,99
81,0,37273,Derek Ernst,35.26,2010,57
81,0,26300,Matt Jones,35.26,2821,80
85,0,40058,Zac Blair,35.27,3351,95
85,0,20645,John Senden,35.27,3033,86
85,0,34264,Hudson Swafford,35.27,3668,104
88,0,29476,Kyle Reifers,35.28,3916,111
89,0,40026,Daniel Berger,35.29,3141,89
89,0,26758,David Hearn,35.29,3353,95
89,0,32150,Michael Thompson,35.29,2400,68
92,0,29518,Brendan Steele,35.30,2965,84
92,0,37189,Harold Varner III,35.30,3248,92
94,0,46440,Smylie Kaufman,35.31,3107,88
94,0,29926,Danny Lee,35.31,3178,90
94,0,34409,David Lingmerth,35.31,2860,81
97,0,29289,S.Y. Noh,35.32,2861,81
97,0,33418,Shawn Stefani,35.32,3073,87
97,0,29485,Brett Stegmaier,35.32,3002,85
97,0,27064,Jhonattan Vegas,35.32,3285,93
101,0,25900,Lucas Glover,35.33,2650,75
101,0,24924,Bill Haas,35.33,2897,82
101,0,39975,Michael Kim,35.33,3392,96
101,0,30711,Colt Knost,35.33,3038,86
105,0,29223,Sam Saunders,35.34,2297,65
106,0,37454,Whee Kim,35.35,2757,78
106,0,23325,Vaughn Taylor,35.35,2545,72
108,0,27895,Jonas Blixt,35.36,2687,76
108,0,12510,Chad Campbell,35.36,3182,90
108,0,27974,Sung Kang,35.36,3076,87
108,0,30926,Chris Kirk,35.36,3006,85
108,0,27963,Chris Stroud,35.36,2829,80
113,0,32757,Patton Kizzire,35.38,3149,89
113,0,34261,Scott Langley,35.38,2229,63
113,0,34265,Will Wilcox,35.38,2300,65
116,0,29479,Scott Brown,35.39,3114,88
117,0,35545,Blayne Barber,35.40,2832,80
117,0,20157,Retief Goosen,35.40,1947,55
117,0,35539,Luke Guthrie,35.40,1947,55
117,0,34431,Robert Streb,35.40,2974,84
121,0,30110,Kyle Stanley,35.42,3152,89
121,0,25493,Nick Taylor,35.42,2798,79
123,0,29745,Tyler Aldridge,35.43,2799,79
123,0,29268,Bronson Burgoon,35.43,2799,79
123,0,27770,Camilo Villegas,35.43,2799,79
126,0,33141,Keegan Bradley,35.44,2906,82
126,0,27436,Graham DeLaet,35.44,2339,66
126,0,34099,Harris English,35.44,3438,97
126,0,31416,Derek Fathauer,35.44,3331,94
126,0,34174,John Huh,35.44,3012,85
126,0,33413,Ben Martin,35.44,3119,88
132,0,31420,Anirban Lahiri,35.46,2447,69
132,0,25834,Daniel Summerhays,35.46,3511,99
132,0,25892,Steve Wheatcroft,35.46,2872,81
135,0,33410,Andrew Landry,35.47,1738,49
135,0,06567,Vijay Singh,35.47,2554,72
135,0,28132,Tyrone Van Aswegen,35.47,3618,102
138,0,28679,Fabián Gómez,35.48,2803,79
138,0,35300,Andrew Loupe,35.48,2661,75
140,0,35532,Tom Hoge,35.49,2733,77
140,0,36801,Mark Hubbard,35.49,3443,97
140,0,28475,Jeff Overton,35.49,2307,65
143,0,02206,David Toms,35.50,2201,62
143,0,21878,Mark Wilson,35.50,2201,62
145,0,32448,James Hahn,35.51,3018,85
145,0,34466,Peter Malnati,35.51,3018,85
145,0,28114,Dawie van der Walt,35.51,2486,70
