RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,12645,Brent Geiberger,53' 5",24.367,38
2,0,22046,Geoff Ogilvy,51' 5",16.031,26
3,0,23983,Luke Donald,51' 1",12.250,20
4,0,21646,David Branshaw,48' 4",31.326,54
5,0,10885,Robert Allenby,48' 2",12.720,22
6,0,01666,Bernhard Langer,48' 0",16.702,29
6,0,25632,Jimmy Walker,48' 0",10.367,18
8,0,01042,Paul Azinger,47' 10",14.914,26
9,0,22293,Heath Slocum,47' 5",20.467,36
10,0,20850,Daniel Chopra,47' 4",15.905,28
11,0,02106,Chris Smith,47' 3",23.244,41
11,0,02239,Scott Verplank,47' 3",14.742,26
13,0,06595,Kevin Sutherland,47' 2",24.329,43
14,0,11011,Mike Sposa,47' 1",19.221,34
14,0,08375,Paul Stankowski,47' 1",19.771,35
16,0,25935,John Engler Jr.,46' 9",16.279,29
17,0,21350,Ryuji Imada,46' 8",20.174,36
18,0,24138,Ian Poulter,46' 4",8.346,15
19,0,06527,Steve Stricker,46' 3",5.552,10
20,0,22378,Trevor Immelman,46' 2",18.847,34
21,0,21731,Freddie Jacobson,46' 1",11.608,21
22,0,01761,Len Mattiace,45' 10",15.390,28
23,0,27095,Nick Watney,45' 9",29.638,54
24,0,01035,Tommy Armour III,45' 8",10.951,20
25,0,23497,Tag Ridings,45' 6",21.833,40
26,0,22405,Justin Rose,45' 5",20.155,37
27,0,20593,Greg Chalmers,45' 4",13.596,25
28,0,01677,Tom Lehman,45' 3",14.657,27
29,0,01707,Steve Lowery,45' 1",20.562,38
30,0,23048,Eric Axley,44' 11",14.543,27
30,0,01132,Mark Brooks,44' 11",15.100,28
30,0,09011,David Duval,44' 11",13.475,25
33,0,20645,John Senden,44' 8",21.989,41
34,0,01329,Brad Faxon,44' 7",12.848,24
34,0,24924,Bill Haas,44' 7",19.261,36
34,0,06350,Bob May,44' 7",13.385,25
37,0,01142,Bart Bryant,44' 6",19.236,36
