RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST. (FT),TOT BIRDIE PUTTS MADE,LONGEST MADE (FT),SHORTEST MADE (FT)
50,0,23718,Nathan Green,10' 2",3428.917,336,55,4"
50,0,20628,Arron Oberholser,10' 2",2278.583,224,59,5"
50,0,21660,Jason Schultz,10' 2",1978.417,195,50,5"
50,0,11011,Mike Sposa,10' 2",1827.500,180,56,2"
56,0,21407,Arjun Atwal,10' 1",2700.333,268,59,3"
56,0,24357,K.J. Choi,10' 1",2599.583,258,62,1"
56,0,23673,Michael Connell,10' 1",1238.167,123,65,4"
56,0,01381,Fred Funk,10' 1",2817.167,279,69,1"
56,0,20608,David Howell,10' 1",1216.833,121,46,3"
56,0,01553,John Huston,10' 1",2077.250,206,49,1"
56,0,21350,Ryuji Imada,10' 1",2713.167,270,55,2"
56,0,08075,Jerry Kelly,10' 1",2791.583,276,73,1"
56,0,25345,Carl Pettersson,10' 1",2455.000,243,49,4"
56,0,02214,Kirk Triplett,10' 1",1648.750,164,55,5"
56,0,20812,Tjaart van der Walt,10' 1",1549.417,154,62,3"
67,0,01024,Billy Andrade,10' 0",1899.000,190,52,2"
67,0,10505,Shane Bertsch,10' 0",2952.000,296,56,8"
67,0,23409,James Driscoll,10' 0",2358.750,235,53,1"
67,0,23353,J.J. Henry,10' 0",2591.833,259,52,3"
67,0,01599,Steve Jones,10' 0",2017.833,201,48,3"
67,0,22548,Patrick Sheehan,10' 0",2408.667,241,51,4"
73,0,01132,Mark Brooks,9' 11",1860.333,188,48,2"
73,0,24925,Jonathan Byrd,9' 11",2094.250,212,64,2"
73,0,23135,Tim Clark,9' 11",2059.000,207,48,2"
73,0,06643,Paul Goydos,9' 11",2001.250,201,56,1"
73,0,21961,Charles Howell III,9' 11",2440.583,247,69,2"
73,0,01706,Davis Love III,9' 11",2108.083,213,49,1"
73,0,24781,Hunter Mahan,9' 11",3219.417,326,56,1"
73,0,24138,Ian Poulter,9' 11",1517.750,153,47,3"
73,0,23788,D.J. Trahan,9' 11",2450.583,247,46,3"
73,0,12755,Vance Veazey,9' 11",1650.333,166,52,4"
83,0,07223,Brian Bateman,9' 10",1715.167,175,60,8"
83,0,12510,Chad Campbell,9' 10",2093.083,212,54,3"
83,0,12760,Danny Ellis,9' 10",1953.083,198,53,2"
83,0,07457,Steve Flesch,9' 10",3305.583,336,75,2"
83,0,01766,Billy Mayfair,9' 10",2267.917,231,48,5"
83,0,23320,Ryan Palmer,9' 10",2749.667,279,60,7"
83,0,20572,Rod Pampling,9' 10",2219.667,226,70,2"
83,0,20645,John Senden,9' 10",2619.333,267,67,2"
83,0,06527,Steve Stricker,9' 10",1900.083,194,44,5"
83,0,06595,Kevin Sutherland,9' 10",2710.500,276,49,1"
83,0,02206,David Toms,9' 10",2313.417,235,41,1"
94,0,01320,Bob Estes,9' 9",2403.833,247,38,1"
94,0,27120,Troy Matteson,9' 9",2648.167,271,52,1"
94,0,22293,Heath Slocum,9' 9",2669.167,274,62,1"
97,0,21646,David Branshaw,9' 8",2713.917,281,70,3"
97,0,23983,Luke Donald,9' 8",1533.000,158,44,6"
97,0,01388,Robert Gamez,9' 8",2410.000,249,34,5"
97,0,08537,J.P. Hayes,9' 8",1849.000,192,43,3"
97,0,01577,Lee Janzen,9' 8",2163.583,224,48,1"
97,0,12662,Thomas Levet,9' 8",1241.917,129,40,5"
97,0,11032,Frank Lickliter II,9' 8",2946.667,306,44,5"
97,0,01945,Kenny Perry,9' 8",1951.417,202,47,7"
97,0,07013,Wes Short Jr.,9' 8",2754.167,286,63,1"
97,0,02246,Duffy Waldorf,9' 8",2674.250,276,60,3"
107,0,25936,Alex Aragon,9' 7",1565.000,164,48,8"
107,0,22946,Henrik Bjornstad,9' 7",2615.000,273,54,2"
107,0,01142,Bart Bryant,9' 7",2132.917,222,47,3"
107,0,20850,Daniel Chopra,9' 7",3271.250,341,65,3"
107,0,06251,Chris DiMarco,9' 7",1885.333,197,38,1"
107,0,12823,Carlos Franco,9' 7",2360.167,246,61,5"
107,0,20378,Mathias Grönberg,9' 7",2576.000,268,48,1"
107,0,06012,Greg Kraft,9' 7",1948.000,203,48,3"
107,0,22046,Geoff Ogilvy,9' 7",1767.750,184,40,1"
116,0,10885,Robert Allenby,9' 6",2093.250,221,48,2"
116,0,06004,Stephen Ames,9' 6",1478.917,156,46,3"
116,0,12782,Tim Herron,9' 6",1797.917,190,41,1"
116,0,25842,Jon Mills,9' 6",1358.833,143,43,1"
116,0,24361,Pat Perez,9' 6",1277.417,135,71,4"
116,0,24502,Adam Scott,9' 6",1799.167,189,38,1"
116,0,02104,Jeff Sluman,9' 6",2801.750,295,42,2"
123,0,01035,Tommy Armour III,9' 5",1709.000,181,48,6"
123,0,07867,Woody Austin,9' 5",2924.833,311,74,1"
123,0,21753,Brian Davis,9' 5",2429.833,259,53,1"
123,0,01473,Todd Hamilton,9' 5",1403.000,149,50,2"
123,0,23616,Ryan Hietala,9' 5",1348.917,143,52,7"
123,0,23497,Tag Ridings,9' 5",2822.250,299,60,1"
123,0,23623,Bo Van Pelt,9' 5",3017.083,321,50,1"
123,0,02239,Scott Verplank,9' 5",2183.083,232,63,3"
131,0,20593,Greg Chalmers,9' 4",1550.833,166,45,7"
131,0,01226,Fred Couples,9' 4",970.750,104,45,2"
131,0,22892,Jason Gore,9' 4",2248.167,241,49,4"
131,0,01619,Skip Kendall,9' 4",1749.833,188,46,1"
135,0,06197,Michael Allen,9' 3",2259.667,245,48,2"
135,0,20099,Doug Barron,9' 3",1860.583,202,42,1"
135,0,23614,Rich Beem,9' 3",2136.917,231,42,4"
135,0,19881,Robert Damron,9' 3",2374.917,257,39,6"
135,0,06621,Joe Durant,9' 3",3044.583,328,52,2"
135,0,21209,Sergio Garcia,9' 3",1321.417,143,66,1"
135,0,22378,Trevor Immelman,9' 3",2514.417,273,59,1"
135,0,10860,Justin Leonard,9' 3",1789.417,193,45,4"
135,0,06350,Bob May,9' 3",1660.000,179,52,3"
135,0,22913,John Rollins,9' 3",2408.250,261,50,2"
135,0,02101,Joey Sindelar,9' 3",2221.917,241,65,4"
135,0,06567,Vijay Singh,9' 3",3007.167,324,55,2"
135,0,27770,Camilo Villegas,9' 3",2764.000,299,61,3"
135,0,25632,Jimmy Walker,9' 3",1648.667,179,54,3"
149,0,01042,Paul Azinger,9' 2",2159.083,236,61,3"
149,0,26360,Bubba Dickerson,9' 2",2615.417,286,52,3"
149,0,06515,Shaun Micheel,9' 2",2332.917,254,38,4"
149,0,26596,Ryan Moore,9' 2",1803.583,197,61,4"
149,0,21949,Joe Ogilvie,9' 2",2467.917,269,55,1"
149,0,10423,Mike Weir,9' 2",2001.583,218,46,1"
155,0,01161,Mark Calcavecchia,9' 1",2405.333,264,44,1"
155,0,21805,Harrison Frazar,9' 1",2482.750,273,57,1"
155,0,22405,Justin Rose,9' 1",2905.917,321,65,2"
155,0,28780,Nicholas Thompson,9' 1",2100.417,232,49,3"
159,0,23048,Eric Axley,9' 0",2535.583,282,71,1"
159,0,08123,Jeff Brehaut,9' 0",2629.333,291,47,5"
159,0,20157,Retief Goosen,9' 0",1456.917,162,46,1"
159,0,20105,Jeff Gove,9' 0",2445.333,271,55,1"
159,0,20094,Jonathan Kaye,9' 0",2347.167,262,41,2"
159,0,10565,Ian Leggatt,9' 0",1934.583,215,49,5"
159,0,24912,Will MacKenzie,9' 0",2255.333,250,44,3"
166,0,24507,Jason Bohn,8' 11",2637.917,296,45,1"
166,0,21470,Daisuke Maruyama,8' 11",1962.833,220,51,3"
166,0,27095,Nick Watney,8' 11",2711.667,303,80,1"
169,0,20098,Stuart Appleby,8' 10",2018.167,229,44,5"
169,0,01249,John Daly,8' 10",1202.083,136,42,2"
169,0,24980,Scott Gutschewski,8' 10",1301.083,147,47,6"
169,0,20634,Peter Lonard,8' 10",1589.333,180,54,4"
169,0,24140,Sean O'Hair,8' 10",2248.750,255,54,2"
169,0,12660,Jesper Parnevik,8' 10",2206.583,249,36,4"
169,0,23621,Rory Sabbatini,8' 10",1983.833,224,47,3"
169,0,08793,Tiger Woods,8' 10",1513.917,171,43,2"
177,0,20472,Alex Cejka,8' 9",2461.417,282,60,2"
177,0,28475,Jeff Overton,8' 9",2510.500,286,51,1"
177,0,08385,Omar Uresti,8' 9",1294.917,148,41,3"
180,0,06522,Ernie Els,8' 8",1417.750,164,47,2"
180,0,24358,Robert Garrigus,8' 8",2272.500,262,44,2"
180,0,27141,J.B. Holmes,8' 8",1934.083,223,51,5"
180,0,01707,Steve Lowery,8' 8",2347.167,271,49,3"
180,0,23322,Brett Wetterich,8' 8",2410.167,278,52,1"
185,0,25900,Lucas Glover,8' 7",2809.250,326,49,1"
185,0,12716,Charley Hoffman,8' 7",2880.500,336,67,3"
185,0,20691,Greg Owen,8' 7",1811.667,211,49,3"
185,0,23307,Roger Tambellini,8' 7",1381.583,161,46,2"
185,0,23349,Charles Warren,8' 7",2224.917,259,46,2"
190,0,20766,Padraig Harrington,8' 6",1220.833,144,47,10"
191,0,27943,Matt Hansen,8' 5",1511.500,180,33,1"
192,0,08835,Kris Cox,8' 4",1965.917,237,51,1"
193,0,24924,Bill Haas,8' 3",2361.417,285,75,3"
194,0,11123,Chris Couch,8' 0",1871.833,233,45,2"
195,0,01810,Phil Mickelson,7' 10",1575.417,202,50,2"
196,0,25804,Bubba Watson,7' 9",2006.417,259,44,1"
