RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,08793,Tiger Woods,4.37,538,123
2,0,09011,David Duval,4.38,526,120
3,0,06567,Vijay Singh,4.41,674,153
4,0,01810,Phil Mickelson,4.46,602,135
5,0,02104,Jeff Sluman,4.49,835,186
6,0,12660,Jesper Parnevik,4.50,670,149
6,0,02206,David Toms,4.50,742,165
8,0,21961,Charles Howell III,4.51,690,153
8,0,08075,Jerry Kelly,4.51,820,182
8,0,01706,Davis Love III,4.51,559,124
11,0,10585,Scott McCarron,4.52,719,159
11,0,01797,Rocco Mediate,4.52,511,113
13,0,06575,Dudley Hart,4.53,553,122
13,0,06595,Kevin Sutherland,4.53,801,177
13,0,10423,Mike Weir,4.53,639,141
16,0,12823,Carlos Franco,4.54,681,150
17,0,01161,Mark Calcavecchia,4.55,619,136
17,0,20229,Stewart Cink,4.55,756,166
17,0,19972,José Coceres,4.55,423,93
17,0,01553,John Huston,4.55,464,102
17,0,01968,Nick Price,4.55,542,119
22,0,20098,Stuart Appleby,4.56,761,167
22,0,01249,John Daly,4.56,634,139
22,0,01320,Bob Estes,4.56,679,149
22,0,11032,Frank Lickliter II,4.56,785,172
22,0,06350,Bob May,4.56,588,129
22,0,01766,Billy Mayfair,4.56,807,177
28,0,19824,Craig Barlow,4.57,571,125
28,0,21805,Harrison Frazar,4.57,654,143
28,0,01945,Kenny Perry,4.57,717,157
31,0,06251,Chris DiMarco,4.58,811,177
31,0,01329,Brad Faxon,4.58,692,151
31,0,07457,Steve Flesch,4.58,879,192
31,0,10809,Jim Furyk,4.58,673,147
31,0,01457,Jay Haas,4.58,604,132
31,0,01677,Tom Lehman,4.58,618,135
37,0,23125,Brad Elder,4.59,913,199
37,0,06514,Kevin Johnson,4.59,721,157
37,0,02010,Loren Roberts,4.59,674,147
37,0,02106,Chris Smith,4.59,781,170
41,0,01139,Olin Browne,4.60,704,153
41,0,20593,Greg Chalmers,4.60,695,151
41,0,24357,K.J. Choi,4.60,722,157
41,0,08931,Glen Day,4.60,685,149
41,0,21209,Sergio Garcia,4.60,428,93
41,0,01938,David Peoples,4.60,750,163
