RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,23497,Tag Ridings,12' 5",1742.750,140
2,0,12660,Jesper Parnevik,12' 4",3186.833,258
3,0,21528,Henrik Stenson,12' 2",1274.083,105
4,0,19803,Ryan Armour,11' 10",3370.083,285
4,0,23135,Tim Clark,11' 10",2206.833,187
4,0,24358,Robert Garrigus,11' 10",3090.917,261
4,0,10860,Justin Leonard,11' 10",2912.833,246
8,0,23933,Michael Boyd,11' 9",1620.417,138
8,0,24449,Parker McLachlin,11' 9",2458.000,209
8,0,20572,Rod Pampling,11' 9",2532.917,216
8,0,10213,Dicky Pride,11' 9",2042.917,174
8,0,02101,Joey Sindelar,11' 9",2128.083,181
13,0,12510,Chad Campbell,11' 7",2471.000,213
13,0,08931,Glen Day,11' 7",2515.333,217
13,0,25686,Jason Dufner,11' 7",2925.583,253
13,0,21209,Sergio Garcia,11' 7",2082.333,180
13,0,01928,Corey Pavin,11' 7",2154.500,186
18,0,24024,Zach Johnson,11' 6",2152.000,187
19,0,11032,Frank Lickliter II,11' 5",3270.000,287
19,0,25190,Jeff Quinney,11' 5",3118.750,274
19,0,26882,Michael Sim,11' 5",1684.000,148
19,0,08793,Tiger Woods,11' 5",1959.833,172
23,0,21633,Steve Allan,11' 4",1965.167,174
23,0,01157,Tom Byrum,11' 4",1203.333,106
23,0,01577,Lee Janzen,11' 4",1577.750,139
26,0,06197,Michael Allen,11' 3",2212.500,197
26,0,20229,Stewart Cink,11' 3",2587.167,230
26,0,02036,Jim Rutledge,11' 3",1080.583,96
29,0,01035,Tommy Armour III,11' 2",2349.917,211
29,0,20623,Gavin Coles,11' 2",2285.750,205
29,0,21949,Joe Ogilvie,11' 2",3071.250,275
32,0,24925,Jonathan Byrd,11' 1",2441.750,220
32,0,21753,Brian Davis,11' 1",3055.083,276
32,0,23983,Luke Donald,11' 1",1857.000,167
32,0,12680,Shigeki Maruyama,11' 1",2652.167,239
32,0,27120,Troy Matteson,11' 1",2511.167,226
