RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 5'-10',TOTAL 3 PUTTS
1,0,07867,Woody Austin,6,65
1,0,21753,Brian Davis,6,55
1,0,01313,Steve Elkington,6,37
1,0,24912,Will MacKenzie,6,58
5,0,20099,Doug Barron,5,47
5,0,22946,Henrik Bjornstad,5,54
5,0,20574,Mathew Goggin,5,50
5,0,12660,Jesper Parnevik,5,17
9,0,01161,Mark Calcavecchia,4,66
9,0,23135,Tim Clark,4,38
9,0,12760,Danny Ellis,4,26
9,0,27120,Troy Matteson,4,54
9,0,21949,Joe Ogilvie,4,39
9,0,20645,John Senden,4,50
9,0,07013,Wes Short Jr.,4,80
9,0,28780,Nicholas Thompson,4,74
9,0,23788,D.J. Trahan,4,47
9,0,10423,Mike Weir,4,36
19,0,25936,Alex Aragon,3,38
19,0,01042,Paul Azinger,3,31
19,0,19824,Craig Barlow,3,36
19,0,24507,Jason Bohn,3,54
19,0,22621,Ben Curtis,3,33
19,0,06621,Joe Durant,3,61
19,0,09011,David Duval,3,34
19,0,20121,Todd Fischer,3,35
19,0,01388,Robert Gamez,3,49
19,0,01473,Todd Hamilton,3,29
19,0,08537,J.P. Hayes,3,40
19,0,01553,John Huston,3,51
19,0,01761,Len Mattiace,3,32
19,0,28475,Jeff Overton,3,47
19,0,20691,Greg Owen,3,45
19,0,24361,Pat Perez,3,29
19,0,01945,Kenny Perry,3,36
19,0,23325,Vaughn Taylor,3,42
19,0,20812,Tjaart van der Walt,3,37
19,0,23623,Bo Van Pelt,3,58
19,0,27095,Nick Watney,3,65
40,0,10885,Robert Allenby,2,27
40,0,07223,Brian Bateman,2,37
40,0,24925,Jonathan Byrd,2,31
40,0,20472,Alex Cejka,2,41
40,0,06034,Marco Dawson,2,32
40,0,06522,Ernie Els,2,20
40,0,01329,Brad Faxon,2,30
40,0,07457,Steve Flesch,2,51
40,0,12823,Carlos Franco,2,59
40,0,21805,Harrison Frazar,2,32
40,0,01381,Fred Funk,2,43
40,0,25900,Lucas Glover,2,40
40,0,24924,Bill Haas,2,41
40,0,06575,Dudley Hart,2,49
40,0,23353,J.J. Henry,2,33
40,0,20608,David Howell,2,15
40,0,01577,Lee Janzen,2,47
40,0,26420,Richard Johnson,2,28
40,0,01685,J.L. Lewis,2,30
40,0,01766,Billy Mayfair,2,41
40,0,06515,Shaun Micheel,2,31
40,0,24140,Sean O'Hair,2,54
40,0,21959,Ted Purdy,2,52
40,0,07749,Brett Quigley,2,49
40,0,20127,Chris Riley,2,36
40,0,22548,Patrick Sheehan,2,45
40,0,20548,Hidemichi Tanaka,2,33
40,0,02214,Kirk Triplett,2,26
40,0,02246,Duffy Waldorf,2,45
40,0,25804,Bubba Watson,2,45
40,0,19913,Ron Whittaker,2,38
40,0,12602,Dean Wilson,2,45
40,0,21878,Mark Wilson,2,39
73,0,06004,Stephen Ames,1,23
73,0,01024,Billy Andrade,1,39
73,0,01035,Tommy Armour III,1,28
73,0,21407,Arjun Atwal,1,44
73,0,22371,Aaron Baddeley,1,20
73,0,23614,Rich Beem,1,39
73,0,08123,Jeff Brehaut,1,53
73,0,24357,K.J. Choi,1,36
73,0,20850,Daniel Chopra,1,31
73,0,11123,Chris Couch,1,45
73,0,01226,Fred Couples,1,31
73,0,08835,Kris Cox,1,45
73,0,23541,Ben Crane,1,24
73,0,23983,Luke Donald,1,22
73,0,23409,James Driscoll,1,63
73,0,01320,Bob Estes,1,35
73,0,24358,Robert Garrigus,1,55
73,0,19846,Brian Gay,1,25
73,0,12645,Brent Geiberger,1,44
73,0,22892,Jason Gore,1,55
73,0,23718,Nathan Green,1,55
73,0,20378,Mathias Grönberg,1,44
73,0,24980,Scott Gutschewski,1,20
73,0,20766,Padraig Harrington,1,19
73,0,23616,Ryan Hietala,1,26
73,0,12716,Charley Hoffman,1,45
73,0,27141,J.B. Holmes,1,58
73,0,21350,Ryuji Imada,1,38
73,0,24024,Zach Johnson,1,30
73,0,10733,Kent Jones,1,49
73,0,01599,Steve Jones,1,41
73,0,20094,Jonathan Kaye,1,65
73,0,08075,Jerry Kelly,1,45
73,0,20382,Stephen Leaney,1,32
73,0,10860,Justin Leonard,1,25
73,0,12662,Thomas Levet,1,42
73,0,24781,Hunter Mahan,1,58
73,0,06350,Bob May,1,28
73,0,20631,David McKenzie,1,42
73,0,25842,Jon Mills,1,30
73,0,01823,Larry Mize,1,17
73,0,26596,Ryan Moore,1,23
73,0,22046,Geoff Ogilvy,1,28
73,0,20572,Rod Pampling,1,28
73,0,01941,Tom Pernice Jr.,1,52
73,0,01948,Tim Petrovic,1,44
73,0,25345,Carl Pettersson,1,47
73,0,25240,D.A. Points,1,33
73,0,24138,Ian Poulter,1,23
73,0,23497,Tag Ridings,1,47
73,0,23621,Rory Sabbatini,1,39
73,0,02101,Joey Sindelar,1,53
73,0,02104,Jeff Sluman,1,37
73,0,02106,Chris Smith,1,48
73,0,02110,Jerry Smith,1,59
73,0,11011,Mike Sposa,1,42
73,0,23307,Roger Tambellini,1,45
73,0,02206,David Toms,1,37
73,0,02223,Bob Tway,1,36
73,0,08385,Omar Uresti,1,35
73,0,27770,Camilo Villegas,1,48
73,0,25632,Jimmy Walker,1,23
73,0,23349,Charles Warren,1,51
