RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
1,0,07013,Wes Short Jr.,56,80
2,0,27095,Nick Watney,53,65
3,0,20094,Jonathan Kaye,50,65
3,0,28780,Nicholas Thompson,50,74
5,0,21646,David Branshaw,49,59
6,0,23409,James Driscoll,48,63
6,0,12823,Carlos Franco,48,59
8,0,02101,Joey Sindelar,47,53
9,0,24781,Hunter Mahan,46,58
10,0,01941,Tom Pernice Jr.,45,52
11,0,24912,Will MacKenzie,44,58
11,0,02106,Chris Smith,44,48
11,0,23623,Bo Van Pelt,44,58
14,0,24507,Jason Bohn,43,54
14,0,08123,Jeff Brehaut,43,53
14,0,20105,Jeff Gove,43,50
14,0,02110,Jerry Smith,43,59
18,0,06621,Joe Durant,42,61
18,0,27943,Matt Hansen,42,61
20,0,22946,Henrik Bjornstad,41,54
20,0,21753,Brian Davis,41,55
20,0,26360,Bubba Dickerson,41,53
20,0,24358,Robert Garrigus,41,55
20,0,24140,Sean O'Hair,41,54
20,0,06595,Kevin Sutherland,41,48
20,0,23349,Charles Warren,41,51
27,0,01161,Mark Calcavecchia,40,66
27,0,12645,Brent Geiberger,40,44
27,0,22892,Jason Gore,40,55
27,0,23718,Nathan Green,40,55
27,0,27120,Troy Matteson,40,54
32,0,07867,Woody Austin,39,65
32,0,07457,Steve Flesch,39,51
32,0,20574,Mathew Goggin,39,50
32,0,21961,Charles Howell III,39,48
32,0,07749,Brett Quigley,39,49
37,0,27141,J.B. Holmes,38,58
37,0,28475,Jeff Overton,38,47
37,0,20645,John Senden,38,50
40,0,11123,Chris Couch,37,45
40,0,08075,Jerry Kelly,37,45
40,0,20634,Peter Lonard,37,44
40,0,01707,Steve Lowery,37,44
40,0,25345,Carl Pettersson,37,47
40,0,21959,Ted Purdy,37,52
46,0,19881,Robert Damron,36,49
46,0,01388,Robert Gamez,36,49
46,0,10733,Kent Jones,36,49
46,0,23497,Tag Ridings,36,47
46,0,22293,Heath Slocum,36,40
46,0,11011,Mike Sposa,36,42
46,0,23325,Vaughn Taylor,36,42
46,0,02246,Duffy Waldorf,36,45
54,0,20628,Arron Oberholser,35,38
54,0,22548,Patrick Sheehan,35,45
54,0,06567,Vijay Singh,35,47
57,0,01139,Olin Browne,34,41
57,0,01381,Fred Funk,34,43
57,0,20378,Mathias Grönberg,34,44
57,0,01553,John Huston,34,51
57,0,12680,Shigeki Maruyama,34,39
57,0,20691,Greg Owen,34,45
63,0,20099,Doug Barron,33,47
63,0,10505,Shane Bertsch,33,47
63,0,22378,Trevor Immelman,33,36
63,0,01599,Steve Jones,33,41
63,0,01766,Billy Mayfair,33,41
63,0,21660,Jason Schultz,33,36
63,0,08375,Paul Stankowski,33,40
63,0,25804,Bubba Watson,33,45
63,0,12602,Dean Wilson,33,45
72,0,01142,Bart Bryant,32,39
72,0,24357,K.J. Choi,32,36
72,0,24924,Bill Haas,32,41
72,0,21350,Ryuji Imada,32,38
72,0,21470,Daisuke Maruyama,32,41
72,0,22405,Justin Rose,32,40
72,0,27770,Camilo Villegas,32,48
79,0,06643,Paul Goydos,31,41
79,0,01948,Tim Petrovic,31,44
79,0,23307,Roger Tambellini,31,45
79,0,19913,Ron Whittaker,31,38
83,0,21407,Arjun Atwal,30,44
83,0,19824,Craig Barlow,30,36
83,0,07223,Brian Bateman,30,37
83,0,08835,Kris Cox,30,45
83,0,06575,Dudley Hart,30,49
83,0,21949,Joe Ogilvie,30,39
83,0,25240,D.A. Points,30,33
83,0,20127,Chris Riley,30,36
83,0,02104,Jeff Sluman,30,37
83,0,23322,Brett Wetterich,30,38
93,0,01219,John Cook,29,34
93,0,01249,John Daly,29,37
93,0,12662,Thomas Levet,29,42
93,0,11032,Frank Lickliter II,29,44
93,0,20631,David McKenzie,29,42
93,0,23320,Ryan Palmer,29,43
93,0,01945,Kenny Perry,29,36
93,0,22913,John Rollins,29,38
101,0,01024,Billy Andrade,28,39
101,0,20498,Briny Baird,28,39
101,0,23614,Rich Beem,28,39
101,0,08537,J.P. Hayes,28,40
101,0,10565,Ian Leggatt,28,33
101,0,01724,Jeff Maggert,28,37
101,0,23621,Rory Sabbatini,28,39
101,0,23788,D.J. Trahan,28,47
101,0,02223,Bob Tway,28,36
110,0,23048,Eric Axley,27,30
110,0,01132,Mark Brooks,27,33
110,0,06034,Marco Dawson,27,32
110,0,06251,Chris DiMarco,27,32
110,0,25935,John Engler Jr.,27,34
110,0,20121,Todd Fischer,27,35
110,0,21209,Sergio Garcia,27,31
110,0,25900,Lucas Glover,27,40
110,0,23353,J.J. Henry,27,33
110,0,24024,Zach Johnson,27,30
110,0,01666,Bernhard Langer,27,32
110,0,01761,Len Mattiace,27,32
110,0,21878,Mark Wilson,27,39
123,0,20098,Stuart Appleby,26,28
123,0,25936,Alex Aragon,26,38
123,0,01042,Paul Azinger,26,31
123,0,01320,Bob Estes,26,35
123,0,12716,Charley Hoffman,26,45
123,0,01577,Lee Janzen,26,47
123,0,08385,Omar Uresti,26,35
123,0,20812,Tjaart van der Walt,26,37
131,0,24925,Jonathan Byrd,25,31
131,0,12510,Chad Campbell,25,36
131,0,20472,Alex Cejka,25,41
131,0,20850,Daniel Chopra,25,31
131,0,09011,David Duval,25,34
131,0,12782,Tim Herron,25,34
131,0,06573,Brandt Jobe,25,32
131,0,22046,Geoff Ogilvy,25,28
131,0,02206,David Toms,25,37
140,0,23673,Michael Connell,24,32
140,0,01313,Steve Elkington,24,37
140,0,01329,Brad Faxon,24,30
140,0,06012,Greg Kraft,24,30
140,0,01677,Tom Lehman,24,28
140,0,06350,Bob May,24,28
140,0,25842,Jon Mills,24,30
140,0,24502,Adam Scott,24,34
140,0,02239,Scott Verplank,24,27
149,0,20229,Stewart Cink,23,27
149,0,21805,Harrison Frazar,23,32
149,0,20382,Stephen Leaney,23,32
149,0,06515,Shaun Micheel,23,31
153,0,20593,Greg Chalmers,22,31
153,0,01226,Fred Couples,22,31
153,0,10423,Mike Weir,22,36
156,0,10885,Robert Allenby,21,27
156,0,01035,Tommy Armour III,21,28
156,0,01473,Todd Hamilton,21,29
156,0,23616,Ryan Hietala,21,26
156,0,01928,Corey Pavin,21,25
156,0,20548,Hidemichi Tanaka,21,33
162,0,06197,Michael Allen,20,26
162,0,23135,Tim Clark,20,38
162,0,22621,Ben Curtis,20,33
162,0,23983,Luke Donald,20,22
162,0,21731,Freddie Jacobson,20,25
162,0,26420,Richard Johnson,20,28
162,0,01619,Skip Kendall,20,25
162,0,20572,Rod Pampling,20,28
162,0,24361,Pat Perez,20,29
171,0,06004,Stephen Ames,19,23
171,0,01685,J.L. Lewis,19,30
171,0,01706,Davis Love III,19,26
174,0,10860,Justin Leonard,18,25
174,0,26596,Ryan Moore,18,23
174,0,25632,Jimmy Walker,18,23
177,0,19846,Brian Gay,17,25
177,0,24138,Ian Poulter,17,23
179,0,23541,Ben Crane,16,24
179,0,12760,Danny Ellis,16,26
179,0,10809,Jim Furyk,16,20
179,0,08793,Tiger Woods,16,18
183,0,06522,Ernie Els,15,20
183,0,20157,Retief Goosen,15,16
