RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
1,0,07013,Wes Short Jr.,10,80
2,0,01161,Mark Calcavecchia,9,66
3,0,06621,Joe Durant,8,61
3,0,12823,Carlos Franco,8,59
5,0,07867,Woody Austin,7,65
5,0,22892,Jason Gore,7,55
5,0,12716,Charley Hoffman,7,45
5,0,20094,Jonathan Kaye,7,65
5,0,11032,Frank Lickliter II,7,44
5,0,22913,John Rollins,7,38
5,0,02110,Jerry Smith,7,59
5,0,02206,David Toms,7,37
5,0,23349,Charles Warren,7,51
14,0,20378,Mathias Grönberg,6,44
14,0,01577,Lee Janzen,6,47
14,0,20382,Stephen Leaney,6,32
14,0,12662,Thomas Levet,6,42
14,0,01685,J.L. Lewis,6,30
14,0,20631,David McKenzie,6,42
14,0,01948,Tim Petrovic,6,44
14,0,06567,Vijay Singh,6,47
22,0,10505,Shane Bertsch,5,47
22,0,22946,Henrik Bjornstad,5,54
22,0,21646,David Branshaw,5,59
22,0,23135,Tim Clark,5,38
22,0,27943,Matt Hansen,5,61
22,0,01553,John Huston,5,51
22,0,23320,Ryan Palmer,5,43
22,0,23497,Tag Ridings,5,47
22,0,28780,Nicholas Thompson,5,74
22,0,23322,Brett Wetterich,5,38
32,0,20498,Briny Baird,4,39
32,0,24507,Jason Bohn,4,54
32,0,12510,Chad Campbell,4,36
32,0,20472,Alex Cejka,4,41
32,0,01219,John Cook,4,34
32,0,01226,Fred Couples,4,31
32,0,19881,Robert Damron,4,49
32,0,26360,Bubba Dickerson,4,53
32,0,06251,Chris DiMarco,4,32
32,0,23409,James Driscoll,4,63
32,0,20105,Jeff Gove,4,50
32,0,23718,Nathan Green,4,55
32,0,08537,J.P. Hayes,4,40
32,0,27141,J.B. Holmes,4,58
32,0,01707,Steve Lowery,4,44
32,0,24912,Will MacKenzie,4,58
32,0,24781,Hunter Mahan,4,58
32,0,27120,Troy Matteson,4,54
32,0,01766,Billy Mayfair,4,41
32,0,06515,Shaun Micheel,4,31
32,0,21949,Joe Ogilvie,4,39
32,0,21959,Ted Purdy,4,52
32,0,22405,Justin Rose,4,40
32,0,24502,Adam Scott,4,34
32,0,11011,Mike Sposa,4,42
32,0,23788,D.J. Trahan,4,47
58,0,01024,Billy Andrade,3,39
58,0,21407,Arjun Atwal,3,44
58,0,23614,Rich Beem,3,39
58,0,01142,Bart Bryant,3,39
58,0,20593,Greg Chalmers,3,31
58,0,08835,Kris Cox,3,45
58,0,22621,Ben Curtis,3,33
58,0,01249,John Daly,3,37
58,0,21753,Brian Davis,3,55
