RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 10'-15',TOTAL 3 PUTTS
1,0,01161,Mark Calcavecchia,9,66
2,0,10505,Shane Bertsch,7,47
2,0,06575,Dudley Hart,7,49
2,0,27770,Camilo Villegas,7,48
5,0,08835,Kris Cox,6,45
5,0,06621,Joe Durant,6,61
5,0,24358,Robert Garrigus,6,55
5,0,27943,Matt Hansen,6,61
5,0,01553,John Huston,6,51
5,0,11032,Frank Lickliter II,6,44
5,0,21959,Ted Purdy,6,52
5,0,28780,Nicholas Thompson,6,74
13,0,21407,Arjun Atwal,5,44
13,0,23135,Tim Clark,5,38
13,0,19881,Robert Damron,5,49
13,0,23718,Nathan Green,5,55
13,0,01577,Lee Janzen,5,47
13,0,10733,Kent Jones,5,49
13,0,23788,D.J. Trahan,5,47
20,0,25936,Alex Aragon,4,38
20,0,20498,Briny Baird,4,39
20,0,20099,Doug Barron,4,47
20,0,20472,Alex Cejka,4,41
20,0,01226,Fred Couples,4,31
20,0,25900,Lucas Glover,4,40
20,0,12782,Tim Herron,4,34
20,0,12716,Charley Hoffman,4,45
20,0,27141,J.B. Holmes,4,58
20,0,06573,Brandt Jobe,4,32
20,0,01599,Steve Jones,4,41
20,0,08075,Jerry Kelly,4,45
20,0,27120,Troy Matteson,4,54
20,0,07013,Wes Short Jr.,4,80
20,0,20548,Hidemichi Tanaka,4,33
20,0,20812,Tjaart van der Walt,4,37
20,0,23623,Bo Van Pelt,4,58
20,0,25804,Bubba Watson,4,45
38,0,06197,Michael Allen,3,26
38,0,01035,Tommy Armour III,3,28
38,0,22371,Aaron Baddeley,3,20
38,0,12510,Chad Campbell,3,36
38,0,23673,Michael Connell,3,32
38,0,11123,Chris Couch,3,45
38,0,01249,John Daly,3,37
38,0,01313,Steve Elkington,3,37
38,0,01320,Bob Estes,3,35
38,0,22892,Jason Gore,3,55
38,0,06643,Paul Goydos,3,41
38,0,08537,J.P. Hayes,3,40
38,0,21961,Charles Howell III,3,48
38,0,20094,Jonathan Kaye,3,65
38,0,10860,Justin Leonard,3,25
38,0,24140,Sean O'Hair,3,54
38,0,20691,Greg Owen,3,45
38,0,01941,Tom Pernice Jr.,3,52
38,0,06567,Vijay Singh,3,47
38,0,02110,Jerry Smith,3,59
38,0,02214,Kirk Triplett,3,26
38,0,12602,Dean Wilson,3,45
38,0,21878,Mark Wilson,3,39
61,0,10885,Robert Allenby,2,27
61,0,07867,Woody Austin,2,65
61,0,23614,Rich Beem,2,39
61,0,21646,David Branshaw,2,59
61,0,08123,Jeff Brehaut,2,53
61,0,01139,Olin Browne,2,41
61,0,24357,K.J. Choi,2,36
61,0,23541,Ben Crane,2,24
61,0,22621,Ben Curtis,2,33
61,0,26360,Bubba Dickerson,2,53
61,0,23409,James Driscoll,2,63
61,0,25935,John Engler Jr.,2,34
61,0,20121,Todd Fischer,2,35
61,0,07457,Steve Flesch,2,51
61,0,01381,Fred Funk,2,43
61,0,20574,Mathew Goggin,2,50
61,0,24980,Scott Gutschewski,2,20
61,0,24924,Bill Haas,2,41
61,0,23616,Ryan Hietala,2,26
61,0,26420,Richard Johnson,2,28
61,0,01666,Bernhard Langer,2,32
61,0,01677,Tom Lehman,2,28
61,0,20634,Peter Lonard,2,44
61,0,01706,Davis Love III,2,26
61,0,24912,Will MacKenzie,2,58
61,0,01724,Jeff Maggert,2,37
61,0,24781,Hunter Mahan,2,58
61,0,21470,Daisuke Maruyama,2,41
61,0,20631,David McKenzie,2,42
61,0,20628,Arron Oberholser,2,38
61,0,28475,Jeff Overton,2,47
61,0,23320,Ryan Palmer,2,43
61,0,20572,Rod Pampling,2,28
61,0,24361,Pat Perez,2,29
61,0,01945,Kenny Perry,2,36
61,0,25345,Carl Pettersson,2,47
61,0,23497,Tag Ridings,2,47
61,0,20127,Chris Riley,2,36
61,0,23621,Rory Sabbatini,2,39
61,0,24502,Adam Scott,2,34
61,0,20645,John Senden,2,50
61,0,08375,Paul Stankowski,2,40
61,0,06595,Kevin Sutherland,2,48
61,0,23307,Roger Tambellini,2,45
61,0,02223,Bob Tway,2,36
61,0,02246,Duffy Waldorf,2,45
61,0,27095,Nick Watney,2,65
61,0,10423,Mike Weir,2,36
109,0,06004,Stephen Ames,1,23
109,0,01024,Billy Andrade,1,39
109,0,22946,Henrik Bjornstad,1,54
109,0,24507,Jason Bohn,1,54
109,0,01142,Bart Bryant,1,39
109,0,24925,Jonathan Byrd,1,31
109,0,20229,Stewart Cink,1,27
109,0,12760,Danny Ellis,1,26
109,0,01329,Brad Faxon,1,30
109,0,21805,Harrison Frazar,1,32
109,0,10809,Jim Furyk,1,20
109,0,01388,Robert Gamez,1,49
109,0,21209,Sergio Garcia,1,31
109,0,19846,Brian Gay,1,25
109,0,20157,Retief Goosen,1,16
109,0,20105,Jeff Gove,1,50
109,0,20378,Mathias Grönberg,1,44
109,0,01473,Todd Hamilton,1,29
109,0,20608,David Howell,1,15
109,0,21731,Freddie Jacobson,1,25
109,0,06012,Greg Kraft,1,30
109,0,20382,Stephen Leaney,1,32
109,0,10565,Ian Leggatt,1,33
109,0,12662,Thomas Levet,1,42
109,0,01685,J.L. Lewis,1,30
109,0,01707,Steve Lowery,1,44
109,0,12680,Shigeki Maruyama,1,39
109,0,01761,Len Mattiace,1,32
109,0,06350,Bob May,1,28
109,0,25842,Jon Mills,1,30
109,0,01887,Mark O'Meara,1,17
109,0,01928,Corey Pavin,1,25
109,0,01948,Tim Petrovic,1,44
109,0,25240,D.A. Points,1,33
109,0,24138,Ian Poulter,1,23
109,0,22405,Justin Rose,1,40
109,0,02101,Joey Sindelar,1,53
109,0,02104,Jeff Sluman,1,37
109,0,02106,Chris Smith,1,48
109,0,02206,David Toms,1,37
109,0,08385,Omar Uresti,1,35
109,0,02239,Scott Verplank,1,27
109,0,23322,Brett Wetterich,1,38
109,0,19913,Ron Whittaker,1,38
