RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS(<= 5'),TOT MADE (>=20'),TOT MADE (<= 5')
38,0,32102,Rickie Fowler,100.87,1147,38,1119
38,0,54628,Lee Hodges,100.87,1261,41,1231
40,0,28420,Ryan Brehm,100.85,937,32,913
41,0,46970,Jon Rahm,100.84,830,31,806
42,0,30911,Tommy Fleetwood,100.82,857,26,838
43,0,40250,Taylor Pendrith,100.78,1153,34,1128
43,0,28252,Seamus Power,100.78,896,30,873
45,0,39975,Michael Kim,100.72,973,36,944
45,0,54783,Dylan Wu,100.72,1114,40,1082
47,0,39971,Sungjae Im,100.66,1207,41,1174
48,0,35461,Beau Hossler,100.64,1249,37,1220
49,0,23108,Matt Kuchar,100.62,1122,28,1101
50,0,32448,James Hahn,100.60,997,35,968
51,0,35506,Mackenzie Hughes,100.59,1011,29,988
51,0,27349,Alex Noren,100.59,1016,34,988
51,0,30927,Brendon Todd,100.59,1194,43,1158
54,0,30926,Chris Kirk,100.56,1065,31,1040
54,0,47983,Chad Ramey,100.56,1239,43,1203
56,0,24502,Adam Scott,100.55,722,25,701
57,0,33653,Thomas Detry,100.53,945,30,920
57,0,50095,Austin Smotherman,100.53,1138,40,1104
59,0,35532,Tom Hoge,100.51,1184,38,1152
60,0,35449,Adam Long,100.49,1216,39,1183
61,0,34409,David Lingmerth,100.48,829,30,803
62,0,39997,Corey Conners,100.47,1068,37,1036
63,0,29535,Brice Garnett,100.44,912,27,889
63,0,31557,Jim Herman,100.44,906,31,879
65,0,32333,Kevin Tway,100.43,1169,39,1135
66,0,26476,Chez Reavie,100.41,1215,33,1187
67,0,34255,Joseph Bramlett,100.40,991,34,961
68,0,24024,Zach Johnson,100.38,799,26,776
69,0,58696,Peter Kuest,100.37,534,19,517
69,0,40006,Erik van Rooyen,100.37,808,22,789
71,0,40162,Justin Lower,100.36,1108,43,1069
72,0,45609,Tyler Duncan,100.35,1133,32,1105
72,0,34099,Harris English,100.35,1136,30,1110
74,0,47591,Eric Cole,100.34,1492,36,1461
75,0,52374,Brandon Wu,100.33,1209,38,1175
76,0,50493,Justin Suh,100.30,1346,46,1304
77,0,31560,Brian Stuard,100.28,714,25,691
78,0,51766,Wyndham Clark,100.25,1202,32,1173
78,0,32791,K.H. Lee,100.25,1184,38,1149
78,0,36871,Matt NeSmith,100.25,1191,30,1164
78,0,27095,Nick Watney,100.25,793,24,771
82,0,50188,S.H. Kim,100.22,1350,42,1311
83,0,30163,Henrik Norlander,100.20,993,30,965
84,0,34466,Peter Malnati,100.19,1068,31,1039
85,0,45522,Christiaan Bezuidenhout,100.18,1115,33,1084
85,0,49947,Taylor Moore,100.18,1136,36,1102
87,0,37275,Sam Ryder,100.17,1194,34,1162
88,0,33122,Russell Knox,100.16,1241,35,1208
88,0,36699,Patrick Rodgers,100.16,1218,43,1177
90,0,48081,Xander Schauffele,100.12,841,29,813
91,0,46717,Viktor Hovland,100.10,969,21,949
91,0,35879,Kelly Kraft,100.10,1013,30,984
91,0,30692,Scott Stallings,100.10,972,27,946
94,0,47988,Nick Hardy,100.08,1261,41,1221
94,0,32757,Patton Kizzire,100.08,1191,37,1155
94,0,46414,Aaron Rai,100.08,1262,29,1234
94,0,51890,Greyson Sigg,100.08,1284,33,1252
98,0,32662,Michael Gligic,100.00,771,20,751
98,0,34610,Matthias Schwab,100.00,1186,44,1142
98,0,47128,Richy Werenski,100.00,1015,34,981
101,0,39067,MJ Daffue,99.91,1057,38,1018
102,0,19803,Ryan Armour,99.90,991,30,960
102,0,47079,Harrison Endycott,99.90,963,32,930
102,0,57975,Harry Hall,99.90,1023,33,989
105,0,55708,Hayden Buckley,99.89,913,32,880
105,0,23320,Ryan Palmer,99.89,943,25,917
105,0,48887,Matt Wallace,99.89,939,31,907
108,0,48867,Matti Schmid,99.87,742,27,714
109,0,35310,Lanto Griffin,99.85,655,22,632
109,0,54421,Garrick Higgo,99.85,1291,35,1254
111,0,27644,Brian Harman,99.82,1116,26,1088
112,0,34076,Joel Dahmen,99.81,1061,32,1027
113,0,33408,Tyson Alexander,99.80,1025,28,995
114,0,20229,Stewart Cink,99.79,936,34,900
114,0,40115,Adam Svensson,99.79,1443,50,1390
116,0,28237,Rory McIlroy,99.76,822,18,802
116,0,52411,Kyle Westmoreland,99.76,833,27,804
118,0,48699,Callum Tarren,99.75,1184,43,1138
119,0,34098,Russell Henley,99.72,1061,36,1022
120,0,25818,Scott Piercy,99.70,1003,25,975
121,0,29289,S.Y. Noh,99.69,655,28,625
121,0,22056,Cameron Percy,99.69,645,12,631
123,0,36801,Mark Hubbard,99.68,1247,30,1213
123,0,58168,Davis Thompson,99.68,1246,31,1211
125,0,37455,Si Woo Kim,99.67,1225,30,1191
126,0,58967,Trevor Werbylo,99.64,837,20,814
127,0,46046,Scottie Scheffler,99.63,1072,32,1036
128,0,32839,Hideki Matsuyama,99.60,996,27,965
129,0,51997,Andrew Novak,99.59,965,24,937
130,0,49960,Sepp Straka,99.54,1076,28,1043
131,0,39546,Keith Mitchell,99.52,1046,28,1013
132,0,33204,Shane Lowry,99.51,810,25,781
133,0,49766,Hank Lebioda,99.50,599,14,582
133,0,46441,Robby Shelton,99.50,1194,26,1162
135,0,33413,Ben Martin,99.48,1148,35,1107
136,0,31577,Tano Goya,99.47,938,35,898
136,0,32139,Danny Willett,99.47,758,21,733
138,0,52375,Doug Ghim,99.45,1087,32,1049
138,0,34431,Robert Streb,99.45,914,28,881
140,0,33410,Andrew Landry,99.44,891,21,865
140,0,50525,Collin Morikawa,99.44,896,26,865
140,0,25632,Jimmy Walker,99.44,1079,20,1053
143,0,29970,Dylan Frittelli,99.42,858,22,831
144,0,46601,Trey Mullinax,99.39,983,27,950
144,0,55454,Carl Yuan,99.39,982,27,949
146,0,29221,Webb Simpson,99.35,765,21,739
147,0,34046,Jordan Spieth,99.32,881,22,853
148,0,49298,Kramer Hickok,99.31,1152,37,1107
149,0,29908,C.T. Pan,99.29,565,14,547
150,0,39058,Lucas Herbert,99.26,674,18,651
151,0,36799,Stephan Jaeger,99.16,1548,43,1492
152,0,51349,Nico Echavarria,99.12,798,20,771
153,0,24925,Jonathan Byrd,99.08,543,14,524
154,0,29725,Tony Finau,99.06,1069,34,1025
155,0,45157,Cam Davis,99.02,1121,34,1076
156,0,33948,Byeong Hun An,98.98,1276,25,1238
157,0,52372,Cameron Champ,98.93,840,16,815
158,0,31323,Gary Woodland,98.91,1097,24,1061
159,0,46340,Alex Smalley,98.89,1349,31,1303
160,0,27129,Luke List,98.87,1235,41,1180
161,0,57366,Cameron Young,98.85,954,21,922
162,0,55893,Sam Stevens,98.84,1207,29,1164
163,0,27554,Scott Harrington,98.82,847,25,812
163,0,51070,Vincent Norrman,98.82,933,22,900
165,0,26596,Ryan Moore,98.80,918,26,881
166,0,35901,Paul Haley II,98.79,994,26,956
167,0,39324,J.J. Spaun,98.76,1208,30,1163
168,0,25686,Jason Dufner,98.74,1030,32,985
169,0,48117,Kurt Kitayama,98.73,789,18,761
170,0,56630,Akshay Bhatia,98.71,851,19,821
170,0,47995,Davis Riley,98.71,1088,23,1051
172,0,37338,Zecheng Dou,98.64,1100,27,1058
173,0,46435,Austin Cook,98.63,802,19,772
173,0,39954,Cody Gribble,98.63,728,24,694
173,0,27214,Kevin Streelman,98.63,1239,38,1184
176,0,49453,Trevor Cone,98.56,903,23,867
177,0,33448,Justin Thomas,98.45,968,25,928
178,0,40058,Zac Blair,98.44,898,21,863
179,0,39335,Kevin Roy,98.36,791,22,756
180,0,35617,Martin Trainer,98.35,544,10,525
181,0,59018,Ryan Gerard,98.29,703,18,673
182,0,36326,David Lipsky,98.22,1183,29,1133
183,0,51950,Max McGreevy,98.19,938,21,900
184,0,51491,Brandon Matthews,98.11,634,21,601
185,0,45242,Kevin Yu,97.90,715,22,678
186,0,12716,Charley Hoffman,97.89,855,18,819
187,0,48084,Wesley Bryan,97.79,453,8,435
188,0,32816,Satoshi Kodaira,97.73,617,19,584
189,0,36724,Augusto Núñez,97.57,863,21,821
190,0,25900,Lucas Glover,97.45,1177,41,1106
191,0,51414,Brent Grant,97.44,861,19,820
192,0,24140,Sean O'Hair,97.30,444,6,426
193,0,32640,Troy Merritt,96.88,1026,23,971
