RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF PUTTS,# OF HOLES
119,0,24024,Zach Johnson,1.618,1981,1224
120,0,29725,Tony Finau,1.619,2448,1512
120,0,35901,Paul Haley II,1.619,2681,1656
120,0,27974,Sung Kang,1.619,1428,882
120,0,39975,Michael Kim,1.619,2827,1746
120,0,58967,Trevor Werbylo,1.619,2419,1494
125,0,34255,Joseph Bramlett,1.620,2333,1440
125,0,51349,Nico Echavarria,1.620,2275,1404
125,0,55893,Sam Stevens,1.620,3091,1908
128,0,25900,Lucas Glover,1.621,2918,1800
128,0,58696,Peter Kuest,1.621,1342,828
128,0,33204,Shane Lowry,1.621,1809,1116
128,0,46601,Trey Mullinax,1.621,2071,1278
132,0,23320,Ryan Palmer,1.622,2306,1422
132,0,34431,Robert Streb,1.622,2365,1458
134,0,47347,Adam Schenk,1.623,3476,2142
134,0,40006,Erik van Rooyen,1.623,2278,1404
134,0,52513,Carson Young,1.623,2893,1782
137,0,37338,Zecheng Dou,1.624,2835,1746
137,0,39324,J.J. Spaun,1.624,2982,1836
139,0,39067,MJ Daffue,1.625,3012,1854
140,0,56630,Akshay Bhatia,1.626,2459,1512
140,0,34610,Matthias Schwab,1.626,3015,1854
142,0,31577,Tano Goya,1.627,2635,1620
142,0,46414,Aaron Rai,1.627,3075,1890
142,0,48699,Callum Tarren,1.627,2900,1782
145,0,34076,Joel Dahmen,1.628,2696,1656
145,0,27963,Chris Stroud,1.628,1670,1026
147,0,55708,Hayden Buckley,1.629,2463,1512
147,0,32366,Kevin Chappell,1.629,1642,1008
147,0,46340,Alex Smalley,1.629,3284,2016
147,0,27095,Nick Watney,1.629,2228,1368
147,0,54783,Dylan Wu,1.629,3108,1908
152,0,39954,Cody Gribble,1.630,2054,1260
153,0,49298,Kramer Hickok,1.631,2848,1746
154,0,29535,Brice Garnett,1.633,2528,1548
154,0,51070,Vincent Norrman,1.633,2498,1530
156,0,39997,Corey Conners,1.634,2530,1548
156,0,27554,Scott Harrington,1.634,2353,1440
156,0,27214,Kevin Streelman,1.634,2823,1728
159,0,36326,David Lipsky,1.635,3032,1854
160,0,30692,Scott Stallings,1.638,2477,1512
161,0,45609,Tyler Duncan,1.639,2773,1692
161,0,35310,Lanto Griffin,1.639,1682,1026
163,0,19803,Ryan Armour,1.640,2716,1656
163,0,28420,Ryan Brehm,1.640,2538,1548
163,0,32333,Kevin Tway,1.640,2982,1818
166,0,40250,Taylor Pendrith,1.641,2925,1782
166,0,48867,Matti Schmid,1.641,2333,1422
168,0,52375,Doug Ghim,1.643,2751,1674
168,0,27936,Martin Laird,1.643,2602,1584
168,0,22056,Cameron Percy,1.643,1982,1206
168,0,26476,Chez Reavie,1.643,2839,1728
168,0,39335,Kevin Roy,1.643,2247,1368
173,0,12716,Charley Hoffman,1.644,2397,1458
173,0,30163,Henrik Norlander,1.644,2693,1638
175,0,32662,Michael Gligic,1.647,2164,1314
175,0,56762,Will Gordon,1.647,3290,1998
175,0,36871,Matt NeSmith,1.647,2935,1782
178,0,25686,Jason Dufner,1.648,2700,1638
179,0,32448,James Hahn,1.649,2374,1440
180,0,27129,Luke List,1.651,2971,1800
180,0,51491,Brandon Matthews,1.651,1753,1062
180,0,29908,C.T. Pan,1.651,1590,963
183,0,49766,Hank Lebioda,1.655,1817,1098
184,0,45242,Kevin Yu,1.656,2117,1278
185,0,53165,Doc Redman,1.657,2326,1404
185,0,31323,Gary Woodland,1.657,2476,1494
187,0,52411,Kyle Westmoreland,1.658,2358,1422
188,0,36724,Augusto Núñez,1.661,2541,1530
189,0,52372,Cameron Champ,1.662,2334,1404
190,0,49453,Trevor Cone,1.665,2457,1476
191,0,33122,Russell Knox,1.668,3423,2052
192,0,51414,Brent Grant,1.677,2536,1512
192,0,31557,Jim Herman,1.677,2325,1386
