RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,31560,Brian Stuard,17
2,0,25572,Graeme McDowell,15
2,0,46501,Ollie Schniederjans,15
4,0,40115,Adam Svensson,14
5,0,35449,Adam Long,13
6,0,26758,David Hearn,11
6,0,24024,Zach Johnson,11
6,0,36689,Brooks Koepka,11
6,0,40181,Clément Sordet,11
6,0,27064,Jhonattan Vegas,11
6,0,31323,Gary Woodland,11
12,0,22371,Aaron Baddeley,10
12,0,40026,Daniel Berger,10
12,0,47504,Sam Burns,10
12,0,24925,Jonathan Byrd,10
12,0,24357,K.J. Choi,10
12,0,23983,Luke Donald,10
12,0,06522,Ernie Els,10
12,0,25900,Lucas Glover,10
12,0,29420,Billy Horschel,10
12,0,21961,Charles Howell III,10
12,0,39971,Sungjae Im,10
12,0,37455,Si Woo Kim,10
12,0,30946,Alex Prugh,10
12,0,30786,Brady Schnell,10
12,0,29221,Webb Simpson,10
12,0,35891,Cameron Smith,10
28,0,49303,Anders Albertson,9
28,0,30978,Kiradech Aphibarnrat,9
28,0,40009,Dominic Bozzelli,9
28,0,26499,Rafa Cabrera Bello,9
28,0,35450,Patrick Cantlay,9
28,0,51766,Wyndham Clark,9
28,0,45157,Cam Davis,9
28,0,40098,Matt Fitzpatrick,9
28,0,34563,Chesson Hadley,9
28,0,54347,Matt Hutchins,9
28,0,27974,Sung Kang,9
28,0,27408,Martin Kaymer,9
28,0,29478,Kevin Kisner,9
28,0,32757,Patton Kizzire,9
28,0,35879,Kelly Kraft,9
28,0,34261,Scott Langley,9
28,0,28775,Nate Lashley,9
28,0,37380,Curtis Luck,9
28,0,33293,Thomas Pieters,9
28,0,47856,Seth Reeves,9
28,0,37275,Sam Ryder,9
28,0,23621,Rory Sabbatini,9
28,0,30110,Kyle Stanley,9
28,0,10423,Mike Weir,9
52,0,33948,Byeong Hun An,8
52,0,29268,Bronson Burgoon,8
52,0,34021,Bud Cauley,8
52,0,34306,John Chin,8
52,0,20850,Daniel Chopra,8
52,0,39997,Corey Conners,8
52,0,34076,Joel Dahmen,8
52,0,45609,Tyler Duncan,8
52,0,30191,Julián Etulain,8
52,0,19846,Brian Gay,8
52,0,29720,Andres Gonzales,8
52,0,33399,Adam Hadwin,8
52,0,46550,Brandon Hagy,8
52,0,27644,Brian Harman,8
52,0,33461,Morgan Hoffmann,8
52,0,35461,Beau Hossler,8
52,0,24321,Kodai Ichihara,8
52,0,26908,Yuta Ikeda,8
52,0,21731,Freddie Jacobson,8
52,0,36799,Stephan Jaeger,8
52,0,26300,Matt Jones,8
52,0,46440,Smylie Kaufman,8
52,0,32369,Sihwan Kim,8
52,0,37454,Whee Kim,8
52,0,33122,Russell Knox,8
52,0,32816,Satoshi Kodaira,8
52,0,23108,Matt Kuchar,8
52,0,31420,Anirban Lahiri,8
52,0,27936,Martin Laird,8
52,0,32791,K.H. Lee,8
52,0,26851,Marc Leishman,8
52,0,35296,Haotong Li,8
52,0,01706,Davis Love III,8
52,0,34466,Peter Malnati,8
52,0,47993,Denny McCarthy,8
52,0,55421,Chip McDaniel,8
52,0,01810,Phil Mickelson,8
52,0,45486,Joaquin Niemann,8
52,0,26329,Louis Oosthuizen,8
52,0,33667,Carlos Ortiz,8
52,0,23320,Ryan Palmer,8
52,0,34256,Andrew Putnam,8
52,0,35732,Wes Roach,8
52,0,32058,José de Jesús Rodríguez,8
52,0,47347,Adam Schenk,8
52,0,33486,Roger Sloan,8
52,0,34046,Jordan Spieth,8
