RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SPIN SPEED,TOTAL ATTEMPTS
120,0,24494,Erik Compton,2512.7,185938,74
121,0,20771,Steven Alker,2510.5,140586,56
122,0,23320,Ryan Palmer,2509.2,143026,57
123,0,28780,Nicholas Thompson,2508.4,190642,76
124,0,29221,Webb Simpson,2499.3,164956,66
125,0,28132,Tyrone Van Aswegen,2498.5,82452,33
126,0,26331,Charl Schwartzel,2497.2,89899,36
127,0,24357,K.J. Choi,2493.3,129653,52
128,0,29479,Scott Brown,2491.5,194339,78
129,0,21753,Brian Davis,2490.2,194238,78
130,0,33418,Shawn Stefani,2488.2,206518,83
131,0,25818,Scott Piercy,2482.5,183706,74
132,0,23623,Bo Van Pelt,2482.1,166302,67
133,0,34358,Jonathan Randolph,2481.1,141420,57
134,0,30736,Oscar Fraustro,2479.8,96714,39
135,0,25686,Jason Dufner,2479.6,131420,53
136,0,26476,Chez Reavie,2472.1,133491,54
137,0,23353,J.J. Henry,2471.4,168055,68
138,0,25900,Lucas Glover,2471.2,185342,75
139,0,23541,Ben Crane,2470.9,121073,49
140,0,29478,Kevin Kisner,2470.2,251964,102
141,0,29535,Brice Garnett,2467.0,165291,67
142,0,22293,Heath Slocum,2465.5,103550,42
143,0,06567,Vijay Singh,2464.6,182381,74
144,0,34261,Scott Langley,2461.3,164909,67
145,0,27436,Graham DeLaet,2451.7,107874,44
146,0,24358,Robert Garrigus,2449.3,112668,46
147,0,27770,Camilo Villegas,2446.3,195700,80
148,0,29420,Billy Horschel,2440.7,168407,69
149,0,22405,Justin Rose,2433.5,126542,52
150,0,12510,Chad Campbell,2427.3,237880,98
151,0,27933,John Merrick,2422.6,135668,56
152,0,23621,Rory Sabbatini,2421.8,157418,65
153,0,02206,David Toms,2414.9,125577,52
154,0,32448,James Hahn,2411.5,166394,69
155,0,26329,Louis Oosthuizen,2407.7,101122,42
156,0,26951,Johnson Wagner,2404.2,120209,50
157,0,10885,Robert Allenby,2397.5,124671,52
158,0,30944,Jason Kokrak,2390.2,172095,72
159,0,21878,Mark Wilson,2385.5,174141,73
160,0,24140,Sean O'Hair,2385.0,176488,74
161,0,24781,Hunter Mahan,2381.6,166713,70
162,0,08075,Jerry Kelly,2378.2,152207,64
163,0,33122,Russell Knox,2366.3,189300,80
164,0,24024,Zach Johnson,2363.4,174895,74
165,0,30926,Chris Kirk,2359.9,136872,58
166,0,40026,Daniel Berger,2353.3,141198,60
167,0,30925,Dustin Johnson,2340.2,109990,47
167,0,25349,Tim Wilkinson,2340.2,112331,48
169,0,22056,Cameron Percy,2337.8,151956,65
170,0,26758,David Hearn,2332.2,193569,83
171,0,30692,Scott Stallings,2330.1,111846,48
172,0,20157,Retief Goosen,2326.7,153563,66
173,0,26596,Ryan Moore,2323.1,137065,59
174,0,20472,Alex Cejka,2317.3,173797,75
175,0,28475,Jeff Overton,2313.3,175811,76
176,0,28089,Jason Day,2299.2,124158,54
177,0,31416,Derek Fathauer,2289.8,139676,61
178,0,33448,Justin Thomas,2285.9,201162,88
179,0,27644,Brian Harman,2281.4,175668,77
180,0,25345,Carl Pettersson,2276.3,211696,93
181,0,25562,Andres Romero,2272.1,109062,48
182,0,25493,Nick Taylor,2265.7,197114,87
183,0,34563,Chesson Hadley,2226.4,173661,78
184,0,06522,Ernie Els,2056.8,76103,37
