RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
56,0,25632,Jimmy Walker,$88144,2027312
57,0,35461,Beau Hossler,$87490,2449707
58,0,26331,Charl Schwartzel,$85509,1710179
59,0,34256,Andrew Putnam,$85264,2387382
60,0,29974,Branden Grace,$84960,1529289
61,0,46435,Austin Cook,$84446,2448920
62,0,27436,Graham DeLaet,$83877,251630
63,0,32816,Satoshi Kodaira,$81748,1471462
64,0,35947,John Oda,$79955,559685
65,0,48153,Matthieu Pavon,$79200,79200
66,0,24024,Zach Johnson,$78305,1957635
67,0,21961,Charles Howell III,$77847,2179725
68,0,19803,Ryan Armour,$77663,2485203
69,0,33399,Adam Hadwin,$77300,1932488
70,0,20229,Stewart Cink,$75488,1887208
71,0,39384,Alex Kang,$75367,150733
72,0,40026,Daniel Berger,$74859,1721763
73,0,33293,Thomas Pieters,$73930,813227
74,0,37455,Si Woo Kim,$73423,2276114
75,0,39324,J.J. Spaun,$73293,1978906
76,0,25818,Scott Piercy,$72398,1882337
77,0,19846,Brian Gay,$71750,2152501
78,0,23108,Matt Kuchar,$71671,1720097
79,0,27556,Ted Potter Jr.,$70578,1976198
80,0,32366,Kevin Chappell,$69928,1608338
81,0,29484,Peter Uihlein,$69143,1797715
82,0,25686,Jason Dufner,$68075,1497655
83,0,23320,Ryan Palmer,$67475,1484445
84,0,27141,J.B. Holmes,$66498,1595942
85,0,34098,Russell Henley,$65932,1516438
86,0,01666,Bernhard Langer,$65100,130200
87,0,37454,Whee Kim,$64011,1920340
88,0,28258,K.T. Kim,$62900,62900
88,0,30926,Chris Kirk,$62900,1824111
90,0,29908,C.T. Pan,$62726,1881787
91,0,30944,Jason Kokrak,$61877,1794431
92,0,31420,Anirban Lahiri,$60050,1441205
93,0,47574,Scott Strohmeyer,$59244,177733
94,0,21209,Sergio Garcia,$58557,878354
95,0,39546,Keith Mitchell,$56595,1641260
96,0,27214,Kevin Streelman,$56431,1523642
97,0,12716,Charley Hoffman,$56025,1400637
98,0,45526,Abraham Ancer,$55890,1676695
99,0,30261,Ryan Yip,$55889,55889
100,0,34414,Chris Paisley,$54225,216900
101,0,27095,Nick Watney,$53955,1402833
102,0,32448,James Hahn,$53319,1386301
103,0,34021,Bud Cauley,$52976,900591
104,0,29461,Jamie Lovemark,$52973,1377286
105,0,34076,Joel Dahmen,$52744,1476838
106,0,33122,Russell Knox,$52742,1424030
107,0,39975,Michael Kim,$51101,1379736
108,0,30736,Oscar Fraustro,$50804,50804
109,0,24140,Sean O'Hair,$50221,1104865
110,0,20472,Alex Cejka,$49939,1198541
111,0,46601,Trey Mullinax,$49344,1184245
112,0,29268,Bronson Burgoon,$49151,1179616
113,0,32640,Troy Merritt,$49148,1326989
114,0,29535,Brice Garnett,$48874,1466224
115,0,06527,Steve Stricker,$48547,582566
116,0,45478,Julian Suri,$48474,484737
117,0,46501,Ollie Schniederjans,$48282,1303610
118,0,35879,Kelly Kraft,$48266,1496253
119,0,34213,Grayson Murray,$48029,1056628
120,0,27936,Martin Laird,$46254,1017580
121,0,01226,Fred Couples,$46200,46200
122,0,37189,Harold Varner III,$45299,1223064
123,0,47504,Sam Burns,$45083,495916
124,0,33115,Jinho Choi,$44516,44516
124,0,29289,S.Y. Noh,$44516,44516
126,0,32333,Kevin Tway,$44501,1379544
127,0,27324,Seungsu Han,$44201,132603
128,0,10809,Jim Furyk,$44001,660010
129,0,25900,Lucas Glover,$43855,789382
130,0,35532,Tom Hoge,$43824,1358542
131,0,36699,Patrick Rodgers,$42901,1287040
132,0,27974,Sung Kang,$42873,1243309
133,0,49771,J.T. Poston,$42757,940661
134,0,35225,Brandon Stone,$42613,213064
135,0,29926,Danny Lee,$42313,1269386
136,0,27064,Jhonattan Vegas,$42128,1137444
137,0,23621,Rory Sabbatini,$41706,1126057
138,0,32815,Masahiro Kawamura,$41375,41375
139,0,51394,A.J. McInerney,$41231,164923
140,0,37275,Sam Ryder,$40237,1046166
141,0,29936,Ryan Fox,$40101,160403
142,0,40042,Tyler McCumber,$39000,39000
143,0,23325,Vaughn Taylor,$38628,965691
144,0,35421,Brandon Harkins,$38270,1148115
145,0,30692,Scott Stallings,$38252,1147573
146,0,29223,Sam Saunders,$37767,981936
147,0,54926,George Cunningham,$37743,37743
148,0,29378,Daisuke Kataoka,$37731,75463
149,0,48887,Matt Wallace,$37708,113125
150,0,46567,Paul Dunne,$37242,297938
151,0,33204,Shane Lowry,$36679,696897
152,0,08075,Jerry Kelly,$36167,108500
153,0,31202,William McGirt,$35897,933327
154,0,33968,Thorbjørn Olesen,$35413,177067
155,0,27958,Ryan Blaum,$35031,980877
156,0,30978,Kiradech Aphibarnrat,$34624,484734
157,0,40098,Matt Fitzpatrick,$34478,448215
158,0,25562,Andres Romero,$34461,206764
159,0,52330,Dylan Meyer,$34389,275109
160,0,31560,Brian Stuard,$34055,1089763
161,0,47128,Richy Werenski,$33790,1081283
162,0,29479,Scott Brown,$33646,1076678
163,0,34174,John Huh,$33605,974538
164,0,55752,Ben Kern,$33281,33281
165,0,27896,Ross Fisher,$31766,412954
166,0,26951,Johnson Wagner,$31253,656322
167,0,39524,Sean Crocker,$31000,31000
168,0,34554,Jung-gon Hwang,$30525,30525
169,0,45609,Tyler Duncan,$30452,944021
170,0,32876,Martin Piller,$30261,847304
171,0,29970,Dylan Frittelli,$30107,331177
172,0,25493,Nick Taylor,$29979,899373
173,0,32150,Michael Thompson,$29683,563972
174,0,26758,David Hearn,$29637,622383
175,0,23541,Ben Crane,$29555,620646
176,0,25572,Graeme McDowell,$29051,581024
177,0,12510,Chad Campbell,$28641,801960
178,0,39327,Ben Silverman,$28326,793140
179,0,28252,Seamus Power,$28251,791018
180,0,20157,Retief Goosen,$27268,545364
181,0,36326,David Lipsky,$27067,81200
182,0,35296,Haotong Li,$26969,323631
183,0,22371,Aaron Baddeley,$26886,725928
184,0,33413,Ben Martin,$26647,532936
185,0,33486,Roger Sloan,$26040,26040
186,0,39997,Corey Conners,$26011,728296
187,0,24358,Robert Garrigus,$26001,702030
188,0,34264,Hudson Swafford,$25881,569391
189,0,34099,Harris English,$25789,799450
190,0,46550,Brandon Hagy,$25606,76817
191,0,24924,Bill Haas,$25537,638414
192,0,39537,Chris Naegel,$25426,25426
193,0,46404,Marcus Kinhult,$25317,25317
193,0,26328,Shaun Norris,$25317,25317
195,0,31416,Derek Fathauer,$25311,708712
196,0,35541,John Peterson,$25192,251925
197,0,50526,Tom Lovelady,$25028,700783
198,0,48126,Calum Hill,$24692,24692
199,0,22000,Chris Wood,$24651,73953
200,0,28132,Tyrone Van Aswegen,$24632,763584
201,0,36852,Jim Knous,$24480,24480
202,0,30907,Rhys Enoch,$24250,24250
202,0,37447,Zander Lombard,$24250,24250
204,0,46402,Talor Gooch,$24230,654200
205,0,22056,Cameron Percy,$24226,387612
206,0,36685,Cameron Wilson,$23959,23959
207,0,32791,K.H. Lee,$23759,23759
208,0,34409,David Lingmerth,$23721,616758
209,0,26300,Matt Jones,$23421,538681
210,0,51766,Wyndham Clark,$22933,68800
211,0,37278,Nicholas Lindheim,$22840,593842
212,0,47993,Denny McCarthy,$22652,498341
213,0,22080,Prayad Marksaeng,$22400,22400
214,0,24781,Hunter Mahan,$21778,457337
215,0,55573,John VanDerLaan,$21700,21700
216,0,48084,Wesley Bryan,$21659,498166
217,0,27963,Chris Stroud,$20943,565466
218,0,33418,Shawn Stefani,$20928,523204
219,0,33667,Carlos Ortiz,$20789,20789
220,0,36521,Young-han Song,$20628,20628
221,0,35834,Hyungjoon Lee,$20350,20350
222,0,34575,Adrian Otaegui,$20100,20100
223,0,27330,Josh Teater,$20020,40040
224,0,40009,Dominic Bozzelli,$19582,391634
225,0,37380,Curtis Luck,$19491,19491
226,0,46458,Andrew Dorn,$19046,19046
227,0,33461,Morgan Hoffmann,$18964,170673
228,0,20396,Lee Westwood,$18819,37637
229,0,29454,Bernd Wiesberger,$18755,93775
230,0,35506,Mackenzie Hughes,$18517,518476
231,0,34358,Jonathan Randolph,$18133,453328
232,0,35545,Blayne Barber,$18097,398137
233,0,06643,Paul Goydos,$18067,18067
234,0,47988,Nick Hardy,$18040,54120
235,0,47443,Junghwan Lee,$18038,18038
236,0,39958,Jeunghun Wang,$17575,17575
237,0,28775,Nate Lashley,$17450,296650
238,0,12782,Tim Herron,$17435,209216
239,0,23353,J.J. Henry,$17216,482052
240,0,47347,Adam Schenk,$16962,474923
241,0,31109,Richard Lee,$16847,16847
242,0,52375,Doug Ghim,$16647,116527
243,0,39971,Sungjae Im,$16641,33281
244,0,40058,Zac Blair,$16525,330507
245,0,27770,Camilo Villegas,$16388,229439
246,0,36799,Stephan Jaeger,$16241,422260
247,0,32698,Bobby Gates,$16083,16083
248,0,27895,Jonas Blixt,$16023,368518
249,0,47287,Ethan Tracy,$15848,364493
250,0,24449,Parker McLachlin,$15822,174039
251,0,24357,K.J. Choi,$15672,219405
252,0,28679,Fabián Gómez,$15608,437032
253,0,26444,Juvic Pagunsan,$15540,15540
254,0,35104,Tom Lewis,$15500,31000
255,0,28500,Martin Flores,$15492,449266
256,0,25892,Steve Wheatcroft,$15483,309656
257,0,24846,Ricky Barnes,$15481,340591
258,0,51890,Greyson Sigg,$15302,15302
259,0,25240,D.A. Points,$15091,377265
260,0,32254,Xinjun Zhang,$15013,420377
261,0,34466,Peter Malnati,$15000,420001
262,0,46442,Maverick McNealy,$14803,103624
263,0,23699,Danny Chia,$14770,14770
264,0,25349,Tim Wilkinson,$14642,43927
265,0,50092,Zach Wright,$14632,14632
266,0,20098,Stuart Appleby,$14603,175235
267,0,29485,Brett Stegmaier,$14553,305607
268,0,20593,Greg Chalmers,$14401,288023
269,0,47238,Jazz Janewattananond,$14350,28700
269,0,47239,Phachara Khongwatmai,$14350,28700
271,0,24155,Ryan Hogue,$14348,14348
272,0,28114,Dawie van der Walt,$14210,14210
273,0,34431,Robert Streb,$14193,411606
274,0,54781,Grant Hirschman,$14190,14190
275,0,45157,Cam Davis,$14139,56555
276,0,30163,Henrik Norlander,$14012,14012
277,0,32139,Danny Willett,$14000,84000
278,0,28420,Ryan Brehm,$13856,13856
279,0,35310,Lanto Griffin,$13784,358380
280,0,39480,T.J. Vogel,$13753,110021
281,0,39058,Lucas Herbert,$13581,27161
282,0,26497,Casey Wittenberg,$13464,13464
283,0,32105,Nicholas Fung,$13160,13160
284,0,39436,Joshua Creel,$12958,12958
285,0,28158,Steve Marino,$12769,76616
286,0,33974,Dean Burmester,$12713,25426
286,0,55412,Mickey DeMorat,$12713,25426
288,0,23797,Brett Rumford,$12659,25317
289,0,25834,Daniel Summerhays,$12343,234510
290,0,34242,Andrew Johnston,$12224,24448
291,0,39954,Cody Gribble,$12104,302593
292,0,31273,Gavin Kyle Green,$11857,59285
293,0,34541,Poom Saksansin,$11200,22400
294,0,39251,Ryan Ruffels,$11131,33394
295,0,24925,Jonathan Byrd,$11127,267055
296,0,27933,John Merrick,$10855,119407
297,0,28259,Sangmoon Bae,$10827,184057
298,0,27942,Rob Oppenheim,$10732,279019
299,0,23788,D.J. Trahan,$10699,85595
300,0,27408,Martin Kaymer,$10489,115379
301,0,27081,Seunghyuk Kim,$10314,20628
302,0,29772,Michael Lorenzo-Vera,$10050,20100
303,0,28307,Matt Every,$9972,299162
304,0,23048,Eric Axley,$9875,69125
305,0,20645,John Senden,$9801,68604
306,0,06567,Vijay Singh,$9533,95334
307,0,35376,Roberto Díaz,$9425,235635
308,0,39328,Conrad Shindler,$9370,187399
309,0,20572,Rod Pampling,$9190,183806
310,0,46440,Smylie Kaufman,$9143,201136
311,0,23983,Luke Donald,$9110,81989
311,0,24490,George McNeill,$9110,91100
313,0,28780,Nicholas Thompson,$8944,8944
314,0,48822,Sebastián Muñoz,$8838,17675
315,0,35237,Santiago Rivas,$8784,8784
316,0,26392,Chris Wilson,$8733,8733
317,0,49403,Grady Brame,$8686,8686
318,0,46046,Scottie Scheffler,$8360,25080
319,0,39113,Shubhankar Sharma,$8305,91357
320,0,01706,Davis Love III,$8160,97920
320,0,51600,Jimmy Stanger,$8160,24480
322,0,35174,Matthew Southgate,$8083,24250
323,0,26908,Yuta Ikeda,$7999,63993
324,0,23638,Brendon de Jonge,$7877,110276
325,0,51567,Will Cannon,$7840,7840
325,0,55420,Cooper Musselman,$7840,7840
327,0,51922,Sulman Raza,$7650,15300
328,0,01098,Jay Don Blake,$7595,7595
328,0,01116,Michael Bradley,$7595,7595
328,0,55421,Chip McDaniel,$7595,7595
331,0,22293,Heath Slocum,$7563,37814
332,0,28593,Jesse Mueller,$7514,15028
333,0,23409,James Driscoll,$7455,14910
334,0,51997,Andrew Novak,$7425,14850
335,0,01139,Olin Browne,$7385,7385
336,0,54871,Grant Booth,$7174,7174
337,0,25203,SSP Chawrasia,$7140,14280
338,0,23821,Yusaku Miyazato,$6946,48622
339,0,06332,Neal Lancaster,$6930,6930
340,0,33419,Cameron Tringale,$6902,179459
341,0,06522,Ernie Els,$6858,102868
342,0,23063,Scott Hend,$6825,13650
343,0,37273,Derek Ernst,$6784,20353
344,0,36724,Augusto Núñez,$6480,6480
345,0,21633,Steve Allan,$6169,12338
346,0,53165,Doc Redman,$6140,36841
347,0,20766,Padraig Harrington,$5829,93260
348,0,33951,Julio Santos,$5760,5760
349,0,27120,Troy Matteson,$5571,39000
350,0,20104,Ken Duke,$5477,82161
351,0,29222,Billy Hurley III,$5397,145725
352,0,10375,Sean McCarty,$5365,10730
353,0,22046,Geoff Ogilvy,$5219,93947
354,0,31557,Jim Herman,$5218,46962
355,0,21753,Brian Davis,$5071,60851
356,0,49947,Taylor Moore,$4931,9861
356,0,27139,David Skinns,$4931,9861
358,0,24507,Jason Bohn,$4847,43620
359,0,32775,Shugo Imahira,$4733,14198
360,0,27466,Spencer Levin,$4666,9331
361,0,30711,Colt Knost,$4313,43134
362,0,47125,Matt Atkins,$4243,89104
363,0,20848,Ángel Cabrera,$4071,20353
364,0,48319,Tom Whitney,$4032,12095
365,0,37338,Zecheng Dou,$3956,90993
366,0,30750,Tommy Gainey,$3951,39508
367,0,39004,Dru Love,$3901,27305
368,0,10213,Dicky Pride,$3892,42810
369,0,35819,Vince India,$3653,7305
370,0,28087,Kris Blanks,$3166,18998
371,0,21878,Mark Wilson,$3032,33348
372,0,22378,Trevor Immelman,$2760,5520
373,0,01249,John Daly,$2623,18362
374,0,11123,Chris Couch,$2600,13000
375,0,10885,Robert Allenby,$2496,19970
376,0,47483,Will Zalatoris,$2479,14874
377,0,29939,Fabrizio Zanotti,$2435,7305
378,0,32334,Charlie Beljan,$2372,21344
379,0,20094,Jonathan Kaye,$2335,7004
380,0,08385,Omar Uresti,$2128,21278
381,0,12652,Cameron Beckman,$2116,12694
382,0,21407,Arjun Atwal,$2001,12006
383,0,52372,Cameron Champ,$1994,11966
384,0,01320,Bob Estes,$1929,15431
385,0,35544,Andrew Yun,$1889,41566
386,0,20160,Charlie Wi,$1813,10878
387,0,06515,Shaun Micheel,$1733,6930
387,0,22913,John Rollins,$1733,15598
389,0,20850,Daniel Chopra,$1464,8784
390,0,46732,Rick Lamb,$1414,14136
391,0,22582,Kyle Thompson,$1131,24878
392,0,10423,Mike Weir,$960,5760
