RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
156,0,01132,Mark Brooks,285,122,163
157,0,19817,Michael Muehr,288,192,96
158,0,21633,Steve Allan,289,100,189
159,0,01014,Fulton Allem,291,130,161
160,0,01185,Brandel Chamblee,293,134,159
161,0,06643,Paul Goydos,295,134,161
161,0,08063,Kelly Grunewald,295,109,186
163,0,06617,Brian Henninger,296,129,167
164,0,21806,Paul Gow,298,158,140
165,0,01329,Brad Faxon,299,182,117
166,0,02279,Mark Wiebe,306,176,130
167,0,01927,Dennis Paulson,308,168,140
167,0,02110,Jerry Smith,308,148,160
169,0,01941,Tom Pernice Jr.,313,156,157
170,0,02099,Scott Simpson,320,169,151
171,0,01928,Corey Pavin,321,138,183
172,0,08881,Tripp Isenhour,324,152,172
172,0,01926,Steve Pate,324,178,146
174,0,12753,David Morland IV,325,146,179
175,0,07763,Doug Dunakey,327,143,184
176,0,01723,Andrew Magee,330,165,165
177,0,01761,Len Mattiace,335,167,168
178,0,21949,Joe Ogilvie,337,152,185
179,0,20099,Doug Barron,344,188,156
179,0,10963,Jimmy Green,344,173,171
181,0,06527,Steve Stricker,346,171,175
182,0,22051,Ben Ferguson,358,177,181
182,0,08535,Gary Nicklaus,358,180,178
184,0,24604,Hunter Haas,363,172,191
185,0,01200,Keith Clearwater,367,185,182
185,0,01378,David Frost,367,187,180
185,0,06591,Rocky Walcher,367,173,194
188,0,07101,Dave Stockton Jr.,368,181,187
189,0,10649,Tom Scherrer,369,193,176
190,0,02294,Willie Wood,371,194,177
191,0,07547,Craig Kanada,374,184,190
192,0,06140,Sean Murphy,375,183,192
193,0,08993,Franklin Langham,377,189,188
194,0,01603,Jeff Julian,384,191,193
