RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
60,0,26300,Matt Jones,266,514,51.8
60,0,33122,Russell Knox,266,571,46.6
62,0,29720,Andres Gonzales,265,536,49.4
63,0,24846,Ricky Barnes,264,473,55.8
63,0,34046,Jordan Spieth,264,541,48.8
63,0,27770,Camilo Villegas,264,550,48.0
63,0,21878,Mark Wilson,264,561,47.1
67,0,25720,Chad Collins,262,473,55.4
67,0,31416,Derek Fathauer,262,493,53.1
67,0,29518,Brendan Steele,262,532,49.2
70,0,21753,Brian Davis,260,522,49.8
70,0,28679,Fabián Gómez,260,516,50.4
72,0,28475,Jeff Overton,259,523,49.5
73,0,29420,Billy Horschel,258,522,49.4
73,0,29221,Webb Simpson,258,452,57.1
75,0,35539,Luke Guthrie,256,497,51.5
76,0,08075,Jerry Kelly,255,502,50.8
77,0,25892,Steve Wheatcroft,254,529,48.0
78,0,23621,Rory Sabbatini,252,485,52.0
79,0,24924,Bill Haas,249,467,53.3
79,0,30711,Colt Knost,249,518,48.1
79,0,32150,Michael Thompson,249,515,48.3
82,0,27963,Chris Stroud,247,477,51.8
83,0,29222,Billy Hurley III,245,463,52.9
83,0,24024,Zach Johnson,245,510,48.0
83,0,34130,Sung Joon Park,245,435,56.3
86,0,26289,Boo Weekley,244,463,52.7
87,0,22371,Aaron Baddeley,243,505,48.1
87,0,27064,Jhonattan Vegas,243,496,49.0
89,0,27936,Martin Laird,242,506,47.8
90,0,33141,Keegan Bradley,241,469,51.4
91,0,37273,Derek Ernst,239,422,56.6
92,0,32102,Rickie Fowler,236,437,54.0
92,0,20157,Retief Goosen,236,446,52.9
92,0,25632,Jimmy Walker,236,502,47.0
95,0,23353,J.J. Henry,234,446,52.5
96,0,28486,Michael Putnam,233,438,53.2
96,0,27214,Kevin Streelman,233,473,49.3
98,0,25900,Lucas Glover,232,438,53.0
98,0,29223,Sam Saunders,232,445,52.1
100,0,28089,Jason Day,231,443,52.1
100,0,25191,Gonzalo Fernandez-Castaño,231,419,55.1
102,0,34262,Jon Curran,230,440,52.3
102,0,39977,Max Homa,230,442,52.0
102,0,33413,Ben Martin,230,511,45.0
102,0,26596,Ryan Moore,230,459,50.1
106,0,35532,Tom Hoge,225,475,47.4
106,0,24781,Hunter Mahan,225,460,48.9
108,0,01810,Phil Mickelson,224,445,50.3
109,0,29425,Andrew Svoboda,222,474,46.8
110,0,30926,Chris Kirk,221,413,53.5
111,0,35545,Blayne Barber,220,458,48.0
112,0,36801,Mark Hubbard,219,419,52.3
112,0,35451,Scott Pinckney,219,488,44.9
114,0,02206,David Toms,218,399,54.6
115,0,28780,Nicholas Thompson,217,464,46.8
115,0,25349,Tim Wilkinson,217,409,53.1
117,0,34256,Andrew Putnam,215,413,52.1
117,0,23623,Bo Van Pelt,215,441,48.8
119,0,23320,Ryan Palmer,214,394,54.3
119,0,25240,D.A. Points,214,419,51.1
121,0,28307,Matt Every,211,419,50.4
122,0,36689,Brooks Koepka,210,470,44.7
123,0,24357,K.J. Choi,209,433,48.3
123,0,34098,Russell Henley,209,468,44.7
125,0,32334,Charlie Beljan,208,385,54.0
126,0,22056,Cameron Percy,207,394,52.5
127,0,30946,Alex Prugh,205,438,46.8
127,0,25562,Andres Romero,205,392,52.3
129,0,27933,John Merrick,203,389,52.2
130,0,20771,Steven Alker,201,359,56.0
131,0,29535,Brice Garnett,200,406,49.3
131,0,24358,Robert Garrigus,200,372,53.8
133,0,26851,Marc Leishman,199,390,51.0
134,0,26951,Johnson Wagner,198,391,50.6
134,0,31323,Gary Woodland,198,386,51.3
136,0,27895,Jonas Blixt,197,373,52.8
137,0,20766,Padraig Harrington,196,351,55.8
137,0,10860,Justin Leonard,196,405,48.4
139,0,23541,Ben Crane,195,387,50.4
139,0,30925,Dustin Johnson,195,402,48.5
139,0,24138,Ian Poulter,195,382,51.0
142,0,10809,Jim Furyk,193,351,55.0
143,0,27436,Graham DeLaet,191,374,51.1
143,0,25804,Bubba Watson,191,414,46.1
145,0,34358,Jonathan Randolph,190,388,49.0
145,0,20645,John Senden,190,355,53.5
147,0,22892,Jason Gore,188,400,47.0
148,0,24925,Jonathan Byrd,185,363,51.0
148,0,20229,Stewart Cink,185,435,42.5
148,0,31557,Jim Herman,185,464,39.9
151,0,37454,Whee Kim,184,381,48.3
152,0,31193,Jim Renner,183,353,51.8
153,0,25364,Paul Casey,182,420,43.3
154,0,29289,S.Y. Noh,181,384,47.1
155,0,22405,Justin Rose,179,365,49.0
156,0,23983,Luke Donald,178,385,46.2
157,0,10885,Robert Allenby,170,316,53.8
157,0,30692,Scott Stallings,170,331,51.4
159,0,26329,Louis Oosthuizen,167,337,49.6
159,0,26476,Chez Reavie,167,340,49.1
161,0,23048,Eric Axley,165,307,53.7
161,0,26331,Charl Schwartzel,165,287,57.5
163,0,36699,Patrick Rodgers,160,317,50.5
164,0,25686,Jason Dufner,153,319,48.0
165,0,01706,Davis Love III,152,275,55.3
165,0,33486,Roger Sloan,152,269,56.5
167,0,30736,Oscar Fraustro,148,273,54.2
168,0,06522,Ernie Els,147,273,53.8
168,0,22293,Heath Slocum,147,271,54.2
170,0,20848,Ángel Cabrera,145,266,54.5
170,0,25198,Francesco Molinari,145,274,52.9
170,0,28132,Tyrone Van Aswegen,145,282,51.4
173,0,21528,Henrik Stenson,144,321,44.9
174,0,21209,Sergio Garcia,141,270,52.2
175,0,20691,Greg Owen,139,260,53.5
176,0,20593,Greg Chalmers,138,269,51.3
177,0,34265,Will Wilcox,136,275,49.5
178,0,28023,Byron Smith,122,257,47.5
179,0,25369,Jamie Donaldson,119,238,50.0
180,0,32200,Roberto Castro,117,230,50.9
180,0,23548,Bill Lunde,117,225,52.0
180,0,22046,Geoff Ogilvy,117,222,52.7
183,0,24502,Adam Scott,113,222,50.9
184,0,20396,Lee Westwood,105,237,44.3
