RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
112,0,06012,Greg Kraft,+.143
114,0,23497,Tag Ridings,+.144
115,0,19881,Robert Damron,+.145
116,0,21731,Freddie Jacobson,+.146
116,0,24502,Adam Scott,+.146
118,0,20574,Mathew Goggin,+.147
119,0,12823,Carlos Franco,+.149
119,0,22548,Patrick Sheehan,+.149
121,0,02101,Joey Sindelar,+.150
122,0,01928,Corey Pavin,+.152
123,0,23616,Ryan Hietala,+.153
124,0,07457,Steve Flesch,+.154
124,0,06575,Dudley Hart,+.154
126,0,21660,Jason Schultz,+.156
127,0,24358,Robert Garrigus,+.158
127,0,01553,John Huston,+.158
129,0,10733,Kent Jones,+.159
129,0,01823,Larry Mize,+.159
131,0,01132,Mark Brooks,+.160
131,0,01945,Kenny Perry,+.160
133,0,01473,Todd Hamilton,+.165
134,0,07013,Wes Short Jr.,+.166
135,0,01707,Steve Lowery,+.167
135,0,02110,Jerry Smith,+.167
137,0,21209,Sergio Garcia,+.169
137,0,19846,Brian Gay,+.169
139,0,19824,Craig Barlow,+.170
139,0,28780,Nicholas Thompson,+.170
141,0,25900,Lucas Glover,+.171
141,0,21878,Mark Wilson,+.171
143,0,06373,José María Olazábal,+.172
144,0,20812,Tjaart van der Walt,+.174
145,0,20099,Doug Barron,+.176
145,0,12510,Chad Campbell,+.176
145,0,24024,Zach Johnson,+.176
148,0,22913,John Rollins,+.177
149,0,01219,John Cook,+.179
149,0,10565,Ian Leggatt,+.179
151,0,02104,Jeff Sluman,+.181
152,0,06621,Joe Durant,+.184
152,0,02246,Duffy Waldorf,+.184
154,0,23788,D.J. Trahan,+.185
154,0,02239,Scott Verplank,+.185
156,0,25240,D.A. Points,+.186
157,0,12782,Tim Herron,+.187
158,0,07223,Brian Bateman,+.188
158,0,24980,Scott Gutschewski,+.188
160,0,21407,Arjun Atwal,+.189
161,0,11123,Chris Couch,+.190
161,0,01249,John Daly,+.190
163,0,22892,Jason Gore,+.191
164,0,09011,David Duval,+.195
164,0,01577,Lee Janzen,+.195
166,0,23353,J.J. Henry,+.196
166,0,20382,Stephen Leaney,+.196
166,0,10860,Justin Leonard,+.196
166,0,01761,Len Mattiace,+.196
170,0,20634,Peter Lonard,+.197
171,0,24912,Will MacKenzie,+.201
172,0,01388,Robert Gamez,+.205
172,0,12662,Thomas Levet,+.205
174,0,01724,Jeff Maggert,+.207
175,0,26420,Richard Johnson,+.209
176,0,25842,Jon Mills,+.211
177,0,25935,John Engler Jr.,+.215
178,0,23135,Tim Clark,+.217
179,0,01381,Fred Funk,+.219
180,0,21470,Daisuke Maruyama,+.221
181,0,23541,Ben Crane,+.222
182,0,20593,Greg Chalmers,+.226
183,0,02106,Chris Smith,+.227
184,0,20608,David Howell,+.229
185,0,06251,Chris DiMarco,+.233
186,0,02214,Kirk Triplett,+.234
187,0,19913,Ron Whittaker,+.242
188,0,24138,Ian Poulter,+.246
189,0,23673,Michael Connell,+.247
190,0,06004,Stephen Ames,+.258
191,0,01685,J.L. Lewis,+.267
191,0,26596,Ryan Moore,+.267
193,0,01599,Steve Jones,+.285
194,0,20548,Hidemichi Tanaka,+.286
195,0,01139,Olin Browne,+.299
195,0,12645,Brent Geiberger,+.299
