RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,31646,Emiliano Grillo,.37,1,270
2,0,29725,Tony Finau,.58,2,342
3,0,36884,Ben Kohles,.62,1,162
4,0,51890,Greyson Sigg,.65,2,306
5,0,19803,Ryan Armour,.69,1,144
6,0,30692,Scott Stallings,.98,3,306
7,0,25198,Francesco Molinari,1.11,2,180
7,0,33667,Carlos Ortiz,1.11,2,180
7,0,50095,Austin Smotherman,1.11,3,270
7,0,23325,Vaughn Taylor,1.11,2,180
11,0,36801,Mark Hubbard,1.19,3,252
12,0,45522,Christiaan Bezuidenhout,1.23,4,324
13,0,28775,Nate Lashley,1.28,3,234
14,0,45157,Cam Davis,1.31,4,306
15,0,35310,Lanto Griffin,1.39,4,288
15,0,54421,Garrick Higgo,1.39,2,144
15,0,24138,Ian Poulter,1.39,2,144
15,0,56278,Matthew Wolff,1.39,2,144
19,0,34363,Tyrrell Hatton,1.48,4,270
19,0,49771,J.T. Poston,1.48,4,270
19,0,28252,Seamus Power,1.48,4,270
19,0,51894,Vince Whaley,1.48,4,270
23,0,32448,James Hahn,1.52,3,198
24,0,33448,Justin Thomas,1.54,5,324
25,0,35110,Brett Drewitt,1.59,2,126
25,0,29926,Danny Lee,1.59,2,126
25,0,47347,Adam Schenk,1.59,4,252
25,0,35891,Cameron Smith,1.59,4,252
25,0,47128,Richy Werenski,1.59,2,126
30,0,30927,Brendon Todd,1.63,5,306
31,0,24024,Zach Johnson,1.67,3,180
31,0,35879,Kelly Kraft,1.67,3,180
31,0,23621,Rory Sabbatini,1.67,3,180
31,0,27139,David Skinns,1.67,3,180
35,0,35461,Beau Hossler,1.71,4,234
35,0,30944,Jason Kokrak,1.71,4,234
35,0,27349,Alex Noren,1.71,4,234
35,0,53165,Doc Redman,1.71,4,234
39,0,36699,Patrick Rodgers,1.74,5,288
40,0,25900,Lucas Glover,1.75,6,342
41,0,30978,Kiradech Aphibarnrat,1.85,3,162
41,0,45609,Tyler Duncan,1.85,5,270
41,0,39058,Lucas Herbert,1.85,3,162
41,0,35506,Mackenzie Hughes,1.85,5,270
41,0,29289,S.Y. Noh,1.85,4,216
41,0,23320,Ryan Palmer,1.85,4,216
41,0,47856,Seth Reeves,1.85,3,162
41,0,31560,Brian Stuard,1.85,4,216
49,0,30926,Chris Kirk,1.96,6,306
50,0,46435,Austin Cook,2.02,4,198
50,0,28089,Jason Day,2.02,4,198
50,0,29478,Kevin Kisner,2.02,4,198
50,0,47993,Denny McCarthy,2.02,8,396
54,0,29974,Branden Grace,2.08,3,144
54,0,10381,Curtis Thompson,2.08,3,144
56,0,20229,Stewart Cink,2.14,5,234
56,0,30911,Tommy Fleetwood,2.14,5,234
56,0,49766,Hank Lebioda,2.14,5,234
59,0,47529,Mito Pereira,2.16,7,324
59,0,33419,Cameron Tringale,2.16,7,324
61,0,24925,Jonathan Byrd,2.22,4,180
61,0,26300,Matt Jones,2.22,4,180
61,0,26851,Marc Leishman,2.22,6,270
61,0,47983,Chad Ramey,2.22,4,180
61,0,48699,Callum Tarren,2.22,4,180
61,0,32333,Kevin Tway,2.22,4,180
67,0,33141,Keegan Bradley,2.29,7,306
67,0,47504,Sam Burns,2.29,7,306
67,0,33122,Russell Knox,2.29,7,306
67,0,35449,Adam Long,2.29,7,306
67,0,57366,Cameron Young,2.29,7,306
72,0,34563,Chesson Hadley,2.31,5,216
72,0,33597,Harry Higgs,2.31,5,216
74,0,39977,Max Homa,2.34,8,342
75,0,48084,Wesley Bryan,2.38,3,126
75,0,32662,Michael Gligic,2.38,6,252
75,0,31557,Jim Herman,2.38,3,126
75,0,22056,Cameron Percy,2.38,3,126
75,0,45540,Jared Wolfe,2.38,3,126
80,0,27214,Kevin Streelman,2.43,7,288
80,0,47483,Will Zalatoris,2.43,7,288
82,0,51634,Sahith Theegala,2.44,11,450
83,0,33486,Roger Sloan,2.47,4,162
84,0,46442,Maverick McNealy,2.50,9,360
84,0,32640,Troy Merritt,2.50,9,360
86,0,37212,Paul Barjon,2.53,5,198
86,0,48117,Kurt Kitayama,2.53,5,198
86,0,30163,Henrik Norlander,2.53,5,198
86,0,31323,Gary Woodland,2.53,5,198
86,0,52374,Brandon Wu,2.53,5,198
91,0,50525,Collin Morikawa,2.56,6,234
91,0,34431,Robert Streb,2.56,6,234
93,0,46402,Talor Gooch,2.59,7,270
93,0,24924,Bill Haas,2.59,7,270
93,0,29420,Billy Horschel,2.59,7,270
96,0,48081,Xander Schauffele,2.61,8,306
