RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,32366,Kevin Chappell,.56,1,180
2,0,29974,Branden Grace,.69,1,144
3,0,34563,Chesson Hadley,.79,2,252
4,0,45526,Abraham Ancer,.93,2,216
5,0,33141,Keegan Bradley,.98,3,306
6,0,35879,Kelly Kraft,1.01,2,198
7,0,23108,Matt Kuchar,1.04,3,288
8,0,34174,John Huh,1.19,3,252
8,0,35891,Cameron Smith,1.19,3,252
8,0,37189,Harold Varner III,1.19,3,252
11,0,27214,Kevin Streelman,1.23,4,324
11,0,56278,Matthew Wolff,1.23,2,162
13,0,27936,Martin Laird,1.28,3,234
14,0,19803,Ryan Armour,1.39,2,144
14,0,23983,Luke Donald,1.39,3,216
14,0,46402,Talor Gooch,1.39,4,288
14,0,12716,Charley Hoffman,1.39,3,216
14,0,29926,Danny Lee,1.39,2,144
19,0,47988,Nick Hardy,1.52,3,198
19,0,35617,Martin Trainer,1.52,3,198
21,0,46414,Aaron Rai,1.54,5,324
22,0,28775,Nate Lashley,1.59,4,252
23,0,47504,Sam Burns,1.63,5,306
24,0,30978,Kiradech Aphibarnrat,1.67,3,180
24,0,24024,Zach Johnson,1.67,3,180
24,0,47856,Seth Reeves,1.67,3,180
27,0,33204,Shane Lowry,1.71,4,234
27,0,50525,Collin Morikawa,1.71,4,234
27,0,51634,Sahith Theegala,1.71,8,468
30,0,29725,Tony Finau,1.75,6,342
30,0,30926,Chris Kirk,1.75,6,342
30,0,47995,Davis Riley,1.75,6,342
30,0,30692,Scott Stallings,1.75,6,342
34,0,52375,Doug Ghim,1.85,5,270
34,0,46550,Brandon Hagy,1.85,4,216
34,0,29420,Billy Horschel,1.85,5,270
34,0,29908,C.T. Pan,1.85,6,324
34,0,47983,Chad Ramey,1.85,4,216
34,0,34360,Patrick Reed,1.85,5,270
34,0,47347,Adam Schenk,1.85,5,270
34,0,30927,Brendon Todd,1.85,6,324
42,0,45157,Cam Davis,1.96,6,306
42,0,48081,Xander Schauffele,1.96,6,306
42,0,51890,Greyson Sigg,1.96,6,306
45,0,27349,Alex Noren,1.98,5,252
45,0,25818,Scott Piercy,1.98,5,252
45,0,34431,Robert Streb,1.98,5,252
48,0,47993,Denny McCarthy,2.02,8,396
48,0,22405,Justin Rose,2.02,4,198
48,0,32139,Danny Willett,2.02,4,198
48,0,54783,Dylan Wu,2.02,4,198
52,0,39977,Max Homa,2.05,7,342
53,0,36326,David Lipsky,2.08,6,288
53,0,40006,Erik van Rooyen,2.08,3,144
53,0,48887,Matt Wallace,2.08,3,144
53,0,47483,Will Zalatoris,2.08,6,288
57,0,30911,Tommy Fleetwood,2.14,5,234
57,0,30944,Jason Kokrak,2.14,5,234
59,0,45486,Joaquin Niemann,2.16,7,324
60,0,52372,Cameron Champ,2.22,4,180
60,0,33399,Adam Hadwin,2.22,8,360
