RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND- COURSE,HOLE
229,0,33141,Keegan Bradley,20,Charles Schwab,4,3
229,0,30911,Tommy Fleetwood,20,Wells Fargo,3,1
231,0,48699,Callum Tarren,20,Black Desert,2,10
232,0,49590,Frankie Capan III,19,U.S. Open,3,16
232,0,52215,Robert MacIntyre,19,FedEx St. Jude,1,17
234,0,51997,Andrew Novak,19,ZOZO CHAMPIONSHIP,2,11
235,0,36871,Matt NeSmith,19,Charles Schwab,2,8
236,0,35450,Patrick Cantlay,19,TOUR Championship,3,13
237,0,47420,Jake Knapp,19,The RSM Classic,3,6
238,0,45242,Kevin Yu,19,RBC Canadian,4,1
239,0,51070,Vincent Norrman,18,RBC Canadian,1,12
240,0,39324,J.J. Spaun,18,THE PLAYERS,1,14
241,0,49036,Lorenzo Scalise,18,ISCO Championship,1,15
242,0,47128,Richy Werenski,18,THE CJ CUP,2,4
243,0,35532,Tom Hoge,18,FedEx St. Jude,4,16
244,0,50493,Justin Suh,18,Cognizant Classic,1,5
245,0,47995,Davis Riley,18,Travelers,3,4
246,0,36689,Brooks Koepka,18,U.S. Open,3,7
246,0,52411,Kyle Westmoreland,18,John Deere,4,7
248,0,48319,Tom Whitney,17,The RSM Classic,2,10
249,0,59442,Parker Coody,17,John Deere,2,1
250,0,25349,Tim Wilkinson,17,The RSM Classic,2,5
251,0,52444,Filippo Celli,17,ISCO Championship,1,7
252,0,51989,Jordan Gumberg,17,Myrtle Beach,1,17
253,0,29425,Andrew Svoboda,17,U.S. Open,2,5
254,0,26499,Rafa Cabrera Bello,17,ISCO Championship,1,14
255,0,56297,John Somers,17,PGA Championship,2,12
256,0,31242,Marcel Schneider,17,ISCO Championship,2,8
257,0,39058,Lucas Herbert,17,PGA Championship,1,16
258,0,33410,Andrew Landry,17,John Deere,1,15
259,0,36799,Stephan Jaeger,16,Black Desert,2,16
260,0,34213,Grayson Murray,16,WM Phoenix Open,1,4
261,0,36852,Jim Knous,16,WM Phoenix Open,4,14
262,0,50521,Hunter Larson,16,Sony Open,1,8
263,0,59652,Sam Bennett,16,Houston Open,2,11
263,0,46601,Trey Mullinax,16,Sanderson Farms,1,18
265,0,52453,Nicolai HÃ¸jgaard,15,Genesis,4,4
266,0,55420,Cooper Musselman,15,Wyndham,2,7
267,0,60328,Cam Kellett,15,RBC Canadian,1,3
268,0,59567,Emilio Gonzalez,15,Houston Open,3,12
268,0,64594,Angel Hidalgo Portillo,15,ISCO Championship,1,11
270,0,37446,Jacques Kruyswijk,15,ISCO Championship,4,6
271,0,59871,Greg Koch,15,Valspar,2,18
272,0,54422,Christo Lamprecht,14,Shriners Children's Open,1,13
273,0,33023,Ockie Strydom,14,Genesis Scottish Open,1,18
274,0,24671,David Bradshaw,14,Black Desert,1,13
275,0,27770,Camilo Villegas,14,Shriners Children's Open,4,4
276,0,55707,Calum Hill,14,Genesis Scottish Open,1,6
277,0,50095,Austin Smotherman,14,The RSM Classic,1,5
278,0,54869,Chase Johnson,14,Genesis,1,14
279,0,24140,Sean O'Hair,14,Myrtle Beach,3,18
280,0,65994,Joe Sullivan,13,Valero,1,15
281,0,32102,Rickie Fowler,13,Wells Fargo,3,7
282,0,50006,Willie Mack III,13,U.S. Open,1,13
283,0,32662,Michael Gligic,13,Cognizant Classic,2,2
284,0,65547,Zac Jones,13,Black Desert,2,3
285,0,54328,Norman Xiong,13,Valspar,4,4
286,0,51911,Anthony Maccaglia,13,3M Open,2,8
287,0,27330,Josh Teater,13,Farmers,1,7
288,0,66417,Blades Brown,13,Myrtle Beach,1,8
289,0,34310,Alexander BjÃ¶rk,12,Myrtle Beach,2,9
289,0,39954,Cody Gribble,12,ISCO Championship,1,5
291,0,51950,Max McGreevy,12,Black Desert,3,2
292,0,33122,Russell Knox,12,ISCO Championship,2,12
293,0,45486,Joaquin Niemann,12,PGA Championship,2,10
294,0,32366,Kevin Chappell,12,THE CJ CUP,2,4
295,0,33948,Byeong Hun An,12,THE PLAYERS,2,3
295,0,36983,Matt Dobyns,12,PGA Championship,2,12
297,0,48936,Ugo Coussaud,11,Genesis Scottish Open,1,6
297,0,24924,Bill Haas,11,THE CJ CUP,2,12
299,0,47125,Matt Atkins,11,Myrtle Beach,2,7
300,0,66583,Taisei Shimizu,11,ZOZO CHAMPIONSHIP,3,3
301,0,59077,Spencer Cross,11,ISCO Championship,3,17
302,0,39067,MJ Daffue,11,3M Open,4,13
303,0,59827,Tom Vaillant,10,ISCO Championship,4,7
304,0,51766,Wyndham Clark,10,RBC Heritage,4,2
305,0,47443,Junghwan Lee,10,Genesis Scottish Open,1,14
306,0,27129,Luke List,10,RBC Canadian,1,7
307,0,32618,Rhein Gibson,10,Houston Open,1,1
308,0,35557,Aaron Cockerill,10,Genesis Scottish Open,1,6
308,0,37157,Renato Paratore,10,ISCO Championship,1,5
310,0,29268,Bronson Burgoon,9,Valero,4,13
310,0,47056,Rikuya Hoshino,9,Genesis Scottish Open,2,14
310,0,01547,Reed Hughes,9,Sanderson Farms,1,8
313,0,54190,Richard Mansell,9,Genesis Scottish Open,4,7
314,0,60369,Sam Bairstow,9,ISCO Championship,4,9
315,0,55930,Fred Biondi,9,Valspar,4,9
316,0,65310,Anders Larson,9,John Deere,1,5
317,0,66630,Beck Burnette,9,Sanderson Farms,2,13
318,0,27064,Jhonattan Vegas,8,RBC Canadian,2,16
319,0,46270,Takashi Ogiso,8,ZOZO CHAMPIONSHIP,2,6
320,0,46033,Daniel Gavins,8,Genesis Scottish Open,1,14
321,0,51003,Marco Penge,8,ISCO Championship,2,11
322,0,57586,Jesper Svensson,8,Genesis Scottish Open,1,14
323,0,19803,Ryan Armour,8,Sanderson Farms,1,8
324,0,54813,Philip Knowles,8,Black Desert,2,17
325,0,35469,SebastiÃ¡n VÃ¡zquez,8,Mexico Open,2,5
326,0,52287,David Ravetto,8,ISCO Championship,2,11
327,0,20766,Padraig Harrington,7,Cognizant Classic,2,7
327,0,27095,Nick Watney,7,Myrtle Beach,1,1
329,0,23621,Rory Sabbatini,7,Charles Schwab,1,13
330,0,27747,Hiroshi Iwata,7,ZOZO CHAMPIONSHIP,2,13
331,0,29939,Fabrizio Zanotti,7,ISCO Championship,3,14
332,0,46970,Jon Rahm,7,PGA Championship,1,17
333,0,39335,Kevin Roy,7,Valspar,1,6
334,0,35709,Jeff Winther,6,Genesis Scottish Open,2,15
335,0,57737,Jayden Schaper,6,ISCO Championship,2,8
336,0,51661,Nick Bachem,6,Genesis Scottish Open,2,12
337,0,12195,Tom Johnson,6,Procore,3,3
338,0,25686,Jason Dufner,6,ISCO Championship,1,3
339,0,29476,Kyle Reifers,6,ISCO Championship,2,15
340,0,65410,John Marshall Butler,6,ISCO Championship,2,9
341,0,64431,David Nyfjall,6,THE CJ CUP,2,13
342,0,46404,Marcus Kinhult,6,ISCO Championship,2,12
343,0,56353,Callum McNeill,5,Houston Open,1,17
344,0,56625,Max Sear,5,RBC Canadian,1,3
345,0,57330,Matthis Besard,5,ISCO Championship,4,4
346,0,08793,Tiger Woods,5,Genesis,1,11
347,0,25632,Jimmy Walker,5,PGA Championship,2,4
348,0,39537,Chris Naegel,5,U.S. Open,2,15
349,0,66701,Jackson Koivun,5,the Memorial,1,5
349,0,40181,ClÃ©ment Sordet,5,ISCO Championship,2,4
351,0,29256,James Morrison,5,ISCO Championship,2,8
352,0,24358,Robert Garrigus,5,Cognizant Classic,1,8
353,0,34371,Adrien Saddier,4,ISCO Championship,4,9
354,0,37275,Sam Ryder,4,ISCO Championship,4,4
355,0,35490,Wil Bateman,4,RBC Canadian,2,14
356,0,51680,Alistair Docherty,4,RBC Canadian,2,18
357,0,23983,Luke Donald,4,Valspar,1,16
358,0,55940,Andrew Wilson,4,ISCO Championship,3,8
359,0,60065,Ryan Hall,3,Sanderson Farms,3,5
