RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
39,0,54576,Patrick Fishburn,159.2,727691,127
39,0,12716,Charley Hoffman,159.2,1042977,182
39,0,30163,Henrik Norlander,159.2,618952,108
42,0,55454,Carl Yuan,159.3,957660,167
43,0,28775,Nate Lashley,159.4,872414,152
44,0,50188,S.H. Kim,159.6,1562440,272
44,0,31323,Gary Woodland,159.6,1206734,210
46,0,51070,Vincent Norrman,160.0,875574,152
47,0,51696,Rico Hoey,160.1,962323,167
47,0,36326,David Lipsky,160.1,991189,172
47,0,48699,Callum Tarren,160.1,1181199,205
50,0,47995,Davis Riley,160.2,1147837,199
50,0,27214,Kevin Streelman,160.2,951782,165
52,0,59836,Pierceson Coody,160.3,986572,171
52,0,51894,Vince Whaley,160.3,853919,148
54,0,51977,Max Greyserman,160.4,894945,155
54,0,47988,Nick Hardy,160.4,1160589,201
56,0,34587,Chan Kim,160.5,958852,166
56,0,50095,Austin Smotherman,160.5,473653,82
58,0,40250,Taylor Pendrith,160.6,1104580,191
59,0,52372,Cameron Champ,160.7,803899,139
60,0,47420,Jake Knapp,160.8,1152197,199
60,0,23320,Ryan Palmer,160.8,654059,113
62,0,52453,Nicolai HÃ¸jgaard,160.9,735603,127
62,0,37378,Min Woo Lee,160.9,996336,172
64,0,60004,Jacob Bridgeman,161.0,886558,153
64,0,27330,Josh Teater,161.0,759156,131
66,0,40098,Matt Fitzpatrick,161.1,933567,161
67,0,56149,Wilson Furr,161.2,731421,126
68,0,51349,Nico Echavarria,161.3,1080077,186
68,0,48081,Xander Schauffele,161.3,662117,114
70,0,34046,Jordan Spieth,161.5,1023260,176
71,0,51634,Sahith Theegala,161.6,1157566,199
72,0,48867,Matti Schmid,161.7,1001240,172
73,0,32366,Kevin Chappell,161.8,675583,116
74,0,51766,Wyndham Clark,161.9,833550,143
75,0,32070,Rafael Campos,162.0,845393,145
76,0,27644,Brian Harman,162.1,1091411,187
77,0,46113,Ryan McCormick,162.2,817456,140
77,0,48153,Matthieu Pavon,162.2,864405,148
79,0,59143,Mac Meissner,162.4,870927,149
80,0,22371,Aaron Baddeley,162.6,889663,152
80,0,59866,Nick Dunlap,162.6,1147460,196
82,0,31646,Emiliano Grillo,162.7,1153999,197
83,0,54591,Ben Griffin,162.8,1166554,199
83,0,35310,Lanto Griffin,162.8,966901,165
83,0,57900,Chandler Phillips,162.8,1119338,191
86,0,33141,Keegan Bradley,162.9,1055374,180
86,0,47983,Chad Ramey,162.9,1114479,190
88,0,27139,David Skinns,163.0,1033057,176
89,0,39971,Sungjae Im,163.1,1092187,186
90,0,35617,Martin Trainer,163.3,776015,132
90,0,32333,Kevin Tway,163.3,693879,118
92,0,47679,Victor Perez,163.4,888416,151
93,0,45522,Christiaan Bezuidenhout,163.6,1042318,177
93,0,35450,Patrick Cantlay,163.6,800869,136
93,0,29420,Billy Horschel,163.6,959838,163
93,0,29221,Webb Simpson,163.6,824656,140
97,0,35506,Mackenzie Hughes,163.7,1119966,190
98,0,40006,Erik van Rooyen,163.8,1008321,171
99,0,50493,Justin Suh,163.9,1067833,181
100,0,48117,Kurt Kitayama,164.0,873785,148
100,0,48887,Matt Wallace,164.0,861865,146
102,0,56630,Akshay Bhatia,164.1,1128148,191
103,0,47993,Denny McCarthy,164.2,1076032,182
104,0,27064,Jhonattan Vegas,164.3,863531,146
105,0,24502,Adam Scott,164.4,876157,148
106,0,34099,Harris English,164.5,1095384,185
106,0,37275,Sam Ryder,164.5,1078010,182
106,0,52374,Brandon Wu,164.5,1024436,173
106,0,52513,Carson Young,164.5,1178376,199
110,0,40026,Daniel Berger,164.8,901940,152
111,0,55708,Hayden Buckley,164.9,1062903,179
111,0,39997,Corey Conners,164.9,1151913,194
113,0,52215,Robert MacIntyre,165.0,831797,140
114,0,45157,Cam Davis,165.1,1277869,215
114,0,39327,Ben Silverman,165.1,939255,158
116,0,57362,Austin Eckroat,165.3,1285375,216
117,0,59442,Parker Coody,165.4,774085,130
117,0,26476,Chez Reavie,165.4,881281,148
119,0,23108,Matt Kuchar,165.5,1007167,169
119,0,54783,Dylan Wu,165.5,1090129,183
121,0,47591,Eric Cole,165.7,1449113,243
122,0,52375,Doug Ghim,165.9,979652,164
123,0,32367,Jorge Campillo,166.0,675406,113
123,0,34076,Joel Dahmen,166.0,1129187,189
125,0,51287,Ryo Hisatsune,166.1,1028426,172
126,0,48319,Tom Whitney,166.2,951395,159
127,0,29725,Tony Finau,166.3,1017730,170
127,0,28252,Seamus Power,166.3,1239294,207
129,0,32757,Patton Kizzire,166.4,742615,124
129,0,58168,Davis Thompson,166.4,1138466,190
131,0,54628,Lee Hodges,166.6,1295612,216
132,0,34563,Chesson Hadley,166.8,978575,163
132,0,33204,Shane Lowry,166.8,960522,160
132,0,25493,Nick Taylor,166.8,1176657,196
135,0,27649,Brandt Snedeker,166.9,1003682,167
136,0,28420,Ryan Brehm,167.4,922175,153
137,0,46340,Alex Smalley,167.5,952776,158
138,0,29535,Brice Garnett,167.6,705992,117
138,0,51890,Greyson Sigg,167.6,905188,150
140,0,28089,Jason Day,167.7,875578,145
141,0,29478,Kevin Kisner,167.8,1008757,167
142,0,27770,Camilo Villegas,167.9,882519,146
143,0,36799,Stephan Jaeger,168.1,1119473,185
143,0,32791,K.H. Lee,168.1,1071168,177
143,0,40162,Justin Lower,168.1,1349693,223
146,0,27129,Luke List,168.2,1101730,182
147,0,51997,Andrew Novak,168.3,999641,165
148,0,49960,Sepp Straka,168.4,976280,161
149,0,46414,Aaron Rai,168.5,903855,149
149,0,40115,Adam Svensson,168.5,1571169,259
151,0,32102,Rickie Fowler,168.6,1080287,178
152,0,35461,Beau Hossler,168.8,1075339,177
152,0,22405,Justin Rose,168.8,893252,147
154,0,28237,Rory McIlroy,168.9,784438,129
155,0,29908,C.T. Pan,169.0,827195,136
156,0,35532,Tom Hoge,169.3,1444066,237
156,0,57366,Cameron Young,169.3,1170378,192
158,0,49947,Taylor Moore,169.4,1311204,215
159,0,30926,Chris Kirk,169.5,1104505,181
160,0,33399,Adam Hadwin,169.6,1227411,201
160,0,50525,Collin Morikawa,169.6,915677,150
162,0,36801,Mark Hubbard,169.7,1429815,234
163,0,30927,Brendon Todd,169.8,1405564,230
164,0,34021,Bud Cauley,169.9,642160,105
164,0,33448,Justin Thomas,169.9,862240,141
166,0,33653,Thomas Detry,170.0,1150409,188
167,0,46441,Robby Shelton,170.2,1146106,187
168,0,47806,Raul Pereda,170.3,735645,120
169,0,46717,Viktor Hovland,170.4,809746,132
170,0,34098,Russell Henley,170.6,847506,138
171,0,47483,Will Zalatoris,170.8,952931,155
172,0,36884,Ben Kohles,170.9,1267403,206
173,0,39977,Max Homa,171.0,1182293,192
174,0,33486,Roger Sloan,171.3,826319,134
175,0,34256,Andrew Putnam,171.4,1030663,167
176,0,33408,Tyson Alexander,171.9,1187975,192
177,0,40058,Zac Blair,172.0,1164263,188
178,0,37455,Si Woo Kim,172.2,1103398,178
179,0,25900,Lucas Glover,172.4,1147854,185
180,0,27349,Alex Noren,172.8,821134,132
181,0,26596,Ryan Moore,173.0,1021547,164
182,0,30911,Tommy Fleetwood,173.7,844172,135
183,0,46046,Scottie Scheffler,174.1,645591,103
184,0,55182,Tom Kim,175.6,1238916,196
