RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,28089,Jason Day,24.19,30,124
2,0,23621,Rory Sabbatini,23.64,26,110
3,0,46970,Jon Rahm,23.20,29,125
4,0,33448,Justin Thomas,21.74,30,138
5,0,46550,Brandon Hagy,21.38,34,159
6,0,29926,Danny Lee,20.77,27,130
7,0,48822,Sebastián Muñoz,20.73,17,82
8,0,25396,Kevin Na,20.69,24,116
9,0,29461,Jamie Lovemark,20.00,33,165
10,0,29725,Tony Finau,19.67,36,183
11,0,28093,Miguel Angel Carballo,19.23,20,104
12,0,29221,Webb Simpson,19.17,23,120
13,0,28307,Matt Every,18.75,21,112
14,0,27129,Luke List,18.28,34,186
15,0,32839,Hideki Matsuyama,18.18,24,132
15,0,24502,Adam Scott,18.18,18,99
17,0,32448,James Hahn,18.12,25,138
18,0,22371,Aaron Baddeley,17.86,20,112
18,0,33204,Shane Lowry,17.86,10,56
20,0,29720,Andres Gonzales,17.81,26,146
21,0,30944,Jason Kokrak,17.73,25,141
22,0,27141,J.B. Holmes,17.65,24,136
23,0,40058,Zac Blair,17.61,25,142
24,0,34046,Jordan Spieth,17.32,22,127
25,0,25572,Graeme McDowell,17.19,11,64
26,0,31557,Jim Herman,17.11,13,76
27,0,26329,Louis Oosthuizen,17.05,15,88
28,0,37454,Whee Kim,16.92,22,130
29,0,46601,Trey Mullinax,16.88,27,160
29,0,48081,Xander Schauffele,16.88,27,160
31,0,28500,Martin Flores,16.87,28,166
31,0,25493,Nick Taylor,16.87,28,166
33,0,24140,Sean O'Hair,16.81,19,113
33,0,23320,Ryan Palmer,16.81,19,113
35,0,35879,Kelly Kraft,16.42,22,134
36,0,25686,Jason Dufner,16.41,21,128
37,0,47959,Bryson DeChambeau,16.33,24,147
38,0,34099,Harris English,16.25,26,160
38,0,25349,Tim Wilkinson,16.25,13,80
40,0,29479,Scott Brown,16.15,21,130
40,0,29518,Brendan Steele,16.15,21,130
42,0,26331,Charl Schwartzel,16.13,15,93
43,0,24024,Zach Johnson,16.09,14,87
43,0,49771,J.T. Poston,16.09,28,174
43,0,46501,Ollie Schniederjans,16.09,28,174
46,0,32366,Kevin Chappell,16.06,22,137
47,0,39975,Michael Kim,16.00,24,150
47,0,34409,David Lingmerth,16.00,16,100
49,0,20104,Ken Duke,15.97,19,119
50,0,24361,Pat Perez,15.82,25,158
51,0,28252,Seamus Power,15.79,24,152
51,0,22405,Justin Rose,15.79,15,95
53,0,34466,Peter Malnati,15.75,23,146
54,0,46443,Brian Campbell,15.73,14,89
55,0,27436,Graham DeLaet,15.65,18,115
56,0,36689,Brooks Koepka,15.63,20,128
57,0,34213,Grayson Murray,15.61,27,173
58,0,28679,Fabián Gómez,15.52,18,116
59,0,26851,Marc Leishman,15.51,29,187
60,0,25900,Lucas Glover,15.49,22,142
61,0,29223,Sam Saunders,15.32,19,124
62,0,29974,Branden Grace,15.31,15,98
63,0,24358,Robert Garrigus,15.24,16,105
64,0,26289,Boo Weekley,15.19,12,79
65,0,27214,Kevin Streelman,15.15,20,132
66,0,35506,Mackenzie Hughes,15.05,31,206
67,0,37189,Harold Varner III,15.00,24,160
68,0,32102,Rickie Fowler,14.94,13,87
69,0,33399,Adam Hadwin,14.91,17,114
70,0,31420,Anirban Lahiri,14.88,18,121
71,0,23325,Vaughn Taylor,14.74,14,95
72,0,33419,Cameron Tringale,14.66,17,116
73,0,26499,Rafa Cabrera Bello,14.61,13,89
74,0,12716,Charley Hoffman,14.49,30,207
75,0,30191,Julián Etulain,14.43,14,97
76,0,24781,Hunter Mahan,14.41,17,118
77,0,25632,Jimmy Walker,14.40,18,125
78,0,31323,Gary Woodland,14.39,19,132
79,0,40009,Dominic Bozzelli,14.29,20,140
79,0,32200,Roberto Castro,14.29,13,91
79,0,25720,Chad Collins,14.29,15,105
79,0,29289,S.Y. Noh,14.29,23,161
79,0,27064,Jhonattan Vegas,14.29,22,154
84,0,27095,Nick Watney,14.17,17,120
85,0,29478,Kevin Kisner,14.16,16,113
86,0,33120,Mark Anderson,14.13,13,92
86,0,29222,Billy Hurley III,14.13,13,92
88,0,34431,Robert Streb,14.07,19,135
89,0,37278,Nicholas Lindheim,14.06,18,128
90,0,28132,Tyrone Van Aswegen,14.00,21,150
91,0,25240,D.A. Points,13.95,12,86
92,0,31416,Derek Fathauer,13.89,20,144
93,0,35450,Patrick Cantlay,13.83,13,94
94,0,33122,Russell Knox,13.79,12,87
95,0,24846,Ricky Barnes,13.75,22,160
96,0,20229,Stewart Cink,13.73,21,153
96,0,25804,Bubba Watson,13.73,14,102
98,0,25274,Steven Bowditch,13.68,13,95
99,0,32757,Patton Kizzire,13.61,20,147
100,0,23983,Luke Donald,13.58,11,81
101,0,22046,Geoff Ogilvy,13.53,18,133
102,0,25834,Daniel Summerhays,13.51,20,148
103,0,26476,Chez Reavie,13.39,15,112
104,0,32333,Kevin Tway,13.37,23,172
105,0,35891,Cameron Smith,13.33,20,150
106,0,26300,Matt Jones,13.16,15,114
107,0,30926,Chris Kirk,13.14,18,137
108,0,36699,Patrick Rodgers,13.10,19,145
109,0,30110,Kyle Stanley,13.01,19,146
110,0,34358,Jonathan Randolph,12.90,12,93
111,0,30925,Dustin Johnson,12.82,15,117
112,0,34264,Hudson Swafford,12.78,17,133
113,0,29476,Kyle Reifers,12.73,14,110
114,0,25818,Scott Piercy,12.71,15,118
115,0,39324,J.J. Spaun,12.69,17,134
116,0,29485,Brett Stegmaier,12.62,13,103
116,0,26951,Johnson Wagner,12.62,13,103
118,0,21961,Charles Howell III,12.58,20,159
119,0,12510,Chad Campbell,12.50,17,136
120,0,20593,Greg Chalmers,12.40,16,129
121,0,34360,Patrick Reed,12.34,19,154
122,0,35300,Andrew Loupe,12.32,17,138
123,0,35545,Blayne Barber,12.28,14,114
124,0,28420,Ryan Brehm,12.21,16,131
125,0,40026,Daniel Berger,12.16,18,148
126,0,27958,Ryan Blaum,12.07,21,174
126,0,33461,Morgan Hoffmann,12.07,21,174
128,0,32150,Michael Thompson,12.05,10,83
129,0,20472,Alex Cejka,12.00,12,100
129,0,20572,Rod Pampling,12.00,18,150
131,0,33413,Ben Martin,11.93,13,109
132,0,24924,Bill Haas,11.81,15,127
133,0,19846,Brian Gay,11.76,14,119
133,0,29420,Billy Horschel,11.76,20,170
135,0,24138,Ian Poulter,11.71,13,111
136,0,27644,Brian Harman,11.64,17,146
137,0,37455,Si Woo Kim,11.57,14,121
138,0,32640,Troy Merritt,11.56,17,147
139,0,23497,Tag Ridings,11.54,12,104
140,0,33418,Shawn Stefani,11.50,13,113
141,0,24357,K.J. Choi,11.49,10,87
142,0,47128,Richy Werenski,11.46,11,96
143,0,31560,Brian Stuard,11.43,8,70
144,0,27974,Sung Kang,11.38,19,167
145,0,34174,John Huh,11.28,15,133
146,0,20157,Retief Goosen,11.24,10,89
147,0,24507,Jason Bohn,11.19,15,134
148,0,34098,Russell Henley,11.18,17,152
149,0,01810,Phil Mickelson,11.11,13,117
150,0,26596,Ryan Moore,11.00,11,100
151,0,27936,Martin Laird,10.92,13,119
152,0,27770,Camilo Villegas,10.85,14,129
153,0,31646,Emiliano Grillo,10.71,12,112
153,0,25892,Steve Wheatcroft,10.71,6,56
155,0,30852,Ryo Ishikawa,10.62,12,113
156,0,20771,Steven Alker,10.53,8,76
156,0,25191,Gonzalo Fernandez-Castaño,10.53,12,114
156,0,25345,Carl Pettersson,10.53,10,95
159,0,29908,C.T. Pan,10.48,13,124
160,0,30692,Scott Stallings,10.40,13,125
161,0,33948,Byeong Hun An,10.38,11,106
162,0,35110,Brett Drewitt,10.31,10,97
163,0,23108,Matt Kuchar,10.09,11,109
164,0,33141,Keegan Bradley,9.93,14,141
165,0,48084,Wesley Bryan,9.92,13,131
166,0,27895,Jonas Blixt,9.91,11,111
167,0,35532,Tom Hoge,9.89,9,91
168,0,25364,Paul Casey,9.82,11,112
169,0,19803,Ryan Armour,9.76,8,82
170,0,46732,Rick Lamb,9.59,7,73
171,0,23800,Bryce Molder,9.09,14,154
172,0,22986,Søren Kjeldsen,8.93,5,56
173,0,06522,Ernie Els,8.86,7,79
173,0,21209,Sergio Garcia,8.86,7,79
175,0,22056,Cameron Percy,8.85,10,113
176,0,34021,Bud Cauley,8.63,12,139
177,0,29740,Brad Fritsch,8.47,10,118
178,0,25198,Francesco Molinari,8.43,7,83
179,0,23541,Ben Crane,8.40,11,131
179,0,26758,David Hearn,8.40,11,131
181,0,36801,Mark Hubbard,7.81,10,128
182,0,23353,J.J. Henry,7.69,10,130
182,0,27649,Brandt Snedeker,7.69,5,65
184,0,27466,Spencer Levin,7.45,7,94
184,0,27963,Chris Stroud,7.45,7,94
186,0,39954,Cody Gribble,7.35,10,136
187,0,28237,Rory McIlroy,7.25,5,69
188,0,46440,Smylie Kaufman,6.80,10,147
189,0,31202,William McGirt,6.48,7,108
190,0,10809,Jim Furyk,4.48,3,67
