RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,27129,Luke List,41.14,151,367
2,0,26300,Matt Jones,39.88,67,168
3,0,36689,Brooks Koepka,39.34,120,305
4,0,33204,Shane Lowry,38.89,56,144
5,0,34213,Grayson Murray,38.72,127,328
6,0,46550,Brandon Hagy,37.60,91,242
7,0,22405,Justin Rose,37.39,89,238
8,0,46970,Jon Rahm,37.07,109,294
9,0,29725,Tony Finau,36.90,145,393
10,0,35506,Mackenzie Hughes,36.58,139,380
11,0,35300,Andrew Loupe,36.42,59,162
12,0,32333,Kevin Tway,36.24,104,287
13,0,33448,Justin Thomas,36.08,105,291
14,0,46440,Smylie Kaufman,36.07,79,219
15,0,12716,Charley Hoffman,36.01,148,411
16,0,26331,Charl Schwartzel,35.87,80,223
17,0,32839,Hideki Matsuyama,35.69,101,283
18,0,24781,Hunter Mahan,35.32,71,201
19,0,40009,Dominic Bozzelli,34.87,68,195
20,0,28237,Rory McIlroy,34.68,60,173
21,0,33461,Morgan Hoffmann,34.62,99,286
22,0,27974,Sung Kang,34.59,110,318
23,0,28093,Miguel Angel Carballo,34.51,49,142
24,0,46732,Rick Lamb,34.45,41,119
25,0,34046,Jordan Spieth,34.44,104,302
26,0,25900,Lucas Glover,34.40,118,343
27,0,20157,Retief Goosen,34.09,45,132
28,0,31420,Anirban Lahiri,34.05,79,232
29,0,23497,Tag Ridings,33.99,52,153
30,0,33419,Cameron Tringale,33.93,76,224
31,0,32102,Rickie Fowler,33.90,99,292
32,0,26851,Marc Leishman,33.84,111,328
33,0,39954,Cody Gribble,33.82,93,275
34,0,27095,Nick Watney,33.66,68,202
35,0,28089,Jason Day,33.60,83,247
35,0,46601,Trey Mullinax,33.60,83,247
37,0,32366,Kevin Chappell,33.55,105,313
37,0,31323,Gary Woodland,33.55,103,307
39,0,27141,J.B. Holmes,33.33,81,243
40,0,35891,Cameron Smith,33.21,91,274
41,0,28500,Martin Flores,33.18,73,220
41,0,26289,Boo Weekley,33.18,71,214
43,0,30944,Jason Kokrak,33.14,114,344
44,0,28307,Matt Every,33.01,69,209
45,0,30925,Dustin Johnson,32.89,75,228
46,0,01810,Phil Mickelson,32.84,89,271
47,0,25834,Daniel Summerhays,32.73,109,333
48,0,29740,Brad Fritsch,32.61,45,138
49,0,30110,Kyle Stanley,32.54,123,378
50,0,35545,Blayne Barber,32.51,66,203
50,0,24140,Sean O'Hair,32.51,92,283
52,0,25493,Nick Taylor,32.41,105,324
53,0,34264,Hudson Swafford,32.39,92,284
54,0,27214,Kevin Streelman,32.29,93,288
55,0,23621,Rory Sabbatini,32.26,60,186
56,0,25632,Jimmy Walker,32.24,69,214
57,0,34099,Harris English,32.17,83,258
58,0,34360,Patrick Reed,32.10,121,377
59,0,37278,Nicholas Lindheim,32.06,42,131
60,0,29461,Jamie Lovemark,32.00,112,350
61,0,29518,Brendan Steele,31.99,95,297
62,0,28420,Ryan Brehm,31.98,79,247
63,0,29720,Andres Gonzales,31.73,66,208
64,0,31416,Derek Fathauer,31.53,70,222
64,0,34098,Russell Henley,31.53,111,352
66,0,35532,Tom Hoge,31.50,40,127
66,0,28132,Tyrone Van Aswegen,31.50,80,254
68,0,39324,J.J. Spaun,31.46,84,267
69,0,23320,Ryan Palmer,31.40,54,172
70,0,49771,J.T. Poston,31.34,84,268
71,0,23353,J.J. Henry,31.25,80,256
72,0,29926,Danny Lee,31.23,94,301
73,0,29289,S.Y. Noh,31.21,88,282
74,0,29223,Sam Saunders,31.16,62,199
75,0,27649,Brandt Snedeker,31.03,54,174
75,0,33418,Shawn Stefani,31.03,63,203
75,0,37189,Harold Varner III,31.03,99,319
78,0,21209,Sergio Garcia,31.02,67,216
79,0,34021,Bud Cauley,30.90,106,343
80,0,28252,Seamus Power,30.89,76,246
81,0,35450,Patrick Cantlay,30.84,66,214
82,0,46501,Ollie Schniederjans,30.74,91,296
83,0,26596,Ryan Moore,30.66,84,274
84,0,48081,Xander Schauffele,30.48,89,292
85,0,46443,Brian Campbell,30.47,39,128
86,0,27064,Jhonattan Vegas,30.42,101,332
87,0,34358,Jonathan Randolph,30.24,62,205
88,0,32640,Troy Merritt,30.23,78,258
89,0,32448,James Hahn,30.18,99,328
90,0,39975,Michael Kim,30.16,92,305
91,0,40026,Daniel Berger,30.07,89,296
92,0,25198,Francesco Molinari,29.92,79,264
93,0,27436,Graham DeLaet,29.89,84,281
94,0,33120,Mark Anderson,29.77,39,131
95,0,27895,Jonas Blixt,29.74,69,232
96,0,29485,Brett Stegmaier,29.70,60,202
97,0,25396,Kevin Na,29.68,84,283
98,0,30852,Ryo Ishikawa,29.61,45,152
