RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
52,0,10860,Justin Leonard,67.79,1086,1602,-0.27
52,0,06581,David Sutherland,67.79,1269,1872,-0.24
54,0,01797,Rocco Mediate,67.75,878,1296,-0.24
54,0,01996,Mike Reid,67.75,878,1296,-0.22
56,0,01766,Billy Mayfair,67.74,1073,1584,-0.23
57,0,08045,Perry Moss,67.71,646,954,-0.23
58,0,02101,Joey Sindelar,67.66,1023,1512,-0.24
59,0,20095,Carl Paulson,67.58,1253,1854,-0.26
60,0,06515,Shaun Micheel,67.52,1106,1638,-0.24
61,0,01619,Skip Kendall,67.46,1360,2016,-0.28
61,0,08993,Franklin Langham,67.46,1105,1638,-0.29
63,0,08375,Paul Stankowski,67.43,886,1314,-0.30
64,0,20099,Doug Barron,67.41,995,1476,-0.24
64,0,10962,Bradley Hughes,67.41,1092,1620,-0.23
66,0,01203,Russ Cochran,67.37,861,1278,-0.26
67,0,06573,Brandt Jobe,67.36,1067,1584,-0.25
68,0,12645,Brent Geiberger,67.33,909,1350,-0.25
69,0,10885,Robert Allenby,67.28,1090,1620,-0.27
70,0,20445,Casey Martin,67.23,1065,1584,-0.25
71,0,01157,Tom Byrum,67.17,1076,1602,-0.24
72,0,01577,Lee Janzen,67.10,1075,1602,-0.26
73,0,24357,K.J. Choi,67.04,1074,1602,-0.23
74,0,01361,Dan Forsman,66.92,1060,1584,-0.23
74,0,01920,Craig Parry,66.92,783,1170,-0.24
76,0,12652,Cameron Beckman,66.87,975,1458,-0.23
77,0,12782,Tim Herron,66.85,1107,1656,-0.27
78,0,08075,Jerry Kelly,66.82,1335,1998,-0.27
79,0,10457,Frank Nobilo,66.78,1142,1710,-0.23
80,0,19824,Craig Barlow,66.67,1152,1728,-0.24
81,0,06044,Scott Gump,66.61,1259,1890,-0.18
82,0,01553,John Huston,66.60,935,1404,-0.28
83,0,06522,Ernie Els,66.49,766,1152,-0.29
84,0,07867,Woody Austin,66.39,1207,1818,-0.24
85,0,01569,Peter Jacobsen,66.24,775,1170,-0.22
86,0,02257,Brian Watts,66.22,1049,1584,-0.23
87,0,23125,Brad Elder,66.21,1311,1980,-0.26
88,0,02010,Loren Roberts,66.19,977,1476,-0.26
89,0,08931,Glen Day,66.18,1096,1656,-0.28
90,0,06078,Esteban Toledo,66.12,1321,1998,-0.23
91,0,11032,Frank Lickliter II,66.08,1249,1890,-0.27
92,0,20105,Jeff Gove,66.06,975,1476,-0.21
93,0,01035,Tommy Armour III,66.04,1058,1602,-0.21
94,0,12660,Jesper Parnevik,65.97,760,1152,-0.31
95,0,21805,Harrison Frazar,65.95,831,1260,-0.28
96,0,23614,Rich Beem,65.91,961,1458,-0.23
97,0,06617,Brian Henninger,65.86,1055,1602,-0.28
98,0,01723,Andrew Magee,65.83,865,1314,-0.25
99,0,01093,Ronnie Black,65.82,936,1422,-0.23
99,0,20094,Jonathan Kaye,65.82,1327,2016,-0.29
101,0,06315,Pete Jordan,65.80,1208,1836,-0.22
102,0,24356,Jason Buha,65.79,971,1476,-0.23
102,0,02110,Jerry Smith,65.79,1196,1818,-0.22
104,0,20029,Notah Begay III,65.69,875,1332,-0.24
105,0,02133,Craig Stadler,65.57,779,1188,-0.27
106,0,20098,Stuart Appleby,65.51,908,1386,-0.28
107,0,07763,Doug Dunakey,65.49,943,1440,-0.26
108,0,10425,Jay Williamson,65.47,1202,1836,-0.28
109,0,01926,Steve Pate,65.40,1036,1584,-0.25
110,0,01042,Paul Azinger,65.36,800,1224,-0.32
110,0,01905,Joe Ozaki,65.36,600,918,-0.22
112,0,01063,Ben Bates,65.33,1223,1872,-0.22
113,0,06332,Neal Lancaster,65.32,1117,1710,-0.24
114,0,06088,Steve Gotsche,65.29,1046,1602,-0.25
115,0,08537,J.P. Hayes,65.17,1044,1602,-0.28
116,0,20043,Edward Fryatt,65.12,1137,1746,-0.26
117,0,01761,Len Mattiace,65.11,1254,1926,-0.24
118,0,01014,Fulton Allem,65.04,878,1350,-0.21
119,0,01142,Bart Bryant,64.99,854,1314,-0.19
119,0,01191,Barry Cheesman,64.99,1088,1674,-0.26
119,0,06090,Jim McGovern,64.99,620,954,-0.28
122,0,06809,Bob Burns,64.98,1041,1602,-0.27
122,0,02279,Mark Wiebe,64.98,1076,1656,-0.24
124,0,08535,Gary Nicklaus,64.97,959,1476,-0.23
125,0,11011,Mike Sposa,64.92,853,1314,-0.23
126,0,12823,Carlos Franco,64.91,958,1476,-0.29
127,0,01374,Robin Freeman,64.85,1144,1764,-0.24
128,0,12753,David Morland IV,64.79,1003,1548,-0.25
129,0,19846,Brian Gay,64.76,1154,1782,-0.27
130,0,07749,Brett Quigley,64.73,734,1134,-0.25
130,0,06431,Jean Van de Velde,64.73,734,1134,-0.25
132,0,12388,Michael Clark II,64.72,932,1440,-0.27
132,0,06140,Sean Murphy,64.72,1165,1800,-0.25
132,0,20127,Chris Riley,64.72,1095,1692,-0.26
135,0,21949,Joe Ogilvie,64.71,1060,1638,-0.27
136,0,10963,Jimmy Green,64.59,965,1494,-0.24
137,0,10201,Matt Gogel,64.55,976,1512,-0.25
138,0,01329,Brad Faxon,64.41,1113,1728,-0.31
138,0,01823,Larry Mize,64.41,800,1242,-0.26
140,0,01098,Jay Don Blake,64.34,1077,1674,-0.27
141,0,12680,Shigeki Maruyama,64.33,938,1458,-0.25
142,0,07101,Dave Stockton Jr.,64.18,1005,1566,-0.24
143,0,22913,John Rollins,64.12,831,1296,-0.21
144,0,10912,Craig Perks,64.09,946,1476,-0.22
145,0,10569,Mike Brisky,64.08,992,1548,-0.23
146,0,08385,Omar Uresti,63.95,1082,1692,-0.22
147,0,01116,Michael Bradley,63.93,840,1314,-0.24
148,0,21007,Gabriel Hjertstedt,63.92,955,1494,-0.26
149,0,01282,Trevor Dodds,63.82,965,1512,-0.25
150,0,01132,Mark Brooks,63.70,986,1548,-0.26
151,0,06643,Paul Goydos,63.69,1112,1746,-0.26
152,0,01533,P.H. Horgan III,63.68,745,1170,-0.21
153,0,01941,Tom Pernice Jr.,63.66,1100,1728,-0.27
154,0,08547,John Maginnes,63.64,1134,1782,-0.22
155,0,19881,Robert Damron,63.61,1042,1638,-0.28
156,0,01510,Nolan Henke,63.43,902,1422,-0.17
157,0,01326,Nick Faldo,63.33,513,810,-0.21
158,0,10585,Scott McCarron,63.32,1117,1764,-0.32
159,0,01331,Rick Fehr,63.30,809,1278,-0.25
159,0,10213,Dicky Pride,63.30,1071,1692,-0.23
161,0,01261,Jay Delsing,63.14,1057,1674,-0.23
162,0,01457,Jay Haas,63.13,875,1386,-0.23
163,0,23621,Rory Sabbatini,63.12,943,1494,-0.31
164,0,01376,Bob Friend,62.98,1043,1656,-0.23
165,0,01040,Emlyn Aubrey,62.85,724,1152,-0.22
166,0,02131,Mike Springer,62.83,916,1458,-0.28
167,0,01175,Jim Carter,62.74,1039,1656,-0.26
168,0,01024,Billy Andrade,62.53,968,1548,-0.28
169,0,01320,Bob Estes,62.43,663,1062,-0.25
170,0,06014,Eric Booker,62.35,954,1530,-0.21
171,0,01927,Dennis Paulson,62.34,864,1386,-0.27
172,0,08243,Aaron Bengoechea,62.33,819,1314,-0.21
173,0,23656,Jason Caron,62.22,840,1350,-0.20
174,0,06062,Charles Raulerson,62.19,1097,1764,-0.26
175,0,01249,John Daly,62.08,771,1242,-0.25
176,0,21209,Sergio Garcia,61.92,535,864,-0.32
177,0,01599,Steve Jones,61.86,746,1206,-0.27
177,0,06527,Steve Stricker,61.86,657,1062,-0.26
179,0,19822,Bobby Cochran,61.77,845,1368,-0.23
180,0,22064,Craig Spence,61.57,942,1530,-0.22
181,0,06613,Tommy Tolles,61.48,664,1080,-0.28
182,0,01323,Brad Fabel,61.17,969,1584,-0.25
183,0,07363,Craig Bowden,61.01,593,972,-0.19
184,0,12449,Ryan Howison,60.91,888,1458,-0.22
185,0,10117,Bob Heintz,60.85,931,1530,-0.25
186,0,21593,Keith Nolan,60.43,620,1026,-0.20
187,0,01549,Mike Hulbert,60.42,870,1440,-0.23
187,0,07753,Kevin Wentworth,60.42,870,1440,-0.24
189,0,01378,David Frost,60.36,641,1062,-0.23
190,0,02218,Ted Tryba,59.53,1168,1962,-0.25
191,0,01072,Chip Beck,59.07,521,882,-0.25
192,0,11653,Paul Curry,58.77,677,1152,-0.24
193,0,01887,Mark O'Meara,58.39,536,918,-0.26
194,0,01928,Corey Pavin,58.18,754,1296,-0.23
195,0,01489,Steve Hart,57.62,726,1260,-0.19
