RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,01677,Tom Lehman,$2390159
2,0,01810,Phil Mickelson,$1697799
3,0,01226,Fred Couples,$1670900
4,0,01132,Mark Brooks,$1604396
5,0,06527,Steve Stricker,$1427267
6,0,01706,Davis Love III,$1345700
7,1,01527,Scott Hoch,$1343564
8,-1,01887,Mark O'Meara,$1298749
9,0,01599,Steve Jones,$1257269
10,0,01326,Nick Faldo,$1142621
11,0,01329,Brad Faxon,$1115622
12,0,06522,Ernie Els,$1106944
13,0,09011,David Duval,$1007079
14,1,10860,Justin Leonard,$998640
15,1,01945,Kenny Perry,$989452
16,-2,02256,Tom Watson,$981238
17,0,01876,Greg Norman,$926487
18,0,08793,Tiger Woods,$906171
19,0,06613,Tommy Tolles,$882289
20,2,01219,John Cook,$873466
21,-1,06567,Vijay Singh,$855140
22,-1,01928,Corey Pavin,$851320
23,0,01116,Michael Bradley,$824258
24,0,01381,Fred Funk,$823484
25,0,01724,Jeff Maggert,$804955
26,2,01161,Mark Calcavecchia,$755976
27,-1,10809,Jim Furyk,$752200
28,4,02246,Duffy Waldorf,$738882
29,-2,02010,Loren Roberts,$725231
30,-1,02104,Jeff Sluman,$681426
31,-1,01457,Jay Haas,$673019
32,-1,02146,Payne Stewart,$636293
33,0,08375,Paul Stankowski,$612483
34,0,01577,Lee Janzen,$612166
35,0,10457,Frank Nobilo,$604292
36,0,01891,David Ogrin,$562099
37,0,07867,Woody Austin,$556969
38,2,02133,Craig Stadler,$537070
39,-1,02223,Bob Tway,$529456
40,-1,01553,John Huston,$512081
41,0,01313,Steve Elkington,$491637
42,0,01783,Mark McCumber,$487226
43,0,12782,Tim Herron,$485095
44,0,01797,Rocco Mediate,$479629
45,0,02023,Clarence Rose,$479399
46,0,10585,Scott McCarron,$478780
47,0,01968,Nick Price,$471467
48,6,01549,Mike Hulbert,$470881
49,-1,01633,Tom Kite,$469326
50,-1,01024,Billy Andrade,$456218
51,-1,01920,Craig Parry,$454203
52,-1,06643,Paul Goydos,$446936
53,-1,06575,Dudley Hart,$439171
54,-1,02267,D.A. Weibring,$436275
55,3,01766,Billy Mayfair,$421528
56,-1,08635,Colin Montgomerie,$421011
57,-1,01975,Tom Purtzer,$411564
58,-1,12660,Jesper Parnevik,$407794
59,0,01378,David Frost,$382947
60,2,02214,Kirk Triplett,$372794
61,-1,02321,Fuzzy Zoeller,$358079
62,6,01723,Andrew Magee,$357504
63,-2,01098,Jay Don Blake,$356637
64,-1,08075,Jerry Kelly,$347448
65,-1,01203,Russ Cochran,$343059
66,-1,06012,Greg Kraft,$342788
67,-1,07235,John Morse,$336338
68,-1,01307,Joel Edwards,$332877
69,0,01201,Lennie Clements,$325166
70,0,02099,Scott Simpson,$321398
71,0,08931,Glen Day,$319354
72,0,01823,Larry Mize,$317468
73,0,01408,Kelly Gibson,$315039
74,0,01510,Nolan Henke,$311813
75,0,02245,Grant Waite,$311500
76,0,01040,Emlyn Aubrey,$309591
77,0,01864,Larry Nelson,$305083
78,8,01331,Rick Fehr,$303187
79,-1,06214,Guy Boros,$283358
80,-1,02294,Willie Wood,$282994
81,-1,01072,Chip Beck,$281713
82,-1,06124,Patrick Burke,$279217
83,-1,10569,Mike Brisky,$278792
84,-1,01385,Jim Gallagher Jr.,$277740
85,-1,01707,Steve Lowery,$276804
86,-1,02101,Joey Sindelar,$275531
87,0,01346,Ed Fiori,$270380
88,0,01006,John Adams,$266765
89,0,06034,Marco Dawson,$261661
90,0,01388,Robert Gamez,$260307
91,0,01837,Gil Morgan,$259776
92,0,01143,Brad Bryant,$256814
93,0,01249,John Daly,$250687
94,0,01093,Ronnie Black,$247320
95,0,01185,Brandel Chamblee,$242240
96,0,01761,Len Mattiace,$238977
97,0,01139,Olin Browne,$234403
98,0,01042,Paul Azinger,$232041
99,0,02271,Wayne Westner,$231942
100,0,01096,Phil Blackmar,$229274
101,0,01175,Jim Carter,$229069
102,0,01323,Brad Fabel,$228667
103,0,01905,Joe Ozaki,$227763
104,0,02115,Taylor Smith,$225240
105,0,02159,Curtis Strange,$224883
106,0,01748,Doug Martin,$218479
107,0,06332,Neal Lancaster,$210000
108,0,02206,David Toms,$205188
109,0,01569,Peter Jacobsen,$203197
110,0,01306,David Edwards,$201974
111,0,02279,Mark Wiebe,$201058
112,0,01682,Wayne Levi,$198431
113,0,06315,Pete Jordan,$196244
114,0,02170,Hal Sutton,$193723
115,0,20472,Alex Cejka,$192387
116,0,01235,Ben Crenshaw,$191790
117,0,02008,Lee Rinker,$191437
118,0,01361,Dan Forsman,$188726
119,0,07087,Hugh Royer III,$186355
120,0,01943,Chris Perry,$184171
121,0,08547,John Maginnes,$184065
122,0,06577,John Wilson,$182121
123,0,01771,Blaine McCallister,$179427
124,0,06044,Scott Gump,$177332
125,0,07101,Dave Stockton Jr.,$176056
126,0,10213,Dicky Pride,$175663
127,0,20098,Stuart Appleby,$173150
128,0,08385,Omar Uresti,$171797
129,0,01157,Tom Byrum,$169500
130,0,06036,Scott Dunlap,$168682
131,0,01196,Brian Claar,$165511
132,0,02131,Mike Springer,$164666
133,0,01334,Keith Fergus,$164640
134,0,02218,Ted Tryba,$162944
135,0,01014,Fulton Allem,$162515
136,0,01444,Ken Green,$161663
137,0,01996,Mike Reid,$161284
138,0,01414,Bob Gilder,$158694
139,0,01690,Bruce Lietzke,$158191
140,0,07267,Allen Doyle,$149289
141,0,20229,Stewart Cink,$148665
142,0,06595,Kevin Sutherland,$147828
143,0,01353,Bruce Fleisher,$143380
144,0,02241,Bobby Wadkins,$142003
145,0,11032,Frank Lickliter II,$141847
146,0,06617,Brian Henninger,$138680
147,0,01200,Keith Clearwater,$137617
148,0,10649,Tom Scherrer,$136323
149,0,02242,Lanny Wadkins,$136245
150,0,01374,Robin Freeman,$133605
151,0,01717,Sandy Lyle,$132490
152,0,10215,Charlie Rymer,$132076
153,0,06090,Jim McGovern,$131477
154,0,02167,Mike Sullivan,$126069
155,0,02049,Gene Sauers,$123904
156,0,01320,Bob Estes,$123100
157,0,01701,Bob Lohr,$122463
158,0,01261,Jay Delsing,$120246
159,0,01604,Steve Jurgensen,$118049
160,0,20095,Carl Paulson,$116071
161,0,06064,Jeff Gallagher,$114001
162,0,20259,Hisayuki Sasaki,$105651
163,0,01156,Curt Byrum,$104226
164,0,01355,Raymond Floyd,$103050
165,0,01559,Hale Irwin,$102800
166,0,08337,Mike Heinen,$102588
167,0,02135,Mike Standly,$102034
168,0,01475,Donnie Hammond,$101455
169,0,01958,Dan Pohl,$100562
170,0,12626,Joey Gullion,$99849
171,0,02186,Brian Tennyson,$96329
172,0,19883,Joe Daley,$96287
173,0,01960,Don Pooley,$94351
174,0,01435,Wayne Grady,$94338
175,0,01068,Andy Bean,$89862
176,0,02239,Scott Verplank,$88801
177,0,01142,Bart Bryant,$88788
178,0,06140,Sean Murphy,$86394
179,0,01666,Bernhard Langer,$84183
180,0,08993,Franklin Langham,$83632
181,0,10962,Bradley Hughes,$83087
182,0,10425,Jay Williamson,$82773
183,0,01035,Tommy Armour III,$82616
184,0,02303,Robert Wrenn,$81690
185,0,08633,Per-Ulrik Johansson,$79100
186,0,01890,Brett Ogle,$77622
187,0,02171,Mike Swartz,$77616
188,0,01796,Mark McNulty,$75994
189,0,06066,Gary Rusnak,$74209
190,0,01133,Billy Ray Brown,$70203
191,0,01487,Jeff Hart,$69450
192,0,10505,Shane Bertsch,$68517
193,0,19905,Andrew Coltart,$66861
194,0,20400,Michael Campbell,$66338
195,0,01607,Brian Kamm,$64988
196,0,01557,John Inman,$62806
197,0,19904,Paul Lawrie,$62500
198,0,19825,Darren Clarke,$59400
199,0,01736,Roger Maltbie,$58225
200,0,01360,Anders Forsbrand,$57916
201,0,01971,Dillard Pruitt,$55954
202,0,02300,Ian Woosnam,$55696
203,0,01603,Jeff Julian,$55602
204,0,12702,Costantino Rocca,$55316
205,0,19991,Peter Hedblom,$54250
205,0,07269,Greg Turner,$54250
207,0,02226,Tray Tyner,$53426
208,0,20848,Ángel Cabrera,$53000
209,0,12680,Shigeki Maruyama,$50588
210,0,01418,Bill Glasson,$50028
211,0,19958,Miguel Angel Jiménez,$49381
212,0,20766,Padraig Harrington,$47775
213,0,10203,Bryan Gorman,$47713
214,0,12661,Todd Barranger,$47000
214,0,07457,Steve Flesch,$47000
216,0,12461,Paul McGinley,$46113
217,0,01869,Jack Nicklaus,$45206
218,0,01284,Mike Donald,$43185
219,0,01938,David Peoples,$42145
220,0,02207,Sam Torrance,$41454
221,0,02106,Chris Smith,$41112
222,0,11418,Marc Farry,$40000
222,0,06431,Jean Van de Velde,$40000
224,0,20548,Hidemichi Tanaka,$38999
225,0,12389,Barry Lane,$38100
226,0,20051,Joe Acosta Jr.,$37632
227,0,08191,Paul Broadhurst,$37514
228,0,10423,Mike Weir,$36624
229,0,07003,David Berganio Jr.,$36590
230,0,07659,P.J. Cowan,$35356
230,0,22079,Gary Marks,$35356
232,0,01205,Jim Colbert,$35250
233,0,01060,Dave Barr,$34810
234,0,06657,Steve Rintoul,$33965
235,0,01886,Peter O'Malley,$33552
236,0,20505,Lucas Parsons,$31683
237,0,02020,Eduardo Romero,$31608
238,0,01572,Mark James,$30613
239,0,02322,Richard Zokol,$30260
240,0,01725,John Mahaffey,$30016
241,0,02195,Leonard Thompson,$29790
242,0,19913,Ron Whittaker,$29656
243,0,01906,Masashi Jumbo Ozaki,$28920
244,0,06599,John Elliott,$26926
245,0,20850,Daniel Chopra,$26550
245,0,20378,Mathias Grönberg,$26550
247,0,12666,Jorge Berendt,$26250
247,0,10944,Thomas Bjørn,$26250
247,0,20870,Rene Budde,$26250
247,0,22075,Ricardo Gonzalez,$26250
251,0,01685,J.L. Lewis,$26118
252,0,01162,Rex Caldwell,$25271
253,0,02201,Jim Thorpe,$25130
254,0,01517,Satoshi Higashi,$24911
255,0,20858,Michael Welch,$24025
256,0,20154,Guy Hill,$24000
257,0,06425,Rick Todd,$23721
258,0,01949,Mark Pfeil,$23510
259,0,12781,Scott Medlin,$23277
260,0,01926,Steve Pate,$23139
261,0,20393,Philip Walton,$22740
262,0,08681,Manny Zerman,$22321
263,0,01984,Sam Randolph,$22166
264,0,11722,Stewart Ginn,$21760
265,0,08215,Steve Schneiter,$21548
266,0,01282,Trevor Dodds,$20638
267,0,02054,Ken Schall,$20400
268,0,19896,Patrick Lee,$20250
269,0,19965,Peter Mitchell,$18764
270,0,20471,Sven Struver,$18700
271,0,06251,Chris DiMarco,$18678
272,0,19980,Jim Payne,$18441
273,0,19919,Carl Mason,$18406
274,0,10824,Seiki Okuda,$18200
275,0,09071,David Gilford,$17983
276,0,20043,Edward Fryatt,$17575
277,0,01998,Jack Renner,$17500
278,0,07569,Mark Carnevale,$17485
279,0,02100,Tim Simpson,$16953
280,0,19983,Andy Oldcorn,$16150
281,0,10885,Robert Allenby,$15932
282,0,02007,Larry Rinker,$15770
283,0,01288,Ed Dougherty,$15250
284,0,06088,Steve Gotsche,$14071
285,0,01844,Mark Mouland,$14000
285,0,20672,Schalk Van Der Merwe,$14000
287,0,02225,Howard Twitty,$13738
288,0,01550,Ed Humenik,$13508
289,0,01659,Massy Kuramoto,$13214
290,0,06791,Mark Wurtz,$13040
291,0,20157,Retief Goosen,$12863
292,0,10207,Jimmy Johnston,$12500
293,0,21302,Chris Williams,$12206
294,0,14269,Eamonn Darcy,$12158
295,0,01330,David Feherty,$12148
296,0,02255,Denis Watson,$12118
297,0,02094,Tony Sills,$11734
298,0,01560,David Ishii,$11606
299,0,01779,Gary McCord,$11473
300,0,01198,Howard Clark,$11390
301,0,06052,Andy Morse,$11355
302,0,01858,Tommy Nakajima,$11315
303,0,02111,Mike Smith,$11200
304,0,20856,Klas Eriksson,$11083
305,0,20158,Anthony Rodriguez,$10965
306,0,01571,Barry Jaeckel,$10779
307,0,12663,Phil Tataurangi,$10543
308,0,22076,Young Suk Kwon,$10450
309,0,02067,Ted Schulz,$10259
310,0,20387,Jarmo Sandelin,$10009
311,0,20371,Richard Boxall,$9920
311,0,01473,Todd Hamilton,$9920
313,0,01358,Bob Ford,$9918
313,0,08973,Wayne Riley,$9918
315,0,01941,Tom Pernice Jr.,$9735
316,0,01051,Seve Ballesteros,$9300
317,0,01409,Rick Gibson,$9250
317,0,01592,Tony Johnstone,$9250
319,0,11094,Clay Devers,$8930
319,0,21182,Raul Fretes,$8930
319,0,10383,Chad Magee,$8930
319,0,20951,Jon Robson,$8930
323,0,20104,Ken Duke,$8900
324,0,06004,Stephen Ames,$8816
325,0,01011,Rafael Alarcon,$8667
326,0,02077,Nobuo Serizawa,$8520
327,0,13155,Brian Barnes,$8486
327,0,20596,Michael Jonzon,$8486
