RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,08793,Tiger Woods,89.07,163,183,-0.66
2,0,20229,Stewart Cink,88.05,221,251,-0.41
3,0,21528,Henrik Stenson,87.61,198,226,-0.53
4,0,23353,J.J. Henry,87.43,299,342,-0.39
5,0,24846,Ricky Barnes,86.81,250,288,-0.35
5,0,10809,Jim Furyk,86.81,237,273,-0.41
7,0,20443,Jin Park,86.77,164,189,-0.39
8,0,34261,Scott Langley,86.71,248,286,-0.44
9,0,06527,Steve Stricker,86.57,174,201,-0.56
10,0,24781,Hunter Mahan,86.54,315,364,-0.45
11,0,24357,K.J. Choi,86.24,257,298,-0.41
12,0,20572,Rod Pampling,86.08,167,194,-0.39
13,0,32200,Roberto Castro,85.88,371,432,-0.46
14,0,25632,Jimmy Walker,85.85,370,431,-0.46
15,0,28135,Aaron Watkins,85.81,133,155,-0.53
16,0,31323,Gary Woodland,85.68,371,433,-0.47
17,0,01116,Michael Bradley,85.64,161,188,-0.38
18,0,30926,Chris Kirk,85.57,344,402,-0.49
19,0,10860,Justin Leonard,85.48,259,303,-0.43
20,0,23638,Brendon de Jonge,85.47,406,475,-0.43
21,0,29221,Webb Simpson,85.41,316,370,-0.47
22,0,21209,Sergio Garcia,85.29,203,238,-0.50
22,0,29289,S.Y. Noh,85.29,261,306,-0.42
24,0,20645,John Senden,85.19,253,297,-0.48
25,0,12510,Chad Campbell,85.11,280,329,-0.43
26,0,22378,Trevor Immelman,84.91,225,265,-0.33
27,0,31557,Jim Herman,84.89,191,225,-0.40
28,0,23497,Tag Ridings,84.88,247,291,-0.42
29,0,06567,Vijay Singh,84.81,201,237,-0.33
30,0,24358,Robert Garrigus,84.67,254,300,-0.45
31,0,22405,Justin Rose,84.32,199,236,-0.50
32,0,24024,Zach Johnson,84.27,284,337,-0.42
33,0,23800,Bryce Molder,84.25,246,292,-0.46
34,0,24494,Erik Compton,84.18,266,316,-0.35
34,0,27436,Graham DeLaet,84.18,330,392,-0.48
36,0,23135,Tim Clark,84.13,175,208,-0.42
37,0,33141,Keegan Bradley,84.12,339,403,-0.49
38,0,28679,Fabián Gómez,84.11,217,258,-0.44
39,0,23983,Luke Donald,84.08,169,201,-0.47
40,0,22806,Doug LaBelle II,84.06,211,251,-0.43
41,0,24361,Pat Perez,84.03,263,313,-0.45
42,0,32366,Kevin Chappell,83.97,309,368,-0.45
43,0,27963,Chris Stroud,83.90,297,354,-0.44
44,0,28310,Lee Williams,83.88,203,242,-0.37
45,0,10885,Robert Allenby,83.87,182,217,-0.34
46,0,20098,Stuart Appleby,83.78,310,370,-0.40
47,0,28092,D.H. Lee,83.64,225,269,-0.47
47,0,20160,Charlie Wi,83.64,225,269,-0.43
49,0,25834,Daniel Summerhays,83.63,332,397,-0.49
50,0,26851,Marc Leishman,83.44,262,314,-0.44
50,0,01810,Phil Mickelson,83.44,272,326,-0.56
52,0,32698,Bobby Gates,83.43,151,181,-0.32
52,0,20766,Padraig Harrington,83.43,146,175,-0.42
54,0,28455,Will Claxton,83.39,236,283,-0.35
54,0,24490,George McNeill,83.39,251,301,-0.43
56,0,24502,Adam Scott,83.33,200,240,-0.53
57,0,26476,Chez Reavie,83.28,254,305,-0.37
58,0,25804,Bubba Watson,83.17,346,416,-0.42
59,0,26758,David Hearn,83.15,296,356,-0.42
60,0,25336,Alistair Presnell,83.11,187,225,-0.42
61,0,06573,Brandt Jobe,83.05,196,236,-0.46
62,0,01724,Jeff Maggert,83.04,235,283,-0.37
63,0,25444,Justin Hicks,82.99,244,294,-0.39
64,0,31202,William McGirt,82.92,301,363,-0.43
65,0,32448,James Hahn,82.87,266,321,-0.47
65,0,27649,Brandt Snedeker,82.87,237,286,-0.55
67,0,34431,Robert Streb,82.85,256,309,-0.39
68,0,23623,Bo Van Pelt,82.76,216,261,-0.45
69,0,27129,Luke List,82.73,230,278,-0.45
70,0,27503,Steve LeBrun,82.67,229,277,-0.40
71,0,20593,Greg Chalmers,82.57,270,327,-0.48
72,0,26289,Boo Weekley,82.53,378,458,-0.38
73,0,33869,Eric Meierdierks,82.52,170,206,-0.34
74,0,23108,Matt Kuchar,82.50,297,360,-0.49
75,0,27933,John Merrick,82.45,263,319,-0.45
76,0,25686,Jason Dufner,82.44,291,353,-0.38
77,0,23452,Nicolas Colsaerts,82.38,173,210,-0.38
78,0,21878,Mark Wilson,82.35,196,238,-0.36
79,0,21961,Charles Howell III,82.31,349,424,-0.48
79,0,23621,Rory Sabbatini,82.31,335,407,-0.47
81,0,34099,Harris English,82.28,339,412,-0.49
81,0,21731,Freddie Jacobson,82.28,195,237,-0.46
83,0,27214,Kevin Streelman,82.25,278,338,-0.48
84,0,01320,Bob Estes,82.24,213,259,-0.41
85,0,34174,John Huh,82.20,291,354,-0.37
85,0,30944,Jason Kokrak,82.20,314,382,-0.51
87,0,20104,Ken Duke,82.16,281,342,-0.37
88,0,22913,John Rollins,82.15,290,353,-0.42
89,0,06004,Stephen Ames,82.14,138,168,-0.47
89,0,23788,D.J. Trahan,82.14,161,196,-0.37
91,0,35539,Luke Guthrie,81.99,264,322,-0.47
91,0,29518,Brendan Steele,81.99,305,372,-0.42
93,0,06522,Ernie Els,81.97,191,233,-0.45
94,0,33419,Cameron Tringale,81.94,304,371,-0.44
95,0,25240,D.A. Points,81.93,263,321,-0.42
96,0,29420,Billy Horschel,81.92,367,448,-0.49
97,0,27936,Martin Laird,81.85,212,259,-0.46
97,0,30163,Henrik Norlander,81.85,230,281,-0.45
99,0,26679,Kevin Stadler,81.77,323,395,-0.46
100,0,29425,Andrew Svoboda,81.71,143,175,-0.41
101,0,08075,Jerry Kelly,81.70,250,306,-0.38
102,0,26596,Ryan Moore,81.69,232,284,-0.47
103,0,23409,James Driscoll,81.66,236,289,-0.40
104,0,22961,David Mathis,81.62,222,272,-0.38
105,0,34046,Jordan Spieth,81.57,301,369,-0.47
106,0,29740,Brad Fritsch,81.54,265,325,-0.45
106,0,10423,Mike Weir,81.54,159,195,-0.46
108,0,22056,Cameron Percy,81.44,237,291,-0.37
109,0,12716,Charley Hoffman,81.41,324,398,-0.51
110,0,22046,Geoff Ogilvy,81.40,175,215,-0.31
111,0,26300,Matt Jones,81.39,293,360,-0.49
112,0,28780,Nicholas Thompson,81.35,362,445,-0.43
113,0,25274,Steven Bowditch,81.33,270,332,-0.46
113,0,26951,Johnson Wagner,81.33,196,241,-0.37
115,0,28237,Rory McIlroy,81.30,213,262,-0.47
116,0,28500,Martin Flores,81.28,330,406,-0.44
117,0,32150,Michael Thompson,81.22,173,213,-0.42
118,0,25345,Carl Pettersson,81.21,281,346,-0.42
119,0,21753,Brian Davis,81.19,341,420,-0.44
120,0,27408,Martin Kaymer,81.16,168,207,-0.40
121,0,24924,Bill Haas,81.13,301,371,-0.42
122,0,30925,Dustin Johnson,81.05,231,285,-0.49
123,0,27095,Nick Watney,80.99,328,405,-0.44
124,0,27770,Camilo Villegas,80.97,234,289,-0.49
125,0,24507,Jason Bohn,80.91,250,309,-0.43
126,0,36884,Ben Kohles,80.81,219,271,-0.37
127,0,28475,Jeff Overton,80.74,327,405,-0.41
128,0,19970,Robert Karlsson,80.68,142,176,-0.43
129,0,26497,Casey Wittenberg,80.61,212,263,-0.40
130,0,33461,Morgan Hoffmann,80.55,236,293,-0.47
131,0,34021,Bud Cauley,80.43,226,281,-0.46
131,0,20396,Lee Westwood,80.43,226,281,-0.42
133,0,32334,Charlie Beljan,80.35,229,285,-0.41
133,0,30852,Ryo Ishikawa,80.35,229,285,-0.35
135,0,21099,David Lynn,80.29,224,279,-0.42
136,0,23325,Vaughn Taylor,80.20,162,202,-0.48
137,0,34409,David Lingmerth,80.07,229,286,-0.42
138,0,35139,Richard Lee,79.94,259,324,-0.41
139,0,10213,Dicky Pride,79.92,207,259,-0.44
140,0,28307,Matt Every,79.87,365,457,-0.50
141,0,25562,Andres Romero,79.86,222,278,-0.43
142,0,23541,Ben Crane,79.77,205,257,-0.45
143,0,02206,David Toms,79.59,117,147,-0.37
144,0,22295,Darron Stiles,79.58,152,191,-0.41
145,0,26331,Charl Schwartzel,79.55,214,269,-0.58
146,0,32102,Rickie Fowler,79.54,241,303,-0.50
147,0,34098,Russell Henley,79.44,255,321,-0.46
148,0,20691,Greg Owen,79.35,269,339,-0.42
149,0,25818,Scott Piercy,79.32,280,353,-0.46
150,0,27644,Brian Harman,79.18,327,413,-0.42
151,0,28089,Jason Day,79.15,262,331,-0.49
151,0,37273,Derek Ernst,79.15,205,259,-0.40
153,0,27330,Josh Teater,79.08,257,325,-0.47
154,0,30110,Kyle Stanley,79.01,286,362,-0.46
155,0,24399,Scott Gardiner,78.91,217,275,-0.38
156,0,31560,Brian Stuard,78.85,205,260,-0.39
157,0,12782,Tim Herron,78.67,166,211,-0.45
158,0,27556,Ted Potter Jr.,78.65,210,267,-0.37
159,0,28259,Sangmoon Bae,78.61,261,332,-0.45
160,0,29479,Scott Brown,78.57,231,294,-0.45
160,0,27120,Troy Matteson,78.57,231,294,-0.40
162,0,34360,Patrick Reed,78.46,306,390,-0.46
163,0,30711,Colt Knost,78.26,180,230,-0.46
163,0,25572,Graeme McDowell,78.26,144,184,-0.40
165,0,24138,Ian Poulter,78.04,167,214,-0.41
166,0,30750,Tommy Gainey,78.00,312,400,-0.44
167,0,20848,Ángel Cabrera,77.85,232,298,-0.45
168,0,24663,Y.E. Yang,77.58,128,165,-0.48
169,0,23320,Ryan Palmer,77.53,283,365,-0.52
170,0,27895,Jonas Blixt,77.35,263,340,-0.44
171,0,22371,Aaron Baddeley,77.33,232,300,-0.52
172,0,19846,Brian Gay,77.23,234,303,-0.40
173,0,30692,Scott Stallings,77.19,308,399,-0.46
174,0,25900,Lucas Glover,77.17,213,276,-0.49
175,0,22792,Peter Hanson,77.02,124,161,-0.52
176,0,22621,Ben Curtis,76.65,174,227,-0.36
