RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,32839,Hideki Matsuyama,10' 1",60.667,6,-4
2,0,22405,Justin Rose,10' 10",76.083,7,E
3,0,25364,Paul Casey,11' 7",57.917,5,+1
4,0,24494,Erik Compton,12' 4",123.333,10,+3
5,0,20472,Alex Cejka,12' 10",102.500,8,-2
6,0,30711,Colt Knost,13' 0",64.833,5,E
7,0,34409,David Lingmerth,13' 6",94.583,7,+2
8,0,24507,Jason Bohn,13' 8",136.750,10,-1
8,0,29478,Kevin Kisner,13' 8",123.250,9,-3
10,0,46440,Smylie Kaufman,14' 0",168.083,12,+1
11,0,35891,Cameron Smith,14' 3",71.417,5,-1
12,0,31323,Gary Woodland,14' 5",130.000,9,+1
13,0,24502,Adam Scott,14' 11",148.750,10,-2
14,0,20766,Padraig Harrington,15' 0",134.917,9,E
15,0,27963,Chris Stroud,15' 1",120.917,8,+6
16,0,21209,Sergio Garcia,15' 2",45.417,3,E
17,0,29221,Webb Simpson,15' 3",121.750,8,+1
18,0,45526,Abraham Ancer,15' 5",46.333,3,E
18,0,24846,Ricky Barnes,15' 5",246.167,16,+5
20,0,06527,Steve Stricker,15' 6",62.083,4,+1
21,0,34265,Will Wilcox,15' 7",93.333,6,+2
22,0,23621,Rory Sabbatini,15' 10",110.833,7,+1
23,0,32876,Martin Piller,16' 1",80.333,5,E
24,0,27436,Graham DeLaet,16' 5",82.083,5,-1
25,0,30163,Henrik Norlander,16' 6",33.000,2,-1
26,0,08075,Jerry Kelly,16' 8",116.583,7,+3
27,0,30692,Scott Stallings,16' 10",201.583,12,+1
28,0,28237,Rory McIlroy,17' 4",17.333,1,E
29,0,33413,Ben Martin,17' 6",140.250,8,+3
30,0,31420,Anirban Lahiri,17' 7",105.417,6,-1
31,0,31202,William McGirt,18' 0",180.000,10,+3
32,0,31646,Emiliano Grillo,18' 4",146.500,8,-3
32,0,34046,Jordan Spieth,18' 4",164.667,9,+1
34,0,25349,Tim Wilkinson,18' 8",93.500,5,-1
35,0,22371,Aaron Baddeley,18' 11",284.083,15,E
35,0,25900,Lucas Glover,18' 11",151.250,8,+1
35,0,32150,Michael Thompson,18' 11",132.583,7,-4
38,0,24461,Thomas Aiken,19' 1",19.083,1,E
39,0,29518,Brendan Steele,19' 2",134.250,7,-2
39,0,25493,Nick Taylor,19' 2",326.417,17,+1
41,0,27129,Luke List,19' 3",230.917,12,-2
42,0,40026,Daniel Berger,19' 5",135.917,7,+1
42,0,34431,Robert Streb,19' 5",233.000,12,E
44,0,25804,Bubba Watson,19' 6",311.833,16,E
45,0,20104,Ken Duke,20' 0",120.083,6,+3
45,0,28092,D.H. Lee,20' 0",199.917,10,+4
47,0,12510,Chad Campbell,20' 1",221.083,11,+6
48,0,23638,Brendon de Jonge,20' 2",302.167,15,E
49,0,23983,Luke Donald,20' 3",202.667,10,+1
50,0,29720,Andres Gonzales,20' 8",144.583,7,+2
50,0,23325,Vaughn Taylor,20' 8",185.917,9,-1
