RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,21633,Steve Allan,100.0,1
1,0,23036,Chris Anderson,100.0,1
1,0,20098,Stuart Appleby,100.0,4
1,0,01035,Tommy Armour III,100.0,1
1,0,01161,Mark Calcavecchia,100.0,1
1,0,23135,Tim Clark,100.0,1
1,0,22621,Ben Curtis,100.0,1
1,0,06522,Ernie Els,100.0,3
1,0,01329,Brad Faxon,100.0,4
1,0,21805,Harrison Frazar,100.0,1
1,0,10809,Jim Furyk,100.0,4
1,0,12645,Brent Geiberger,100.0,1
1,0,10201,Matt Gogel,100.0,1
1,0,01457,Jay Haas,100.0,3
1,0,01569,Peter Jacobsen,100.0,1
1,0,26420,Richard Johnson,100.0,1
1,0,01619,Skip Kendall,100.0,1
1,0,23552,Hank Kuehne,100.0,1
1,0,01677,Tom Lehman,100.0,1
1,0,10860,Justin Leonard,100.0,1
1,0,01685,J.L. Lewis,100.0,2
1,0,11032,Frank Lickliter II,100.0,2
1,0,01706,Davis Love III,100.0,7
1,0,01707,Steve Lowery,100.0,2
1,0,01724,Jeff Maggert,100.0,1
1,0,08547,John Maginnes,100.0,1
1,0,12680,Shigeki Maruyama,100.0,1
1,0,01766,Billy Mayfair,100.0,1
1,0,01797,Rocco Mediate,100.0,1
1,0,06515,Shaun Micheel,100.0,1
1,0,01810,Phil Mickelson,100.0,2
1,0,26950,John Morgan,100.0,1
1,0,20628,Arron Oberholser,100.0,1
1,0,22046,Geoff Ogilvy,100.0,1
1,0,20663,Brenden Pappas,100.0,2
1,0,01948,Tim Petrovic,100.0,3
1,0,25345,Carl Pettersson,100.0,1
1,0,01968,Nick Price,100.0,4
1,0,22913,John Rollins,100.0,3
1,0,24502,Adam Scott,100.0,1
1,0,02101,Joey Sindelar,100.0,1
1,0,22293,Heath Slocum,100.0,1
1,0,08375,Paul Stankowski,100.0,2
1,0,02170,Hal Sutton,100.0,2
1,0,20548,Hidemichi Tanaka,100.0,2
1,0,02223,Bob Tway,100.0,3
1,0,02239,Scott Verplank,100.0,2
1,0,02246,Duffy Waldorf,100.0,2
49,0,08793,Tiger Woods,85.7,6
50,0,20157,Retief Goosen,83.3,5
51,0,06567,Vijay Singh,81.8,9
52,0,12510,Chad Campbell,75.0,3
52,0,24357,K.J. Choi,75.0,3
52,0,12782,Tim Herron,75.0,3
55,0,20472,Alex Cejka,66.7,2
55,0,06251,Chris DiMarco,66.7,4
55,0,01553,John Huston,66.7,2
55,0,20127,Chris Riley,66.7,4
55,0,23621,Rory Sabbatini,66.7,2
55,0,02206,David Toms,66.7,2
55,0,10423,Mike Weir,66.7,4
62,0,01945,Kenny Perry,62.5,5
63,0,07867,Woody Austin,50.0,1
63,0,19824,Craig Barlow,50.0,1
63,0,20029,Notah Begay III,50.0,1
63,0,20229,Stewart Cink,50.0,2
63,0,19825,Darren Clarke,50.0,1
63,0,01320,Bob Estes,50.0,1
63,0,23338,David Gossett,50.0,1
63,0,21961,Charles Howell III,50.0,2
63,0,20094,Jonathan Kaye,50.0,2
63,0,10585,Scott McCarron,50.0,1
63,0,20572,Rod Pampling,50.0,1
63,0,01941,Tom Pernice Jr.,50.0,1
75,0,20498,Briny Baird,40.0,2
75,0,01381,Fred Funk,40.0,2
77,0,22371,Aaron Baddeley,33.3,1
77,0,12652,Cameron Beckman,33.3,1
77,0,23614,Rich Beem,33.3,1
77,0,01226,Fred Couples,33.3,1
77,0,01388,Robert Gamez,33.3,1
77,0,21209,Sergio Garcia,33.3,1
77,0,01577,Lee Janzen,33.3,1
77,0,02214,Kirk Triplett,33.3,1
85,0,08075,Jerry Kelly,25.0,1
85,0,02104,Jeff Sluman,25.0,1
87,0,20771,Steven Alker,.0,0
87,0,10885,Robert Allenby,.0,0
87,0,06004,Stephen Ames,.0,0
87,0,01024,Billy Andrade,.0,0
87,0,01098,Jay Don Blake,.0,0
87,0,24925,Jonathan Byrd,.0,0
87,0,01157,Tom Byrum,.0,0
87,0,19972,José Coceres,.0,0
87,0,19881,Robert Damron,.0,0
87,0,08931,Glen Day,.0,0
87,0,23983,Luke Donald,.0,0
87,0,07457,Steve Flesch,.0,0
87,0,01361,Dan Forsman,.0,0
87,0,12823,Carlos Franco,.0,0
87,0,19846,Brian Gay,.0,0
87,0,08725,Tom Gillis,.0,0
87,0,21806,Paul Gow,.0,0
87,0,06643,Paul Goydos,.0,0
87,0,08537,J.P. Hayes,.0,0
87,0,23353,J.J. Henry,.0,0
87,0,08545,Glen Hnatiuk,.0,0
87,0,08633,Per-Ulrik Johansson,.0,0
87,0,12705,Cliff Kresge,.0,0
87,0,06332,Neal Lancaster,.0,0
87,0,10565,Ian Leggatt,.0,0
87,0,20634,Peter Lonard,.0,0
87,0,01761,Len Mattiace,.0,0
87,0,08339,Spike McRoy,.0,0
87,0,25031,Andy Miller,.0,0
87,0,20095,Carl Paulson,.0,0
87,0,01938,David Peoples,.0,0
87,0,10912,Craig Perks,.0,0
87,0,10213,Dicky Pride,.0,0
87,0,07749,Brett Quigley,.0,0
87,0,02010,Loren Roberts,.0,0
87,0,22548,Patrick Sheehan,.0,0
87,0,06581,David Sutherland,.0,0
