RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01887,Mark O'Meara,26.20,262,10
2,0,06527,Steve Stricker,26.50,212,8
3,0,20127,Chris Riley,27.00,459,17
4,0,20593,Greg Chalmers,27.24,463,17
5,0,20436,Garrett Willis,27.33,492,18
6,0,01161,Mark Calcavecchia,27.39,493,18
7,0,01024,Billy Andrade,27.50,550,20
8,0,10201,Matt Gogel,27.55,303,11
9,0,19846,Brian Gay,27.56,441,16
10,0,01948,Tim Petrovic,27.58,524,19
11,0,01035,Tommy Armour III,27.64,304,11
12,0,07457,Steve Flesch,27.71,582,21
12,0,06643,Paul Goydos,27.71,471,17
14,0,20121,Todd Fischer,27.75,444,16
15,0,10107,Deane Pappas,27.79,389,14
16,0,12645,Brent Geiberger,27.80,278,10
17,0,01388,Robert Gamez,27.83,668,24
18,0,23541,Ben Crane,27.84,529,19
19,0,20771,Steven Alker,27.86,390,14
19,0,20229,Stewart Cink,27.86,613,22
21,0,01928,Corey Pavin,27.89,502,18
22,0,22371,Aaron Baddeley,27.93,419,15
23,0,10860,Justin Leonard,27.94,447,16
24,0,23125,Brad Elder,28.00,168,6
24,0,02170,Hal Sutton,28.00,420,15
26,0,01619,Skip Kendall,28.04,645,23
27,0,01329,Brad Faxon,28.05,561,20
28,0,20573,Scott Laycock,28.09,309,11
29,0,12782,Tim Herron,28.10,562,20
30,0,01761,Len Mattiace,28.15,563,20
31,0,01378,David Frost,28.20,423,15
31,0,26489,Cameron Yancey,28.20,141,5
33,0,06004,Stephen Ames,28.21,536,19
33,0,22892,Jason Gore,28.21,395,14
35,0,02239,Scott Verplank,28.23,621,22
36,0,06251,Chris DiMarco,28.29,594,21
36,0,08547,John Maginnes,28.29,396,14
38,0,08537,J.P. Hayes,28.33,425,15
38,0,10585,Scott McCarron,28.33,425,15
38,0,01968,Nick Price,28.33,425,15
41,0,20098,Stuart Appleby,28.35,482,17
41,0,01577,Lee Janzen,28.35,482,17
41,0,22548,Patrick Sheehan,28.35,482,17
44,0,12680,Shigeki Maruyama,28.38,454,16
45,0,07721,Pat Bates,28.42,540,19
45,0,20568,Anthony Painter,28.42,341,12
47,0,01941,Tom Pernice Jr.,28.45,569,20
48,0,01157,Tom Byrum,28.47,484,17
