RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
99,0,01887,Mark O'Meara,1.772,1269,716,27.13
99,0,10425,Jay Williamson,1.772,1905,1075,27.61
103,0,20498,Briny Baird,1.773,2326,1312,29.62
103,0,19824,Craig Barlow,1.773,1229,693,29.00
103,0,12510,Chad Campbell,1.773,2406,1357,29.37
103,0,01313,Steve Elkington,1.773,1500,846,27.76
103,0,10201,Matt Gogel,1.773,1535,866,28.64
103,0,02101,Joey Sindelar,1.773,2248,1268,29.44
103,0,02223,Bob Tway,1.773,2065,1165,27.39
110,0,01685,J.L. Lewis,1.774,2111,1190,31.17
110,0,01707,Steve Lowery,1.774,1957,1103,30.36
112,0,20229,Stewart Cink,1.775,1793,1010,30.62
113,0,23108,Matt Kuchar,1.776,1645,926,28.60
114,0,19972,José Coceres,1.777,938,528,26.72
114,0,10809,Jim Furyk,1.777,1903,1071,27.03
114,0,08633,Per-Ulrik Johansson,1.777,1834,1032,29.45
114,0,06332,Neal Lancaster,1.777,1996,1123,28.04
118,0,20029,Notah Begay III,1.778,1577,887,30.06
118,0,21961,Charles Howell III,1.778,2475,1392,31.41
118,0,06350,Bob May,1.778,1952,1098,28.02
121,0,01142,Bart Bryant,1.779,1473,828,28.69
121,0,10423,Mike Weir,1.779,1959,1101,31.15
123,0,01132,Mark Brooks,1.780,1871,1051,27.36
123,0,20574,Mathew Goggin,1.780,1344,755,30.33
123,0,20095,Carl Paulson,1.780,1700,955,29.91
123,0,01941,Tom Pernice Jr.,1.780,2052,1153,29.34
127,0,01175,Jim Carter,1.781,1915,1075,28.24
127,0,01666,Bernhard Langer,1.781,1026,576,27.43
127,0,08553,Lee Porter,1.781,1767,992,27.42
130,0,01549,Mike Hulbert,1.782,1032,579,26.17
130,0,01569,Peter Jacobsen,1.782,1429,802,26.57
132,0,20043,Edward Fryatt,1.783,1861,1044,28.38
132,0,19958,Miguel Angel Jiménez,1.783,1123,630,28.34
132,0,12753,David Morland IV,1.783,1173,658,29.53
132,0,01927,Dennis Paulson,1.783,1815,1018,29.56
136,0,12645,Brent Geiberger,1.784,1975,1107,29.66
136,0,10213,Dicky Pride,1.784,1108,621,26.73
138,0,12388,Michael Clark II,1.785,2004,1123,28.07
138,0,23983,Luke Donald,1.785,2261,1267,27.63
138,0,12823,Carlos Franco,1.785,2296,1286,28.71
138,0,08993,Franklin Langham,1.785,1387,777,26.80
138,0,22293,Heath Slocum,1.785,1922,1077,27.44
143,0,07003,David Berganio Jr.,1.786,1741,975,27.52
143,0,01761,Len Mattiace,1.786,2156,1207,29.02
145,0,07867,Woody Austin,1.787,1984,1110,28.36
145,0,12826,Paul Claxton,1.787,1712,958,27.06
145,0,01766,Billy Mayfair,1.787,1968,1101,27.00
145,0,01948,Tim Petrovic,1.787,1875,1049,28.49
145,0,23623,Bo Van Pelt,1.787,1621,907,29.65
150,0,01157,Tom Byrum,1.788,1638,916,26.62
150,0,20105,Jeff Gove,1.788,1908,1067,26.34
150,0,06573,Brandt Jobe,1.788,2088,1168,28.01
150,0,12660,Jesper Parnevik,1.788,1665,931,28.59
154,0,01599,Steve Jones,1.789,1317,736,27.21
154,0,20502,Michael Long,1.789,1531,856,27.49
154,0,21949,Joe Ogilvie,1.789,959,536,27.53
154,0,20436,Garrett Willis,1.789,1574,880,30.07
158,0,23338,David Gossett,1.790,2042,1141,30.03
158,0,01926,Steve Pate,1.790,1337,747,27.98
158,0,10912,Craig Perks,1.790,1654,924,30.51
158,0,02257,Brian Watts,1.790,1065,595,26.35
162,0,06515,Shaun Micheel,1.792,2229,1244,27.63
162,0,19817,Michael Muehr,1.792,1419,792,27.05
162,0,10649,Tom Scherrer,1.792,1987,1109,27.08
165,0,01374,Robin Freeman,1.793,1590,887,28.51
165,0,08545,Glen Hnatiuk,1.793,2085,1163,27.28
165,0,06498,Matt Peterson,1.793,1739,970,24.97
165,0,11011,Mike Sposa,1.793,2270,1266,26.74
169,0,08123,Jeff Brehaut,1.794,1893,1055,27.66
169,0,01771,Blaine McCallister,1.794,1609,897,26.20
171,0,01724,Jeff Maggert,1.795,1641,914,27.08
171,0,20645,John Senden,1.795,2026,1129,29.26
173,0,01203,Russ Cochran,1.796,1417,789,26.72
174,0,01035,Tommy Armour III,1.797,1689,940,27.26
174,0,02245,Grant Waite,1.797,2040,1135,27.89
174,0,23322,Brett Wetterich,1.797,1810,1007,30.58
177,0,02099,Scott Simpson,1.799,1184,658,26.03
178,0,24937,Jess Daley,1.800,1573,874,26.89
178,0,23621,Rory Sabbatini,1.800,1377,765,30.41
180,0,08339,Spike McRoy,1.801,1441,800,25.50
181,0,21806,Paul Gow,1.802,2031,1127,26.76
182,0,02110,Jerry Smith,1.803,1725,957,26.33
183,0,07223,Brian Bateman,1.804,1943,1077,28.68
183,0,23353,J.J. Henry,1.804,2409,1335,25.17
185,0,06595,Kevin Sutherland,1.805,1944,1077,25.65
186,0,06197,Michael Allen,1.806,1463,810,27.10
187,0,02106,Chris Smith,1.809,2238,1237,29.23
188,0,06315,Pete Jordan,1.810,1578,872,25.11
189,0,01677,Tom Lehman,1.816,1564,861,24.42
190,0,20663,Brenden Pappas,1.817,1288,709,26.45
191,0,06621,Joe Durant,1.819,1886,1037,25.70
192,0,23177,Kenneth Staton,1.822,2261,1241,26.92
193,0,01514,Eduardo Herrera,1.823,1150,631,25.87
194,0,21259,Jason Hill,1.826,1258,689,25.91
195,0,02322,Richard Zokol,1.827,1014,555,24.37
196,0,06016,Brad Lardon,1.829,1244,680,23.82
197,0,06036,Scott Dunlap,1.833,1551,846,24.38
198,0,26289,Boo Weekley,1.836,1243,677,28.70
199,0,01014,Fulton Allem,1.844,1300,705,24.65
200,0,08535,Gary Nicklaus,1.848,1375,744,24.50
201,0,02170,Hal Sutton,1.849,1553,840,24.40
202,0,10962,Bradley Hughes,1.850,1356,733,25.14
