RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,20157,Retief Goosen,63.55,214,136
2,0,24361,Pat Perez,63.14,331,209
3,0,24024,Zach Johnson,62.93,294,185
4,0,20593,Greg Chalmers,62.84,366,230
5,0,24846,Ricky Barnes,62.32,345,215
6,0,26300,Matt Jones,62.24,339,211
7,0,19846,Brian Gay,62.16,333,207
8,0,25364,Paul Casey,61.90,168,104
9,0,26882,Michael Sim,61.75,217,134
10,0,32640,Troy Merritt,61.72,337,208
11,0,24490,George McNeill,61.39,303,186
12,0,30946,Alex Prugh,61.34,344,211
13,0,27649,Brandt Snedeker,60.91,330,201
14,0,23983,Luke Donald,60.58,208,126
15,0,25720,Chad Collins,60.39,308,186
16,0,08375,Paul Stankowski,60.27,219,132
17,0,23108,Matt Kuchar,60.26,307,185
18,0,24663,Y.E. Yang,60.00,260,156
19,0,20160,Charlie Wi,59.95,382,229
20,0,10585,Scott McCarron,59.87,319,191
21,0,23718,Nathan Green,59.82,341,204
22,0,20127,Chris Riley,59.75,241,144
23,0,20850,Daniel Chopra,59.66,290,173
23,0,23135,Tim Clark,59.66,295,176
25,0,21961,Charles Howell III,59.52,331,197
26,0,27141,J.B. Holmes,59.43,387,230
27,0,28158,Steve Marino,59.40,266,158
28,0,12602,Dean Wilson,59.38,192,114
29,0,07749,Brett Quigley,59.24,341,202
30,0,22046,Geoff Ogilvy,59.07,215,127
31,0,24781,Hunter Mahan,59.04,293,173
32,0,22371,Aaron Baddeley,58.87,355,209
33,0,24138,Ian Poulter,58.78,148,87
34,0,25345,Carl Pettersson,58.72,327,192
35,0,06515,Shaun Micheel,58.71,201,118
36,0,20070,Matt Bettencourt,58.52,311,182
37,0,25818,Scott Piercy,58.43,344,201
38,0,26420,Richard Johnson,58.27,254,148
39,0,22405,Justin Rose,58.22,292,170
40,0,01619,Skip Kendall,58.12,191,111
41,0,06514,Kevin Johnson,58.03,193,112
42,0,20848,Ángel Cabrera,57.89,209,121
43,0,25190,Jeff Quinney,57.83,351,203
44,0,30925,Dustin Johnson,57.82,275,159
45,0,22378,Trevor Immelman,57.76,161,93
46,0,20498,Briny Baird,57.74,310,179
47,0,23673,Michael Connell,57.73,343,198
47,0,23322,Brett Wetterich,57.73,220,127
49,0,06522,Ernie Els,57.71,201,116
50,0,21350,Ryuji Imada,57.67,352,203
51,0,09011,David Duval,57.58,231,133
52,0,20645,John Senden,57.54,358,206
53,0,01329,Brad Faxon,57.51,193,111
54,0,32617,Jerod Turner,57.49,167,96
55,0,25396,Kevin Na,57.48,294,169
56,0,10809,Jim Furyk,57.47,221,127
56,0,25892,Steve Wheatcroft,57.47,261,150
58,0,23621,Rory Sabbatini,57.37,312,179
59,0,25562,Andres Romero,57.34,293,168
60,0,27936,Martin Laird,57.30,363,208
61,0,25804,Bubba Watson,57.14,280,160
62,0,23409,James Driscoll,57.05,298,170
63,0,26596,Ryan Moore,57.03,256,146
64,0,20686,Jeev Milkha Singh,57.01,214,122
65,0,21878,Mark Wilson,56.95,302,172
66,0,20574,Mathew Goggin,56.91,311,177
67,0,24140,Sean O'Hair,56.83,271,154
68,0,29285,Brent Delahoussaye,56.76,185,105
69,0,06527,Steve Stricker,56.70,224,127
70,0,26301,James Nitties,56.68,367,208
71,0,21949,Joe Ogilvie,56.66,353,200
72,0,02206,David Toms,56.64,286,162
73,0,27963,Chris Stroud,56.63,309,175
74,0,28620,Aron Price,56.57,274,155
75,0,27095,Nick Watney,56.56,320,181
76,0,24358,Robert Garrigus,56.47,278,157
77,0,31560,Brian Stuard,56.43,280,158
78,0,27214,Kevin Streelman,56.42,335,189
79,0,01810,Phil Mickelson,56.32,261,147
80,0,23320,Ryan Palmer,56.31,293,165
81,0,26851,Marc Leishman,56.25,320,180
81,0,10860,Justin Leonard,56.25,272,153
83,0,27466,Spencer Levin,56.23,393,221
84,0,12782,Tim Herron,56.14,285,160
85,0,22913,John Rollins,56.09,312,175
86,0,28475,Jeff Overton,56.06,330,185
87,0,01948,Tim Petrovic,55.98,368,206
88,0,23800,Bryce Molder,55.95,311,174
89,0,23353,J.J. Henry,55.94,320,179
90,0,20229,Stewart Cink,55.92,245,137
91,0,06643,Paul Goydos,55.82,292,163
