RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,28237,Rory McIlroy,23.72,37,156
2,0,47504,Sam Burns,21.99,42,191
3,0,48117,Kurt Kitayama,21.31,26,122
4,0,33448,Justin Thomas,21.18,36,170
5,0,23621,Rory Sabbatini,20.35,35,172
6,0,35891,Cameron Smith,18.63,30,161
7,0,45526,Abraham Ancer,18.49,27,146
8,0,32839,Hideki Matsuyama,18.32,35,191
9,0,30944,Jason Kokrak,18.24,31,170
10,0,46402,Talor Gooch,18.18,32,176
11,0,32816,Satoshi Kodaira,17.99,25,139
12,0,48699,Callum Tarren,17.79,29,163
13,0,36326,David Lipsky,17.70,40,226
14,0,36852,Jim Knous,17.65,21,119
15,0,21961,Charles Howell III,17.61,25,142
16,0,49960,Sepp Straka,17.53,44,251
17,0,57366,Cameron Young,17.50,35,200
18,0,29420,Billy Horschel,17.37,29,167
19,0,26851,Marc Leishman,17.30,32,185
20,0,29725,Tony Finau,17.28,33,191
21,0,46601,Trey Mullinax,17.26,29,168
22,0,34466,Peter Malnati,16.95,50,295
23,0,46442,Maverick McNealy,16.74,40,239
24,0,50525,Collin Morikawa,16.67,31,186
24,0,47856,Seth Reeves,16.67,21,126
24,0,45540,Jared Wolfe,16.67,23,138
27,0,49947,Taylor Moore,16.59,38,229
28,0,49964,Aaron Wise,16.46,39,237
29,0,24980,Scott Gutschewski,16.41,21,128
30,0,47995,Davis Riley,16.39,40,244
31,0,31646,Emiliano Grillo,16.30,37,227
32,0,33141,Keegan Bradley,16.26,33,203
33,0,56278,Matthew Wolff,16.16,16,99
34,0,47483,Will Zalatoris,16.13,25,155
35,0,33204,Shane Lowry,15.98,27,169
36,0,37212,Paul Barjon,15.96,30,188
37,0,34255,Joseph Bramlett,15.93,29,182
38,0,40250,Taylor Pendrith,15.86,23,145
39,0,47988,Nick Hardy,15.83,19,120
40,0,34360,Patrick Reed,15.82,25,158
41,0,20229,Stewart Cink,15.79,33,209
42,0,25198,Francesco Molinari,15.67,21,134
