RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
1,0,29725,Tony Finau,16
2,0,29926,Danny Lee,13
3,0,29420,Billy Horschel,12
3,0,33448,Justin Thomas,12
5,0,36689,Brooks Koepka,10
5,0,47128,Richy Werenski,10
7,0,34098,Russell Henley,9
7,0,33413,Ben Martin,9
7,0,35891,Cameron Smith,9
10,0,26499,Rafa Cabrera Bello,8
10,0,20229,Stewart Cink,8
10,0,34076,Joel Dahmen,8
10,0,27141,J.B. Holmes,8
10,0,33122,Russell Knox,8
10,0,49771,J.T. Poston,8
10,0,22405,Justin Rose,8
10,0,29221,Webb Simpson,8
18,0,19803,Ryan Armour,7
18,0,40026,Daniel Berger,7
18,0,45609,Tyler Duncan,7
18,0,19846,Brian Gay,7
18,0,35421,Brandon Harkins,7
18,0,27644,Brian Harman,7
18,0,35506,Mackenzie Hughes,7
18,0,30925,Dustin Johnson,7
18,0,32839,Hideki Matsuyama,7
18,0,28237,Rory McIlroy,7
18,0,32640,Troy Merritt,7
18,0,01810,Phil Mickelson,7
18,0,45486,Joaquin Niemann,7
18,0,29908,C.T. Pan,7
18,0,25818,Scott Piercy,7
18,0,46970,Jon Rahm,7
18,0,37275,Sam Ryder,7
18,0,27649,Brandt Snedeker,7
18,0,27214,Kevin Streelman,7
18,0,37189,Harold Varner III,7
18,0,25892,Steve Wheatcroft,7
18,0,31323,Gary Woodland,7
40,0,45526,Abraham Ancer,6
40,0,35545,Blayne Barber,6
40,0,24846,Ricky Barnes,6
40,0,25364,Paul Casey,6
40,0,20472,Alex Cejka,6
40,0,39997,Corey Conners,6
40,0,28089,Jason Day,6
40,0,25686,Jason Dufner,6
40,0,32448,James Hahn,6
40,0,35461,Beau Hossler,6
40,0,30926,Chris Kirk,6
40,0,30944,Jason Kokrak,6
40,0,33204,Shane Lowry,6
40,0,24781,Hunter Mahan,6
40,0,39546,Keith Mitchell,6
40,0,25198,Francesco Molinari,6
40,0,22056,Cameron Percy,6
40,0,35541,John Peterson,6
40,0,26476,Chez Reavie,6
40,0,36699,Patrick Rodgers,6
40,0,33418,Shawn Stefani,6
40,0,32333,Kevin Tway,6
40,0,25804,Bubba Watson,6
63,0,33948,Byeong Hun An,5
63,0,27958,Ryan Blaum,5
63,0,24507,Jason Bohn,5
63,0,29479,Scott Brown,5
63,0,29268,Bronson Burgoon,5
63,0,24925,Jonathan Byrd,5
63,0,35450,Patrick Cantlay,5
63,0,34021,Bud Cauley,5
63,0,24357,K.J. Choi,5
63,0,46435,Austin Cook,5
63,0,23541,Ben Crane,5
63,0,30911,Tommy Fleetwood,5
63,0,32102,Rickie Fowler,5
63,0,25900,Lucas Glover,5
63,0,28679,Fabián Gómez,5
63,0,46402,Talor Gooch,5
63,0,29974,Branden Grace,5
63,0,31646,Emiliano Grillo,5
63,0,34563,Chesson Hadley,5
63,0,23353,J.J. Henry,5
63,0,35532,Tom Hoge,5
63,0,21961,Charles Howell III,5
63,0,34174,John Huh,5
63,0,24024,Zach Johnson,5
63,0,26300,Matt Jones,5
63,0,31420,Anirban Lahiri,5
63,0,27936,Martin Laird,5
63,0,34409,David Lingmerth,5
63,0,50526,Tom Lovelady,5
63,0,47993,Denny McCarthy,5
63,0,31202,William McGirt,5
63,0,25396,Kevin Na,5
63,0,35947,John Oda,5
63,0,24361,Pat Perez,5
63,0,27556,Ted Potter Jr.,5
63,0,34256,Andrew Putnam,5
63,0,48081,Xander Schauffele,5
63,0,46501,Ollie Schniederjans,5
63,0,24502,Adam Scott,5
63,0,34046,Jordan Spieth,5
63,0,21528,Henrik Stenson,5
63,0,27963,Chris Stroud,5
63,0,31560,Brian Stuard,5
63,0,23325,Vaughn Taylor,5
63,0,27064,Jhonattan Vegas,5
63,0,25632,Jimmy Walker,5
63,0,49964,Aaron Wise,5
63,0,08793,Tiger Woods,5
111,0,27895,Jonas Blixt,4
111,0,33141,Keegan Bradley,4
111,0,32366,Kevin Chappell,4
111,0,47959,Bryson DeChambeau,4
111,0,35376,Roberto Díaz,4
111,0,34099,Harris English,4
111,0,31416,Derek Fathauer,4
111,0,10809,Jim Furyk,4
111,0,29535,Brice Garnett,4
111,0,52375,Doug Ghim,4
111,0,35310,Lanto Griffin,4
111,0,24924,Bill Haas,4
111,0,33399,Adam Hadwin,4
111,0,34363,Tyrrell Hatton,4
111,0,26758,David Hearn,4
111,0,12716,Charley Hoffman,4
111,0,29222,Billy Hurley III,4
111,0,29378,Daisuke Kataoka,4
111,0,08075,Jerry Kelly,4
111,0,39975,Michael Kim,4
111,0,37455,Si Woo Kim,4
111,0,37454,Whee Kim,4
111,0,29478,Kevin Kisner,4
111,0,32757,Patton Kizzire,4
111,0,23108,Matt Kuchar,4
111,0,33410,Andrew Landry,4
111,0,28775,Nate Lashley,4
111,0,26851,Marc Leishman,4
111,0,27129,Luke List,4
111,0,29461,Jamie Lovemark,4
111,0,34466,Peter Malnati,4
111,0,52330,Dylan Meyer,4
111,0,23320,Ryan Palmer,4
111,0,25240,D.A. Points,4
111,0,24138,Ian Poulter,4
111,0,28252,Seamus Power,4
111,0,34358,Jonathan Randolph,4
111,0,34360,Patrick Reed,4
111,0,25562,Andres Romero,4
111,0,23621,Rory Sabbatini,4
111,0,39327,Ben Silverman,4
111,0,39324,J.J. Spaun,4
111,0,30110,Kyle Stanley,4
111,0,29518,Brendan Steele,4
111,0,29485,Brett Stegmaier,4
111,0,34431,Robert Streb,4
111,0,25493,Nick Taylor,4
111,0,32150,Michael Thompson,4
111,0,39480,T.J. Vogel,4
111,0,26951,Johnson Wagner,4
111,0,27095,Nick Watney,4
162,0,28259,Sangmoon Bae,3
162,0,40058,Zac Blair,3
162,0,40009,Dominic Bozzelli,3
162,0,48084,Wesley Bryan,3
162,0,12510,Chad Campbell,3
162,0,20593,Greg Chalmers,3
162,0,23638,Brendon de Jonge,3
162,0,27436,Graham DeLaet,3
162,0,27896,Ross Fisher,3
162,0,40098,Matt Fitzpatrick,3
162,0,28500,Martin Flores,3
162,0,29970,Dylan Frittelli,3
162,0,21209,Sergio Garcia,3
162,0,24358,Robert Garrigus,3
162,0,39954,Cody Gribble,3
162,0,36799,Stephan Jaeger,3
162,0,27974,Sung Kang,3
162,0,35879,Kelly Kraft,3
162,0,37278,Nicholas Lindheim,3
162,0,01706,Davis Love III,3
162,0,28158,Steve Marino,3
162,0,24449,Parker McLachlin,3
162,0,26596,Ryan Moore,3
162,0,46601,Trey Mullinax,3
162,0,34213,Grayson Murray,3
162,0,27349,Alex Noren,3
162,0,30163,Henrik Norlander,3
162,0,24140,Sean O'Hair,3
162,0,33968,Thorbjørn Olesen,3
162,0,26329,Louis Oosthuizen,3
162,0,27942,Rob Oppenheim,3
162,0,32876,Martin Piller,3
162,0,29223,Sam Saunders,3
162,0,47347,Adam Schenk,3
162,0,26331,Charl Schwartzel,3
162,0,20645,John Senden,3
162,0,39113,Shubhankar Sharma,3
162,0,39328,Conrad Shindler,3
162,0,22293,Heath Slocum,3
162,0,30692,Scott Stallings,3
162,0,06527,Steve Stricker,3
162,0,45478,Julian Suri,3
162,0,34264,Hudson Swafford,3
162,0,27330,Josh Teater,3
162,0,22582,Kyle Thompson,3
162,0,47287,Ethan Tracy,3
162,0,29484,Peter Uihlein,3
162,0,28132,Tyrone Van Aswegen,3
162,0,48887,Matt Wallace,3
162,0,20160,Charlie Wi,3
162,0,32254,Xinjun Zhang,3
213,0,30978,Kiradech Aphibarnrat,2
213,0,20098,Stuart Appleby,2
213,0,47125,Matt Atkins,2
213,0,23048,Eric Axley,2
213,0,22371,Aaron Baddeley,2
213,0,32334,Charlie Beljan,2
213,0,47504,Sam Burns,2
213,0,32367,Jorge Campillo,2
213,0,52308,Chris Crisologo,2
213,0,34262,Jon Curran,2
213,0,21753,Brian Davis,2
213,0,55412,Mickey DeMorat,2
213,0,20104,Ken Duke,2
213,0,46567,Paul Dunne,2
213,0,37273,Derek Ernst,2
213,0,28307,Matt Every,2
213,0,29936,Ryan Fox,2
213,0,30736,Oscar Fraustro,2
213,0,30750,Tommy Gainey,2
213,0,20157,Retief Goosen,2
213,0,46550,Brandon Hagy,2
213,0,27324,Seungsu Han,2
213,0,47988,Nick Hardy,2
213,0,20766,Padraig Harrington,2
213,0,39058,Lucas Herbert,2
213,0,31557,Jim Herman,2
213,0,12782,Tim Herron,2
213,0,54781,Grant Hirschman,2
213,0,26908,Yuta Ikeda,2
213,0,47238,Jazz Janewattananond,2
213,0,01577,Lee Janzen,2
213,0,46440,Smylie Kaufman,2
213,0,27408,Martin Kaymer,2
213,0,55752,Ben Kern,2
213,0,47239,Phachara Khongwatmai,2
213,0,30711,Colt Knost,2
