RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
57,0,01143,Brad Bryant,1.25,301,240
57,0,01682,Wayne Levi,1.25,259,208
59,0,10809,Jim Furyk,1.24,359,289
59,0,01823,Larry Mize,1.24,266,214
59,0,01920,Craig Parry,1.24,291,235
62,0,06124,Patrick Burke,1.23,248,201
62,0,01510,Nolan Henke,1.23,296,240
62,0,07235,John Morse,1.23,331,269
65,0,01006,John Adams,1.22,293,241
65,0,01175,Jim Carter,1.22,378,309
67,0,20098,Stuart Appleby,1.21,332,275
67,0,01139,Olin Browne,1.21,327,271
67,0,01378,David Frost,1.21,256,211
67,0,06012,Greg Kraft,1.21,297,246
67,0,02131,Mike Springer,1.21,286,237
72,0,01157,Tom Byrum,1.20,247,205
72,0,01306,David Edwards,1.20,274,229
72,0,01599,Steve Jones,1.20,302,251
72,0,02133,Craig Stadler,1.20,196,163
76,0,01040,Emlyn Aubrey,1.19,216,181
76,0,01307,Joel Edwards,1.19,320,268
76,0,01549,Mike Hulbert,1.19,335,281
79,0,01408,Kelly Gibson,1.18,429,365
79,0,06044,Scott Gump,1.18,315,267
81,0,01385,Jim Gallagher Jr.,1.17,267,228
81,0,01569,Peter Jacobsen,1.17,202,173
81,0,02167,Mike Sullivan,1.17,291,248
81,0,02206,David Toms,1.17,317,271
85,0,01388,Robert Gamez,1.16,288,248
85,0,01766,Billy Mayfair,1.16,312,268
85,0,01783,Mark McCumber,1.16,177,153
88,0,01096,Phil Blackmar,1.15,338,293
88,0,01475,Donnie Hammond,1.15,203,177
88,0,01723,Andrew Magee,1.15,272,236
88,0,02099,Scott Simpson,1.15,234,204
88,0,02159,Curtis Strange,1.15,272,237
93,0,01024,Billy Andrade,1.14,307,269
93,0,07267,Allen Doyle,1.14,275,242
93,0,01334,Keith Fergus,1.14,277,244
93,0,12782,Tim Herron,1.14,366,321
93,0,10585,Scott McCarron,1.14,324,285
93,0,01958,Dan Pohl,1.14,208,183
93,0,20259,Hisayuki Sasaki,1.14,234,206
100,0,06214,Guy Boros,1.13,331,294
100,0,06036,Scott Dunlap,1.13,282,250
100,0,02186,Brian Tennyson,1.13,270,238
100,0,02241,Bobby Wadkins,1.13,288,255
104,0,08075,Jerry Kelly,1.12,296,265
104,0,01707,Steve Lowery,1.12,347,311
104,0,08547,John Maginnes,1.12,280,249
104,0,02170,Hal Sutton,1.12,322,287
108,0,01761,Len Mattiace,1.11,304,273
108,0,01905,Joe Ozaki,1.11,252,228
108,0,02049,Gene Sauers,1.11,251,226
108,0,02245,Grant Waite,1.11,248,223
112,0,01072,Chip Beck,1.10,317,289
112,0,01196,Brian Claar,1.10,333,303
112,0,08337,Mike Heinen,1.10,344,313
112,0,01960,Don Pooley,1.10,205,187
112,0,01996,Mike Reid,1.10,219,200
112,0,02008,Lee Rinker,1.10,335,305
112,0,02246,Duffy Waldorf,1.10,237,216
112,0,06577,John Wilson,1.10,284,259
120,0,01633,Tom Kite,1.09,235,215
120,0,01771,Blaine McCallister,1.09,319,292
122,0,06332,Neal Lancaster,1.08,347,320
122,0,07087,Hugh Royer III,1.08,325,300
124,0,01142,Bart Bryant,1.07,244,227
124,0,01261,Jay Delsing,1.07,278,260
124,0,10215,Charlie Rymer,1.07,310,291
124,0,02135,Mike Standly,1.07,278,260
124,0,02279,Mark Wiebe,1.07,252,236
129,0,01235,Ben Crenshaw,1.06,197,185
129,0,01701,Bob Lohr,1.06,292,276
129,0,02115,Taylor Smith,1.06,238,225
132,0,06617,Brian Henninger,1.04,274,263
132,0,11032,Frank Lickliter II,1.04,294,282
134,0,10569,Mike Brisky,1.03,284,276
134,0,01414,Bob Gilder,1.03,281,273
134,0,06090,Jim McGovern,1.03,281,273
134,0,07101,Dave Stockton Jr.,1.03,318,308
134,0,06595,Kevin Sutherland,1.03,344,334
139,0,06643,Paul Goydos,1.02,290,283
140,0,01156,Curt Byrum,1.01,191,190
140,0,02218,Ted Tryba,1.01,338,334
142,0,01200,Keith Clearwater,1.00,260,260
142,0,01249,John Daly,1.00,248,248
142,0,01361,Dan Forsman,1.00,212,211
142,0,06064,Jeff Gallagher,1.00,278,279
142,0,06140,Sean Murphy,1.00,258,258
142,0,08375,Paul Stankowski,1.00,238,237
142,0,08385,Omar Uresti,1.00,305,304
142,0,02267,D.A. Weibring,1.00,158,158
150,0,01435,Wayne Grady,.99,196,197
150,0,01487,Jeff Hart,.99,189,191
150,0,08993,Franklin Langham,.99,315,319
153,0,01185,Brandel Chamblee,.98,233,237
153,0,19883,Joe Daley,.98,257,263
153,0,01444,Ken Green,.98,257,262
153,0,20095,Carl Paulson,.98,287,293
153,0,02226,Tray Tyner,.98,144,147
158,0,06315,Pete Jordan,.97,243,251
159,0,12626,Joey Gullion,.96,303,315
159,0,01604,Steve Jurgensen,.96,301,313
159,0,01971,Dillard Pruitt,.96,221,231
162,0,10213,Dicky Pride,.95,243,256
162,0,02303,Robert Wrenn,.95,233,244
164,0,01035,Tommy Armour III,.94,179,190
164,0,10425,Jay Williamson,.94,252,268
166,0,01133,Billy Ray Brown,.93,236,253
166,0,01374,Robin Freeman,.93,307,330
168,0,01068,Andy Bean,.92,255,278
168,0,10203,Bryan Gorman,.92,220,240
170,0,06066,Gary Rusnak,.91,226,248
171,0,10649,Tom Scherrer,.89,278,314
172,0,01060,Dave Barr,.88,161,183
173,0,20051,Joe Acosta Jr.,.86,229,266
173,0,01603,Jeff Julian,.86,216,252
173,0,19913,Ron Whittaker,.86,171,200
176,0,01320,Bob Estes,.85,182,215
176,0,01346,Ed Fiori,.85,155,182
178,0,01557,John Inman,.84,214,256
178,0,01607,Brian Kamm,.84,273,326
180,0,06657,Steve Rintoul,.83,215,260
181,0,06599,John Elliott,.82,160,194
181,0,02242,Lanny Wadkins,.82,182,223
183,0,10505,Shane Bertsch,.81,223,276
183,0,02171,Mike Swartz,.81,214,265
185,0,01938,David Peoples,.79,165,209
186,0,02106,Chris Smith,.77,236,306
187,0,01725,John Mahaffey,.73,177,241
188,0,12781,Scott Medlin,.67,147,218
189,0,20505,Lucas Parsons,.66,156,236
190,0,02201,Jim Thorpe,.64,140,219
