RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,01527,Scott Hoch,44
2,0,02104,Jeff Sluman,41
3,0,01161,Mark Calcavecchia,40
4,0,01706,Davis Love III,39
5,0,01381,Fred Funk,38
5,0,10860,Justin Leonard,38
5,0,06613,Tommy Tolles,38
8,0,07867,Woody Austin,37
8,0,01132,Mark Brooks,37
8,0,06044,Scott Gump,37
8,0,01724,Jeff Maggert,37
12,0,01887,Mark O'Meara,36
13,0,01408,Kelly Gibson,35
14,0,01116,Michael Bradley,34
14,0,01457,Jay Haas,34
14,0,01810,Phil Mickelson,34
14,0,01891,David Ogrin,34
14,0,06567,Vijay Singh,34
19,0,01098,Jay Don Blake,33
19,0,01175,Jim Carter,33
19,0,01329,Brad Faxon,33
19,0,10809,Jim Furyk,33
23,0,01139,Olin Browne,32
23,0,01219,John Cook,32
23,0,01226,Fred Couples,32
23,0,01549,Mike Hulbert,32
23,0,01599,Steve Jones,32
23,0,06527,Steve Stricker,32
29,0,20098,Stuart Appleby,31
29,0,01203,Russ Cochran,31
29,0,01975,Tom Purtzer,31
29,0,02023,Clarence Rose,31
33,0,09011,David Duval,30
33,0,01766,Billy Mayfair,30
33,0,01945,Kenny Perry,30
33,0,02010,Loren Roberts,30
33,0,02146,Payne Stewart,30
33,0,02206,David Toms,30
39,0,07267,Allen Doyle,29
39,0,06332,Neal Lancaster,29
39,0,01677,Tom Lehman,29
39,0,08547,John Maginnes,29
39,0,01864,Larry Nelson,29
44,0,01096,Phil Blackmar,28
44,0,06034,Marco Dawson,28
44,0,08931,Glen Day,28
44,0,12782,Tim Herron,28
44,0,01577,Lee Janzen,28
49,0,01093,Ronnie Black,27
49,0,01142,Bart Bryant,27
49,0,01143,Brad Bryant,27
49,0,01201,Lennie Clements,27
49,0,01331,Rick Fehr,27
49,0,08075,Jerry Kelly,27
49,0,01707,Steve Lowery,27
49,0,12660,Jesper Parnevik,27
49,0,07087,Hugh Royer III,27
49,0,02101,Joey Sindelar,27
49,0,02223,Bob Tway,27
60,0,01323,Brad Fabel,26
60,0,01388,Robert Gamez,26
60,0,01553,John Huston,26
60,0,01748,Doug Martin,26
60,0,02135,Mike Standly,26
60,0,02214,Kirk Triplett,26
60,0,02241,Bobby Wadkins,26
67,0,01024,Billy Andrade,25
67,0,01306,David Edwards,25
67,0,01307,Joel Edwards,25
67,0,01510,Nolan Henke,25
67,0,10585,Scott McCarron,25
67,0,07235,John Morse,25
67,0,01928,Corey Pavin,25
67,0,01943,Chris Perry,25
67,0,07101,Dave Stockton Jr.,25
67,0,02170,Hal Sutton,25
67,0,02218,Ted Tryba,25
78,0,06124,Patrick Burke,24
78,0,01196,Brian Claar,24
78,0,01261,Jay Delsing,24
78,0,06575,Dudley Hart,24
78,0,06617,Brian Henninger,24
78,0,06012,Greg Kraft,24
78,0,11032,Frank Lickliter II,24
78,0,01771,Blaine McCallister,24
78,0,01920,Craig Parry,24
78,0,20095,Carl Paulson,24
78,0,02167,Mike Sullivan,24
78,0,08385,Omar Uresti,24
78,0,08793,Tiger Woods,24
91,0,01072,Chip Beck,23
91,0,01157,Tom Byrum,23
91,0,01723,Andrew Magee,23
91,0,02131,Mike Springer,23
91,0,06595,Kevin Sutherland,23
91,0,02256,Tom Watson,23
97,0,06214,Guy Boros,22
97,0,01374,Robin Freeman,22
97,0,01414,Bob Gilder,22
97,0,06643,Paul Goydos,22
97,0,01761,Len Mattiace,22
97,0,06090,Jim McGovern,22
97,0,01837,Gil Morgan,22
104,0,06036,Scott Dunlap,21
104,0,06522,Ernie Els,21
104,0,01326,Nick Faldo,21
104,0,01334,Keith Fergus,21
