RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,07867,Woody Austin,63
2,0,02104,Jeff Sluman,62
3,0,01891,David Ogrin,59
4,0,01161,Mark Calcavecchia,58
5,0,01132,Mark Brooks,56
5,0,06044,Scott Gump,56
5,0,10860,Justin Leonard,56
5,0,01724,Jeff Maggert,56
5,0,06567,Vijay Singh,56
10,0,01527,Scott Hoch,55
11,0,01408,Kelly Gibson,54
11,0,06613,Tommy Tolles,54
13,0,01381,Fred Funk,53
13,0,10809,Jim Furyk,53
13,0,01677,Tom Lehman,53
16,0,01457,Jay Haas,52
16,0,01577,Lee Janzen,52
16,0,02146,Payne Stewart,52
19,0,01887,Mark O'Meara,51
20,0,01116,Michael Bradley,50
20,0,08931,Glen Day,50
20,0,02218,Ted Tryba,50
23,0,01139,Olin Browne,49
24,0,01175,Jim Carter,48
24,0,01201,Lennie Clements,48
24,0,01323,Brad Fabel,48
24,0,06595,Kevin Sutherland,48
24,0,02206,David Toms,48
29,0,20098,Stuart Appleby,47
29,0,01042,Paul Azinger,47
29,0,01196,Brian Claar,47
29,0,01549,Mike Hulbert,47
29,0,01553,John Huston,47
29,0,01707,Steve Lowery,47
29,0,01748,Doug Martin,47
29,0,01766,Billy Mayfair,47
29,0,01864,Larry Nelson,47
29,0,01945,Kenny Perry,47
39,0,01096,Phil Blackmar,46
39,0,01098,Jay Don Blake,46
39,0,06034,Marco Dawson,46
39,0,12782,Tim Herron,46
39,0,01706,Davis Love III,46
39,0,02010,Loren Roberts,46
45,0,01093,Ronnie Black,45
45,0,07235,John Morse,45
47,0,01006,John Adams,44
47,0,01203,Russ Cochran,44
47,0,01219,John Cook,44
47,0,01329,Brad Faxon,44
47,0,08337,Mike Heinen,44
47,0,06332,Neal Lancaster,44
47,0,01823,Larry Mize,44
47,0,01928,Corey Pavin,44
47,0,01975,Tom Purtzer,44
47,0,02008,Lee Rinker,44
57,0,01226,Fred Couples,43
57,0,07267,Allen Doyle,43
57,0,01510,Nolan Henke,43
57,0,01599,Steve Jones,43
61,0,01024,Billy Andrade,42
61,0,09011,David Duval,42
61,0,01306,David Edwards,42
61,0,01307,Joel Edwards,42
61,0,08075,Jerry Kelly,42
61,0,01771,Blaine McCallister,42
61,0,02101,Joey Sindelar,42
61,0,06527,Steve Stricker,42
69,0,01143,Brad Bryant,41
69,0,06012,Greg Kraft,41
69,0,02023,Clarence Rose,41
69,0,02223,Bob Tway,41
69,0,08385,Omar Uresti,41
74,0,01157,Tom Byrum,40
74,0,01810,Phil Mickelson,40
74,0,12660,Jesper Parnevik,40
74,0,02241,Bobby Wadkins,40
78,0,01072,Chip Beck,39
78,0,01331,Rick Fehr,39
78,0,01388,Robert Gamez,39
78,0,01701,Bob Lohr,39
78,0,08547,John Maginnes,39
78,0,01920,Craig Parry,39
78,0,10215,Charlie Rymer,39
85,0,06214,Guy Boros,38
85,0,01261,Jay Delsing,38
85,0,06036,Scott Dunlap,38
85,0,01334,Keith Fergus,38
85,0,01374,Robin Freeman,38
85,0,01378,David Frost,38
85,0,01385,Jim Gallagher Jr.,38
85,0,10585,Scott McCarron,38
85,0,06090,Jim McGovern,38
85,0,07087,Hugh Royer III,38
85,0,02170,Hal Sutton,38
96,0,06124,Patrick Burke,37
96,0,06617,Brian Henninger,37
96,0,01797,Rocco Mediate,37
96,0,01943,Chris Perry,37
96,0,02131,Mike Springer,37
96,0,07101,Dave Stockton Jr.,37
96,0,02159,Curtis Strange,37
96,0,02186,Brian Tennyson,37
104,0,06643,Paul Goydos,36
104,0,08993,Franklin Langham,36
104,0,01682,Wayne Levi,36
104,0,01761,Len Mattiace,36
104,0,20095,Carl Paulson,36
104,0,02049,Gene Sauers,36
104,0,02167,Mike Sullivan,36
104,0,02214,Kirk Triplett,36
104,0,02279,Mark Wiebe,36
113,0,10569,Mike Brisky,34
113,0,01414,Bob Gilder,34
113,0,01723,Andrew Magee,34
113,0,01837,Gil Morgan,34
113,0,02135,Mike Standly,34
118,0,06522,Ernie Els,33
118,0,06140,Sean Murphy,33
118,0,20259,Hisayuki Sasaki,33
118,0,02246,Duffy Waldorf,33
122,0,01142,Bart Bryant,32
122,0,01313,Steve Elkington,32
122,0,06575,Dudley Hart,32
122,0,01604,Steve Jurgensen,32
122,0,01633,Tom Kite,32
122,0,06066,Gary Rusnak,32
122,0,10649,Tom Scherrer,32
122,0,02099,Scott Simpson,32
130,0,01040,Emlyn Aubrey,31
130,0,01200,Keith Clearwater,31
130,0,01968,Nick Price,31
130,0,01996,Mike Reid,31
134,0,01326,Nick Faldo,30
134,0,01444,Ken Green,30
134,0,12626,Joey Gullion,30
134,0,06315,Pete Jordan,30
134,0,11032,Frank Lickliter II,30
134,0,01905,Joe Ozaki,30
134,0,01971,Dillard Pruitt,30
134,0,02245,Grant Waite,30
134,0,06577,John Wilson,30
134,0,02321,Fuzzy Zoeller,30
144,0,19883,Joe Daley,29
144,0,06064,Jeff Gallagher,29
144,0,10203,Bryan Gorman,29
144,0,01475,Donnie Hammond,29
144,0,01783,Mark McCumber,29
144,0,02115,Taylor Smith,29
144,0,08793,Tiger Woods,29
151,0,01249,John Daly,28
151,0,01487,Jeff Hart,28
151,0,01960,Don Pooley,28
151,0,10425,Jay Williamson,28
155,0,01068,Andy Bean,27
155,0,01361,Dan Forsman,27
155,0,01435,Wayne Grady,27
155,0,01958,Dan Pohl,27
155,0,10213,Dicky Pride,27
155,0,08375,Paul Stankowski,27
155,0,02303,Robert Wrenn,27
162,0,01133,Billy Ray Brown,26
162,0,01557,John Inman,26
162,0,01569,Peter Jacobsen,26
162,0,02133,Craig Stadler,26
162,0,02256,Tom Watson,26
167,0,01603,Jeff Julian,25
167,0,01607,Brian Kamm,25
167,0,01876,Greg Norman,25
170,0,20051,Joe Acosta Jr.,24
170,0,01014,Fulton Allem,24
170,0,10505,Shane Bertsch,24
170,0,01235,Ben Crenshaw,24
170,0,06657,Steve Rintoul,24
175,0,01156,Curt Byrum,23
175,0,01320,Bob Estes,23
175,0,02106,Chris Smith,23
175,0,19913,Ron Whittaker,23
179,0,01346,Ed Fiori,22
179,0,01353,Bruce Fleisher,22
179,0,01690,Bruce Lietzke,22
179,0,02294,Willie Wood,22
183,0,01060,Dave Barr,21
183,0,01185,Brandel Chamblee,21
