RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
111,0,25900,Lucas Glover,62.84,656,1044
112,0,25345,Carl Pettersson,62.82,794,1264
113,0,24138,Ian Poulter,62.72,434,692
114,0,06515,Shaun Micheel,62.67,544,868
115,0,28237,Rory McIlroy,62.64,461,736
116,0,27095,Nick Watney,62.63,776,1239
117,0,26951,Johnson Wagner,62.59,706,1128
118,0,23307,Roger Tambellini,62.57,600,959
119,0,06012,Greg Kraft,62.50,400,640
120,0,23983,Luke Donald,62.36,593,951
121,0,01161,Mark Calcavecchia,62.18,370,595
122,0,21731,Freddie Jacobson,62.16,721,1160
123,0,28307,Matt Every,62.06,499,804
124,0,28158,Steve Marino,61.96,707,1141
125,0,01707,Steve Lowery,61.90,541,874
126,0,32617,Jerod Turner,61.66,394,639
126,0,27770,Camilo Villegas,61.66,624,1012
128,0,12716,Charley Hoffman,61.59,712,1156
129,0,24925,Jonathan Byrd,61.54,728,1183
130,0,20691,Greg Owen,61.46,590,960
131,0,22122,Andrew McLardy,61.43,411,669
132,0,01320,Bob Estes,61.41,673,1096
133,0,23788,D.J. Trahan,61.40,789,1285
134,0,25364,Paul Casey,61.31,504,822
135,0,23718,Nathan Green,61.00,732,1200
136,0,20686,Jeev Milkha Singh,60.94,440,722
137,0,23548,Bill Lunde,60.71,632,1041
138,0,27302,Garth Mulroy,60.70,414,682
139,0,21959,Ted Purdy,60.61,691,1140
140,0,29221,Webb Simpson,60.47,823,1361
141,0,01116,Michael Bradley,60.37,617,1022
142,0,27120,Troy Matteson,60.36,711,1178
143,0,23621,Rory Sabbatini,60.28,642,1065
144,0,25720,Chad Collins,60.27,663,1100
144,0,27936,Martin Laird,60.27,769,1276
146,0,07749,Brett Quigley,60.26,796,1321
147,0,06522,Ernie Els,60.16,592,984
148,0,26287,Roland Thatcher,60.04,601,1001
149,0,26392,Chris Wilson,59.93,492,821
150,0,01577,Lee Janzen,59.91,641,1070
151,0,20593,Greg Chalmers,59.80,772,1291
152,0,20098,Stuart Appleby,59.75,824,1379
153,0,01329,Brad Faxon,59.47,446,750
154,0,32640,Troy Merritt,59.37,694,1169
155,0,21949,Joe Ogilvie,59.32,767,1293
156,0,22056,Cameron Percy,58.93,561,952
157,0,33419,Cameron Tringale,58.71,401,683
158,0,30946,Alex Prugh,58.40,699,1197
159,0,24846,Ricky Barnes,58.37,840,1439
159,0,26851,Marc Leishman,58.37,715,1225
161,0,22046,Geoff Ogilvy,57.94,489,844
162,0,23322,Brett Wetterich,57.82,436,754
163,0,28089,Jason Day,57.78,665,1151
164,0,23320,Ryan Palmer,57.23,669,1169
165,0,20070,Matt Bettencourt,57.16,659,1153
166,0,09011,David Duval,57.08,548,960
167,0,26300,Matt Jones,57.07,706,1237
168,0,23409,James Driscoll,56.96,618,1085
169,0,20766,Padraig Harrington,56.70,444,783
170,0,22371,Aaron Baddeley,56.65,741,1308
171,0,27613,David Lutterus,56.61,497,878
172,0,30925,Dustin Johnson,56.35,652,1157
173,0,25818,Scott Piercy,56.03,688,1228
174,0,12755,Vance Veazey,55.88,404,723
175,0,24358,Robert Garrigus,55.73,506,908
176,0,25804,Bubba Watson,55.67,599,1076
177,0,28475,Jeff Overton,55.44,662,1194
178,0,25562,Andres Romero,55.05,561,1019
179,0,20663,Brenden Pappas,54.94,473,861
180,0,27797,Derek Lamely,54.84,572,1043
181,0,21961,Charles Howell III,54.58,751,1376
182,0,20848,Ángel Cabrera,54.49,485,890
183,0,27141,J.B. Holmes,54.45,764,1403
184,0,24490,George McNeill,54.34,601,1106
185,0,10423,Mike Weir,53.83,429,797
186,0,12782,Tim Herron,53.49,544,1017
187,0,23613,Rich Barcelo,52.80,471,892
188,0,01810,Phil Mickelson,52.66,564,1071
189,0,01249,John Daly,52.21,402,770
190,0,25632,Jimmy Walker,51.29,555,1082
191,0,20850,Daniel Chopra,51.27,526,1026
192,0,28500,Martin Flores,50.15,496,989
