RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
127,0,23548,Bill Lunde,+.103
127,0,26951,Johnson Wagner,+.103
129,0,20498,Briny Baird,+.104
130,0,12510,Chad Campbell,+.106
130,0,21878,Mark Wilson,+.106
132,0,26301,James Nitties,+.108
133,0,22621,Ben Curtis,+.109
133,0,12716,Charley Hoffman,+.109
135,0,20472,Alex Cejka,+.112
136,0,28087,Kris Blanks,+.113
137,0,06643,Paul Goydos,+.114
137,0,01941,Tom Pernice Jr.,+.114
139,0,25562,Andres Romero,+.117
140,0,26420,Richard Johnson,+.119
140,0,20572,Rod Pampling,+.119
142,0,06621,Joe Durant,+.122
142,0,26695,Michael Letzig,+.122
142,0,27613,David Lutterus,+.122
142,0,28237,Rory McIlroy,+.122
146,0,12782,Tim Herron,+.124
147,0,23673,Michael Connell,+.126
148,0,01948,Tim Petrovic,+.127
149,0,23135,Tim Clark,+.129
150,0,25686,Jason Dufner,+.132
151,0,24358,Robert Garrigus,+.133
152,0,08537,J.P. Hayes,+.135
153,0,24024,Zach Johnson,+.136
154,0,25720,Chad Collins,+.137
155,0,27933,John Merrick,+.139
156,0,20378,Mathias Grönberg,+.140
156,0,25892,Steve Wheatcroft,+.140
158,0,01116,Michael Bradley,+.142
159,0,01707,Steve Lowery,+.143
159,0,23307,Roger Tambellini,+.143
161,0,01724,Jeff Maggert,+.144
162,0,20436,Garrett Willis,+.148
163,0,28620,Aron Price,+.150
164,0,01945,Kenny Perry,+.151
165,0,26289,Boo Weekley,+.156
166,0,27797,Derek Lamely,+.159
167,0,25345,Carl Pettersson,+.160
168,0,20574,Mathew Goggin,+.163
169,0,10425,Jay Williamson,+.164
170,0,23349,Charles Warren,+.165
171,0,24912,Will MacKenzie,+.168
172,0,01161,Mark Calcavecchia,+.171
173,0,12652,Cameron Beckman,+.175
174,0,27302,Garth Mulroy,+.178
175,0,08075,Jerry Kelly,+.182
175,0,27330,Josh Teater,+.182
177,0,24507,Jason Bohn,+.187
178,0,20691,Greg Owen,+.188
179,0,01619,Skip Kendall,+.189
180,0,24361,Pat Perez,+.196
180,0,12755,Vance Veazey,+.196
182,0,23718,Nathan Green,+.210
183,0,07363,Craig Bowden,+.211
184,0,24138,Ian Poulter,+.220
185,0,23613,Rich Barcelo,+.222
186,0,10423,Mike Weir,+.229
187,0,06514,Kevin Johnson,+.233
188,0,01797,Rocco Mediate,+.241
189,0,01329,Brad Faxon,+.247
189,0,32617,Jerod Turner,+.247
191,0,06012,Greg Kraft,+.268
192,0,20105,Jeff Gove,+.330
