RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,24924,Bill Haas,13
2,0,46550,Brandon Hagy,12
2,0,23108,Matt Kuchar,12
4,0,31420,Anirban Lahiri,11
4,0,27129,Luke List,11
4,0,24361,Pat Perez,11
4,0,23621,Rory Sabbatini,11
4,0,33448,Justin Thomas,11
4,0,25349,Tim Wilkinson,11
10,0,19803,Ryan Armour,10
10,0,33399,Adam Hadwin,10
10,0,21961,Charles Howell III,10
10,0,46440,Smylie Kaufman,10
10,0,46732,Rick Lamb,10
10,0,34213,Grayson Murray,10
10,0,26331,Charl Schwartzel,10
10,0,34046,Jordan Spieth,10
18,0,40009,Dominic Bozzelli,9
18,0,28093,Miguel Angel Carballo,9
18,0,25686,Jason Dufner,9
18,0,29461,Jamie Lovemark,9
18,0,32839,Hideki Matsuyama,9
18,0,27933,John Merrick,9
18,0,26596,Ryan Moore,9
18,0,34264,Hudson Swafford,9
26,0,22371,Aaron Baddeley,8
26,0,32334,Charlie Beljan,8
26,0,27958,Ryan Blaum,8
26,0,24925,Jonathan Byrd,8
26,0,20593,Greg Chalmers,8
26,0,32366,Kevin Chappell,8
26,0,28089,Jason Day,8
26,0,28307,Matt Every,8
26,0,29725,Tony Finau,8
26,0,29720,Andres Gonzales,8
26,0,12716,Charley Hoffman,8
26,0,27974,Sung Kang,8
26,0,26851,Marc Leishman,8
26,0,34409,David Lingmerth,8
26,0,32640,Troy Merritt,8
26,0,46601,Trey Mullinax,8
26,0,28252,Seamus Power,8
26,0,26476,Chez Reavie,8
26,0,23497,Tag Ridings,8
26,0,22405,Justin Rose,8
26,0,33418,Shawn Stefani,8
26,0,33419,Cameron Tringale,8
26,0,31323,Gary Woodland,8
49,0,33141,Keegan Bradley,7
49,0,32070,Rafael Campos,7
49,0,20229,Stewart Cink,7
49,0,23541,Ben Crane,7
49,0,47959,Bryson DeChambeau,7
49,0,32102,Rickie Fowler,7
49,0,21209,Sergio Garcia,7
49,0,19846,Brian Gay,7
49,0,20157,Retief Goosen,7
49,0,29974,Branden Grace,7
49,0,32448,James Hahn,7
49,0,23063,Scott Hend,7
49,0,34098,Russell Henley,7
49,0,33461,Morgan Hoffmann,7
49,0,35532,Tom Hoge,7
49,0,27141,J.B. Holmes,7
49,0,30925,Dustin Johnson,7
49,0,24024,Zach Johnson,7
49,0,39975,Michael Kim,7
49,0,32757,Patton Kizzire,7
49,0,33122,Russell Knox,7
49,0,30944,Jason Kokrak,7
49,0,01810,Phil Mickelson,7
49,0,23320,Ryan Palmer,7
49,0,49771,J.T. Poston,7
49,0,24502,Adam Scott,7
49,0,29221,Webb Simpson,7
