RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,01810,Phil Mickelson,97.67,43,42
2,0,46601,Trey Mullinax,96.88,32,31
3,0,39975,Michael Kim,96.00,25,24
4,0,20593,Greg Chalmers,95.00,20,19
4,0,46402,Talor Gooch,95.00,20,19
6,0,28089,Jason Day,94.59,37,35
7,0,37455,Si Woo Kim,94.55,55,52
8,0,35544,Andrew Yun,94.44,18,17
9,0,33448,Justin Thomas,94.37,71,67
10,0,34174,John Huh,94.23,52,49
11,0,34409,David Lingmerth,94.12,34,32
12,0,34358,Jonathan Randolph,92.86,28,26
13,0,34021,Bud Cauley,92.59,27,25
13,0,29420,Billy Horschel,92.59,54,50
13,0,33204,Shane Lowry,92.59,27,25
16,0,22405,Justin Rose,92.50,40,37
16,0,32333,Kevin Tway,92.50,40,37
18,0,31420,Anirban Lahiri,92.31,26,24
19,0,23320,Ryan Palmer,92.16,51,47
20,0,35461,Beau Hossler,91.49,47,43
21,0,21961,Charles Howell III,91.30,46,42
22,0,31416,Derek Fathauer,91.18,34,31
23,0,35506,Mackenzie Hughes,90.91,44,40
23,0,26329,Louis Oosthuizen,90.91,22,20
23,0,25240,D.A. Points,90.91,22,20
26,0,30911,Tommy Fleetwood,90.63,32,29
26,0,33399,Adam Hadwin,90.63,32,29
26,0,28237,Rory McIlroy,90.63,32,29
29,0,46435,Austin Cook,90.48,63,57
29,0,25396,Kevin Na,90.48,42,38
31,0,49964,Aaron Wise,90.41,73,66
32,0,29222,Billy Hurley III,90.32,31,28
32,0,47287,Ethan Tracy,90.32,31,28
32,0,33419,Cameron Tringale,90.32,31,28
35,0,40026,Daniel Berger,90.00,40,36
35,0,34264,Hudson Swafford,90.00,30,27
35,0,32150,Michael Thompson,90.00,30,27
38,0,20229,Stewart Cink,89.80,49,44
39,0,26851,Marc Leishman,89.74,39,35
39,0,32640,Troy Merritt,89.74,39,35
41,0,47959,Bryson DeChambeau,89.47,57,51
42,0,31323,Gary Woodland,89.29,56,50
43,0,31646,Emiliano Grillo,89.19,37,33
43,0,34256,Andrew Putnam,89.19,37,33
45,0,22371,Aaron Baddeley,88.89,36,32
45,0,24361,Pat Perez,88.89,27,24
45,0,25834,Daniel Summerhays,88.89,18,16
48,0,24138,Ian Poulter,88.46,26,23
49,0,27644,Brian Harman,88.37,43,38
49,0,32757,Patton Kizzire,88.37,43,38
49,0,36689,Brooks Koepka,88.37,43,38
52,0,30944,Jason Kokrak,88.24,51,45
52,0,47347,Adam Schenk,88.24,34,30
54,0,27095,Nick Watney,88.10,42,37
55,0,24846,Ricky Barnes,87.88,33,29
55,0,36699,Patrick Rodgers,87.88,33,29
55,0,32254,Xinjun Zhang,87.88,33,29
58,0,10809,Jim Furyk,87.50,24,21
58,0,32448,James Hahn,87.50,40,35
58,0,35421,Brandon Harkins,87.50,48,42
58,0,29223,Sam Saunders,87.50,48,42
62,0,34563,Chesson Hadley,87.23,47,41
63,0,29479,Scott Brown,87.18,39,34
63,0,34431,Robert Streb,87.18,39,34
65,0,45526,Abraham Ancer,86.96,46,40
65,0,47128,Richy Werenski,86.96,46,40
67,0,37454,Whee Kim,86.84,38,33
68,0,27649,Brandt Snedeker,86.67,30,26
69,0,12716,Charley Hoffman,86.49,37,32
69,0,37278,Nicholas Lindheim,86.49,37,32
71,0,45609,Tyler Duncan,86.36,44,38
71,0,34360,Patrick Reed,86.36,44,38
73,0,30925,Dustin Johnson,86.27,51,44
73,0,30926,Chris Kirk,86.27,51,44
73,0,25818,Scott Piercy,86.27,51,44
76,0,29268,Bronson Burgoon,86.21,29,25
77,0,23108,Matt Kuchar,86.11,36,31
78,0,28132,Tyrone Van Aswegen,86.00,50,43
79,0,19803,Ryan Armour,85.71,56,48
79,0,40058,Zac Blair,85.71,28,24
79,0,35879,Kelly Kraft,85.71,42,36
79,0,27936,Martin Laird,85.71,28,24
79,0,25572,Graeme McDowell,85.71,21,18
79,0,21528,Henrik Stenson,85.71,28,24
