RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,01810,Phil Mickelson,41.27,126,52
2,0,26851,Marc Leishman,38.69,137,53
3,0,22056,Cameron Percy,38.46,78,30
4,0,27942,Rob Oppenheim,37.50,96,36
5,0,46501,Ollie Schniederjans,36.99,146,54
6,0,34466,Peter Malnati,36.96,138,51
7,0,24781,Hunter Mahan,36.63,101,37
8,0,32876,Martin Piller,36.45,107,39
9,0,27958,Ryan Blaum,36.23,138,50
10,0,28089,Jason Day,35.96,89,32
11,0,47125,Matt Atkins,35.94,64,23
11,0,33399,Adam Hadwin,35.94,128,46
13,0,29420,Billy Horschel,35.86,145,52
13,0,49964,Aaron Wise,35.86,145,52
15,0,25240,D.A. Points,35.80,81,29
16,0,26499,Rafa Cabrera Bello,35.71,98,35
16,0,37454,Whee Kim,35.71,140,50
18,0,39327,Ben Silverman,35.66,143,51
19,0,30911,Tommy Fleetwood,35.51,107,38
20,0,31560,Brian Stuard,35.48,186,66
21,0,34256,Andrew Putnam,35.46,141,50
22,0,40009,Dominic Bozzelli,35.40,113,40
23,0,21961,Charles Howell III,35.38,130,46
24,0,23621,Rory Sabbatini,35.00,100,35
25,0,22405,Justin Rose,34.91,106,37
26,0,34099,Harris English,34.88,129,45
27,0,35421,Brandon Harkins,34.87,152,53
28,0,23325,Vaughn Taylor,34.85,132,46
29,0,34098,Russell Henley,34.82,112,39
30,0,32640,Troy Merritt,34.78,138,48
31,0,35506,Mackenzie Hughes,34.62,130,45
31,0,32816,Satoshi Kodaira,34.62,78,27
33,0,27644,Brian Harman,34.35,131,45
34,0,31646,Emiliano Grillo,34.19,155,53
35,0,34409,David Lingmerth,34.11,129,44
36,0,29485,Brett Stegmaier,33.96,106,36
37,0,20593,Greg Chalmers,33.93,56,19
38,0,25686,Jason Dufner,33.72,86,29
39,0,30944,Jason Kokrak,33.51,185,62
40,0,31420,Anirban Lahiri,33.33,117,39
40,0,47347,Adam Schenk,33.33,126,42
42,0,37278,Nicholas Lindheim,33.06,124,41
43,0,10809,Jim Furyk,32.89,76,25
44,0,27556,Ted Potter Jr.,32.84,134,44
45,0,23108,Matt Kuchar,32.82,131,43
46,0,36699,Patrick Rodgers,32.41,108,35
47,0,25834,Daniel Summerhays,32.31,65,21
48,0,35879,Kelly Kraft,32.26,124,40
48,0,47993,Denny McCarthy,32.26,93,30
50,0,35461,Beau Hossler,32.16,171,55
51,0,30925,Dustin Johnson,32.00,125,40
51,0,08793,Tiger Woods,32.00,125,40
53,0,34021,Bud Cauley,31.94,72,23
53,0,27649,Brandt Snedeker,31.94,144,46
55,0,29222,Billy Hurley III,31.87,91,29
56,0,46435,Austin Cook,31.74,167,53
57,0,20572,Rod Pampling,31.65,79,25
58,0,24138,Ian Poulter,31.48,108,34
59,0,23541,Ben Crane,31.40,86,27
60,0,19846,Brian Gay,31.39,137,43
61,0,32150,Michael Thompson,31.37,102,32
62,0,27963,Chris Stroud,31.36,118,37
63,0,35544,Andrew Yun,31.34,67,21
64,0,26951,Johnson Wagner,31.18,93,29
65,0,26476,Chez Reavie,31.15,122,38
66,0,33122,Russell Knox,31.01,158,49
66,0,25804,Bubba Watson,31.01,129,40
68,0,29223,Sam Saunders,30.99,142,44
69,0,36689,Brooks Koepka,30.97,113,35
70,0,29974,Branden Grace,30.95,84,26
71,0,36799,Stephan Jaeger,30.93,97,30
71,0,34264,Hudson Swafford,30.93,97,30
71,0,25892,Steve Wheatcroft,30.93,97,30
74,0,34213,Grayson Murray,30.83,120,37
75,0,29479,Scott Brown,30.71,140,43
76,0,26300,Matt Jones,30.69,101,31
77,0,24846,Ricky Barnes,30.68,88,27
78,0,45526,Abraham Ancer,30.64,173,53
78,0,29221,Webb Simpson,30.64,173,53
80,0,20229,Stewart Cink,30.63,111,34
80,0,31323,Gary Woodland,30.63,160,49
82,0,28237,Rory McIlroy,30.61,98,30
83,0,29908,C.T. Pan,30.50,141,43
84,0,50526,Tom Lovelady,30.46,151,46
85,0,25364,Paul Casey,30.43,92,28
86,0,29268,Bronson Burgoon,30.33,122,37
87,0,34363,Tyrrell Hatton,30.30,66,20
87,0,39975,Michael Kim,30.30,99,30
89,0,27141,J.B. Holmes,30.25,119,36
90,0,35450,Patrick Cantlay,30.22,139,42
91,0,34174,John Huh,30.19,159,48
92,0,32102,Rickie Fowler,30.08,123,37
92,0,28679,Fabián Gómez,30.08,133,40
94,0,29725,Tony Finau,30.06,163,49
95,0,24925,Jonathan Byrd,30.00,110,33
95,0,25900,Lucas Glover,30.00,90,27
97,0,33418,Shawn Stefani,29.91,117,35
98,0,21528,Henrik Stenson,29.90,97,29
99,0,28307,Matt Every,29.75,121,36
99,0,28252,Seamus Power,29.75,121,36
101,0,30926,Chris Kirk,29.70,202,60
102,0,33413,Ben Martin,29.59,98,29
103,0,24024,Zach Johnson,29.49,156,46
104,0,23320,Ryan Palmer,29.41,102,30
105,0,26331,Charl Schwartzel,29.33,75,22
106,0,34046,Jordan Spieth,29.27,123,36
107,0,47959,Bryson DeChambeau,29.25,147,43
108,0,27974,Sung Kang,29.10,134,39
109,0,48084,Wesley Bryan,28.85,104,30
109,0,46970,Jon Rahm,28.85,104,30
111,0,39997,Corey Conners,28.82,170,49
112,0,33948,Byeong Hun An,28.78,139,40
113,0,26596,Ryan Moore,28.77,146,42
113,0,37189,Harold Varner III,28.77,146,42
115,0,39324,J.J. Spaun,28.76,153,44
116,0,22371,Aaron Baddeley,28.70,115,33
116,0,35310,Lanto Griffin,28.70,115,33
118,0,35545,Blayne Barber,28.57,112,32
118,0,23353,J.J. Henry,28.57,133,38
118,0,29461,Jamie Lovemark,28.57,140,40
121,0,46601,Trey Mullinax,28.44,109,31
122,0,24361,Pat Perez,28.43,102,29
123,0,33419,Cameron Tringale,28.42,95,27
124,0,27095,Nick Watney,28.40,169,48
125,0,39546,Keith Mitchell,28.39,155,44
126,0,35891,Cameron Smith,28.35,127,36
127,0,28500,Martin Flores,28.28,145,41
127,0,12716,Charley Hoffman,28.28,145,41
127,0,29926,Danny Lee,28.28,145,41
130,0,35532,Tom Hoge,28.25,177,50
131,0,25572,Graeme McDowell,28.21,78,22
132,0,25632,Jimmy Walker,28.18,110,31
133,0,40026,Daniel Berger,28.10,121,34
134,0,31416,Derek Fathauer,27.97,118,33
134,0,24502,Adam Scott,27.97,118,33
136,0,28775,Nate Lashley,27.78,72,20
137,0,39328,Conrad Shindler,27.63,76,21
138,0,25396,Kevin Na,27.61,134,37
139,0,45609,Tyler Duncan,27.56,156,43
140,0,47128,Richy Werenski,27.46,142,39
141,0,29535,Brice Garnett,27.45,153,42
142,0,30110,Kyle Stanley,27.42,124,34
143,0,39954,Cody Gribble,27.37,95,26
144,0,49771,J.T. Poston,27.19,114,31
145,0,28132,Tyrone Van Aswegen,27.15,151,41
146,0,27064,Jhonattan Vegas,27.05,122,33
147,0,27895,Jonas Blixt,26.83,82,22
148,0,34563,Chesson Hadley,26.77,198,53
149,0,31202,William McGirt,26.76,142,38
150,0,32254,Xinjun Zhang,26.73,101,27
151,0,24140,Sean O'Hair,26.67,105,28
151,0,30692,Scott Stallings,26.67,150,40
151,0,47287,Ethan Tracy,26.67,90,24
154,0,33448,Justin Thomas,26.62,139,37
155,0,32757,Patton Kizzire,26.58,158,42
156,0,25818,Scott Piercy,26.56,128,34
157,0,25493,Nick Taylor,26.49,151,40
158,0,35376,Roberto Díaz,26.47,102,27
158,0,33204,Shane Lowry,26.47,102,27
160,0,32839,Hideki Matsuyama,26.45,121,32
161,0,26758,David Hearn,26.37,91,24
162,0,24924,Bill Haas,26.27,118,31
163,0,30978,Kiradech Aphibarnrat,26.09,69,18
164,0,34431,Robert Streb,26.00,100,26
165,0,33141,Keegan Bradley,25.66,152,39
166,0,46402,Talor Gooch,25.60,125,32
167,0,33410,Andrew Landry,25.49,153,39
168,0,27214,Kevin Streelman,25.32,154,39
169,0,27129,Luke List,25.16,155,39
170,0,48081,Xander Schauffele,25.00,136,34
171,0,19803,Ryan Armour,24.86,185,46
171,0,32333,Kevin Tway,24.86,173,43
173,0,37275,Sam Ryder,24.67,150,37
174,0,34076,Joel Dahmen,24.66,146,36
175,0,24358,Robert Garrigus,24.65,142,35
176,0,22582,Kyle Thompson,24.29,70,17
177,0,27349,Alex Noren,24.14,87,21
178,0,20472,Alex Cejka,23.93,117,28
179,0,34360,Patrick Reed,23.58,123,29
179,0,29518,Brendan Steele,23.58,106,25
181,0,32366,Kevin Chappell,23.36,107,25
182,0,40058,Zac Blair,23.33,90,21
183,0,12510,Chad Campbell,23.19,138,32
184,0,32448,James Hahn,22.73,132,30
185,0,37338,Zecheng Dou,22.22,63,14
186,0,27936,Martin Laird,22.12,104,23
187,0,29484,Peter Uihlein,21.99,141,31
188,0,26329,Louis Oosthuizen,21.84,87,19
189,0,25198,Francesco Molinari,21.62,111,24
190,0,37455,Si Woo Kim,21.32,136,29
191,0,20157,Retief Goosen,20.78,77,16
192,0,34358,Jonathan Randolph,20.72,111,23
193,0,29478,Kevin Kisner,18.97,116,22
